Frame #,Arm Pink X,Arm Pink Y,Back Pink X,Back Pink Y,Neck Green X,Neck Green Y,Shoulder Orange X,Shoulder Orange Y,Leg Orange X,Leg Orange Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Back Pink X meters,Neck Green X meters,Shoulder Orange X meters,Leg Orange X meters,Arm Pink Y meters,Back Pink Y meters,Neck Green Y meters,Shoulder Orange Y meters,Leg Orange Y meters,angular velocity
2884.0,359.3823547,1116.84314,532.9222412,1024.022217,456.829071,894.0939941,330.3601074,986.690979,463.7564087,1414.380371,1660006563050000.0,29.070237510841675,48.05,0.4577535594063264,0.6787952986721772,0.5818736800951108,0.4207872564429115,0.5906971892293632,-1.4225487588568524,-1.3043206173386106,-1.138828055664398,-1.2567709620813023,-1.80152876375956,-1.1811646919457104
2885.0,358.6430664,1112.120972,532.8653564,1023.5,460.3768005,891.0,330.3601074,986.690979,463.7564087,1414.380371,1660006563066666.5,27.413988858890693,48.0666665,0.4568119109187846,0.678722843195898,0.5863925046428309,0.4207872564429115,0.5906971892293632,-1.4165340250174043,-1.303655457551531,-1.1348871643169651,-1.2567709620813023,-1.80152876375956,-1.6562486519509818
2886.0,358.5,1107.686401,532.8225098,1022.406921,463.0,888.6231689,332.2511597,976.833313,460.1685486,1413.268921,1660006563083333.2,26.299040697563644,48.08333325,0.456629683959183,0.6786682684973856,0.5897337340951234,0.4231959331907477,0.5861272494147112,-1.4108856100823288,-1.3022631777236022,-1.131859739954295,-1.244215026488122,-1.8001130843669892,-1.1149481613270495
2887.0,358.5,1103.313599,532.699646,1021.798523,465.6011963,886.5178833,333.5625,972.015625,457.899231,1412.552368,1660006563100000.0,25.16159432717074,48.1,0.456629683959183,0.6785117740534133,0.5930469375662107,0.42486621744947,0.5832367674663401,-1.405315871741252,-1.3014882472174338,-1.1291781893317794,-1.2380786266307888,-1.7992003943532373,-1.1374463703929045
2888.0,358.1864319,1098.923706,532.2402954,1021.0,468.5,884.5,334.0,966.7628174,455.4812622,1412.795776,1660006563116666.5,23.98068224385831,48.1166665,0.4562302850682411,0.677926688643917,0.5967392104180677,0.425423471247886,0.5801569450703369,-1.3997243642009325,-1.3004711501320108,-1.126607965026213,-1.2313880049451922,-1.7995104287133856,-1.1809120833124283
2889.0,357.5,1094.5,532.083313,1020.269836,471.3900757,882.8581543,335.442627,961.8934326,454.2848816,1412.470947,1660006563133333.5,22.83571108479973,48.1333335,0.455355960991375,0.6777267365554953,0.6004203662158616,0.427260978391766,0.5786330876218769,-1.394089788265902,-1.2995411234749443,-1.1245167084485264,-1.2251857576863368,-1.7990966865554756,-1.1449711590585814
2890.0,357.2127075,1090.003174,532.0865479,1019.605774,473.5101929,880.8639526,335.442627,961.8934326,454.2848816,1412.470947,1660006563150000.0,21.88879326190569,48.15,0.454990029935646,0.6777308569219239,0.6031208081879464,0.427260978391766,0.5786330876218769,-1.3883620777074654,-1.2986952924534958,-1.1219766479407944,-1.2251857576863368,-1.7990966865554756,-0.94691782289404
2891.0,356.2513733,1085.59021,531.3824463,1019.329834,476.5101929,878.8639526,335.442627,961.8934326,454.2848816,1412.470947,1660006563166666.8,20.608281307098117,48.16666675,0.4537655564853666,0.6768340265423335,0.6069419770913705,0.427260978391766,0.5786330876218769,-1.3827411841045556,-1.2983438213377587,-1.119429202005178,-1.2251857576863368,-1.7990966865554756,-1.2805119548075723
2892.0,356.2513733,1085.59021,531.3824463,1019.329834,478.1699219,878.1699219,335.442627,961.8934326,454.2848816,1412.470947,1660006563183333.5,19.925192683599768,48.1833335,0.4537655564853666,0.6768340265423335,0.6090560120390076,0.427260978391766,0.5786330876218769,-1.3827411841045556,-1.2983438213377587,-1.1185451991622244,-1.2251857576863368,-1.7990966865554756,-0.6830886234983495
2893.0,353.5,1078.0,530.3621216,1018.831299,480.7011414,876.5,338.6436768,943.8361816,445.5321655,1410.682251,1660006563200000.0,18.899182960108018,48.2,0.4502610691201428,0.6755344155373216,0.6122800844527212,0.4313382290431233,0.5674845520946038,-1.3730733592970692,-1.2977088258580023,-1.1164181812837488,-1.202185822352162,-1.796818383377849,-1.0260097234917502
2894.0,352.0,1074.0,529.5,1018.5,483.2988586,874.5,338.6436768,943.8361816,445.5321655,1410.682251,1660006563216666.8,17.788384301596512,48.21666675,0.4483504846684307,0.6744363114543582,0.6155888565142312,0.4313382290431233,0.5674845520946038,-1.367978467425837,-1.2972868427124908,-1.1138707353481327,-1.202185822352162,-1.796818383377849,-1.1107986585115057
2895.0,350.3223572,1070.399292,529.0701904,1017.898254,484.9629517,874.0925903,338.6436768,943.8361816,445.5321655,1410.682251,1660006563233333.2,17.21973393527532,48.23333325,0.4462136325022929,0.6738888530950539,0.6177084501162722,0.4313382290431233,0.5674845520946038,-1.363392162945867,-1.296520385011504,-1.1133518082559348,-1.202185822352162,-1.796818383377849,-0.5686503663211937
2896.0,348.5,1066.5,528.5,1017.5,487.0,873.1372681,338.6436768,943.8361816,445.5321655,1410.682251,1660006563250000.0,16.43080302367343,48.25,0.4438924542811026,0.6731625884865502,0.6203030853225164,0.4313382290431233,0.5674845520946038,-1.3584255451672766,-1.2960131197446827,-1.112134992428138,-1.202185822352162,-1.796818383377849,-0.7889309116018879
2897.0,347.3178406,1062.5,527.5,1017.5,488.6089783,872.2564087,338.6436768,943.8361816,445.5321655,1410.682251,1660006563266666.8,15.774930339279129,48.26666675,0.4423867107017125,0.6718888655187422,0.6223524779379311,0.4313382290431233,0.5674845520946038,-1.3533306532960443,-1.2960131197446827,-1.1110130215789484,-1.202185822352162,-1.796818383377849,-0.6558726843943017
2898.0,346.0865479,1059.394287,527.0,1017.5,490.3650818,871.2301636,342.3424988,925.1101074,436.4166565,1408.465088,1660006563283333.2,15.042107222435993,48.28333325,0.4408183849096281,0.6712520040348381,0.6245892672997292,0.436049503578357,0.5558739189180428,-1.3493748353165247,-1.2960131197446827,-1.109705869624478,-1.1783339915467443,-1.793994331941375,-0.7328231168431358
2899.0,345.0,1056.0,526.3824463,1017.329834,492.2787781,870.7211914,342.3424988,925.1101074,436.4166565,1408.465088,1660006563300000.0,14.319778521587754,48.3,0.4394344238937744,0.6704654117032932,0.6270267862304485,0.436049503578357,0.5558739189180428,-1.3450514540052922,-1.2957963754021429,-1.1090575800433622,-1.1783339915467443,-1.793994331941375,-0.7223287008482391
2900.0,344.1843262,1052.815674,525.5,1017.5,494.0,869.706665,342.3424988,925.1101074,436.4166565,1408.465088,1660006563316666.5,13.601085552923962,48.3166665,0.4383954814404752,0.6693414195831261,0.6292191460971728,0.436049503578357,0.5558739189180428,-1.3409955048421038,-1.2960131197446827,-1.1077653544662347,-1.1783339915467443,-1.793994331941375,-0.7186929686637917
2901.0,344.0,1050.0,525.0865479,1017.394226,495.6396484,869.6396484,342.3424988,925.1101074,436.4166565,1408.465088,1660006563333333.2,13.003872092786056,48.33333325,0.4381607009259664,0.6688147961472676,0.6313076039233825,0.436049503578357,0.5558739189180428,-1.337409116198444,-1.2958783929714857,-1.1076799938835902,-1.1783339915467443,-1.793994331941375,-0.5972134601379064
2902.0,343.1408997,1047.140869,524.5,1017.5,498.0,869.5,346.6891479,912.7228394,429.6666565,1406.780396,1660006563350000.0,12.112884962282363,48.35,0.4370664451422056,0.6680676966153181,0.6343140379684049,0.4415859303700292,0.5472762888853385,-1.3337673753757722,-1.2960131197446827,-1.1075021205090925,-1.1625560437867508,-1.7918485010472929,-0.8909871305036923
2903.0,342.6821594,1044.5,524.0865479,1017.394226,499.2893066,868.8364868,348.1193542,909.9177246,427.7536316,1406.362305,1660006563366666.5,11.601441476560291,48.3666665,0.4364821370858365,0.6675410731794595,0.6359562573973714,0.4434076169830429,0.5448396251322198,-1.3304036398755,-1.2958783929714857,-1.1066569885068087,-1.1589831046386527,-1.7913159689379587,-0.5114434857220722
2904.0,342.0,1042.5,523.5,1017.5,501.0,869.0,348.8464355,907.9251099,426.0884705,1405.963013,1660006563383333.5,10.96894505027246,48.3833335,0.4356132549903503,0.6667939736475099,0.638135206871829,0.4443337171343167,0.5427186711940494,-1.3278561939398836,-1.2960131197446827,-1.1068652590251884,-1.1564450655292706,-1.7908073815466967,-0.6324964262878314
2905.0,342.0,1040.0,523.1799927,1017.5,502.5101929,868.8639526,348.8464355,907.9251099,426.0884705,1405.963013,1660006563400000.0,10.39561532987366,48.4,0.4356132549903503,0.6663863729996337,0.6400587742543796,0.4443337171343167,0.5427186711940494,-1.3246718865203635,-1.2960131197446827,-1.1066919723270978,-1.1564450655292706,-1.7908073815466967,-0.5733297203987995
2906.0,341.0,1037.5,522.5,1017.5,504.1699219,868.8300781,348.8464355,907.9251099,426.0884705,1405.963013,1660006563416666.8,9.773697451680984,48.41666675,0.4343395320225423,0.6655202506797019,0.6421728092020168,0.4443337171343167,0.5427186711940494,-1.3214875791008436,-1.2960131197446827,-1.106648825598425,-1.1564450655292706,-1.7908073815466967,-0.6219178781926757
2907.0,340.699646,1035.201416,522.5,1017.5,505.75177,868.75177,348.8464355,907.9251099,426.0884705,1405.963013,1660006563433333.5,9.169088366516853,48.4333335,0.4339569642342692,0.6655202506797019,0.6441876454585703,0.4443337171343167,0.5427186711940494,-1.3185598198666075,-1.2960131197446827,-1.1065490827728894,-1.1564450655292706,-1.7908073815466967,-0.6046090851641317
2908.0,340.5714417,1033.277832,522.083313,1018.269836,507.3928528,868.7261963,353.8353271,899.1646729,421.9107971,1404.528198,1660006563450000.0,8.503319421745726,48.45,0.4337936674727875,0.6649895068774149,0.646277930313005,0.4506881829491412,0.5373974726324686,-1.3161097067452994,-1.2969936775393285,-1.1065165089638276,-1.1452866957143353,-1.788979824726641,-0.665768944771127
2909.0,340.3824463,1031.329834,521.8156738,1018.815674,509.1699219,868.8300781,353.8353271,899.1646729,421.9107971,1404.528198,1660006563466666.8,7.805361136712753,48.46666675,0.4335529396909975,0.6646486086812892,0.648541424041057,0.4506881829491412,0.5373974726324686,-1.3136284969514551,-1.2976889239366305,-1.106648825598425,-1.1452866957143353,-1.788979824726641,-0.6979582850329731
2910.0,340.4886475,1029.590942,521.8561401,1019.171936,510.2893066,868.8364868,353.8353271,899.1646729,421.9107971,1404.528198,1660006563483333.2,7.362803266756756,48.48333325,0.4336882105986462,0.6647001515370212,0.6499672100432599,0.4506881829491412,0.5373974726324686,-1.3114136302725177,-1.2981427030285877,-1.1066569885068087,-1.1452866957143353,-1.788979824726641,-0.4425578699559969
2911.0,340.8591003,1027.859131,521.2289429,1019.33667,512.2893066,868.8364868,353.8353271,899.1646729,421.9107971,1404.528198,1660006563500000.0,6.601550468426508,48.5,0.434160064838495,0.6639012760580364,0.6525146559788759,0.4506881829491412,0.5373974726324686,-1.309207782825915,-1.298352528507967,-1.1066569885068087,-1.1452866957143353,-1.788979824726641,-0.761252798330248
2912.0,341.5,1026.0,520.9134521,1019.394226,513.5,869.0,359.0,892.0,416.4333191,1402.844482,1660006563516666.8,6.144811995626581,48.51666675,0.4349763935064463,0.6634994281799442,0.6540567439694296,0.457266545443087,0.5304206830982053,-1.306839764971051,-1.298425838907102,-1.1068652590251884,-1.1361608872847735,-1.7868352369861753,-0.45673847279992685
2913.0,342.3333435,1024.333374,520.6175537,1019.329834,515.2893066,870.1635132,360.555542,890.2180786,415.8721924,1402.7323,1660006563533333.2,5.484263542388366,48.53333325,0.4360378422624699,0.6631225355917267,0.6563358248823001,0.4592478750158771,0.529705963132565,-1.3047169451561051,-1.2983438213377587,-1.1083472525113762,-1.1338912130707648,-1.7866923481962005,-0.6605484532382153
2914.0,343.0,1022.5,520.4285889,1019.722229,516.7248535,870.4338379,360.555542,890.2180786,415.8721924,1402.7323,1660006563550000.0,4.923389560734011,48.55,0.4368869779581584,0.6628818467858595,0.6581643139401957,0.4592478750158771,0.529705963132565,-1.302381734583723,-1.2988436238617118,-1.108691571290532,-1.1338912130707648,-1.7866923481962005,-0.5608739816543551
2915.0,343.5,1020.5,520.0844116,1020.396606,518.7011719,870.5,363.5588379,886.7990112,413.7564087,1402.0,1660006563566666.5,4.147031810639072,48.5666665,0.4375238394420624,0.6624434602538511,0.6606815960779773,0.4630732419828308,0.5270110408389611,-1.299834288648107,-1.2997025933355733,-1.1087758434769006,-1.129536268394901,-1.7857596008668748,-0.776357750094939
2916.0,344.0,1018.5,519.8977051,1020.897705,520.2893066,870.8364868,363.5588379,886.7990112,413.7564087,1402.0,1660006563583333.2,3.528015318753411,48.58333325,0.4381607009259664,0.6622056478965622,0.6627044397213403,0.4630732419828308,0.5270110408389611,-1.2972868427124908,-1.300340854641019,-1.1092044344424248,-1.129536268394901,-1.7857596008668748,-0.6190164918856604
2917.0,344.0,1016.5,519.9298096,1021.101746,521.8850708,872.0,366.722229,883.361084,410.8780518,1400.987793,1660006563600000.0,2.9089762195550493,48.6,0.4381607009259664,0.6622465401355822,0.6647370012340861,0.4671025258830604,0.5233448115458824,-1.2947393967768746,-1.3006007463490934,-1.1106864279286126,-1.1251573015586092,-1.7844703295627988,-0.6190390991983619
2918.0,344.0,1014.5,520.0,1021.5,523.5,872.5,369.0760803,881.5108643,410.5390625,1400.287598,1660006563616666.5,2.278266039093177,48.6166665,0.4381607009259664,0.6623359432601819,0.6667939736475099,0.4701006803466752,0.5229130330886312,-1.2921919508412585,-1.3011080116159148,-1.111323289412517,-1.1228006342312282,-1.7835784751093542,-0.6307101804618722
2919.0,344.2238159,1012.414307,519.9298096,1021.898254,525.8624268,872.6772461,369.0760803,881.5108643,410.5390625,1400.287598,1660006563633333.5,1.3642310420930757,48.6333335,0.438445780378357,0.6622465401355822,0.6698030509224352,0.4701006803466752,0.5229130330886312,-1.2895353557633622,-1.3016152768827365,-1.1115490518410411,-1.1228006342312282,-1.7835784751093542,-0.9140349970001014
2920.0,344.5857239,1010.776184,519.8156738,1022.815674,527.5,873.0,369.0760803,881.5108643,410.5390625,1400.287598,1660006563650000.0,0.7257473942853641,48.65,0.4389067509101905,0.6621011627456731,0.6718888655187422,0.4701006803466752,0.5229130330886312,-1.287448840874167,-1.3027838158078626,-1.1119601508964203,-1.1228006342312282,-1.7835784751093542,-0.6384836478077116
2921.0,344.5125122,1009.595825,519.7662964,1023.209595,529.2988281,874.5,369.0760803,881.5108643,410.5390625,1400.287598,1660006563666666.8,0.0033350325354711,48.66666675,0.4388134994863882,0.6620382696172024,0.6741800741848507,0.4701006803466752,0.5229130330886312,-1.2859453905056086,-1.3032855620330648,-1.1138707353481327,-1.1228006342312282,-1.7835784751093542,-0.722412361749893
2922.0,344.8101807,1008.5,519.9134521,1023.394226,530.5,874.5,369.0760803,881.5108643,410.5390625,1400.287598,1660006563683333.5,-0.4556140622220014,48.6833335,0.4391926466916312,0.6622257052121362,0.6757100344221663,0.4701006803466752,0.5229130330886312,-1.2845496130344105,-1.303520730778334,-1.1138707353481327,-1.1228006342312282,-1.7835784751093542,-0.45894909475747253
2923.0,345.2988586,1006.5,519.9222412,1024.022217,532.0,875.5,369.0760803,881.5108643,410.5390625,1400.287598,1660006563700000.0,-1.0558190199481647,48.7,0.4398150869567214,0.6622369000906727,0.6776206188738784,0.4701006803466752,0.5229130330886312,-1.2820021670987942,-1.3043206173386106,-1.115144458315941,-1.1228006342312282,-1.7835784751093542,-0.6002049577261633
2924.0,345.5857239,1004.776184,519.6740723,1024.674072,533.0,876.0,378.5899963,874.0700073,400.0,1399.0,1660006563716666.8,-1.4514138363075368,48.71666675,0.4401804738779986,0.6619208016628471,0.6788943418416864,0.4822187736696716,0.5094891871232168,-1.2798065030673191,-1.3051509000237913,-1.1157813197998447,-1.113323043770153,-1.7819384319634508,-0.3955948163593721
2925.0,345.3621521,1003.831299,520.0,1025.5,533.8624268,876.6772461,379.4891357,873.5869751,405.1297607,1398.700195,1660006563733333.2,-1.791580974381697,48.73333325,0.4398957053413844,0.6623359432601819,0.6799928346648996,0.4833640281747128,0.5160230811461659,-1.278602981340882,-1.306202903487147,-1.1166439437122733,-1.112707794562822,-1.7815565634490869,-0.3401671380741602
2926.0,345.5,1002.5,520.0,1025.5,535.0,877.5,379.4891357,873.5869751,405.1297607,1398.700195,1660006563750000.0,-2.257236276139189,48.75,0.4400712853776785,0.6623359432601819,0.6814417877773025,0.4833640281747128,0.5160230811461659,-1.276907275227562,-1.306202903487147,-1.1176919042515567,-1.112707794562822,-1.7815565634490869,-0.46565530175749204
2927.0,345.3160095,1001.939392,520.3824463,1025.670166,535.5,877.5,379.4891357,873.5869751,405.1297607,1398.700195,1660006563766666.8,-2.44112930796418,48.76666675,0.43983693245197,0.662823073896445,0.6820786492612064,0.4833640281747128,0.5160230811461659,-1.276193215942025,-1.3064196478296872,-1.1176919042515567,-1.112707794562822,-1.7815565634490869,-0.18389303182499095
2928.0,345.2698364,1001.722229,520.8449097,1025.689819,536.5142822,878.4143066,381.9067993,871.8530273,400.9905701,1396.492065,1660006563783333.2,-2.8603402456738305,48.78333325,0.439778120714005,0.6634121241507956,0.6833705637951853,0.4864434618304662,0.5107508990108107,-1.275916610441167,-1.3064446803071732,-1.118856477567595,-1.110499225424982,-1.778744017552181,-0.41921093770965046
2929.0,345.3621521,1001.831299,521.2271118,1025.915771,536.8101807,878.5,382.277771,872.2698364,401.0805054,1398.112183,1660006563800000.0,-2.9675164621560746,48.8,0.4398957053413844,0.6638989437439101,0.6837474565107754,0.486915977005163,0.5108654516680374,-1.2760555354052658,-1.3067324805591956,-1.1189656272193649,-1.1110301247488432,-1.7808075990593402,-0.10717621648224407
2930.0,345.6088867,1002.271118,521.7966919,1026.040039,536.8850708,878.0,382.4659119,872.2348633,406.3313599,1398.394165,1660006563816666.5,-2.965901361779504,48.8166665,0.4402099768683573,0.6646244309992866,0.6838428457512067,0.487155616390677,0.5175535856453056,-1.2766157429672442,-1.3068907635649591,-1.1183287657354608,-1.1109855787081178,-1.7811667660092487,0.001615100376570755
2931.0,346.6378479,1003.168701,521.9298096,1025.898193,537.0,878.0,382.1910706,873.2601929,406.7469177,1398.469116,1660006563833333.2,-3.0111315783739334,48.83333325,0.4415205883817806,0.6647939860711982,0.6839892337129185,0.4868055447143649,0.5180828911596174,-1.2777590150498583,-1.3067100910568674,-1.1183287657354608,-1.1122915645692113,-1.781262232819409,-0.045230216594429606
2932.0,347.2988586,1004.5,522.7156982,1026.058838,536.8850708,878.0,381.7372437,874.1843262,407.0261841,1398.404785,1660006563850000.0,-2.953249340948518,48.85,0.4423625328923375,0.6657949904311568,0.6838428457512067,0.4862274949684258,0.5184385991874345,-1.2794547211631782,-1.3069147082830308,-1.1183287657354608,-1.1134686543787375,-1.7811802929471667,0.05788223742541554
2933.0,348.1071472,1005.722229,523.0,1025.802734,536.0,877.5,381.3333435,874.666687,407.426239,1398.690308,1660006563866666.5,-2.5975010979838538,48.8666665,0.4433920686467749,0.666157112163606,0.6827155107451105,0.4857130380069835,0.5189481583019486,-1.2810115023123991,-1.3065885027360835,-1.1176919042515567,-1.1140830484084678,-1.7815439701501044,0.3557482429646641
2934.0,348.6378479,1007.168701,523.7562866,1025.756226,536.0,877.5,380.3963928,876.5134888,409.01828,1398.981689,1660006563883333.5,-2.588631197723636,48.8833335,0.4440680343173967,0.6671204117762713,0.6827155107451105,0.4845196223806897,0.5209759774893407,-1.2828539069210905,-1.3065292644282966,-1.1176919042515567,-1.116435362278117,-1.7819151088221872,0.008869900260217722
2935.0,348.8089294,1008.890259,524.0,1025.5,535.1149292,877.0,379.5,878.0,409.9795532,1398.658447,1660006563900000.0,-2.235084957629049,48.9,0.4442859447533138,0.667430835131414,0.6815881757390143,0.4833778662831519,0.522200373242519,-1.285046694886104,-1.306202903487147,-1.1170550427676529,-1.1183287657354608,-1.781503388062627,0.353546240094587
2936.0,349.0,1010.5,524.5,1025.5,533.8101807,876.5,379.5,878.0,409.9795532,1398.658447,1660006563916666.8,-1.7158466526065066,48.91666675,0.4445293157650066,0.6680676966153181,0.6799262876073512,0.4833778662831519,0.522200373242519,-1.2870970589700264,-1.306202903487147,-1.1164181812837488,-1.1183287657354608,-1.781503388062627,0.5192383050225424
2937.0,349.3333435,1012.333313,525.0865479,1025.394287,532.7106934,876.1635132,379.5,878.0,409.9795532,1398.658447,1660006563933333.5,-1.2819726914494531,48.9333335,0.4449539030371262,0.6688147961472676,0.6785258453805278,0.4833778662831519,0.522200373242519,-1.289432191845307,-1.3060682544110511,-1.1159895903182246,-1.1183287657354608,-1.781503388062627,0.43387396115705346
2938.0,349.4189148,1014.027039,525.1860352,1025.081421,531.5,876.5,376.5,882.5,409.0,1398.0,1660006563950000.0,-0.8243549532083414,48.95,0.4450628971673213,0.6689415154062828,0.6769837573899743,0.4795566973797278,0.5209526938334892,-1.2915895295526811,-1.305669749801005,-1.1164181812837488,-1.124060519090597,-1.7806647089956429,0.45761773824111174
2939.0,349.8156738,1016.184326,525.9155884,1024.603394,529.5,875.5,376.5,882.5,409.0,1398.0,1660006563966666.8,0.0359653040284879,48.96666675,0.4455682582183059,0.6698707640733607,0.6744363114543582,0.4795566973797278,0.5209526938334892,-1.294337315552735,-1.3050608758318725,-1.115144458315941,-1.124060519090597,-1.7806647089956429,0.8603202572368293
2940.0,349.8156738,1016.184326,525.9155884,1024.603394,528.2789307,874.8639526,376.5,882.5,409.0,1398.0,1660006563983333.2,0.4369209238429811,48.98333325,0.4455682582183059,0.6698707640733607,0.672881007441663,0.4795566973797278,0.5209526938334892,-1.294337315552735,-1.3050608758318725,-1.114334310133946,-1.124060519090597,-1.7806647089956429,0.4009556198144932
2941.0,350.7761841,1020.414307,526.8591309,1023.859131,526.5,874.5,371.8312683,888.6378784,417.9884949,1400.067017,1660006564000000.0,1.1307851782005396,49.0,0.4467916822482321,0.6710725758267136,0.6706151425509341,0.4736100265829043,0.5324015462336446,-1.2997251395058265,-1.3041128909546829,-1.1138707353481327,-1.13187847578229,-1.7832975160233924,0.6938642543575585
2942.0,351.0,1023.0,526.7457275,1023.584167,524.5,874.5,371.8312683,888.6378784,417.9884949,1400.067017,1660006564016666.8,1.9005327787753088,49.01666675,0.4470767617006227,0.6709281313115062,0.6680676966153181,0.4736100265829043,0.5324015462336446,-1.3030185960676268,-1.3037626629925625,-1.1138707353481327,-1.13187847578229,-1.7832975160233924,0.7697476005747692
2943.0,351.0687256,1025.415771,527.3824463,1023.670166,522.7011719,874.5,368.7462158,893.1780396,421.6081848,1400.582886,1660006564033333.2,2.594731640834297,49.03333325,0.4471642990758191,0.6717391346711012,0.6657764879492094,0.4696805243567607,0.5370120283956175,-1.3060956190752917,-1.303872201894071,-1.1138707353481327,-1.1376613833802809,-1.7839545902170724,0.6941988620589883
2944.0,350.8591003,1027.859131,527.6175537,1023.329834,520.8290405,874.0939941,366.841095,895.5465088,423.3037415,1400.631104,1660006564050000.0,3.3148424680613657,49.05,0.4468972945165755,0.672038596366383,0.6633919111862749,0.4672539282373518,0.5391716979076282,-1.309207782825915,-1.3034387132089909,-1.113353596308237,-1.1406781569988669,-1.7840160065911344,0.7201108272270687
2945.0,351.125,1030.402832,527.9298096,1023.101746,518.4807739,873.3846436,366.841095,895.5465088,423.3037415,1400.631104,1660006564066666.5,4.204706386182875,49.0666665,0.4472359770715987,0.6724363238780465,0.6604008700833184,0.4672539282373518,0.5391716979076282,-1.3124477532128511,-1.3031481922847097,-1.112450080284161,-1.1406781569988669,-1.7840160065911344,0.8898639181215091
2946.0,351.2289429,1033.33667,527.9298096,1023.101746,516.3986816,874.1307373,366.841095,895.5465088,423.3037415,1400.631104,1660006564083333.2,5.019574913826206,49.08333325,0.4473683715306693,0.6724363238780465,0.6577488612997121,0.4672539282373518,0.5391716979076282,-1.3161846500572791,-1.3031481922847097,-1.1134003969659878,-1.1406781569988669,-1.7840160065911344,0.8148685276433314
2947.0,350.8591003,1035.859131,528.3621216,1023.168701,513.3986816,874.1307373,361.2336731,903.7904053,422.0,1401.0,1660006564100000.0,6.163141927289924,49.1,0.4468972945165755,0.6729869696017056,0.653927692396288,0.460111626173132,0.5375110924149937,-1.3193975665683793,-1.3032334744060192,-1.1134003969659878,-1.1511785973151492,-1.7844858778990669,1.1435670134637181
2948.0,351.3259277,1038.674072,528.6378784,1022.831299,511.5,874.0,361.2336731,903.7904053,422.0,1401.0,1660006564116666.5,6.895066765361026,49.1166665,0.4474919032979576,0.6733382073713948,0.6515092980338134,0.460111626173132,0.5375110924149937,-1.322983021573104,-1.3028037177292346,-1.113233873864229,-1.1511785973151492,-1.7844858778990669,0.7319248380711016
2949.0,351.7179565,1041.605713,528.8278198,1022.615356,509.0,874.3768311,357.7651367,909.5341187,430.9302063,1402.186768,1660006564133333.5,7.873303752508873,49.1333335,0.4479912393845598,0.6735801400951125,0.6483249906142934,0.4556936716957738,0.5488857012865678,-1.3267171200481715,-1.3025286661703974,-1.113713852291283,-1.158494496993236,-1.7859974915581265,0.9782369871478469
2950.0,351.9134521,1045.394287,528.8619385,1022.225586,506.0,874.5,355.9239197,913.4891357,432.2967529,1402.408569,1660006564150000.0,9.03982323225347,49.15,0.4482402466203852,0.6736235978669342,0.6445038217108693,0.4533484713141552,0.5506263030775678,-1.331542713767212,-1.302032207169235,-1.1138707353481327,-1.1635320929842072,-1.7862800045861091,1.166519479744597
2951.0,351.8977356,1048.102295,529.0,1022.5,503.0,874.6231689,354.068634,916.5098267,434.1821899,1402.300171,1660006564166666.8,10.161657116639567,49.16666675,0.4482202281533616,0.6737994499704542,0.6406826528074451,0.4509853513062193,0.5530278274888228,-1.3349919657538198,-1.302381734583723,-1.1140276184049824,-1.1673796164895582,-1.7861419355638448,1.1218338843860973
2952.0,352.7920532,1051.452637,528.9313965,1022.313721,500.0,874.6231689,354.068634,916.5098267,434.1821899,1402.300171,1660006564183333.5,11.299453624355015,49.1833335,0.4493593410209966,0.6737120681168322,0.636861483904021,0.4509853513062193,0.5530278274888228,-1.339259373309232,-1.3021444667430029,-1.1140276184049824,-1.1673796164895582,-1.7861419355638448,1.1377965077154482
2953.0,353.4272766,1055.821167,529.0865479,1022.394226,496.829071,876.0939941,354.068634,916.5098267,434.1821899,1402.300171,1660006564200000.0,12.591087817401396,49.2,0.4501684396552657,0.6739096880184998,0.6328225988074324,0.4509853513062193,0.5530278274888228,-1.3448236703057903,-1.302247007810526,-1.1159010422438531,-1.1673796164895582,-1.7861419355638448,1.2916341930463808
2954.0,354.0,1059.5,529.5,1022.5,493.7011414,876.5,354.068634,916.5098267,434.1821899,1402.300171,1660006564216666.8,13.776984075449056,49.21666675,0.4508979306040468,0.6744363114543582,0.6288384830342257,0.4509853513062193,0.5530278274888228,-1.3495094843926203,-1.302381734583723,-1.1164181812837488,-1.1673796164895582,-1.7861419355638448,1.1858962580476593
2955.0,354.9134521,1063.394287,529.7313843,1022.886719,490.5,877.5,354.068634,916.5098267,434.1821899,1402.300171,1660006564233333.2,15.013542950893008,49.23333325,0.4520614155238093,0.6747310309516583,0.6247611157098446,0.4509853513062193,0.5530278274888228,-1.3544697271877568,-1.3028743074561109,-1.1176919042515567,-1.1673796164895582,-1.7861419355638448,1.2365588754439525
2956.0,355.8619385,1067.225586,529.5666504,1023.08667,487.2988586,878.5,345.2289429,935.7036743,442.8050232,1404.658325,1660006564250000.0,16.270314186343377,49.25,0.4532695244361429,0.6745212055996518,0.6206837483854634,0.439726033723821,0.5640109283106128,-1.3593497407205968,-1.3031289896372469,-1.1189656272193649,-1.1918272610182854,-1.7891455704752732,1.256771235450369
2957.0,357.5710144,1071.237671,529.6506348,1023.189087,483.777771,879.3418579,343.4411621,940.4705811,444.8577576,1404.603027,1660006564266666.8,17.630578454874833,49.26666675,0.4554464136637001,0.6746281784588695,0.6161988582376793,0.4374488962574548,0.5666255432627025,-1.364460025533895,-1.303259440522441,-1.1200379209622255,-1.1978989796948458,-1.7890751361425994,1.3602642685314557
