Frame #,Hand Pink X,Hand Pink Y,Body Pink X,Body Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds
165.0,629.1428834,1725.444458,825.2931518,1443.461792,713.0186157,1046.60144,644.3962402,1308.789551,1659660195755003.5,2.0901405098899355,2.7333335
166.0,625.0,1725.0,825.2351074,1443.340332,713.0186157,1046.60144,642.7804565,1308.568848,1659660195771670.0,2.4390775846104304,2.75
167.0,620.1826782,1723.4338378,825.2351074,1443.340332,713.0186157,1046.60144,640.6193237,1308.415405,1659660195788336.8,2.856640566971689,2.76666675
168.0,616.1826782,1723.4338378,825.2351074,1443.340332,713.0214844,1046.446289,638.5419312,1308.19165,1659660195805003.5,3.188013127937832,2.7833335
169.0,612.21167,1722.21167,825.0,1443.6466064,712.9515991,1046.376343,636.352356,1307.970947,1659660195821670.0,3.5318680593826683,2.8
170.0,612.21167,1722.21167,825.0,1443.6466064,712.9886475,1046.123047,634.0604248,1307.049683,1659660195838336.8,3.530544222508828,2.81666675
171.0,602.4962768,1719.2443848,825.0,1443.6466064,712.93573,1046.0,631.7624512,1306.484985,1659660195855003.2,4.373707515999614,2.83333325
172.0,597.4485474,1718.5020752,825.0,1443.6466064,712.9764404,1045.923584,629.2431641,1305.93042,1659660195871670.0,4.801494445979387,2.85
173.0,597.4485474,1718.5020752,825.0,1443.6466064,712.9477539,1045.353149,626.7889404,1305.065063,1659660195888336.8,4.797541053827669,2.86666675
174.0,585.8765258,1715.39917,824.2418824,1443.2861328,712.9477539,1045.353149,624.0700073,1304.440796,1659660195905003.5,5.799871677692593,2.8833335
175.0,581.5407104,1712.0,824.0,1443.0,712.9362183,1045.187622,621.1345215,1303.702271,1659660195921670.2,6.2109959029218,2.90000025
176.0,573.8765258,1711.39917,823.6845092,1443.0,712.8430176,1044.707275,617.8602295,1302.716553,1659660195938336.8,6.849155429890903,2.91666675
177.0,569.5228272,1707.4876708,823.5061646,1442.7962646,712.6958008,1044.648438,614.3630981,1301.898804,1659660195955003.5,7.276225782495994,2.9333335
178.0,569.5228272,1707.4876708,823.1420288,1442.4753418,712.7449951,1044.588379,611.0060425,1300.779785,1659660195971670.2,7.275542286650105,2.95000025
179.0,555.9259034,1702.7556152,823.1420288,1442.4753418,712.7449951,1044.588379,607.1584473,1299.746826,1659660195988336.8,8.485717118425988,2.96666675
180.0,546.1947632,1701.5805664,823.1420288,1442.4753418,712.6329346,1044.5,603.0806885,1298.412964,1659660196005003.5,9.307958963187248,2.9833335
181.0,538.9118652,1697.2337646,823.1420288,1442.4753418,712.6015625,1044.396606,598.6177979,1296.579712,1659660196021670.0,9.99590539752526,3.0
