Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Neck Green X,Neck Green Y,Shoulder Orange X,Shoulder Orange Y,Back Orange X,Back Orange Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Leg Pink X meters,Neck Green X meters,Shoulder Orange X meters,Back Orange X meters,Arm Pink Y meters,Leg Pink Y meters,Neck Green Y meters,Shoulder Orange Y meters,Back Orange Y meters,angular velocity
11.0,399.5,905.5,471.5,1307.0,546.46875,737.625,428.5,765.5,547.5,934.1798096,1660004530646336.8,0.1554611170211469,0.16666675,0.5085454256554732,0.6001981682016412,0.6956299951843915,0.5454611136254576,0.6969427297781516,-1.1526605329938198,-1.6637518681644643,-0.9389632530641264,-0.9744468669318268,-1.189168633070791,30.12570352566138
12.0,399.5,905.5,471.5,1307.0,546.46875,737.625,428.5,765.5,547.5,934.1798096,1660004530663003.5,0.1554611170211469,0.1833335,0.5085454256554732,0.6001981682016412,0.6956299951843915,0.5454611136254576,0.6969427297781516,-1.1526605329938198,-1.6637518681644643,-0.9389632530641264,-0.9744468669318268,-1.189168633070791,0.0
13.0,399.5,905.5,471.5,1307.5,547.4423218,738.3910522,430.0,765.0,547.269104,934.3533936,1660004530679670.0,-0.1286957745720754,0.2,0.5085454256554732,0.6001981682016412,0.6968693080390527,0.5473705457618361,0.6966488096164442,-1.1526605329938198,-1.664388345543257,-0.9399384028566752,-0.973810389553034,-1.1893895976494315,-17.049583991433252
14.0,399.5,905.5,472.0,1307.155518,547.4423218,738.3910522,430.0,765.0,547.269104,934.3533936,1660004530696336.8,-0.1286957745720754,0.21666675,0.5085454256554732,0.600834645580434,0.6968693080390527,0.5473705457618361,0.6966488096164442,-1.1526605329938198,-1.663949835542455,-0.9399384028566752,-0.973810389553034,-1.1893895976494315,0.0
15.0,399.0,905.5,472.0,1307.155518,546.0,737.5,430.0,765.0,547.269104,934.3533936,1660004530713003.5,0.2913278191354611,0.2333335,0.5079089482766804,0.600834645580434,0.6950332976417732,0.5473705457618361,0.6966488096164442,-1.1526605329938198,-1.663949835542455,-0.938804133719428,-0.973810389553034,-1.1893895976494315,25.201289616004097
16.0,398.5,905.5,472.0,1307.155518,546.0,737.5,430.0,765.0,547.5,934.5,1660004530729670.0,0.2913431567647535,0.25,0.5072724708978876,0.600834645580434,0.6950332976417732,0.5473705457618361,0.6969427297781516,-1.1526605329938198,-1.663949835542455,-0.938804133719428,-0.973810389553034,-1.189576220963804,0.0009202669602136095
17.0,398.0,905.333313,472.5,1307.5,546.0,737.5,430.0,765.0,547.5,934.5,1660004530746336.8,0.2913431567647535,0.26666675,0.5066359935190947,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6969427297781516,-1.152448347984142,-1.664388345543257,-0.938804133719428,-0.973810389553034,-1.189576220963804,0.0
18.0,398.0,905.333313,472.5,1307.5,546.0,737.5,430.0,765.0,547.5,934.5,1660004530763003.2,0.2913431567647535,0.28333325,0.5066359935190947,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6969427297781516,-1.152448347984142,-1.664388345543257,-0.938804133719428,-0.973810389553034,-1.189576220963804,0.0
19.0,397.8533325,904.8533325,472.5,1307.5,546.0,737.5,430.0,765.0,547.5,934.5,1660004530779670.0,0.2913431567647535,0.3,0.5064492924271866,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6969427297781516,-1.1518373545231186,-1.664388345543257,-0.938804133719428,-0.973810389553034,-1.189576220963804,0.0
20.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.0,547.5,934.5,1660004530796336.8,0.2913431567647535,0.31666675,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6969427297781516,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.973810389553034,-1.189576220963804,0.0
21.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.0,547.5,934.5,1660004530813003.2,0.2913431567647535,0.33333325,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6969427297781516,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.973810389553034,-1.189576220963804,0.0
22.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.0,547.5,934.5,1660004530829670.0,0.2913431567647535,0.35,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6969427297781516,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.973810389553034,-1.189576220963804,0.0
23.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.0,547.5,934.5,1660004530846336.5,0.2913431567647535,0.3666665,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6969427297781516,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.973810389553034,-1.189576220963804,0.0
24.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.0,547.5,934.5,1660004530863003.5,0.2913431567647535,0.3833335,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6969427297781516,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.973810389553034,-1.189576220963804,0.0
25.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.0,547.5,934.5,1660004530879670.2,0.2913431567647535,0.40000025,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6969427297781516,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.973810389553034,-1.189576220963804,0.0
26.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.0,547.5,934.5,1660004530896336.8,0.2913431567647535,0.41666675,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6969427297781516,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.973810389553034,-1.189576220963804,0.0
27.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.0,933.5,1660004530913003.5,0.2933375522379457,0.4333335,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6975792071569445,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.11966313007588428
28.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.0,933.5,1660004530929670.0,0.2933375522379457,0.45,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6975792071569445,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.0
29.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.53125,933.625,1660004530946336.8,0.2936821015058007,0.46666675,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6982554643719119,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1884623855509169,0.02067285270703572
30.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.0,933.5,1660004530963003.5,0.2933375522379457,0.4833335,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6975792071569445,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,-0.02067285270703572
31.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.0,933.5,1660004530979670.0,0.2933375522379457,0.5,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6975792071569445,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.0
32.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.5,933.5,1660004530996336.8,0.2938391382994482,0.51666675,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6982156845357373,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.030095013215082095
33.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.5,933.5,1660004531013003.2,0.2938391382994482,0.53333325,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6982156845357373,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.0
34.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.5,933.5,1660004531029670.0,0.2938391382994482,0.55,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6982156845357373,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.0
35.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.5,933.5,1660004531046336.8,0.2938391382994482,0.56666675,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6982156845357373,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.0
36.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.5,933.5,1660004531063003.2,0.2938391382994482,0.58333325,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6982156845357373,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.0
37.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.5,933.5,1660004531079670.0,0.2938391382994482,0.6,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6982156845357373,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.0
38.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.5,933.5,1660004531096336.5,0.2938391382994482,0.6166665,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6982156845357373,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.0
39.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.5,933.5,1660004531113003.5,0.2938391382994482,0.6333335,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6982156845357373,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.0
40.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.5,933.5,1660004531129670.2,0.2938391382994482,0.65000025,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6982156845357373,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.0
41.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.5,933.5,1660004531146336.8,0.2938391382994482,0.66666675,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6982156845357373,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1883032662062183,0.0
42.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,431.0,765.5,548.3435669,934.7640991,1660004531163003.5,0.2917922169313769,0.6833335,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5486435005194217,0.6980165522768486,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1899124071696232,-0.12281466801093598
43.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.3435669,934.7640991,1660004531179670.0,0.2917922169313769,0.7,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6980165522768486,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1899124071696232,0.0
44.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,549.3063354,934.9008789,1660004531196336.8,0.292533117596486,0.71666675,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.699242113019377,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1900865216667749,0.044453817637455706
45.0,397.7843018,904.3725586,472.5,1307.5,546.0,737.5,430.0,765.5,548.9545288,935.1136475,1660004531213003.5,0.2918731769161503,0.7333335,0.5063614194692021,0.6014711229592268,0.6950332976417732,0.5473705457618361,0.6987942791341571,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1903573664684095,-0.03959624283892805
46.0,397.7843018,904.3725586,472.5,1307.5,551.0,737.5,430.0,765.5,549.0,935.5,1660004531229670.0,-1.1554328127004494,0.75,0.5063614194692021,0.6014711229592268,0.7013980714297016,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,-86.83922776927352
47.0,397.7843018,904.3725586,472.5,1307.5,551.0,737.5,430.0,765.5,549.0,935.5,1660004531246336.8,-1.1554328127004494,0.76666675,0.5063614194692021,0.6014711229592268,0.7013980714297016,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
48.0,397.7843018,904.3725586,472.5,1307.5,551.0,737.5,430.0,765.5,549.0,935.5,1660004531263003.2,-1.1554328127004494,0.78333325,0.5063614194692021,0.6014711229592268,0.7013980714297016,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
49.0,397.7843018,904.3725586,472.5,1307.5,551.0,737.5,430.0,765.5,549.0,935.5,1660004531279670.0,-1.1554328127004494,0.8,0.5063614194692021,0.6014711229592268,0.7013980714297016,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
50.0,397.7843018,904.3725586,472.5,1307.5,551.0,737.5,430.0,765.5,549.0,935.5,1660004531296336.8,-1.1554328127004494,0.81666675,0.5063614194692021,0.6014711229592268,0.7013980714297016,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
51.0,397.7843018,904.3725586,472.5,1307.5,550.8641968,737.3086548,430.0,765.5,549.0,935.5,1660004531313003.2,-1.1156180603024224,0.83333325,0.5063614194692021,0.6014711229592268,0.7012252001001661,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.9385605599367468,-0.9744468669318268,-1.1908491757213897,2.388909032971946
52.0,397.7843018,904.3725586,472.5,1307.5,551.5,737.5,430.0,765.5,549.0,935.5,1660004531329670.0,-1.300100366520769,0.85,0.5063614194692021,0.6014711229592268,0.7020345488084944,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,-11.068883028685692
53.0,397.7843018,904.3725586,472.5,1307.5,552.1358032,737.3086548,430.0,765.5,549.0,935.5,1660004531346336.5,-1.4831711401749883,0.8666665,0.5063614194692021,0.6014711229592268,0.7028438975168226,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.9385605599367468,-0.9744468669318268,-1.1908491757213897,-10.984356262815762
54.0,397.7843018,904.3725586,472.5,1307.5,552.0,737.5,430.0,765.5,549.0,935.5,1660004531363003.5,-1.444758696838505,0.8833335,0.5063614194692021,0.6014711229592268,0.7026710261872872,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,2.30470050617887
55.0,397.7843018,904.3725586,472.5,1307.5,552.0,737.5,430.0,765.5,549.0,935.5,1660004531379670.2,-1.444758696838505,0.90000025,0.5063614194692021,0.6014711229592268,0.7026710261872872,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
56.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531396336.8,-1.5894059605067732,0.91666675,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,-8.678922609322163
57.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531413003.5,-1.5894059605067732,0.9333335,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
58.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531429670.0,-1.5894059605067732,0.95,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
59.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531446336.8,-1.5894059605067732,0.96666675,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
60.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531463003.5,-1.5894059605067732,0.9833335,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
61.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531479670.0,-1.5894059605067732,1.0,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
62.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531496336.8,-1.5894059605067732,1.01666675,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
63.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531513003.2,-1.5894059605067732,1.03333325,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
64.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531529670.0,-1.5894059605067732,1.05,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
65.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531546336.8,-1.5894059605067732,1.06666675,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
66.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531563003.2,-1.5894059605067732,1.08333325,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
67.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531579670.0,-1.5894059605067732,1.1,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
68.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531596336.5,-1.5894059605067732,1.1166665,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
69.0,397.7843018,904.3725586,472.5,1307.5,552.5,737.5,430.0,765.5,549.0,935.5,1660004531613003.5,-1.5894059605067732,1.1333335,0.5063614194692021,0.6014711229592268,0.70330750356608,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
70.0,397.7843018,904.3725586,472.5,1307.5,552.8641968,737.3086548,430.0,765.5,549.0,935.5,1660004531629670.2,-1.6936789244272623,1.15000025,0.5063614194692021,0.6014711229592268,0.7037711096153374,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.9385605599367468,-0.9744468669318268,-1.1908491757213897,-6.256346553496598
71.0,397.7843018,904.3725586,472.5,1307.5,552.8641968,737.3086548,430.0,765.5,549.0,935.5,1660004531646336.8,-1.6936789244272623,1.16666675,0.5063614194692021,0.6014711229592268,0.7037711096153374,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.9385605599367468,-0.9744468669318268,-1.1908491757213897,0.0
72.0,397.7843018,904.3725586,472.5,1307.5,552.8641968,737.3086548,430.0,765.5,549.0,935.5,1660004531663003.5,-1.6936789244272623,1.1833335,0.5063614194692021,0.6014711229592268,0.7037711096153374,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.9385605599367468,-0.9744468669318268,-1.1908491757213897,0.0
73.0,397.7843018,904.3725586,472.5,1307.5,552.8641968,737.3086548,430.0,765.5,549.0,935.5,1660004531679670.0,-1.6936789244272623,1.2,0.5063614194692021,0.6014711229592268,0.7037711096153374,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.9385605599367468,-0.9744468669318268,-1.1908491757213897,0.0
74.0,397.7843018,904.3725586,472.5,1307.5,552.8641968,737.3086548,430.0,765.5,549.0,935.5,1660004531696336.8,-1.6936789244272623,1.21666675,0.5063614194692021,0.6014711229592268,0.7037711096153374,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.9385605599367468,-0.9744468669318268,-1.1908491757213897,0.0
75.0,397.7843018,904.3725586,472.5,1307.5,552.8641968,737.3086548,430.0,765.5,549.0,935.5,1660004531713003.5,-1.6936789244272623,1.2333335,0.5063614194692021,0.6014711229592268,0.7037711096153374,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.9385605599367468,-0.9744468669318268,-1.1908491757213897,0.0
76.0,397.7843018,904.3725586,472.5,1307.5,552.8641968,737.3086548,430.0,765.5,549.0,935.5,1660004531729670.0,-1.6936789244272623,1.25,0.5063614194692021,0.6014711229592268,0.7037711096153374,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.9385605599367468,-0.9744468669318268,-1.1908491757213897,0.0
77.0,397.7843018,904.3725586,472.5,1307.5,555.0,737.5,430.0,765.5,549.0,935.5,1660004531746336.8,-2.3124118360218944,1.26666675,0.5063614194692021,0.6014711229592268,0.7064898904600442,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,-37.12378907673265
78.0,397.7843018,904.3725586,472.5,1307.5,555.0,737.5,430.0,765.5,549.0,935.5,1660004531763003.2,-2.3124118360218944,1.28333325,0.5063614194692021,0.6014711229592268,0.7064898904600442,0.5473705457618361,0.6988521619145301,-1.1512253510997907,-1.664388345543257,-0.938804133719428,-0.9744468669318268,-1.1908491757213897,0.0
