Frame #,Elbow Pink X,Elbow Pink Y,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Elbow Pink X meters,Hand Pink X meters,Head Pink X meters,Shoulder Green X meters,Elbow Pink Y meters,Hand Pink Y meters,Head Pink Y meters,Shoulder Green Y meters,angular velocity
795.0,724.5,1012.772583,987.5,966.0,272.378967,997.687439,493.682526,1013.31744,1658789414233333.2,11.055320314711134,13.23333325,0.8210564605809451,1.119107322047872,0.3086797937635804,0.5594771945455077,-1.1477480640046949,-1.09474194744126,-1.1306524740254071,-1.1483655358610685,0.0
796.0,724.3570557,1013.737732,987.5,966.0,272.378967,997.687439,493.682526,1013.31744,1658789414250000.0,11.055320314711134,13.25,0.8208944656312995,1.119107322047872,0.3086797937635804,0.5594771945455077,-1.148841841536611,-1.09474194744126,-1.1306524740254071,-1.1483655358610685,0.0
797.0,724.5,1014.0,987.5,966.0,272.378967,997.687439,493.682526,1013.31744,1658789414266666.8,11.055320314711134,13.26666675,0.8210564605809451,1.119107322047872,0.3086797937635804,0.5594771945455077,-1.149139062842068,-1.09474194744126,-1.1306524740254071,-1.1483655358610685,0.0
798.0,724.5,1014.0,987.6107788,966.1715088,272.378967,997.687439,493.842255,1013.5,1658789414283333.2,11.079038934682297,13.28333325,0.8210564605809451,1.1192328646971963,0.3086797937635804,0.5596582111464631,-1.149139062842068,-1.094936313774299,-1.1306524740254071,-1.1485724262233097,1.4231314295841195
799.0,724.5,1014.0,987.5,966.5,272.378967,997.687439,493.682526,1013.31744,1658789414300000.0,11.112811140580405,13.3,0.8210564605809451,1.119107322047872,0.3086797937635804,0.5594771945455077,-1.149139062842068,-1.0953085840600183,-1.1306524740254071,-1.1483655358610685,2.026322222275309
800.0,724.5,1014.0,986.772583,966.5,272.378967,997.687439,493.682526,1013.31744,1658789414316666.5,11.10486915381688,13.3166665,0.8210564605809451,1.1182829598292572,0.3086797937635804,0.5594771945455077,-1.149139062842068,-1.0953085840600183,-1.1306524740254071,-1.1483655358610685,-0.4765239710512176
801.0,724.5,1014.0,986.6414185,966.3585815,272.378967,997.687439,493.682526,1013.31744,1658789414333333.2,11.087145156754575,13.33333325,0.8210564605809451,1.1181343146116949,0.3086797937635804,0.5594771945455077,-1.149139062842068,-1.0951483182586788,-1.1306524740254071,-1.1483655358610685,-1.0634345065657203
802.0,724.5,1014.0,986.5,966.227417,272.378967,997.687439,494.369781,1013.4375,1658789414350000.0,11.085061507196968,13.35,0.8210564605809451,1.1179740488103551,0.3086797937635804,0.5602560422443573,-1.149139062842068,-1.0949996730411165,-1.1306524740254071,-1.1485015966459649,-0.12501834836466577
803.0,724.5,1014.0,986.5,966.227417,272.378967,997.687439,493.988403,1013.64929,1658789414366666.5,11.075784321076837,13.3666665,0.8210564605809451,1.1179740488103551,0.3086797937635804,0.5598238367635797,-1.149139062842068,-1.0949996730411165,-1.1306524740254071,-1.1487416125849383,-0.5566367335752572
804.0,724.5,1014.0,986.5,966.227417,272.378967,997.687439,493.988403,1013.64929,1658789414383333.5,11.075784321076837,13.3833335,0.8210564605809451,1.1179740488103551,0.3086797937635804,0.5598238367635797,-1.149139062842068,-1.0949996730411165,-1.1306524740254071,-1.1487416125849383,0.0
805.0,724.5,1014.0,986.5,966.227417,272.378967,997.687439,493.988403,1013.64929,1658789414400000.0,11.075784321076837,13.4,0.8210564605809451,1.1179740488103551,0.3086797937635804,0.5598238367635797,-1.149139062842068,-1.0949996730411165,-1.1306524740254071,-1.1487416125849383,0.0
806.0,724.5,1014.0,986.5,966.227417,272.284363,997.71698,493.988403,1013.64929,1658789414416666.8,11.075784321076837,13.41666675,0.8210564605809451,1.1179740488103551,0.3085725815822184,0.5598238367635797,-1.149139062842068,-1.0949996730411165,-1.130685952050117,-1.1487416125849383,0.0
807.0,724.5,1014.0,986.5,966.227417,272.284363,997.71698,493.988403,1013.64929,1658789414433333.5,11.075784321076837,13.4333335,0.8210564605809451,1.1179740488103551,0.3085725815822184,0.5598238367635797,-1.149139062842068,-1.0949996730411165,-1.130685952050117,-1.1487416125849383,0.0
808.0,724.5,1014.0,986.5,966.5,272.378967,997.687439,493.988403,1013.64929,1658789414450000.0,11.10720532456394,13.45,0.8210564605809451,1.1179740488103551,0.3086797937635804,0.5598238367635797,-1.149139062842068,-1.0953085840600183,-1.1306524740254071,-1.1487416125849383,1.8852790620169113
809.0,724.5,1014.0,986.5,966.5,272.378967,997.687439,493.988403,1013.64929,1658789414466666.8,11.10720532456394,13.46666675,0.8210564605809451,1.1179740488103551,0.3086797937635804,0.5598238367635797,-1.149139062842068,-1.0953085840600183,-1.1306524740254071,-1.1487416125849383,0.0
810.0,724.5,1014.0,986.5,966.5,272.378967,997.687439,493.988403,1013.64929,1658789414483333.2,11.10720532456394,13.48333325,0.8210564605809451,1.1179740488103551,0.3086797937635804,0.5598238367635797,-1.149139062842068,-1.0953085840600183,-1.1306524740254071,-1.1487416125849383,0.0
811.0,724.5,1014.0,986.5,966.5,272.378967,997.687439,493.988403,1013.64929,1658789414500000.0,11.10720532456394,13.5,0.8210564605809451,1.1179740488103551,0.3086797937635804,0.5598238367635797,-1.149139062842068,-1.0953085840600183,-1.1306524740254071,-1.1487416125849383,0.0
812.0,724.5,1014.0,986.5,966.5,272.378967,997.687439,493.988403,1013.64929,1658789414516666.8,11.10720532456394,13.51666675,0.8210564605809451,1.1179740488103551,0.3086797937635804,0.5598238367635797,-1.149139062842068,-1.0953085840600183,-1.1306524740254071,-1.1487416125849383,0.0
813.0,724.5,1014.0,986.5,966.5,272.378967,997.687439,494.348724,1013.5,1658789414533333.2,11.115778139756916,13.53333325,0.8210564605809451,1.1179740488103551,0.3086797937635804,0.560232178909795,-1.149139062842068,-1.0953085840600183,-1.1306524740254071,-1.1485724262233097,0.5143740553190916
814.0,724.5,1014.0,986.3585815,966.3585815,272.378967,997.687439,494.348724,1013.5,1658789414550000.0,11.097900455007732,13.55,0.8210564605809451,1.1178137830090151,0.3086797937635804,0.560232178909795,-1.149139062842068,-1.0951483182586788,-1.1306524740254071,-1.1485724262233097,-1.0726557216723884
815.0,724.5,1014.0,986.5,966.5,272.378967,997.687439,494.348724,1013.5,1658789414566666.5,11.115778139756916,13.5666665,0.8210564605809451,1.1179740488103551,0.3086797937635804,0.560232178909795,-1.149139062842068,-1.0953085840600183,-1.1306524740254071,-1.1485724262233097,1.0726718116691871
816.0,724.5,1014.0,986.3570557,967.2622681,272.378967,997.687439,494.348724,1013.5,1658789414583333.2,11.202181225562391,13.58333325,0.8210564605809451,1.1178120538607097,0.3086797937635804,0.560232178909795,-1.149139062842068,-1.0961724420975614,-1.1306524740254071,-1.1485724262233097,5.184159227532194
817.0,724.5,1014.0,986.3570557,967.2622681,272.378967,997.687439,494.276733,1013.83331,1658789414600000.0,11.199133469163849,13.6,0.8210564605809451,1.1178120538607097,0.3086797937635804,0.5601505934361529,-1.149139062842068,-1.0961724420975614,-1.1306524740254071,-1.1489501575261063,-0.1828644695902141
818.0,724.5,1014.0,986.3570557,967.2622681,272.378967,997.687439,494.276733,1013.83331,1658789414616666.5,11.199133469163849,13.6166665,0.8210564605809451,1.1178120538607097,0.3086797937635804,0.5601505934361529,-1.149139062842068,-1.0961724420975614,-1.1306524740254071,-1.1489501575261063,0.0
819.0,724.5,1014.0,986.3570557,967.2622681,272.378967,997.687439,494.276733,1013.83331,1658789414633333.5,11.199133469163849,13.6333335,0.8210564605809451,1.1178120538607097,0.3086797937635804,0.5601505934361529,-1.149139062842068,-1.0961724420975614,-1.1306524740254071,-1.1489501575261063,0.0
820.0,724.5,1014.0,986.3570557,967.2622681,272.378967,997.687439,494.276733,1013.83331,1658789414650000.0,11.199133469163849,13.65,0.8210564605809451,1.1178120538607097,0.3086797937635804,0.5601505934361529,-1.149139062842068,-1.0961724420975614,-1.1306524740254071,-1.1489501575261063,0.0
821.0,724.3917236,1014.108276,986.3570557,967.2622681,272.378967,997.687439,494.276733,1013.83331,1658789414666666.8,11.199133469163849,13.66666675,0.8209337538345703,1.1178120538607097,0.3086797937635804,0.5601505934361529,-1.1492617691351334,-1.0961724420975614,-1.1306524740254071,-1.1489501575261063,0.0
822.0,724.3917236,1014.108276,986.3570557,967.2622681,272.378967,997.687439,494.276733,1013.83331,1658789414683333.5,11.199133469163849,13.6833335,0.8209337538345703,1.1178120538607097,0.3086797937635804,0.5601505934361529,-1.1492617691351334,-1.0961724420975614,-1.1306524740254071,-1.1489501575261063,0.0
823.0,724.3585815,1014.358582,986.1983032,967.5,272.378967,997.687439,494.276733,1013.83331,1658789414700000.0,11.224843770109686,13.7,0.8208961947796053,1.1176321439010708,0.3086797937635804,0.5601505934361529,-1.149545434226123,-1.0964418572975352,-1.1306524740254071,-1.1489501575261063,1.5426334830851152
824.0,724.3585815,1014.358582,986.1983032,967.5,272.378967,997.687439,494.276733,1013.83331,1658789414716666.8,11.224843770109686,13.71666675,0.8208961947796053,1.1176321439010708,0.3086797937635804,0.5601505934361529,-1.149545434226123,-1.0964418572975352,-1.1306524740254071,-1.1489501575261063,0.0
825.0,724.3585815,1014.358582,986.1983032,967.5,272.378967,997.687439,494.276733,1013.83331,1658789414733333.2,11.224843770109686,13.73333325,0.8208961947796053,1.1176321439010708,0.3086797937635804,0.5601505934361529,-1.149545434226123,-1.0964418572975352,-1.1306524740254071,-1.1489501575261063,0.0
826.0,724.3585815,1014.358582,986.1983032,967.5,272.378967,997.687439,494.276733,1013.83331,1658789414750000.0,11.224843770109686,13.75,0.8208961947796053,1.1176321439010708,0.3086797937635804,0.5601505934361529,-1.149545434226123,-1.0964418572975352,-1.1306524740254071,-1.1489501575261063,0.0
827.0,724.3585815,1014.358582,986.1983032,967.5,272.378967,997.687439,494.348724,1013.5,1658789414766666.8,11.22791063833213,13.76666675,0.8208961947796053,1.1176321439010708,0.3086797937635804,0.560232178909795,-1.149545434226123,-1.0964418572975352,-1.1306524740254071,-1.1485724262233097,0.18401117329075053
828.0,724.3585815,1014.358582,986.1983032,967.5,272.378967,997.687439,494.348724,1013.5,1658789414783333.2,11.22791063833213,13.78333325,0.8208961947796053,1.1176321439010708,0.3086797937635804,0.560232178909795,-1.149545434226123,-1.0964418572975352,-1.1306524740254071,-1.1485724262233097,0.0
829.0,724.3585815,1014.358582,986.1983032,967.5,272.378967,997.687439,494.348724,1013.5,1658789414800000.0,11.22791063833213,13.8,0.8208961947796053,1.1176321439010708,0.3086797937635804,0.560232178909795,-1.149545434226123,-1.0964418572975352,-1.1306524740254071,-1.1485724262233097,0.0
830.0,724.3585815,1014.358582,986.1983032,967.5,272.378967,997.687439,494.348724,1013.5,1658789414816666.5,11.22791063833213,13.8166665,0.8208961947796053,1.1176321439010708,0.3086797937635804,0.560232178909795,-1.149545434226123,-1.0964418572975352,-1.1306524740254071,-1.1485724262233097,0.0
831.0,724.3585815,1014.358582,986.1983032,967.5,272.378967,997.687439,494.348724,1013.5,1658789414833333.2,11.22791063833213,13.83333325,0.8208961947796053,1.1176321439010708,0.3086797937635804,0.560232178909795,-1.149545434226123,-1.0964418572975352,-1.1306524740254071,-1.1485724262233097,0.0
832.0,724.3735962,1014.856689,986.1983032,967.5,272.378967,997.687439,494.348724,1013.5,1658789414850000.0,11.22791063833213,13.85,0.8209132105372845,1.1176321439010708,0.3086797937635804,0.560232178909795,-1.150109925558643,-1.0964418572975352,-1.1306524740254071,-1.1485724262233097,0.0
833.0,724.5,1015.0,986.1983032,967.5,272.378967,997.687439,494.256622,1013.41272,1658789414866666.5,11.226242924715097,13.8666665,0.8210564605809451,1.1176321439010708,0.3086797937635804,0.5601278021780732,-1.1502723360795848,-1.0964418572975352,-1.1306524740254071,-1.1484735141351392,-0.10006381766017947
834.0,724.5,1015.0,986.1983032,967.5,272.378967,997.687439,494.256622,1013.41272,1658789414883333.5,11.226242924715097,13.8833335,0.8210564605809451,1.1176321439010708,0.3086797937635804,0.5601278021780732,-1.1502723360795848,-1.0964418572975352,-1.1306524740254071,-1.1484735141351392,0.0
835.0,724.5,1015.0,986.1983032,967.5,272.378967,997.687439,494.256622,1013.41272,1658789414900000.0,11.226242924715097,13.9,0.8210564605809451,1.1176321439010708,0.3086797937635804,0.5601278021780732,-1.1502723360795848,-1.0964418572975352,-1.1306524740254071,-1.1484735141351392,0.0
836.0,724.5,1015.0,986.3570557,967.7377319,272.378967,997.687439,494.256622,1013.41272,1658789414916666.8,11.255394850845022,13.91666675,0.8210564605809451,1.1178120538607097,0.3086797937635804,0.5601278021780732,-1.1502723360795848,-1.0967112724975092,-1.1306524740254071,-1.1484735141351392,1.7491068222615307
837.0,724.5,1015.0,986.3585815,968.3585815,272.378967,997.687439,494.256622,1013.41272,1658789414933333.5,11.32708802919604,13.9333335,0.8210564605809451,1.1178137830090151,0.3086797937635804,0.5601278021780732,-1.1502723360795848,-1.0974148647337123,-1.1306524740254071,-1.1484735141351392,4.301569193214912
838.0,724.5,1015.0,986.3585815,968.3585815,272.378967,997.687439,494.256622,1013.41272,1658789414950000.0,11.32708802919604,13.95,0.8210564605809451,1.1178137830090151,0.3086797937635804,0.5601278021780732,-1.1502723360795848,-1.0974148647337123,-1.1306524740254071,-1.1484735141351392,0.0
839.0,724.5,1015.0,986.3585815,968.3585815,272.378967,997.687439,493.784943,1013.52417,1658789414966666.8,11.316018473640808,13.96666675,0.8210564605809451,1.1178137830090151,0.3086797937635804,0.5595932609906745,-1.1502723360795848,-1.0974148647337123,-1.1306524740254071,-1.1485998174374603,-0.6641700124637819
840.0,724.5,1015.0,986.3585815,968.3585815,272.378967,997.687439,493.784943,1013.52417,1658789414983333.2,11.316018473640808,13.98333325,0.8210564605809451,1.1178137830090151,0.3086797937635804,0.5595932609906745,-1.1502723360795848,-1.0974148647337123,-1.1306524740254071,-1.1485998174374603,0.0
841.0,724.5,1015.0,986.3585815,968.3585815,272.378967,997.687439,493.97937,1013.677,1658789415000000.0,11.319708785690308,14.0,0.8210564605809451,1.1178137830090151,0.3086797937635804,0.5598135999064252,-1.1502723360795848,-1.0974148647337123,-1.1306524740254071,-1.14877301558635,0.22141761588189837
842.0,724.5,1015.0,986.3585815,968.3585815,272.378967,997.687439,493.96582,1013.36182,1658789415016666.8,11.320782689518389,14.01666675,0.8210564605809451,1.1178137830090151,0.3086797937635804,0.5597982440540569,-1.1502723360795848,-1.0974148647337123,-1.1306524740254071,-1.1484158305273495,0.06443390751530217
843.0,724.5,1015.0,986.3585815,968.3585815,272.378967,997.687439,493.96582,1013.36182,1658789415033333.2,11.320782689518389,14.03333325,0.8210564605809451,1.1178137830090151,0.3086797937635804,0.5597982440540569,-1.1502723360795848,-1.0974148647337123,-1.1306524740254071,-1.1484158305273495,0.0
844.0,724.3570557,1015.262268,986.3585815,968.3585815,272.378967,997.687439,493.96582,1013.36182,1658789415050000.0,11.320782689518389,14.05,0.8208944656312995,1.1178137830090151,0.3086797937635804,0.5597982440540569,-1.150569557385042,-1.0974148647337123,-1.1306524740254071,-1.1484158305273495,0.0
845.0,724.0343628,1015.36084,986.3585815,968.3585815,272.378967,997.687439,493.96582,1013.36182,1658789415066666.5,11.320782689518389,14.0666665,0.8205287664037928,1.1178137830090151,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.0974148647337123,-1.1306524740254071,-1.1484158305273495,0.0
846.0,724.0343628,1015.36084,986.3585815,968.3585815,272.378967,997.687439,493.96582,1013.36182,1658789415083333.2,11.320782689518389,14.08333325,0.8205287664037928,1.1178137830090151,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.0974148647337123,-1.1306524740254071,-1.1484158305273495,0.0
847.0,724.0343628,1015.36084,986.5,968.5,272.378967,997.687439,493.96582,1013.36182,1658789415100000.0,11.338589035236597,14.1,0.8205287664037928,1.1179740488103551,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.097575130535052,-1.1306524740254071,-1.1484158305273495,1.068375401215551
848.0,724.0343628,1015.36084,986.5,968.5,272.378967,997.687439,493.842255,1013.5,1658789415116666.5,11.33521399784298,14.1166665,0.8205287664037928,1.1179740488103551,0.3086797937635804,0.5596582111464631,-1.1506812663946104,-1.097575130535052,-1.1306524740254071,-1.1485724262233097,-0.20250426865972618
849.0,724.0343628,1015.36084,986.5,968.5,272.378967,997.687439,493.96582,1013.36182,1658789415133333.5,11.338589035236597,14.1333335,0.8205287664037928,1.1179740488103551,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.097575130535052,-1.1306524740254071,-1.1484158305273495,0.20249819365313868
850.0,724.0343628,1015.36084,986.5,968.5,272.378967,997.687439,493.661072,1013.66107,1658789415150000.0,11.330447349226752,14.15,0.8205287664037928,1.1179740488103551,0.3086797937635804,0.5594528813014701,-1.1506812663946104,-1.097575130535052,-1.1306524740254071,-1.1487549625436764,-0.4885060456511517
851.0,724.0343628,1015.36084,986.5,968.5,272.378967,997.687439,493.96582,1013.36182,1658789415166666.8,11.338589035236597,14.16666675,0.8205287664037928,1.1179740488103551,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.097575130535052,-1.1306524740254071,-1.1484158305273495,0.48849871809712314
852.0,724.0343628,1015.36084,986.5,968.5,272.378967,997.687439,493.842255,1013.5,1658789415183333.5,11.33521399784298,14.1833335,0.8205287664037928,1.1179740488103551,0.3086797937635804,0.5596582111464631,-1.1506812663946104,-1.097575130535052,-1.1306524740254071,-1.1485724262233097,-0.2025012311108701
853.0,724.0343628,1015.36084,986.5,968.5,272.378967,997.687439,493.96582,1013.36182,1658789415200000.0,11.338589035236597,14.2,0.8205287664037928,1.1179740488103551,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.097575130535052,-1.1306524740254071,-1.1484158305273495,0.20250426865972618
854.0,724.0343628,1015.36084,986.5,968.5,272.378967,997.687439,493.96582,1013.36182,1658789415216666.8,11.338589035236597,14.21666675,0.8205287664037928,1.1179740488103551,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.097575130535052,-1.1306524740254071,-1.1484158305273495,0.0
855.0,724.0343628,1015.36084,986.5,968.5,272.378967,997.687439,493.96582,1013.36182,1658789415233333.2,11.338589035236597,14.23333325,0.8205287664037928,1.1179740488103551,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.097575130535052,-1.1306524740254071,-1.1484158305273495,0.0
856.0,724.0343628,1015.36084,986.1351929,969.0220337,272.378967,997.687439,493.96582,1013.36182,1658789415250000.0,11.395030076380571,14.25,0.8205287664037928,1.117560622687069,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.098166737356344,-1.1306524740254071,-1.1484158305273495,3.3864455364106836
857.0,724.0343628,1015.36084,986.1351929,969.0220337,272.378967,997.687439,493.96582,1013.36182,1658789415266666.8,11.395030076380571,14.26666675,0.8205287664037928,1.117560622687069,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.098166737356344,-1.1306524740254071,-1.1484158305273495,0.0
858.0,724.0343628,1015.36084,986.1351929,969.0220337,272.378967,997.687439,493.96582,1013.36182,1658789415283333.2,11.395030076380571,14.28333325,0.8205287664037928,1.117560622687069,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.098166737356344,-1.1306524740254071,-1.1484158305273495,0.0
859.0,724.0343628,1015.36084,986.1351929,969.0220337,272.378967,997.687439,493.96582,1013.36182,1658789415300000.0,11.395030076380571,14.3,0.8205287664037928,1.117560622687069,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.098166737356344,-1.1306524740254071,-1.1484158305273495,0.0
860.0,724.0343628,1015.36084,986.1351929,969.0220337,272.378967,997.687439,493.96582,1013.36182,1658789415316666.5,11.395030076380571,14.3166665,0.8205287664037928,1.117560622687069,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.098166737356344,-1.1306524740254071,-1.1484158305273495,0.0
861.0,724.0343628,1015.36084,986.0807495,969.5927734,272.378967,997.687439,493.96582,1013.36182,1658789415333333.2,11.460385193819752,14.33333325,0.8205287664037928,1.1174989234388897,0.3086797937635804,0.5597982440540569,-1.1506812663946104,-1.0988135413839424,-1.1306524740254071,-1.1484158305273495,3.9212874399134807
862.0,724.1083374,1015.5,986.2504272,969.8325195,272.378967,997.687439,493.96582,1013.36182,1658789415350000.0,11.489813638906492,14.35,0.8206125998382288,1.1176912146353029,0.3086797937635804,0.5597982440540569,-1.1508389726983432,-1.0990852392228714,-1.1306524740254071,-1.1484158305273495,1.7656978767151474
863.0,724.1083374,1015.5,986.2504272,969.8325195,272.378967,997.687439,493.96582,1013.36182,1658789415366666.5,11.489813638906492,14.3666665,0.8206125998382288,1.1176912146353029,0.3086797937635804,0.5597982440540569,-1.1508389726983432,-1.0990852392228714,-1.1306524740254071,-1.1484158305273495,0.0
864.0,724.1083374,1015.5,986.1351929,969.9779663,272.378967,997.687439,493.96582,1013.36182,1658789415383333.5,11.505437820079202,14.3833335,0.8206125998382288,1.117560622687069,0.3086797937635804,0.5597982440540569,-1.1508389726983432,-1.099250070188794,-1.1306524740254071,-1.1484158305273495,0.9374321217200414
865.0,724.0343628,1015.63916,986.0935669,970.2200317,272.378967,997.687439,493.96582,1013.36182,1658789415400000.0,11.532980164179008,14.4,0.8205287664037928,1.117513449055284,0.3086797937635804,0.5597982440540569,-1.150996679002076,-1.0995243964283428,-1.1306524740254071,-1.1484158305273495,1.6525571715601775
866.0,724.0343628,1015.63916,986.0935669,970.2200317,272.378967,997.687439,493.96582,1013.36182,1658789415416666.8,11.532980164179008,14.41666675,0.8205287664037928,1.117513449055284,0.3086797937635804,0.5597982440540569,-1.150996679002076,-1.0995243964283428,-1.1306524740254071,-1.1484158305273495,0.0
867.0,724.0343628,1015.63916,986.227417,970.5,272.378967,997.687439,494.256622,1013.41272,1658789415433333.5,11.573116526040277,14.4333335,0.8205287664037928,1.117665137791453,0.3086797937635804,0.5601278021780732,-1.150996679002076,-1.0998416770100858,-1.1306524740254071,-1.1484735141351392,2.4081696708276636
868.0,724.2504272,1015.83252,986.227417,970.5,272.378967,997.687439,494.256622,1013.41272,1658789415450000.0,11.573116526040277,14.45,0.8207736264058929,1.117665137791453,0.3086797937635804,0.5601278021780732,-1.1512158087152824,-1.0998416770100858,-1.1306524740254071,-1.1484735141351392,0.0
869.0,723.9651489,1015.754578,986.227417,970.5,272.378967,997.687439,494.256622,1013.41272,1658789415466666.8,11.573116526040277,14.46666675,0.8204503281432586,1.117665137791453,0.3086797937635804,0.5601278021780732,-1.1511274791326038,-1.0998416770100858,-1.1306524740254071,-1.1484735141351392,0.0
870.0,724.0280151,1015.752319,986.227417,970.5,272.378967,997.687439,494.256622,1013.41272,1658789415483333.2,11.573116526040277,14.48333325,0.8205215727252629,1.117665137791453,0.3086797937635804,0.5601278021780732,-1.1511249190683603,-1.0998416770100858,-1.1306524740254071,-1.1484735141351392,0.0
871.0,724.1351929,1015.977966,986.227417,970.5,272.378967,997.687439,494.256622,1013.41272,1658789415500000.0,11.573116526040277,14.5,0.8206430344576588,1.117665137791453,0.3086797937635804,0.5601278021780732,-1.1513806387745862,-1.0998416770100858,-1.1306524740254071,-1.1484735141351392,0.0
872.0,724.1351929,1015.977966,986.3685303,970.6314697,272.5,997.5,493.780853,1013.75311,1658789415516666.8,11.577286380747353,14.51666675,0.8206430344576588,1.1178250577178006,0.3088169572233368,0.5595886259031331,-1.1513806387745862,-1.09999066810264,-1.1304400544230402,-1.1488592690124575,0.25019003147438557
873.0,724.1351929,1015.977966,986.3685303,970.6314697,272.5,997.5,494.09967,1013.97937,1658789415533333.2,11.58358350027708,14.53333325,0.8206430344576588,1.1178250577178006,0.3088169572233368,0.5599499326768985,-1.1513806387745862,-1.09999066810264,-1.1304400544230402,-1.149115683415178,0.37783095009310635
874.0,724.1351929,1015.977966,986.2415771,971.1177368,272.5,997.5,494.09967,1013.97937,1658789415550000.0,11.63847286632011,14.55,0.8206430344576588,1.1176811850538235,0.3088169572233368,0.5599499326768985,-1.1513806387745862,-1.1005417415933552,-1.1304400544230402,-1.149115683415178,3.2933454958541897
875.0,724.1351929,1015.977966,986.0821533,971.3397827,272.5,997.5,494.09967,1013.97937,1658789415566666.5,11.662533511156472,14.5666665,0.8206430344576588,1.1175005143278602,0.3088169572233368,0.5599499326768985,-1.1513806387745862,-1.1007933802693255,-1.1304400544230402,-1.149115683415178,1.4436531267130628
876.0,724.1351929,1015.977966,985.8759766,971.3085327,272.5,997.5,494.09967,1013.97937,1658789415583333.2,11.656853466101262,14.58333325,0.8206430344576588,1.1172668597915507,0.3088169572233368,0.5599499326768985,-1.1513806387745862,-1.100757965480653,-1.1304400544230402,-1.149115683415178,-0.3408009993075457
877.0,724.1351929,1015.977966,986.333313,971.9944458,272.5,997.5,494.09967,1013.97937,1658789415600000.0,11.740691936033269,14.6,0.8206430344576588,1.117785146894213,0.3088169572233368,0.5599499326768985,-1.1513806387745862,-1.1015352924401451,-1.1304400544230402,-1.149115683415178,5.030283044505503
878.0,724.1351929,1015.977966,986.333313,971.9944458,272.5,997.5,494.09967,1013.97937,1658789415616666.5,11.740691936033269,14.6166665,0.8206430344576588,1.117785146894213,0.3088169572233368,0.5599499326768985,-1.1513806387745862,-1.1015352924401451,-1.1304400544230402,-1.149115683415178,0.0
879.0,724.1351929,1015.977966,986.333313,971.9944458,272.5,997.5,494.138062,1014.05048,1658789415633333.5,11.74125973408885,14.6333335,0.8206430344576588,1.117785146894213,0.3088169572233368,0.5599934413030332,-1.1513806387745862,-1.1015352924401451,-1.1304400544230402,-1.1491962704750978,0.0340672019908128
880.0,724.1351929,1015.977966,986.5,972.227417,272.5,997.5,494.138062,1014.05048,1658789415650000.0,11.76982052723388,14.65,0.8206430344576588,1.1179740488103551,0.3088169572233368,0.5599934413030332,-1.1513806387745862,-1.101799312466217,-1.1304400544230402,-1.1491962704750978,1.7136647253491752
881.0,724.1351929,1015.977966,986.5,972.227417,272.5,997.5,494.138062,1014.05048,1658789415666666.8,11.76982052723388,14.66666675,0.8206430344576588,1.1179740488103551,0.3088169572233368,0.5599934413030332,-1.1513806387745862,-1.101799312466217,-1.1304400544230402,-1.1491962704750978,0.0
882.0,724.1351929,1015.977966,986.5,972.227417,272.5,997.5,494.138062,1014.05048,1658789415683333.5,11.76982052723388,14.6833335,0.8206430344576588,1.1179740488103551,0.3088169572233368,0.5599934413030332,-1.1513806387745862,-1.101799312466217,-1.1304400544230402,-1.1491962704750978,0.0
883.0,724.1351929,1015.977966,986.5,972.227417,272.5,997.5,494.138062,1014.05048,1658789415700000.0,11.76982052723388,14.7,0.8206430344576588,1.1179740488103551,0.3088169572233368,0.5599934413030332,-1.1513806387745862,-1.101799312466217,-1.1304400544230402,-1.1491962704750978,0.0
884.0,724.1351929,1015.977966,986.2200317,972.0935669,272.5,997.5,494.138062,1014.05048,1658789415716666.8,11.751598592346417,14.71666675,0.8206430344576588,1.117656768228612,0.3088169572233368,0.5599934413030332,-1.1513806387745862,-1.1016476237300483,-1.1304400544230402,-1.1491962704750978,-1.0933106266946617
885.0,724.1351929,1015.977966,986.2200317,972.0935669,272.5,997.5,494.256622,1013.41272,1658789415733333.2,11.757284031379724,14.73333325,0.8206430344576588,1.117656768228612,0.3088169572233368,0.5601278021780732,-1.1513806387745862,-1.1016476237300483,-1.1304400544230402,-1.1484735141351392,0.341129753295976
886.0,724.1351929,1015.977966,986.2200317,972.0935669,272.5,997.5,494.256622,1013.41272,1658789415750000.0,11.757284031379724,14.75,0.8206430344576588,1.117656768228612,0.3088169572233368,0.5601278021780732,-1.1513806387745862,-1.1016476237300483,-1.1304400544230402,-1.1484735141351392,0.0
