Frame #,Hand Pink X,Hand Pink Y,Elbow Pink X,Elbow Pink Y,Shoulder Green X,Shoulder Green Y,Head Pink X,Head Pink Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Elbow Pink X meters,Shoulder Green X meters,Head Pink X meters,Hand Pink Y meters,Elbow Pink Y meters,Shoulder Green Y meters,Head Pink Y meters,angular velocity,Hand Pink m/s,Elbow Pink m/s,Shoulder Green m/s,Head Pink m/s
317.0,971.75177,925.5985718,723.3635254,1004.607666,497.3389282,1013.338928,275.5,1000.5,1658789499266666.8,2.96208173571415,5.26666675,1.1134797410959487,0.8288645885158971,0.5698747747164614,0.3156811010202058,-1.06059519509457,-1.1511276010752058,-1.1611322994470967,-1.1464208405470635,0.9532794232833092,0.017746218759227786,0.0,0.0,0.0
318.0,971.6334839,925.6708374,723.3635254,1004.607666,497.3389282,1013.338928,275.5,1000.5,1658789499283333.2,2.9679676419730776,5.28333325,1.1133442032147025,0.8288645885158971,0.5698747747164614,0.3156811010202058,-1.060678000481771,-1.1511276010752058,-1.1611322994470967,-1.1464208405470635,0.3531579071147193,0.009529852981448669,0.0,0.0,0.0
319.0,971.6334839,925.6708374,723.3635254,1004.607666,497.3389282,1013.338928,275.6224365,1000.442322,1658789499300000.0,2.9679676419730776,5.3,1.1133442032147025,0.8288645885158971,0.5698747747164614,0.3158213946286453,-1.060678000481771,-1.1511276010752058,-1.1611322994470967,-1.1463547503309304,0.0,0.0,0.0,0.0,0.00930487870178743
320.0,971.4642944,925.8624268,723.3635254,1004.607666,497.3389282,1013.338928,275.6224365,1000.442322,1658789499316666.5,2.9867022298503643,5.3166665,1.1131503377786185,0.8288645885158971,0.5698747747164614,0.3158213946286453,-1.0608975327966017,-1.1511276010752058,-1.1611322994470967,-1.1463547503309304,1.12408651350231,0.017572753922666346,0.0,0.0,0.0
321.0,971.4642944,925.8624268,723.3635254,1004.607666,497.3389282,1013.338928,275.6224365,1000.442322,1658789499333333.2,2.9867022298503643,5.33333325,1.1131503377786185,0.8288645885158971,0.5698747747164614,0.3158213946286453,-1.0608975327966017,-1.1511276010752058,-1.1611322994470967,-1.1463547503309304,0.0,0.0,0.0,0.0,0.0
322.0,971.4642944,925.8624268,723.3635254,1004.607666,497.3389282,1013.338928,275.6224365,1000.442322,1658789499350000.0,2.9867022298503643,5.35,1.1131503377786185,0.8288645885158971,0.5698747747164614,0.3158213946286453,-1.0608975327966017,-1.1511276010752058,-1.1611322994470967,-1.1463547503309304,0.0,0.0,0.0,0.0,0.0
323.0,971.3902588,925.9810181,723.3635254,1004.607666,497.3389282,1013.338928,275.6224365,1000.442322,1658789499366666.5,2.998967678652915,5.3666665,1.1130655042406052,0.8288645885158971,0.5698747747164614,0.3158213946286453,-1.0610334203906322,-1.1511276010752058,-1.1611322994470967,-1.1463547503309304,0.7359342874959113,0.009611649316307288,0.0,0.0,0.0
324.0,971.3902588,925.9810181,723.229187,1004.841125,497.3389282,1013.338928,275.6224365,1000.442322,1658789499383333.5,2.998967678652915,5.3833335,1.1130655042406052,0.8287106571401393,0.5698747747164614,0.3158213946286453,-1.0610334203906322,-1.151395109583965,-1.1611322994470967,-1.1463547503309304,0.0,0.0,0.018518110446921643,0.0,0.0
325.0,971.5,926.0680542,723.229187,1004.841125,497.3389282,1013.338928,275.3908997,1000.509094,1658789499400000.0,3.011503283517072,5.4,1.1131912509659891,0.8287106571401393,0.5698747747164614,0.3155560886687516,-1.0611331505244852,-1.151395109583965,-1.1611322994470967,-1.146431260888017,0.75214381328752,0.009629642711710816,0.0,0.0,0.016567076498973952
326.0,971.661438,926.3829956,723.229187,1004.841125,497.3389282,1013.338928,275.3908997,1000.509094,1658789499416666.8,3.051776914445299,5.41666675,1.113376234361947,0.8287106571401393,0.5698747747164614,0.3155560886687516,-1.0614940254715228,-1.151395109583965,-1.1611322994470967,-1.146431260888017,2.4164057736647906,0.02433143035348264,0.0,0.0,0.0
327.0,971.6097412,927.0189819,723.229187,1004.841125,497.3389282,1013.338928,275.3908997,1000.509094,1658789499433333.5,3.1250203788163256,5.4333335,1.113316997691373,0.8287106571401393,0.5698747747164614,0.3155560886687516,-1.0622227690483568,-1.151395109583965,-1.1611322994470967,-1.146431260888017,4.394585889332226,0.04386883018844652,0.0,0.0,0.0
328.0,971.6565552,927.3092651,723.1795044,1004.928223,497.4188843,1013.162231,275.5,1000.5,1658789499450000.0,3.1608418888336005,5.45,1.1133706394157403,0.8286537284364386,0.5699663922470649,0.3156811010202058,-1.0625553894482975,-1.151494910645804,-1.1609298315577792,-1.1464208405470635,2.1493120941573927,0.02021508234411699,0.006893770035124476,0.01333391410002727,0.007526753448737445
329.0,971.5,927.5,723.3121338,1004.81897,497.4188843,1013.162231,275.4358826,1000.550537,1658789499466666.8,3.1798464908632003,5.46666675,1.1131912509659891,0.828805701558107,0.5699663922470649,0.3156076322309988,-1.0627739426360834,-1.1513697233233728,-1.1609298315577792,-1.146478748263224,1.1402704204239011,0.016964803637642478,0.01181370828594932,0.0,0.005612796066351825
330.0,971.5500488,927.7078857,723.3502808,1004.970886,497.4188843,1013.162231,275.4358826,1000.550537,1658789499483333.2,3.20523421604209,5.48333325,1.113248599279197,0.828849412218581,0.5699663922470649,0.3156076322309988,-1.063012148032317,-1.1515437959554693,-1.1609298315577792,-1.146478748263224,1.5232787435207813,0.01470069057429635,0.01076860488190709,0.0,0.0
331.0,971.8095093,927.977417,723.1464844,1005.018921,497.5,1013.5,275.4358826,1000.550537,1658789499500000.0,3.242014857637818,5.5,1.1135459015525588,0.8286158925382328,0.5700593385029126,0.3156076322309988,-1.063320989910877,-1.1515988367601426,-1.1613168634627171,-1.146478748263224,2.2068274616064025,0.02572117827229936,0.01439511558274237,0.023882163363011338,0.0
332.0,971.9019775,928.0772095,723.2234497,1005.245178,497.5,1013.5,275.4358826,1000.550537,1658789499516666.8,3.2556386112922286,5.51666675,1.1136518560468798,0.8287040830668874,0.5700593385029126,0.3156076322309988,-1.0634353369390934,-1.1518580928722062,-1.1613168634627171,-1.146478748263224,0.8174211321590016,0.00935338183885187,0.0164307237683586,0.0,0.0
333.0,972.1969604,928.180542,723.2234497,1005.245178,497.5,1013.5,275.4358826,1000.550537,1658789499533333.2,3.273929903802156,5.53333325,1.113989861588274,0.8287040830668874,0.5700593385029126,0.3156076322309988,-1.0635537402689343,-1.1518580928722062,-1.1613168634627171,-1.146478748263224,1.097488525480878,0.02148863746983813,0.0,0.0,0.0
334.0,972.3187866,928.4157715,723.4561157,1005.349731,497.5,1013.5,275.4358826,1000.550537,1658789499550000.0,3.3039888403651214,5.55,1.11412945588573,0.8289706829182485,0.5700593385029126,0.3156076322309988,-1.0638232775014296,-1.1519778947094297,-1.1613168634627171,-1.146478748263224,1.803527176142068,0.01821243518314745,0.017536837212349107,0.0,0.0
335.0,972.5,928.5,723.5743408,1005.46521,497.5,1013.5,275.4358826,1000.550537,1658789499566666.5,3.3176282284605603,5.5666665,1.1143370988825778,0.829106150902772,0.5700593385029126,0.3156076322309988,-1.063919790552672,-1.152110216080989,-1.1613168634627171,-1.146478748263224,0.8183714694410079,0.013738609082447048,0.01136212448127294,0.0,0.0
336.0,972.5,928.5,723.5743408,1005.46521,497.5,1013.5,275.4358826,1000.550537,1658789499583333.2,3.3176282284605603,5.58333325,1.1143370988825778,0.829106150902772,0.5700593385029126,0.3156076322309988,-1.063919790552672,-1.152110216080989,-1.1613168634627171,-1.146478748263224,0.0,0.0,0.0,0.0,0.0
337.0,972.5,929.0,723.5743408,1005.46521,497.5,1013.5,275.4358826,1000.550537,1658789499600000.0,3.376078849311374,5.6,1.1143370988825778,0.829106150902772,0.5700593385029126,0.3156076322309988,-1.0644927145109664,-1.152110216080989,-1.1613168634627171,-1.146478748263224,3.5070197159502894,0.034375437497660144,0.0,0.0,0.0
338.0,972.9700317,929.1672974,723.6004639,1005.641113,497.5,1013.5,275.4358826,1000.550537,1658789499616666.5,3.4053899538512624,5.6166665,1.1148756837267535,0.8291360840024818,0.5700593385029126,0.3156076322309988,-1.0646844118882073,-1.152311774167061,-1.1613168634627171,-1.146478748263224,1.7586838592318708,0.03430098348065864,0.012226117497766028,0.0,0.0
339.0,972.9700317,929.1672974,723.6032104,1005.681641,497.3765869,1013.623413,275.6682434,1000.48584,1658789499633333.5,3.4043049662475595,5.6333335,1.1148756837267535,0.8291392310737846,0.5699179258593978,0.3158738823695757,-1.0646844118882073,-1.1523582130914245,-1.1614582759916474,-1.1464046153405647,-0.0650979542630889,0.0,0.002792726251133323,0.011999255839569737,0.016582682999176476
340.0,972.9700317,929.1672974,723.6488647,1005.875549,497.5,1013.5,275.6682434,1000.48584,1658789499650000.0,3.4053899538512624,5.65,1.1148756837267535,0.829191543958323,0.5700593385029126,0.3158738823695757,-1.0646844118882073,-1.1525804021692343,-1.1613168634627171,-1.1464046153405647,0.0650999072212449,0.0,0.013695862407022084,0.011999255839569737,0.0
341.0,972.9700317,929.1672974,723.6488647,1005.875549,497.3765869,1013.623413,275.6682434,1000.48584,1658789499666666.8,3.4043049662475595,5.66666675,1.1148756837267535,0.829191543958323,0.5699179258593978,0.3158738823695757,-1.0646844118882073,-1.1525804021692343,-1.1614582759916474,-1.1464046153405647,-0.0650989307275215,0.0,0.0,0.011999255839569737,0.0
342.0,973.3575439,929.192627,723.6081543,1005.902893,497.3765869,1013.623413,275.6682434,1000.48584,1658789499683333.5,3.415291420061069,5.6833335,1.1153197137737765,0.8291448960312996,0.5699179258593978,0.3158738823695757,-1.0647134357575951,-1.1526117342346651,-1.1614582759916474,-1.1464046153405647,0.6591839328909089,0.026698656212485787,0.0033716195976201493,0.0,0.0
343.0,973.3575439,929.192627,723.3679199,1005.737,497.3765869,1013.623413,275.6682434,1000.48584,1658789499700000.0,3.415291420061069,5.7,1.1153197137737765,0.8288696239445665,0.5699179258593978,0.3158738823695757,-1.0647134357575951,-1.1524216460862389,-1.1614582759916474,-1.1464046153405647,0.0,0.0,0.020071612124176037,0.0,0.0
344.0,973.1714478,929.3285522,723.3679199,1005.737,497.3765869,1013.623413,275.6682434,1000.48584,1658789499716666.8,3.4273069590563194,5.71666675,1.115106475945306,0.8288696239445665,0.5699179258593978,0.3158738823695757,-1.064869185364827,-1.1524216460862389,-1.1614582759916474,-1.1464046153405647,0.7209287350713688,0.015843671352227844,0.0,0.0,0.0
345.0,973.2634888,929.8676758,723.3679199,1005.737,497.3765869,1013.623413,275.3684998,1000.36853,1658789499733333.2,3.4921574393144854,5.73333325,1.1152119409333967,0.8288696239445665,0.5699179258593978,0.3155304217900048,-1.065486939018671,-1.1524216460862389,-1.1614582759916474,-1.1462701959214694,3.891067726167136,0.03760149978367252,0.0,0.0,0.022129652049157476
346.0,973.2634888,929.8676758,723.5693359,1005.827759,497.3765869,1013.623413,275.3684998,1000.36853,1658789499750000.0,3.4921574393144854,5.75,1.1152119409333967,0.8291004160485342,0.5699179258593978,0.3155304217900048,-1.065486939018671,-1.1525256420973005,-1.1614582759916474,-1.1462701959214694,0.0,0.0,0.015188436260985589,0.0,0.0
347.0,973.2634888,929.8676758,723.612854,1005.72168,497.3765869,1013.623413,275.3684998,1000.36853,1658789499766666.8,3.4921574393144854,5.76666675,1.1152119409333967,0.8291502811727531,0.5699179258593978,0.3155304217900048,-1.065486939018671,-1.1524040916961569,-1.1614582759916474,-1.1462701959214694,0.0,0.0,0.007882874493071634,0.0,0.0
348.0,973.2634888,929.8676758,723.612854,1005.72168,497.3765869,1013.623413,275.3684998,1000.36853,1658789499783333.2,3.4921574393144854,5.78333325,1.1152119409333967,0.8291502811727531,0.5699179258593978,0.3155304217900048,-1.065486939018671,-1.1524040916961569,-1.1614582759916474,-1.1462701959214694,0.0,0.0,0.0,0.0,0.0
349.0,973.1904907,929.977417,723.612854,1005.72168,497.3765869,1013.623413,275.3684998,1000.36853,1658789499800000.0,3.5034748531262565,5.8,1.1151282962125968,0.8291502811727531,0.5699179258593978,0.3155304217900048,-1.0656126857440549,-1.1524040916961569,-1.1614582759916474,-1.1462701959214694,0.6790414334991091,0.009061525354204535,0.0,0.0,0.0
350.0,973.4499512,929.7078857,723.6081543,1005.902893,497.3765869,1013.623413,275.5,1000.5,1658789499816666.5,3.4773359646593063,5.8166665,1.115425598485959,0.8291448960312996,0.5699179258593978,0.3156811010202058,-1.0653038438654945,-1.1526117342346651,-1.1614582759916474,-1.1464208405470635,-1.5683489915068949,0.025721178272318197,0.012462741462769851,0.0,0.012784088590262989
351.0,973.4499512,929.7078857,723.512085,1006.063416,497.2861023,1013.54071,275.3684998,1000.63147,1658789499833333.2,3.476872528316496,5.83333325,1.115425598485959,0.8290348152240463,0.5698142442690044,0.3155304217900048,-1.0653038438654945,-1.15279566917978,-1.1613635109314018,-1.1465714851726574,-0.0278060415384052,0.0,0.012861549415831357,0.008427872791370814,0.012784088590253569
352.0,973.3575439,929.807373,723.512085,1006.063416,497.2861023,1013.54071,275.3684998,1000.63147,1658789499850000.0,3.486587117148946,5.85,1.1153197137737765,0.8290348152240463,0.5698142442690044,0.3155304217900048,-1.0654178411809263,-1.15279566917978,-1.1613635109314018,-1.1465714851726574,0.5828724155849395,0.00933515167089554,0.0,0.0,0.0
353.0,973.3575439,929.807373,723.512085,1006.063416,496.907135,1013.421448,275.3684998,1000.63147,1658789499866666.5,3.4841982093001547,5.8666665,1.1153197137737765,0.8290348152240463,0.5693800053778442,0.3155304217900048,-1.0654178411809263,-1.15279566917978,-1.1612268548171736,-1.1465714851726574,-0.1433359042865317,0.0,0.0,0.027314060652844422,0.0
354.0,973.4499512,929.7078857,723.512085,1006.063416,496.907135,1013.421448,275.3684998,1000.63147,1658789499883333.5,3.4744858483409886,5.8833335,1.115425598485959,0.8290348152240463,0.5693800053778442,0.3155304217900048,-1.0653038438654945,-1.15279566917978,-1.1612268548171736,-1.1465714851726574,-0.5827300029499047,0.00933515167089554,0.0,0.0,0.0
355.0,973.4499512,929.7078857,723.512085,1006.063416,496.907135,1013.421448,275.3684998,1000.63147,1658789499900000.0,3.4744858483409886,5.9,1.115425598485959,0.8290348152240463,0.5693800053778442,0.3155304217900048,-1.0653038438654945,-1.15279566917978,-1.1612268548171736,-1.1465714851726574,0.0,0.0,0.0,0.0,0.0
356.0,973.4499512,929.7078857,723.512085,1006.063416,496.907135,1013.421448,275.3684998,1000.63147,1658789499916666.8,3.4744858483409886,5.91666675,1.115425598485959,0.8290348152240463,0.5693800053778442,0.3155304217900048,-1.0653038438654945,-1.15279566917978,-1.1612268548171736,-1.1465714851726574,0.0,0.0,0.0,0.0,0.0
357.0,973.4499512,929.7078857,723.512085,1006.063416,496.907135,1013.421448,275.3684998,1000.63147,1658789499933333.5,3.4744858483409886,5.9333335,1.115425598485959,0.8290348152240463,0.5693800053778442,0.3155304217900048,-1.0653038438654945,-1.15279566917978,-1.1612268548171736,-1.1465714851726574,0.0,0.0,0.0,0.0,0.0
358.0,973.7205811,930.2243652,723.501709,1006.127441,496.907135,1013.421448,275.3684998,1000.63147,1658789499950000.0,3.5402451298450224,5.95,1.1157356991930405,0.8290229259060639,0.5693800053778442,0.3155304217900048,-1.0658956508245303,-1.1528690320926396,-1.1612268548171736,-1.1465714851726574,3.945596346205402,0.040087810255296334,0.004459204224428814,0.0,0.0
359.0,973.7205811,930.2243652,723.501709,1006.127441,496.907135,1013.421448,275.3684998,1000.63147,1658789499966666.8,3.5402451298450224,5.96666675,1.1157356991930405,0.8290229259060639,0.5693800053778442,0.3155304217900048,-1.0658956508245303,-1.1528690320926396,-1.1612268548171736,-1.1465714851726574,0.0,0.0,0.0,0.0,0.0
360.0,973.7205811,930.2243652,723.9044189,1006.384521,496.907135,1013.421448,275.1983643,1000.613037,1658789499983333.2,3.5402451298450224,5.98333325,1.1157356991930405,0.8294843702059685,0.5693800053778442,0.315335472381792,-1.0658956508245303,-1.153163606675036,-1.1612268548171736,-1.1465503637580108,0.0,0.0,0.032847193113425044,0.0,0.011765414965444138
361.0,973.7205811,930.2243652,723.8461304,1006.506104,496.6166687,1013.679993,275.1983643,1000.613037,1658789500000000.0,3.5376968585326054,6.0,1.1157356991930405,0.8294175804496824,0.56904717517315,0.315335472381792,-1.0658956508245303,-1.153302922302279,-1.161523108066768,-1.1465503637580108,-0.1528955142674494,0.0,0.009269896220566268,0.026734826705768832,0.0
362.0,973.7205811,930.2243652,723.8461304,1006.506104,496.3691711,1013.706116,275.0809631,1000.677795,1658789500016666.8,3.535904422453323,6.01666675,1.1157356991930405,0.8294175804496824,0.5687635805638293,0.3152009484613671,-1.0658956508245303,-1.153302922302279,-1.161553041051893,-1.146624566577393,-0.1075456270288152,0.0,0.0,0.017110195490505617,0.009217910655607692
363.0,973.7478638,930.8096924,723.3977051,1006.768921,496.3691711,1013.706116,275.0288391,1000.693909,1658789500033333.2,3.604641534484424,6.03333325,1.1157669610179946,0.8289037532539318,0.5687635805638293,0.3151412222845628,-1.066566346777173,-1.153604070614173,-1.161553041051893,-1.1466430307707212,4.124267964545609,0.040285447810930346,0.03573445528139599,0.0,0.0037509083528237766
364.0,973.6785278,930.9205322,723.3977051,1006.768921,496.7179565,1013.605774,275.0288391,1000.693909,1658789500050000.0,3.6188657743788655,6.05,1.1156875125068495,0.8289037532539318,0.5691632355877558,0.3151412222845628,-1.0666933523310782,-1.153604070614173,-1.1614380643802469,-1.1466430307707212,0.8534501264158812,0.008988487966575148,0.0,0.024951905406628123,0.0
365.0,973.5,931.083313,723.3977051,1006.768921,496.3691711,1013.706116,275.0288391,1000.693909,1658789500066666.5,3.631522109620682,6.0666665,1.1154829467991667,0.8289037532539318,0.5687635805638293,0.3151412222845628,-1.0668798743716188,-1.153604070614173,-1.161553041051893,-1.1466430307707212,0.7593877083860459,0.016610098173155875,0.0,0.024951905406628123,0.0
366.0,973.4499512,931.2921143,723.3977051,1006.768921,496.4886475,1013.901489,275.0288391,1000.693909,1658789500083333.2,3.655317835745832,6.08333325,1.115425598485959,0.8289037532539318,0.5689004823478507,0.3151412222845628,-1.0671191289062048,-1.153604070614173,-1.1617769087969008,-1.1466430307707212,1.42773642882688,0.01476189760335025,0.0,0.015744583722765316,0.0
367.0,973.7081909,931.6708374,723.3396606,1006.761719,497.0177002,1013.775818,275.0288391,1000.693909,1658789500100000.0,3.708846095331662,6.1,1.1157215019081843,0.8288372430845373,0.5695066962819114,0.3151412222845628,-1.0675530879813038,-1.1535958182174777,-1.161632908943375,-1.1466430307707212,3.21167951675228,0.03151452888627439,0.004021210870220121,0.03738492543784426,0.0
368.0,973.6730347,932.1583862,723.3570557,1006.847717,496.9523926,1013.841248,275.0288391,1000.693909,1658789500116666.5,3.7644374635626594,6.1166665,1.1156812182496592,0.8288571752236312,0.569431863704514,0.3151412222845628,-1.068111744758019,-1.1536943588466084,-1.1617078817725577,-1.1466430307707212,3.3355154490142627,0.033606436918107434,0.0060321774451700325,0.006355707916520347,0.0
369.0,973.7477417,932.2797241,723.3570557,1007.09491,497.0177002,1013.775818,275.0288391,1000.693909,1658789500133333.5,3.780727330566047,6.1333335,1.1157668211099638,0.8288571752236312,0.5695066962819114,0.3151412222845628,-1.0682507795379377,-1.153977604430654,-1.161632908943375,-1.1466430307707212,0.9773724727538106,0.009796462167011785,0.016994735042734632,0.006355707916520347,0.0
370.0,973.6385498,932.1928711,723.3570557,1007.09491,497.0733948,1013.929688,275.0288391,1000.693909,1658789500150000.0,3.768492624521992,6.15,1.1156417037988404,0.8288571752236312,0.5695705138232867,0.3151412222845628,-1.068151259208838,-1.153977604430654,-1.1618092205623007,-1.1466430307707212,-0.7340897035403241,0.009592241386072608,0.0,0.011250354483279084,0.0
371.0,973.5872803,931.9682617,723.4111328,1007.140747,497.0177002,1013.775818,275.0288391,1000.693909,1658789500166666.8,3.741145313107572,6.16666675,1.115582956749081,0.8289191393560014,0.5695066962819114,0.3151412222845628,-1.0678938909958016,-1.1540301266616066,-1.161632908943375,-1.1466430307707212,-1.6408304807128389,0.015839274180759932,0.004873735569422923,0.011250354483279084,0.0
372.0,973.4666748,932.2888794,723.4819946,1007.28418,497.0733948,1013.929688,275.0288391,1000.693909,1658789500183333.5,3.776265665888388,6.1833335,1.1154447611881768,0.8290003362018971,0.5695705138232867,0.3151412222845628,-1.068261270119368,-1.1541944790658265,-1.1618092205623007,-1.1466430307707212,2.1072106307958496,0.023550701912033616,0.010998941130969097,0.011250354483279084,0.0
373.0,973.4666748,932.2888794,723.3359985,1007.840637,497.0177002,1013.775818,275.0288391,1000.693909,1658789500200000.0,3.776183133066615,6.2,1.1154447611881768,0.8288330468748819,0.5695066962819114,0.3151412222845628,-1.068261270119368,-1.154832094159948,-1.161632908943375,-1.1466430307707212,-0.0049520188265585,0.0,0.039551730908579816,0.011250354483279084,0.0
374.0,973.5325928,932.4130249,723.4677124,1007.8078,497.0177002,1013.775818,275.2150574,1000.551453,1658789500216666.8,3.792003854721658,6.21666675,1.1155202931911423,0.8289839709727828,0.5695066962819114,0.3153546001356485,-1.068403521981897,-1.1547944679519109,-1.161632908943375,-1.1464797978599155,0.94923855310983,0.009663665614763756,0.009332616647562316,0.0,0.016119253264791467
375.0,973.5325928,932.4130249,723.5830078,1007.929382,497.0177002,1013.775818,275.3826599,1000.536621,1658789500233333.2,3.792003854721658,6.23333325,1.1155202931911423,0.8291160819666651,0.5695066962819114,0.3155466471110886,-1.068403521981897,-1.1549337824333057,-1.161632908943375,-1.1464628026436168,0.0,0.0,0.011519662406128823,0.0,0.011567850334001407
376.0,973.6464844,932.7176514,723.5830078,1007.929382,497.0177002,1013.775818,275.3826599,1000.536621,1658789500250000.0,3.829861512403409,6.25,1.1156507956437194,0.8291160819666651,0.5695066962819114,0.3155466471110886,-1.0687525776222595,-1.1549337824333057,-1.161632908943375,-1.1464628026436168,2.271448103664584,0.02235921798075558,0.0,0.0,0.0
377.0,973.5,932.8734131,723.5830078,1007.929382,497.0177002,1013.775818,275.3826599,1000.536621,1658789500266666.8,3.845154271378034,6.26666675,1.1154829467991667,0.8291160819666651,0.5695066962819114,0.3155466471110886,-1.068931056841689,-1.1549337824333057,-1.161632908943375,-1.1464628026436168,0.9175609506727354,0.014700375471020264,0.0,0.0,0.0
378.0,973.262207,932.9011841,723.5717773,1007.885376,497.0177002,1013.775818,275.3826599,1000.536621,1658789500283333.2,3.843680399364266,6.28333325,1.1152104721855371,0.8291032135216377,0.5695066962819114,0.3155466471110886,-1.068962878184181,-1.154883358249888,-1.161632908943375,-1.1464628026436168,-0.0884332051581114,0.016459588283977006,0.0031224193412666247,0.0,0.0
379.0,973.262207,932.9011841,723.4677124,1007.8078,497.0161438,1013.857544,275.3826599,1000.536621,1658789500300000.0,3.843482521777026,6.3,1.1152104721855371,0.8289839709727828,0.569504912884214,0.3155466471110886,-1.068962878184181,-1.1547944679519109,-1.1617265545102062,-1.1464628026436168,-0.0118725958714336,0.0,0.008923730941420897,0.005619752814862787,0.0
380.0,973.262207,932.9011841,723.5717773,1007.885376,497.0161438,1013.857544,275.3826599,1000.536621,1658789500316666.5,3.843482521777026,6.3166665,1.1152104721855371,0.8291032135216377,0.569504912884214,0.3155466471110886,-1.068962878184181,-1.154883358249888,-1.1617265545102062,-1.1464628026436168,0.0,0.0,0.008923730941420897,0.0,0.0
381.0,973.262207,932.9011841,723.5830078,1007.929382,497.0161438,1013.857544,275.3826599,1000.536621,1658789500333333.2,3.843482521777026,6.33333325,1.1152104721855371,0.8291160819666651,0.569504912884214,0.3155466471110886,-1.068962878184181,-1.1549337824333057,-1.1617265545102062,-1.1464628026436168,0.0,0.0,0.0031224193412666247,0.0,0.0
382.0,973.3372192,933.0192871,723.5830078,1007.929382,497.0161438,1013.857544,275.3826599,1000.536621,1658789500350000.0,3.858781369610736,6.35,1.115296424758626,0.8291160819666651,0.569504912884214,0.3155466471110886,-1.0690982062606735,-1.1549337824333057,-1.1617265545102062,-1.1464628026436168,0.9179262803912092,0.00961901861875632,0.0,0.0,0.0
383.0,973.3372192,933.0192871,723.5830078,1007.929382,497.0161438,1013.857544,275.3826599,1000.536621,1658789500366666.5,3.858781369610736,6.3666665,1.115296424758626,0.8291160819666651,0.569504912884214,0.3155466471110886,-1.0690982062606735,-1.1549337824333057,-1.1617265545102062,-1.1464628026436168,0.0,0.0,0.0,0.0,0.0
384.0,973.3372192,933.0192871,723.5830078,1007.929382,497.0161438,1013.857544,275.3826599,1000.536621,1658789500383333.5,3.858781369610736,6.3833335,1.115296424758626,0.8291160819666651,0.569504912884214,0.3155466471110886,-1.0690982062606735,-1.1549337824333057,-1.1617265545102062,-1.1464628026436168,0.0,0.0,0.0,0.0,0.0
385.0,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621,1658789500400000.0,3.858781369610736,6.4,1.115296424758626,0.8291224462351634,0.569504912884214,0.3155466471110886,-1.0690982062606735,-1.1553662735626389,-1.1617265545102062,-1.1464628026436168,0.0,0.0,0.02595227718554772,0.0,0.0
386.0,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621,1658789500416666.8,3.858781369610736,6.41666675,1.115296424758626,0.8291224462351634,0.569504912884214,0.3155466471110886,-1.0690982062606735,-1.1553662735626389,-1.1617265545102062,-1.1464628026436168,0.0,0.0,0.0,0.0,0.0
387.0,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621,1658789500433333.5,3.858781369610736,6.4333335,1.115296424758626,0.8291224462351634,0.569504912884214,0.3155466471110886,-1.0690982062606735,-1.1553662735626389,-1.1617265545102062,-1.1464628026436168,0.0,0.0,0.0,0.0,0.0
388.0,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621,1658789500450000.0,3.858781369610736,6.45,1.115296424758626,0.8291224462351634,0.569504912884214,0.3155466471110886,-1.0690982062606735,-1.1553662735626389,-1.1617265545102062,-1.1464628026436168,0.0,0.0,0.0,0.0,0.0
389.0,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621,1658789500466666.8,3.858781369610736,6.46666675,1.115296424758626,0.8291224462351634,0.569504912884214,0.3155466471110886,-1.0690982062606735,-1.1553662735626389,-1.1617265545102062,-1.1464628026436168,0.0,0.0,0.0,0.0,0.0
390.0,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621,1658789500483333.2,3.858781369610736,6.48333325,1.115296424758626,0.8291224462351634,0.569504912884214,0.3155466471110886,-1.0690982062606735,-1.1553662735626389,-1.1617265545102062,-1.1464628026436168,0.0,0.0,0.0,0.0,0.0
391.0,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3826599,1000.536621,1658789500500000.0,3.858781369610736,6.5,1.115296424758626,0.8291224462351634,0.569504912884214,0.3155466471110886,-1.0690982062606735,-1.1553662735626389,-1.1617265545102062,-1.1464628026436168,0.0,0.0,0.0,0.0,0.0
392.0,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.3215332,1000.486755,1658789500516666.8,3.858781369610736,6.51666675,1.115296424758626,0.8291224462351634,0.569504912884214,0.3154766052092456,-1.0690982062606735,-1.1553662735626389,-1.1617265545102062,-1.1464056637914082,0.0,0.0,0.0,0.0,0.005423520923146216
393.0,973.3372192,933.0192871,723.588562,1008.306824,497.0161438,1013.857544,275.6682434,1000.48584,1658789500533333.2,3.858781369610736,6.53333325,1.115296424758626,0.8291224462351634,0.569504912884214,0.3158738823695757,-1.0690982062606735,-1.1553662735626389,-1.1617265545102062,-1.1464046153405647,0.0,0.0,0.0,0.0,0.02383671262839871
