Frame #,Head Pink X,Head Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds,Head Pink X meters,Hand Pink X meters,Shoulder Green X meters,Elbow Orange X meters,Head Pink Y meters,Hand Pink Y meters,Shoulder Green Y meters,Elbow Orange Y meters,angular velocity,Head Pink m/s,Hand Pink m/s,Shoulder Green m/s,Elbow Orange m/s
290.0,160.9928131,819.2254028,743.3980713,339.5914307,401.570221,752.9245,564.15509,591.689758,1658971550264996.5,73.63055051214594,4.8166665,0.1812571642157655,0.8369704441626872,0.4521163279925212,0.63516594202111,-0.9223422493575044,-0.3823361958550476,-0.84769597543341,-0.6661664304478979,-166.06868468870195,0.0,1.859406647228888,0.1996118894823602,0.885754061390713
291.0,160.9928131,819.2254028,743.3980713,339.5914307,402.778534,755.91095,571.819946,601.720337,1658971550281663.2,73.67083831751795,4.83333325,0.1812571642157655,0.8369704441626872,0.4534767327438128,0.643795582288463,-0.9223422493575044,-0.3823361958550476,-0.851058333340256,-0.6774595699984994,2.4172562360390417,0.0,0.0,0.21762845956317375,0.8527722388726146
292.0,161.0291901,819.309021,779.2686768,379.9237061,403.136993,758.431519,579.5,611.842285,1658971550298329.8,67.88794669553769,4.84999975,0.1812981200307222,0.8773561241594326,0.4538803113916824,0.6524423335456093,-0.9224363926768052,-0.4277451412893533,-0.8538961692681641,-0.6888555792705396,-346.97696708847866,0.006159970458684792,3.646191397515909,0.17198336699655617,0.8583048436732696
293.0,160.8174286,819.5100098,793.6453247,401.7848816,403.443665,760.692505,586.5,623.5,1658971550314996.5,65.08733748304249,4.8666665,0.1810597038664166,0.8935423773163603,0.4542255845501174,0.660323431621225,-0.922662680168934,-0.4523580081698884,-0.8564417481843919,-0.701980664306622,-168.03571257115206,0.01972242042413068,1.7674945053438595,0.15413328018842734,0.9185675972375225
294.0,160.8174286,819.5100098,810.9646606,424.2173462,404.404114,763.027405,592.668823,635.376343,1658971550331663.2,62.0775646915133,4.88333325,0.1810597038664166,0.9130417180067076,0.4553069263737784,0.6672687314889555,-0.922662680168934,-0.4776140729685136,-0.8590705447410713,-0.7153518963012865,-180.5854645644313,0.0,1.9144542687915318,0.17055068839974755,0.9040449806885792
295.0,160.5924683,819.8280029,825.3599243,446.6087036,404.404114,765.027405,599.157715,647.5,1658971550348330.0,59.16006803528797,4.9,0.180806427553928,0.9292489301558576,0.4553069263737784,0.6745743878109667,-0.9230206994272866,-0.502823856356451,-0.86132228704839,-0.729001571994447,-175.04892412889276,0.026313039492784792,1.79820601011436,0.13510453843912362,0.9289082511021639
296.0,160.0431671,819.7589722,838.6401367,468.8617249,404.568481,767.493164,604.685608,659.635925,1658971550364996.8,56.32296410363925,4.91666675,0.1801879851781775,0.9442007382114872,0.455491982437692,0.6807980830801822,-0.9229429797534396,-0.5278778911198887,-0.8640984139783658,-0.7426650598749207,-170.2253847720021,0.037398405733086094,1.750582874192411,0.16693727960303623,0.9008501661819589
297.0,160.0431671,819.7589722,838.6401367,468.8617249,405.251251,769.970154,610.538269,672.234558,1658971550381663.2,56.346814679880346,4.93333325,0.1801879851781775,0.9442007382114872,0.456260693485276,0.6873874252722294,-0.9229429797534396,-0.5278778911198887,-0.8668871855672686,-0.7568494973451618,1.4310488849546077,0.0,0.0,0.17356667058826816,0.9384155309541001
298.0,159.8491821,819.9974365,860.6152954,519.064209,405.971832,771.74884,615.251343,685.590149,1658971550398330.0,50.457637974457214,4.95,0.1799695830624349,0.968941935488904,0.457071974847051,0.6926937393338914,-0.9232114598299872,-0.5843994198101223,-0.8688897568260864,-0.7718861719921346,-353.3488355811969,0.020765638164760666,3.7019611253393045,0.12963984241190318,0.9567292156590926
299.0,159.3477783,820.2503052,869.1339722,541.6347656,406.318848,773.803284,619.215027,699.52417,1658971550414996.5,47.82300869133202,4.9666665,0.1794050669876797,0.9785328679653714,0.4574626701513093,0.6971563368117126,-0.9234961574049806,-0.6098109584080986,-0.871202796062495,-0.7875740842905187,-158.07933778089438,0.037934575103867316,1.6296736504173313,0.14074820065551924,0.9786170480382231
300.0,159.2423096,820.2521362,879.5888672,569.2437744,406.660522,776.139038,621.5,712.5,1658971550431663.2,44.56848151929399,4.98333325,0.1792863228207357,0.990303732660409,0.4578473510518647,0.6997289219993031,-0.9234982188750628,-0.6408951449971465,-0.8738325541131395,-0.8021831969823066,-195.2706539690048,0.007125723586530656,1.9942937801783012,0.15946468098188865,0.8900335530077305
301.0,159.5555573,820.352478,887.7485962,592.9014893,406.480011,778.302246,623.376343,724.668823,1658971550448330.0,41.7622436077503,5.0,0.1796389993701159,0.999490536163187,0.4576441189240465,0.7018414424573739,-0.9236111908131892,-0.6675306837645542,-0.8762680475997047,-0.8158837237719933,-168.37343282546,0.02221972696124703,1.6905198675269753,0.14663749368822185,0.8317462577027234
302.0,159.5555573,820.352478,887.7485962,592.9014893,406.40741,780.187256,625.661072,737.661072,1658971550464996.5,41.74284689245875,5.0166665,0.1796389993701159,0.999490536163187,0.4575623795524197,0.7044137529324029,-0.9236111908131892,-0.6675306837645542,-0.8783903259830642,-0.8305113221422532,-1.1638145556384754,0.0,0.0,0.12743111355103556,0.8911230526373295
303.0,160.0172424,820.2034302,898.8228149,646.5545654,405.778534,781.91095,627.5,750.5,1658971550481663.2,35.61652578570055,5.03333325,0.1801587973062802,1.0119586795468325,0.456854346204791,0.7064841489212594,-0.9234433821946528,-0.7279371344506356,-0.8803309833353998,-0.8449663008213629,-367.5774285183552,0.03277283412866088,3.7007861302877894,0.12394702033491137,0.8761498806660211
304.0,160.0172424,820.2034302,898.8228149,646.5545654,405.794861,783.0,627.5,762.5,1658971550498330.0,35.61435049442015,5.05,0.1801587973062802,1.0119586795468325,0.4568727283031168,0.7064841489212594,-0.9234433821946528,-0.7279371344506356,-0.8815571133152926,-0.8584767546652754,-0.1305168242399911,0.0,0.0,0.07357606584257402,0.8106272306347484
305.0,160.099884,820.2427368,904.9591064,697.9458618,405.055542,783.975281,627.672668,775.153137,1658971550514996.5,29.77098844958359,5.0666665,0.1802518410998125,1.0188673531371275,0.4560403503676645,0.7066785508416196,-0.9234876363617412,-0.7857971126165545,-0.8826551540599047,-0.8727225566168756,-350.60522874247346,0.006181915864070308,3.496258663042006,0.08267265216092856,0.8548276991669606
306.0,160.1083679,820.336853,906.6938477,722.9012451,405.557129,785.230957,627.655823,786.815735,1658971550531663.2,26.976827722535287,5.08333325,0.180261392878093,1.020820448325859,0.456605072702015,0.7066595855420362,-0.9235935990764133,-0.8138936588025375,-0.8840688834466471,-0.8858531392818012,-167.64880537887404,0.006383541346958606,1.689860869489071,0.09134085360818817,0.7878357816771971
307.0,160.1172485,820.3505859,907.1372681,743.6242065,405.769409,786.431519,626.789246,797.314148,1658971550548329.8,24.641709387546666,5.09999975,0.1802713912894602,1.0213196825631632,0.4568440726305138,0.7056839314953115,-0.9236090605523796,-0.8372250432611943,-0.8854205615706268,-0.8976729996377038,-140.1085011843261,0.0011047586560553077,1.4002035023855834,0.08235870919340012,0.7116035404260839
308.0,159.9693756,820.4334717,906.3665771,764.4158936,405.855621,787.855652,625.5,807.5,1658971550564996.5,22.28709468076631,5.1166665,0.1801049054569423,1.0204519837978785,0.4569411362344131,0.7042324066139407,-0.9237023792836474,-0.860633804002996,-0.887023951834301,-0.9091409565799474,-141.27617602594356,0.011451345114205154,1.405490209930722,0.096379531286735,0.6935671988188427
309.0,160.0543518,820.5761108,904.7540283,782.3323364,406.582855,789.73877,624.0,816.5,1658971550581663.2,20.27529755754201,5.13333325,0.1802005777092699,1.01863646162009,0.4577599080169734,0.7025435998834516,-0.9238629725317212,-0.8808054101277043,-0.8891441000694379,-0.9192737969628818,-120.70722385734054,0.011215887672957973,1.2151885993302742,0.13636530634708732,0.6163566180680596
310.0,159.9264526,820.3961792,903.4282837,801.4179688,407.127808,791.072693,623.427246,823.857605,1658971550598330.0,18.10084655855355,5.15,0.1800565796894137,1.0171438440178304,0.4583734548797736,0.7018987526767085,-0.9236603927336496,-0.9022933730962112,-0.8906459254963406,-0.927557512192402,-130.46640760726484,0.014912626043498958,1.2923844843671677,0.09733914791427059,0.49852658637808434
311.0,159.9264526,820.3961792,902.1325684,815.4346313,407.360107,792.165466,621.346008,830.084412,1658971550614996.8,16.488258690586296,5.16666675,0.1800565796894137,1.0156850355382054,0.4586349936228975,0.6995555468486089,-0.9236603927336496,-0.9180743290755402,-0.8918762470945385,-0.9345680945731062,-96.75478830409524,0.0,0.9508943672597334,0.07546878491753767,0.4435086965665141
312.0,159.9264526,820.3961792,900.0905762,827.7019043,407.537323,793.68158,621.255127,834.106995,1658971550631663.2,15.065380107058097,5.18333325,0.1800565796894137,1.013386015424228,0.4588345160052644,0.6994532265522931,-0.9236603927336496,-0.9318856978803048,-0.8935831961127977,-0.9390970047360068,-85.37356874738211,0.0,0.840084428069295,0.10311422246811992,0.2718039516710238
313.0,159.9264526,820.3961792,899.2298584,837.3057251,407.794861,794.0,620.516663,836.888916,1658971550648330.0,13.954530382051132,5.2,0.1800565796894137,1.0124169580817668,0.4591244706104355,0.6986218112366772,-0.9236603927336496,-0.9426983626839388,-0.8939416960055458,-0.942229089341666,-66.65065024716417,0.0,0.6513601555509838,0.02766487025411952,0.19443338050492995
314.0,159.3084259,820.449585,898.0823364,843.5577393,408.378387,793.83783,620.585693,838.514282,1658971550664996.5,13.234227043695263,5.2166665,0.1793607612556924,1.0111249961637774,0.4597814457012457,0.6986995301224144,-0.9237205207833076,-0.9497373251239876,-0.8937591134805569,-0.9440590420352046,-43.218632487678384,0.04190469222203271,0.42939279009763,0.040912461844223404,0.10989613964485573
315.0,159.097229,820.3078613,896.3032227,846.7497559,409.421417,793.907166,620.579468,839.625671,1658971550681663.2,12.870402741510414,5.23333325,0.1791229807582401,1.009121943369867,0.4609557630906471,0.6986925215744828,-0.9235609581576876,-0.9533311245359294,-0.893837176882867,-0.9453103228507992,-21.8293489843452,0.017181363952500243,0.24685909533674336,0.07061455100042051,0.07507802659359612
316.0,159.0384674,820.2401123,895.8137207,845.5906982,410.155701,793.629395,620.721191,838.721191,1658971550698330.0,13.018125826120452,5.25,0.1790568227678573,1.0085708271884084,0.4617824722648407,0.6988520834119929,-0.9234846815128984,-0.9520261749060728,-0.893524442526644,-0.9442919949097373,8.863340759898579,0.006058219411213681,0.0849931838146005,0.0530330369725237,0.06184518083030675
317.0,159.0816345,820.0884399,895.3403931,841.1837158,410.640015,793.099976,620.513489,837.396423,1658971550714996.5,13.538990158906389,5.2666665,0.1791054233605344,1.0080379212973376,0.4623277474267541,0.6986182377216356,-0.9233139179329322,-0.947064480547228,-0.8929283849463446,-0.9428004768332462,31.252172488880436,0.010652698449934899,0.29941382492728547,0.04847055506629902,0.09058430286663277
318.0,159.0818329,819.9313965,895.0739136,832.9072876,410.976349,792.739807,620.815674,834.184326,1658971550731663.2,14.515458246160687,5.28333325,0.1791056467333713,1.007737899715246,0.462706416175349,0.698958459096204,-0.9231371072989996,-0.937746288781515,-0.8925228810588024,-0.9391840694781904,58.58779229629738,0.01060864650186159,0.5593812283553695,0.033289102215403044,0.21794253799819002
319.0,159.3781128,819.7363281,895.1375732,821.4642944,411.088165,792.120422,620.897705,830.102295,1658971550748330.0,15.864369648136844,5.3,0.1794392197261904,1.0078095722225395,0.4628323065842666,0.6990508154328099,-0.9229174854144492,-0.9248629528261144,-0.891825533354293,-0.934588228526947,80.93427944717347,0.023962824736711002,0.7730121190750308,0.042517196259288424,0.2758061302279823
320.0,159.7769928,819.7354736,895.1826172,806.9865112,411.215057,791.47583,622.21759,823.875,1658971550764996.5,17.576116789638387,5.3166665,0.179888307211962,1.007860285962785,0.4629751706266967,0.7005368358804576,-0.9229165233575484,-0.9085628343523002,-0.8910998058156134,-0.9275770967211198,102.70585554864589,0.02694531097516799,0.9780118419108131,0.044379343641639674,0.43001303874444746
321.0,159.5551605,819.6500854,895.0739136,788.9072876,411.240997,790.5,622.78241,816.125,1658971550781663.2,19.71212435887605,5.33333325,0.1796385526244421,1.007737899715246,0.4630043757244226,0.7011727504254676,-0.9228203872463052,-0.8882079580205025,-0.890001146967738,-0.9188515952802596,128.15981335519504,0.01605709254939727,1.2213146555883643,0.06594281709400336,0.5249186086726477
322.0,159.2887268,819.4882202,894.3083496,768.1135864,411.639893,789.165466,623.591248,807.0,1658971550798329.8,22.18824441412963,5.34999975,0.1793385826072494,1.006875973291366,0.4634534812241327,0.702083397797651,-0.922638147886844,-0.86479692966161,-0.8884986336335604,-0.9085780210031176,148.56868900210168,0.021059332925454564,1.4056133883581827,0.09409182456146245,0.6188313061181613
323.0,159.1099091,819.348877,893.5634155,744.5969849,411.5,787.5,624.402771,795.875,1658971550814996.5,24.9593574625128,5.3666665,0.1791372569170557,1.0060372734767988,0.4632959797308338,0.7029970681338822,-0.9224812653975056,-0.8383202664006573,-0.8866235335067598,-0.8960527044186571,166.26595157323487,0.015314011113181904,1.5893966192634954,0.11290219635289779,0.7535157971053864
324.0,158.9684906,819.0509033,891.590332,720.666687,411.639893,785.165466,624.5,784.0,1658971550831663.2,27.79644514076724,5.38333325,0.1789780379073119,1.0038158356803877,0.4634534812241327,0.7031065354602813,-0.9221457854041264,-0.8113778342965716,-0.8839951490189228,-0.8826829844689521,170.22440957322138,0.02228073312253251,1.6220314302872556,0.15798595586524883,0.8022100851178098
325.0,158.8739319,818.9212036,887.2906494,693.4123535,411.376343,782.668823,624.206665,770.940002,1658971550848330.0,31.034419134415007,5.4,0.1788715769946544,0.9989749470711564,0.4631567578815858,0.7027762780454226,-0.921999760253258,-0.7806929663967092,-0.8811842506842372,-0.867979109453903,194.27746823151764,0.010842793652744494,1.8638624289395347,0.16959097583250765,0.8824550059383857
326.0,158.8739319,818.9212036,882.9633789,664.6340332,411.5,780.0,624.206665,770.940002,1658971550864996.8,34.46603029229652,5.41666675,0.1788715769946544,0.9941029980411252,0.4632959797308338,0.7027762780454226,-0.921999760253258,-0.748292285720169,-0.8781794998543145,-0.867979109453903,205.8956399946943,0.0,1.9658952119468704,0.18047846681425686,0.0
327.0,158.7344971,819.0222168,876.7088623,634.2218628,411.639893,777.165466,621.364075,742.685608,1658971550881663.2,38.12343153448197,5.43333325,0.1787145913755181,0.9870612182211014,0.4634534812241327,0.699575887962742,-0.9221134881012768,-0.7140521003466356,-0.8749881797896478,-0.8361683022851762,219.4462689938239,0.011631106091430666,2.097407220072313,0.19171225759436636,1.9182835603387882
328.0,158.4416046,818.9050903,868.4693604,603.3834839,411.380249,774.47406,618.532227,725.17865,1658971550898330.0,41.84688023931726,5.45,0.1783848321586449,0.97778460071137,0.463161155534312,0.696387591987994,-0.9219816187535976,-0.6793320591175075,-0.871958003411462,-0.8164577232846499,223.4058052610825,0.02130892764764475,2.1562775385713113,0.18265465636178024,1.198006577916372
329.0,158.4416046,818.9050903,868.4693604,603.3834839,411.5,771.5,615.069885,709.879028,1658971550914996.5,41.8580609824574,5.4666665,0.1783848321586449,0.97778460071137,0.4632959797308338,0.6924894410060907,-0.9219816187535976,-0.6793320591175075,-0.8686095950482098,-0.7992323202129575,0.6708512969216605,0.0,0.0,0.20106729737039505,1.0596585919134256
330.0,157.6876373,818.4867554,847.1146851,537.333313,410.737457,767.91095,610.443481,692.576294,1658971550931663.2,49.87230430610747,5.48333325,0.1775359621247725,0.9537419877953374,0.462437454563709,0.6872807061973164,-0.9215106275571188,-0.6049680770069255,-0.8645687871841686,-0.7797516711229162,480.8521951580106,0.05824677630257043,4.689240520193363,0.24786023715808192,1.2098990809976145
331.0,157.7322388,818.4404297,832.569458,502.7361145,410.034241,764.221436,605.5,677.157715,1658971550948330.0,54.14351594254048,5.5,0.1775861776670324,0.9373659361800228,0.4616457239545173,0.6817149835407531,-0.9214584707878156,-0.5660160892183479,-0.8604148698005463,-0.7623923377963981,256.2714168289005,0.00434407013835636,2.53526265090625,0.25372173961836214,1.0937848966005126
332.0,157.4695892,818.4290771,816.6811523,470.8985596,409.5,760.348694,599.157715,659.5,1658971550964996.5,58.19577823670441,5.5166665,0.1772904680588722,0.9194777511118708,0.4610442374235151,0.6745743878109667,-0.9214456892229568,-0.5301711045533912,-0.8560546612971811,-0.7425120258383595,243.1381690315209,0.01775914262374864,2.4036348155217695,0.26409001356215983,1.2674279779658648
333.0,157.7322388,818.4404297,797.4212036,441.1757813,408.473694,756.368408,591.622498,642.273071,1658971550981663.2,62.19013468465679,5.53333325,0.1775861776670324,0.8977935304495814,0.4598887491032876,0.6660907043541028,-0.9214584707878156,-0.4967070858588082,-0.8515733721064669,-0.7231167234111213,239.66018857620364,0.01775914262374864,2.3925228321836634,0.27767171596757817,1.2701741252541214
334.0,157.7404938,818.4864502,777.5411377,415.192627,407.417297,752.138245,583.207947,626.934448,1658971550998330.0,65.88609998628768,5.55,0.1775954717334059,0.8754111377199241,0.4586993821941753,0.6566170041122071,-0.9215102839412428,-0.4674534019513576,-0.8468107536094895,-0.705847410238565,221.75680931381007,0.003158407373370378,2.2100448627260825,0.2945329572935287,1.1818327400315298
335.0,157.8518524,818.4264526,756.0,387.1043396,406.241089,748.802917,583.207947,626.934448,1658971551014996.5,69.83267820652763,5.5666665,0.1777208471688578,0.8511585921664895,0.4573751235362719,0.6566170041122071,-0.9214427343741138,-0.4358296094120035,-0.8430556040262972,-0.705847410238565,236.7970611850041,0.008544881380255245,2.391171427024148,0.23890858876703006,0.0
336.0,157.8338623,818.319397,734.2674561,361.7325439,406.241089,748.802917,563.256409,595.057678,1658971551031663.2,73.5913146457373,5.58333325,0.1777005926342163,0.8266905478938434,0.4573751235362719,0.6341541430068682,-0.9213222035622364,-0.4072642365168344,-0.8430556040262972,-0.6699582744237305,225.51705876728985,0.0073332477134882695,2.2567225325692166,0.0,2.5403536594073266
337.0,157.8338623,818.319397,734.2674561,361.7325439,402.747559,741.132324,552.278809,580.278809,1658971551048329.8,73.36260423792672,5.59999975,0.1777005926342163,0.8266905478938434,0.4534418588848283,0.6217947798304571,-0.9213222035622364,-0.4072642365168344,-0.8344195046361357,-0.6533191721329197,-13.722761696251542,0.0,0.0,0.5693768704313152,1.2436273153215056
338.0,157.8338623,818.319397,734.2674561,361.7325439,400.757172,737.525391,539.279663,565.819946,1658971551064996.5,73.19916493937303,5.6166665,0.1777005926342163,0.8266905478938434,0.4512009395769096,0.6071594163268504,-0.9213222035622364,-0.4072642365168344,-0.8303585628182536,-0.6370403553665067,-9.806308881676756,0.0,0.0,0.27829244340113596,1.3134296573131483
339.0,157.8338623,818.319397,734.2674561,361.7325439,399.0,734.0,526.5,552.5,1658971551081663.2,73.0585348132606,5.63333325,0.1777005926342163,0.8266905478938434,0.4492225903100916,0.5927711624016623,-0.9213222035622364,-0.4072642365168344,-0.8263894267859831,-0.6220438123968062,-8.437765377919717,0.0,0.0,0.26609108213368016,1.246958438524702
340.0,157.8338623,818.319397,734.2674561,361.7325439,396.291962,730.354004,499.842255,531.5,1658971551098330.0,72.78914447570493,5.65,0.1777005926342163,0.8266905478938434,0.4461736884428782,0.5627579762845548,-0.9213222035622364,-0.4072642365168344,-0.8222845050632257,-0.5984005181699592,-16.163339436641998,0.0,0.0,0.30680004205525807,2.292437159459468
341.0,157.933548,818.4255371,580.2642822,236.3903961,393.576385,726.759277,486.5,521.5,1658971551114996.8,94.69490398549245,5.66666675,0.1778128258882786,0.6533028168278446,0.4431162986330373,0.5477363162552872,-0.9214417036390729,-0.2661451279711042,-0.8182373056286452,-0.5871418066333655,1314.3389988922777,0.009836445397235832,13.413443595566509,0.30433343648918443,1.1263533547678783
342.0,157.9525299,818.3861694,552.7655029,220.4036865,390.743439,724.256592,486.5,521.5,1658971551131663.2,97.8252469724905,5.68333325,0.1778341970619303,0.622342734453129,0.4399267664517626,0.5477363162552872,-0.9213973806812568,-0.2481461527905347,-0.8154196047804491,-0.5871418066333655,187.8224574444639,0.002952372935478206,2.148712011768853,0.25535307513151945,0.0
343.0,157.9531403,818.3493042,524.125,208.2175903,387.385834,721.924683,458.934479,507.207977,1658971551148330.0,100.81665623519731,5.7,0.1778348842936825,0.5900972184117212,0.4361465358368801,0.5167010913257954,-0.9213558752160028,-0.2344261786032366,-0.8127941757043904,-0.5710508302102291,179.4836583441102,0.0024906692595242793,2.1025792701623707,0.2761500983276893,2.0975168536216047
344.0,157.5555573,818.173584,495.6383972,197.6363678,384.0,719.205139,444.5,500.5,1658971551164996.5,103.74682433703563,5.7166665,0.1773872570627971,0.5580249740534489,0.432334523005201,0.5004497278015934,-0.9211580369117076,-0.222513085420035,-0.8097323195636831,-0.5634985124065185,175.811844228747,0.02936386345349538,2.0527986580583506,0.2933650583811655,1.0752300005926338
345.0,157.0234833,818.3366699,467.1860046,187.5178528,380.709839,717.304565,431.023254,496.08139,1658971551181663.2,106.58759491200657,5.73333325,0.176788210294585,0.5259912459725173,0.4286302256444059,0.4852766482349989,-0.9213416506220862,-0.2111209412636653,-0.8075925181216881,-0.5585237268682476,170.44538227133825,0.03759329315874872,2.039947661013206,0.2566749869661752,0.9580683717092355
346.0,157.0304108,818.3828735,467.1860046,187.5178528,377.834564,715.360107,431.261658,496.243713,1658971551198330.0,106.30333317439182,5.75,0.176796009767002,0.5259912459725173,0.4253930364630679,0.4855450604215159,-0.9213936699225216,-0.2111209412636653,-0.8054033089499858,-0.5587064816515231,-17.055618978789877,0.0031560452778728863,0.0,0.23447667290298488,0.019483323270207343
347.0,157.0304108,818.3828735,467.1860046,187.5178528,374.05777,714.362244,419.0,491.5,1658971551214996.5,105.80683087825888,5.7666665,0.176796009767002,0.5259912459725173,0.4211408530451541,0.4717400133832792,-0.9213936699225216,-0.2111209412636653,-0.8042798437829819,-0.5533656720235841,-29.790435672332794,0.0,0.0,0.2638856875311523,0.8881288512121042
348.0,157.0304108,818.3828735,467.1860046,187.5178528,371.165436,713.639893,404.0,488.5,1658971551231663.2,105.42384818401156,5.78333325,0.176796009767002,0.5259912459725173,0.4178844576278059,0.4548519460783886,-0.9213936699225216,-0.2111209412636653,-0.8034665696292649,-0.549988058562606,-22.978846760605624,0.0,0.0,0.201384938532228,1.0333510168140667
349.0,155.0841522,818.244812,386.7683716,173.318222,367.645081,712.616333,391.5,485.5,1658971551248330.0,113.67222713651428,5.8,0.1746047733517005,0.4354513527322509,0.4139209914826653,0.4407785566576463,-0.9212382304622406,-0.1951339865533321,-0.8023141729512253,-0.5466104451016278,494.9002626488579,0.13180456150225192,5.516429820085516,0.2476560016515573,0.8683817276559367
350.0,154.3752899,818.1468506,359.6066284,168.7589569,364.685577,711.364075,379.5,483.157745,1658971551264996.5,116.22317669628872,5.8166665,0.1738066857362138,0.4048707295802671,0.4105889712999258,0.4272681028137338,-0.9211279385478084,-0.1900008414953561,-0.800904291792086,-0.5439733677626134,153.05850417150464,0.048340348924852665,1.8605067282811782,0.21708165323648768,0.8259246599161228
351.0,153.7316437,817.9061279,337.444458,167.6399231,361.478882,710.291077,368.21759,482.125,1658971551281663.2,118.17908759736184,5.83333325,0.1730820230464714,0.3799189812244234,0.406978645900842,0.4145655628509757,-0.9208569158038474,-0.1887409536199663,-0.7996962342959518,-0.5428106299580274,117.35406729405292,0.046421133440876734,1.4990121508843244,0.22842475488538413,0.7653387031554387
352.0,153.7045135,818.0476074,309.3612671,167.5453796,357.817291,708.701233,357.0,480.5,1658971551298329.8,120.7442243982188,5.84999975,0.1730514779368983,0.3483009266874038,0.4028561662174432,0.4019360018563978,-0.9210162034917316,-0.1886345098205503,-0.7979062747975334,-0.540981089333331,153.90974714888586,0.00973139539989945,1.897094022645733,0.2696584088910468,0.7656832944027456
353.0,153.700119,817.8085327,286.0021362,167.3658905,353.672363,707.267822,346.5,480.0,1658971551314996.5,122.72053323152304,5.8666665,0.1730465302961136,0.3220015550325404,0.3981895113482482,0.3901143547429743,-0.920747036183432,-0.188432428220464,-0.7962924387012954,-0.5404181537565013,118.5779371085702,0.016152766587298723,1.5780088818157565,0.29626961472504587,0.710102565110638
354.0,153.4744568,818.0401611,262.5445251,168.2465057,350.624329,705.875671,335.092194,479.0,1658971551331663.2,124.87446389589527,5.88333325,0.1727924637346623,0.2955913073612904,0.3947578177922751,0.377270635041032,-0.92100781991736,-0.189423887471618,-0.7947250560488573,-0.5392922826028419,129.23519368636804,0.021845107111315584,1.5857310694479294,0.22636155271727604,0.7735783075372087
355.0,153.376709,818.1102905,242.8693695,170.1126099,346.641418,704.083313,325.5,478.5,1658971551348330.0,126.55784525401054,5.9,0.1726824123063086,0.2734396172274906,0.3902735731897825,0.3664710605161274,-0.9210867765858436,-0.1915248803601206,-0.7927070918796266,-0.5387293470260122,101.00237647503006,0.00812672754376435,1.335066129015758,0.29504281817359734,0.6488541769746609
356.0,153.376709,818.1102905,222.7278748,172.4516144,343.507813,702.929688,316.676331,477.227051,1658971551364996.8,128.35542349119407,5.91666675,0.1726824123063086,0.2507628893531774,0.3867455377133197,0.3565367461195889,-0.9210867765858436,-0.1941582980549501,-0.7914082587699864,-0.5372961704668326,107.8541549602387,0.0,1.3697474048261369,0.22557128889014144,0.6022296499547256
357.0,153.6747894,818.4506226,203.4732056,175.4505005,340.577942,701.362915,308.5,476.5,1658971551381663.2,130.15564968291795,5.93333325,0.1730180124301399,0.2290846127276437,0.3834468804704766,0.347331250903918,-0.921469946679898,-0.1975346574080502,-0.7896442742449541,-0.5364776047186934,108.0146516499527,0.030561550201776696,1.3163779577932562,0.22444155505862506,0.5545090543707666
358.0,153.5758667,818.7091675,185.963089,179.2214508,338.677094,699.4375,300.5,476.5,1658971551398330.0,131.99489641055217,5.95,0.1729066382157678,0.2093704775504915,0.3813067705397855,0.3383242816746429,-0.9217610349247336,-0.2017802615727034,-0.7874765050376309,-0.5364776047186934,110.3542518867896,0.018700045317337707,1.2099670284025996,0.18277160027198006,0.5404181537565045
359.0,153.8813324,819.0571899,172.6640015,180.7804413,338.677094,699.4375,294.5,476.5,1658971551414996.5,133.38379399795176,5.9666665,0.1732505532358301,0.1943974185642495,0.3813067705397855,0.3315690547526867,-0.922152863305721,-0.2035354840054824,-0.7874765050376309,-0.5364776047186934,83.33468859086354,0.0312810689749884,0.9045351758215091,0.0,0.40531361531737087
360.0,153.0769196,818.9551392,161.5209351,183.5733032,335.157745,697.5,288.5,476.5,1658971551431663.2,134.3250942405748,5.98333325,0.1723448880686758,0.1818517615411784,0.3773444370210255,0.3248138278307304,-0.92203796736638,-0.2066798866548467,-0.7852951296774159,-0.5364776047186934,56.47773216871967,0.0547754479556795,0.7760224232473594,0.2713863433442302,0.40531361531738086
361.0,152.5375061,819.0499878,153.8986969,185.9922028,333.5,697.157715,284.721222,476.721222,1658971551448330.0,134.97599484458155,6.0,0.1717375779691313,0.1732701034254778,0.3754780297454024,0.3205594106844477,-0.9221447546690852,-0.2094032559380849,-0.7849097608695856,-0.5367266721870483,39.0538409712008,0.03699763108767926,0.5402052818730667,0.11434660839557233,0.2557020912901492
362.0,147.4004059,186.6206207,152.0542908,818.9457397,331.794861,696.0,282.278778,476.721222,1658971551464996.5,119.9804559260509,6.0166665,0.1659538650404935,0.1711935398018544,0.3735582629323228,0.3178095334404193,-0.2101107735241381,-0.9220273847404712,-0.7836063229469268,-0.5367266721870483,-899.741332525145,42.723448244556636,42.757629258931495,0.13922657119019072,0.16499263464170522
363.0,144.1138458,187.5819702,151.1839142,819.0647583,331.338928,695.661072,280.278778,476.721222,1658971551481663.2,119.93210645327444,6.03333325,0.1622536218291356,0.1702136078950943,0.3730449411196214,0.3155577911331005,-0.2111931291947729,-0.9221613843489604,-0.7832247336885594,-0.5367266721870483,-2.900953861817789,0.23131765396406695,0.059343076875591295,0.03837700774926597,0.13510453843912695
