Frame #,Head Pink X,Head Pink Y,Hand Pink X,Hand Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds
397.0,341.4944153,960.8357544,658.3409424,495.4300232,612.7761841,776.5856934,501.0422363,980.5800171,1659656465925000.0,73.85538724183886,6.6
398.0,341.4100037,960.7824707,663.3389282,497.6610718,614.7479858,777.6300659,501.0422363,980.5800171,1659656465941666.5,73.24330055776166,6.6166665
399.0,341.4460449,960.8244629,668.7434082,499.4126892,617.5,778.8101807,501.0422363,980.5800171,1659656465958333.5,72.60450858167448,6.6333335
400.0,341.3617554,960.7709351,673.5,501.5,619.6821899,780.5,501.7916565,980.5,1659656465975000.2,72.11003603728459,6.65000025
401.0,341.4354858,960.6868286,679.0341797,503.3618164,622.4020996,782.2751465,501.4580688,981.3075562,1659656465991666.8,71.35546154154581,6.66666675
402.0,341.2058716,960.673645,683.9071655,505.5785828,624.5,783.8101807,501.3310547,981.5274048,1659656466008333.5,70.72482375034511,6.6833335
403.0,341.4680481,960.576416,689.5,508.5,627.1469727,785.7025146,501.3310547,981.5274048,1659656466025000.0,70.0193413414986,6.7
404.0,341.5449829,960.5855713,694.9724731,511.269104,629.052063,787.166687,501.3310547,981.5274048,1659656466041666.8,69.3311388293389,6.71666675
405.0,341.4690247,960.5533447,700.1654663,513.3601074,631.7316284,789.0866089,501.3310547,981.5274048,1659656466058333.5,68.70054090223621,6.7333335
406.0,341.5678406,960.9763794,705.7977905,515.8551636,634.2238159,790.5856934,501.3310547,981.5274048,1659656466075000.0,68.0066101660338,6.75
407.0,341.3140564,960.9655762,711.5710449,519.2376709,636.333313,792.666687,501.3310547,981.5274048,1659656466091666.8,67.25678491898748,6.76666675
408.0,341.4807434,961.0557861,717.5901489,521.5901489,638.125,794.7824097,501.5902405,982.8811035,1659656466108333.2,66.4659889242666,6.78333325
409.0,341.5198364,960.7764282,723.6610718,525.3389282,640.5,797.3178101,502.1571045,983.1826172,1659656466125000.0,65.70688087765096,6.8
410.0,341.6666565,960.8649902,729.6430664,528.1209717,643.083313,798.2698364,502.1571045,983.1826172,1659656466141666.8,64.9639635918658,6.81666675
411.0,341.6122131,960.7011719,735.5,531.5,644.9124756,800.5125122,501.8809509,983.8571167,1659656466158333.2,64.1321634296287,6.83333325
412.0,341.546875,960.7994995,741.5,535.5,647.3178101,802.5,502.0061646,983.9629517,1659656466175000.0,63.33070992358807,6.85
413.0,341.5461426,960.7025757,747.5,538.3688354,649.166687,804.2584839,502.5,984.0,1659656466191666.5,62.63033751477147,6.8666665
414.0,341.3678589,960.8260498,753.4098511,541.5901489,650.6260376,806.0,501.9577637,984.5800171,1659656466208333.5,61.7830230681216,6.8833335
415.0,341.6666565,960.9838257,759.4098511,545.4098511,652.8372803,808.0238037,502.3193665,984.2654419,1659656466225000.2,61.03786939289929,6.90000025
416.0,341.6666565,960.9838257,765.0360107,549.1411133,654.9213257,810.0336914,502.1821899,984.8178101,1659656466241666.8,60.23307618621988,6.91666675
417.0,341.7054749,961.0080566,770.1188354,552.1188354,656.7364502,811.8178101,502.3599854,985.0999756,1659656466258333.5,59.57169504304118,6.9333335
418.0,341.5042114,961.196106,775.6610718,555.6610718,658.4874878,813.4041748,502.5,985.208313,1659656466275000.0,58.83914554318263,6.95
419.0,341.7800293,960.9190063,781.2678223,559.6723633,660.567749,815.53479,502.5,985.208313,1659656466291666.8,58.06382948513931,6.96666675
420.0,341.7737732,960.9718628,785.5865479,563.4367065,662.5113525,817.9014893,502.5,985.208313,1659656466308333.5,57.423665965433145,6.9833335
421.0,341.8512878,961.0794678,791.5,567.5,663.9967651,820.1326904,502.5,985.208313,1659656466325000.0,56.61435295442256,7.0
422.0,341.7336121,961.2904663,795.5,571.5,665.9299927,822.039978,502.5,985.5,1659656466341666.8,55.97084511838548,7.01666675
423.0,341.5805054,961.1044922,801.3389282,575.3389282,667.5917358,824.2322388,502.5,985.5,1659656466358333.2,55.18233592930029,7.03333325
424.0,341.9347229,961.4500122,805.5,579.5,669.5,826.5,502.6400146,985.9000244,1659656466375000.0,54.51889155925696,7.05
425.0,341.5756226,961.1582642,810.1209717,583.3569336,671.2711182,828.6622314,503.0401001,986.2080078,1659656466391666.8,53.86169967302589,7.06666675
426.0,341.6802673,960.9877319,814.8242798,587.6485596,671.2711182,828.6622314,502.8178101,986.1821899,1659656466408333.2,53.12439309792638,7.08333325
427.0,341.5756226,961.1582642,819.6610718,591.6610718,674.6589355,832.2945557,503.2083435,986.5,1659656466425000.0,52.4343785675947,7.1
428.0,341.5756226,961.1582642,823.7321777,595.6723633,676.68396,835.0606079,503.1000061,986.6400146,1659656466441666.5,51.77409088628453,7.1166665
429.0,341.5541687,961.2027588,829.0753174,600.6552734,678.2359009,837.1025391,503.1000061,986.6400146,1659656466458333.5,50.947172152784646,7.1333335
430.0,341.5330505,961.1556396,833.477356,605.3226929,679.7384033,839.6286621,503.1000061,986.6400146,1659656466475000.2,50.22323226561068,7.15000025
431.0,341.8661194,960.9030151,837.5,609.5,681.0803223,842.1164551,503.3389282,987.3389282,1659656466491666.8,49.559665432057066,7.16666675
432.0,341.5541687,961.2027588,842.4346924,613.9226685,682.6088867,844.7288818,503.5,987.5,1659656466508333.5,48.81456312898542,7.1833335
433.0,341.4952087,961.0576172,847.0,619.2260132,684.1375732,846.6772461,503.5,987.5,1659656466525000.0,48.024440533312266,7.2
434.0,341.5853577,961.1002808,851.5,623.5,685.8022461,848.7401123,503.5,987.5,1659656466541666.8,47.31833879361907,7.21666675
435.0,341.4992981,961.0041504,855.3389282,627.6610718,686.7022095,851.2088623,503.5,987.5,1659656466558333.5,46.67504693559634,7.2333335
436.0,341.4992981,961.0041504,859.4385986,632.0726929,688.5125122,853.2541504,503.5,987.5,1659656466575000.0,45.989828738729386,7.25
437.0,341.6984253,960.8267212,863.6610718,637.3389282,689.8591309,856.1408691,503.6610718,987.6610718,1659656466591666.8,45.23218623845592,7.26666675
438.0,341.7477417,960.8803101,867.5,641.5,689.8591309,856.1408691,503.6610718,987.6610718,1659656466608333.2,44.58649218388834,7.28333325
439.0,341.6984253,960.8267212,871.6610718,646.3389282,692.2615967,860.3713379,503.6610718,987.6610718,1659656466625000.0,43.85887082554473,7.3
440.0,341.9371033,960.9811401,875.5,651.5,693.0,862.8850708,503.7948608,988.0,1659656466641666.8,43.12809645280679,7.31666675
441.0,341.47052,960.9588623,879.477356,655.6773071,694.6455078,864.7883301,503.9831848,988.2828979,1659656466658333.2,42.475584576434144,7.33333325
442.0,341.47052,960.9588623,883.3765869,660.3765869,694.6455078,864.7883301,503.8422546,988.5,1659656466675000.0,41.7611553303739,7.35
443.0,341.47052,960.9588623,886.5,665.5,697.4086304,869.5484009,503.9838562,989.0484009,1659656466691666.5,41.07929642961475,7.3666665
444.0,341.5588379,961.0574341,889.7321777,669.6723633,698.6088867,872.0933228,503.9838562,989.0484009,1659656466708333.5,40.47601571581689,7.3833335
445.0,341.5588379,961.0574341,893.2150269,675.2150269,699.2537842,874.6439209,504.1842957,989.6558228,1659656466725000.2,39.73102812612579,7.40000025
446.0,341.5916748,961.2736206,896.3389282,679.3389282,700.5393066,877.1535645,504.1842957,989.6558228,1659656466741666.8,39.13856621816831,7.41666675
447.0,341.9576111,961.0292358,899.7948608,684.0,701.9185791,878.9534912,504.7452698,989.7290039,1659656466758333.5,38.51228186804951,7.4333335
448.0,341.6050415,961.2213135,903.2150269,689.2150269,703.4189453,880.9729614,504.7452698,989.7290039,1659656466775000.0,37.798489127784805,7.45
449.0,341.7557373,961.3778687,905.7623291,693.4289551,704.0748291,883.2177124,504.4226074,989.9226074,1659656466791666.8,37.20861378608759,7.46666675
450.0,341.7557373,961.3778687,909.4098511,697.5901489,704.9000244,885.3666382,504.8415222,990.5,1659656466808333.5,36.591759973173865,7.4833335
451.0,341.7557373,961.3778687,911.6610718,701.6610718,705.3728638,886.7401123,504.8415222,990.5,1659656466825000.0,36.06147575756368,7.5
452.0,341.7557373,961.3778687,915.3102417,705.8449097,706.5178833,888.8452148,504.5,990.6967163,1659656466841666.8,35.40086137703261,7.51666675
453.0,341.8958435,961.213562,917.7268066,710.0726929,706.68396,890.8874512,504.2547302,991.2709961,1659656466858333.2,34.816392486151535,7.53333325
454.0,341.8713989,961.2585449,920.0593262,714.1864624,707.6378784,892.8312988,504.5,991.5,1659656466875000.0,34.28720670881403,7.55
455.0,342.1004028,961.3226318,923.4285889,718.5529175,707.6378784,892.8312988,504.5,991.5,1659656466891666.8,33.656688265484235,7.56666675
456.0,341.9013977,961.5750122,925.5,722.5,710.210022,896.2922363,504.5,991.5,1659656466908333.2,33.147735986124665,7.58333325
457.0,342.1207275,961.3936768,927.5,726.5,710.375,898.9749756,504.6855774,991.6359253,1659656466925000.0,32.646252804330246,7.6
458.0,342.1207275,961.3936768,929.5632935,730.5865479,710.8725586,900.5735474,504.6855774,991.6359253,1659656466941666.5,32.12250510059057,7.6166665
459.0,342.1207275,961.3936768,931.649353,734.7654419,711.6044922,903.2316284,504.6855774,991.6359253,1659656466958333.5,31.58750801312145,7.6333335
460.0,341.9770203,961.3039551,933.649353,738.7654419,712.555542,904.055542,505.1209717,991.9301147,1659656466975000.2,31.09556722290633,7.65000025
461.0,341.8132324,961.5177002,935.5,742.5,712.182251,905.8844604,505.1209717,991.9301147,1659656466991666.8,30.61678401610506,7.66666675
462.0,341.6723938,961.6724243,938.1508789,746.2603149,713.9041138,907.6986084,505.5,992.0024414,1659656467008333.5,30.110197801033383,7.6833335
463.0,341.7348328,961.0148926,939.7245483,750.2038574,714.1418457,909.6099243,505.1209717,991.9301147,1659656467025000.0,29.6047405337385,7.7
464.0,341.93927,961.1886597,941.6610718,753.6610718,714.5,911.5,505.1209717,991.9301147,1659656467041666.8,29.14821781590432,7.71666675
465.0,341.7965088,961.3421021,943.6610718,757.6610718,715.3063354,912.9008789,504.8905945,992.0534058,1659656467058333.5,28.618704536254064,7.7333335
466.0,341.7965088,961.3421021,945.7240601,761.2513428,715.5142822,914.0952148,504.59375,992.526062,1659656467075000.0,28.119544967898392,7.75
467.0,341.7965088,961.3421021,947.3726807,764.4356689,716.3040771,916.1520386,504.3692932,992.8033447,1659656467091666.8,27.691344599502848,7.76666675
468.0,341.5,961.1311035,949.2134399,768.2421875,716.3040771,916.1520386,504.3999939,993.0845947,1659656467108333.2,27.203324804486453,7.78333325
469.0,341.2962952,960.9769897,951.350647,772.2345581,716.3040771,916.1520386,504.5,993.5,1659656467125000.0,26.68298437357786,7.8
470.0,341.3024597,961.2753906,952.951416,776.2870483,717.2666626,920.4571533,504.7452698,993.7290039,1659656467141666.8,26.19340951580032,7.81666675
471.0,341.1226807,961.1826782,955.0559692,780.1362305,717.730896,922.3533936,504.7452698,993.7290039,1659656467158333.2,25.689677488947684,7.83333325
472.0,341.2295837,961.3457642,956.1538696,784.0845947,718.5192261,924.3910522,504.7452698,993.7290039,1659656467175000.0,25.22483708233301,7.85
473.0,340.9039917,961.1786499,957.7240601,787.7486572,718.2677002,926.4091187,504.7452698,993.7290039,1659656467191666.5,24.7660453058107,7.8666665
474.0,341.2835693,961.1778564,959.4098511,791.5901489,718.0769043,928.0,504.7268066,994.0275879,1659656467208333.5,24.27903181790336,7.8833335
475.0,340.7624817,961.2807007,960.7582397,795.6234131,718.805542,928.9666748,504.7268066,994.0275879,1659656467225000.2,23.791346465425708,7.90000025
476.0,340.787384,961.3059082,962.2681885,799.5614014,719.2988281,930.5,504.7268066,994.0275879,1659656467241666.8,23.305753145411128,7.91666675
477.0,340.6666565,961.515625,963.6610718,803.3389282,719.9181519,932.2046509,504.7268066,994.0275879,1659656467258333.5,22.84212527411065,7.9333335
478.0,340.7646179,961.3728027,965.4385986,806.7318115,720.1350098,933.1729736,504.7268066,994.0275879,1659656467275000.0,22.40257980946378,7.95
479.0,340.6666565,961.515625,967.0149536,810.9328613,720.6455078,934.3227539,504.7268066,994.0275879,1659656467291666.8,21.88571589992786,7.96666675
480.0,340.5267029,961.5267334,968.6253052,814.6739502,720.9053955,935.4865112,504.7268066,994.0275879,1659656467308333.5,21.41671158273005,7.9833335
481.0,340.7073364,961.4881592,969.5735474,818.0870972,721.31604,937.0606079,504.6000061,994.736084,1659656467325000.0,20.99951355804537,8.0
482.0,340.6666565,961.515625,971.3582153,822.0671387,721.666687,938.333313,504.2828979,995.0167847,1659656467341666.8,20.483278418087185,8.01666675
483.0,340.6404114,961.5551147,972.7318115,825.5614014,722.5,940.15625,504.2828979,995.0167847,1659656467358333.2,20.05152784834924,8.03333325
484.0,340.6861877,961.5664063,973.7139282,829.4592896,722.3661499,941.7759399,504.6855774,995.3640747,1659656467375000.0,19.604291929808188,8.05
485.0,340.6404114,961.5551147,975.3601074,834.1654663,722.7999878,943.8041382,504.5,995.5,1659656467391666.8,19.0222307053244,8.06666675
486.0,340.6404114,961.5551147,976.703186,838.123291,723.0681763,945.1363525,504.1842957,995.3441772,1659656467408333.2,18.530546004967448,8.08333325
487.0,340.70401,961.6240234,977.9058228,842.6497803,723.6845703,946.6594849,504.5,995.5,1659656467425000.0,18.00272164274539,8.1
488.0,340.70401,961.6240234,979.4324951,847.2258911,723.6279297,948.4185791,504.5,995.5,1659656467441666.5,17.44720978201262,8.1166665
489.0,340.70401,961.6240234,980.6513062,851.5,723.9755859,950.2276611,504.5,995.5,1659656467458333.5,16.935448242949082,8.1333335
490.0,340.70401,961.6240234,982.2345581,855.619751,724.0,951.2679443,504.5,995.5,1659656467475000.2,16.42880905254511,8.15000025
491.0,340.70401,961.6240234,983.380249,860.2345581,724.385437,952.53125,504.5,995.5,1659656467491666.8,15.881791928289925,8.16666675
492.0,340.70401,961.6240234,984.7688599,864.3114624,724.09021,954.2980347,504.5,995.5,1659656467508333.5,15.386829705669836,8.1833335
493.0,340.8367615,961.7270508,985.5625,868.677063,724.09021,954.2980347,504.5,995.5,1659656467525000.0,14.877731266555704,8.2
494.0,340.644104,961.7197876,986.8676147,873.0969238,724.055542,956.5,504.5,995.5,1659656467541666.8,14.34736650262952,8.21666675
495.0,340.8394165,961.7233276,987.6610718,877.6610718,724.7106934,958.1635132,504.5,995.5,1659656467558333.5,13.815200743549276,8.2333335
496.0,340.7446289,961.6531982,989.0258179,882.3514404,724.2751465,959.5661621,504.5,995.5,1659656467575000.0,13.253225054180657,8.25
497.0,340.8079529,961.7640381,989.6234131,886.7582397,724.592041,961.2039795,504.5,995.8422852,1659656467591666.8,12.741933728172556,8.26666675
498.0,340.8520203,961.7786865,990.8345337,891.3601074,725.666687,962.333313,504.8348083,996.1416016,1659656467608333.2,12.2014437278963,8.28333325
499.0,341.0341187,961.6141968,991.6610718,895.6610718,724.5394897,963.4210815,504.8348083,996.1416016,1659656467625000.0,11.696751917050356,8.3
500.0,340.9658203,961.8988647,992.4509888,899.803894,725.0704346,964.5587158,504.2585754,996.3146362,1659656467641666.8,11.197301668837138,8.31666675
501.0,340.7931824,961.7129517,993.5,904.3486938,725.5,966.0,504.2585754,996.3146362,1659656467658333.2,10.660723165121135,8.33333325
502.0,340.8079529,961.7640381,994.3053589,908.3892212,725.6898193,967.1620483,504.7414246,996.3146362,1659656467675000.0,10.19644717721814,8.35
503.0,340.6404114,961.5551147,994.9375,912.4120483,725.3743286,968.4205322,504.5,996.7339478,1659656467691666.5,9.721844097609594,8.3666665
504.0,340.5939026,961.5515747,995.0130005,916.5649414,725.4000244,969.7466431,504.5,996.7339478,1659656467708333.5,9.248548097763797,8.3833335
505.0,340.3333435,961.7589722,995.5614014,920.2681885,725.4000244,969.7466431,503.9078064,997.0,1659656467725000.2,8.806109720023729,8.40000025
506.0,340.5504456,961.7190552,995.7012329,924.1382446,726.0748291,972.1360474,503.6825256,997.3174438,1659656467741666.8,8.358723762547237,8.41666675
507.0,340.4054565,961.6190186,996.383667,927.616333,726.3005371,973.7759399,503.8422546,997.5,1659656467758333.5,7.953338466021694,8.4333335
508.0,340.4024963,961.6210327,996.6760864,931.3004761,725.7056274,974.7359009,503.8422546,997.5,1659656467775000.0,7.528312856360197,8.45
509.0,340.4526672,961.607666,996.9539185,934.5855103,726.4838867,975.5913696,504.1842957,997.6558228,1659656467791666.8,7.153532829431661,8.46666675
510.0,340.3842163,961.6894531,997.0969238,938.1323853,726.5441284,976.5441284,504.1842957,997.6558228,1659656467808333.5,6.745433880007787,8.4833335
511.0,340.5743103,961.6813965,997.0270386,940.939209,726.4674072,978.1159668,503.8422546,997.5,1659656467825000.0,6.420265376523583,8.5
512.0,340.5743103,961.6813965,997.3114624,944.2311401,726.121521,978.90625,504.1842957,997.6558228,1659656467841666.8,6.0430425546668864,8.51666675
513.0,340.5263062,961.6707153,997.3051758,946.8309937,726.3658447,980.2032471,504.1842957,997.6558228,1659656467858333.2,5.744381999882339,8.53333325
514.0,340.4775391,961.6843262,997.5428467,949.0,725.8762207,980.8713989,503.8422546,997.5,1659656467875000.0,5.488496301812808,8.55
515.0,340.6299438,961.8530884,997.5101929,951.1473999,726.755188,981.682312,504.1842957,997.6558228,1659656467891666.8,5.245472969824484,8.56666675
516.0,340.5921021,961.4868164,997.6952515,953.2523804,726.6218872,982.2487793,504.1842957,997.6558228,1659656467908333.2,5.001136869006149,8.58333325
517.0,340.6572571,961.6451416,998.1967773,955.027771,727.0,983.5977173,504.1842957,997.6558228,1659656467925000.0,4.791620335251308,8.6
518.0,340.8965454,961.6034546,997.9044189,956.3449707,726.5748901,983.8309326,503.9078064,998.0,1659656467941666.5,4.640095410358031,8.6166665
519.0,340.7826843,961.6505127,998.1990356,957.8872681,725.9459229,984.0675659,503.9078064,998.0,1659656467958333.5,4.459675518243816,8.6333335
520.0,340.620697,961.508606,998.1654663,959.3601074,727.6201782,985.3798218,504.3050232,998.0848999,1659656467975000.2,4.2937509363458295,8.65000025
521.0,341.0384521,961.1737671,998.1524658,959.6253052,727.6201782,985.3798218,503.6897583,998.8449097,1659656467991666.8,4.25785749883548,8.66666675
522.0,341.3011169,961.6428833,998.333313,961.013916,727.6201782,985.3798218,503.6897583,998.8449097,1659656468008333.5,4.096330058120878,8.6833335
523.0,341.2189331,961.6271362,998.4256592,961.8851318,725.7442017,985.4650879,503.6897583,998.8449097,1659656468025000.0,3.995193841217734,8.7
524.0,340.9526062,961.6473999,998.3269653,962.314209,725.7747803,985.1801758,503.6897583,998.8449097,1659656468041666.8,3.946614224002979,8.71666675
525.0,341.2189331,961.6271362,998.4812622,962.6854248,726.3164063,985.8530884,503.8422546,998.5,1659656468058333.5,3.903803321730616,8.7333335
526.0,340.9342346,961.5949097,998.5432129,962.7016602,726.3986816,986.1699219,503.8422546,998.5,1659656468075000.0,3.901415947989978,8.75
527.0,341.030426,961.6173706,998.3681641,962.5228882,726.3164063,985.8530884,503.6558228,998.8157349,1659656468091666.8,3.9219602846808654,8.76666675
528.0,340.9827576,961.5948486,998.314209,962.1634521,726.4207764,985.8579102,503.5,999.1577148,1659656468108333.2,3.9625270399641126,8.78333325
529.0,340.8759155,961.4733276,998.2696533,961.371521,726.2033691,985.5706177,503.5,999.1577148,1659656468125000.0,4.054097815267392,8.8
530.0,340.8999939,961.4782715,998.3920288,960.1593018,726.5,985.4655151,503.6558228,998.8157349,1659656468141666.8,4.193925288668963,8.81666675
531.0,340.5688171,961.640686,998.1763306,958.5161133,725.2032471,984.7113647,503.6558228,998.8157349,1659656468158333.2,4.385042262659382,8.83333325
532.0,340.5266418,961.6347046,997.895813,956.5601807,725.7911377,984.3377686,503.6558228,998.8157349,1659656468175000.0,4.612849433858549,8.85
533.0,340.7670898,961.6928711,997.8972778,954.4931641,725.5612183,983.1020508,503.6558228,998.8157349,1659656468191666.5,4.850632836273319,8.8666665
534.0,340.7165833,961.7077637,997.7827759,952.2601929,726.0365601,982.5853882,503.6558228,998.8157349,1659656468208333.5,5.1085633640449775,8.8833335
535.0,340.6034546,961.508606,997.6365967,948.861084,726.0,981.0,503.6558228,998.8157349,1659656468225000.2,5.500674056251588,8.90000025
536.0,340.4425049,961.2984009,997.4121704,945.9526978,726.3986816,980.1307373,503.6558228,998.8157349,1659656468241666.8,5.8371515864332,8.91666675
537.0,340.5418396,961.3546143,996.8676147,941.9030762,725.9796143,978.7210693,503.6558228,998.8157349,1659656468258333.5,6.308529494072589,8.9333335
538.0,340.5630188,961.246521,996.6513062,937.5,726.2888794,976.8317261,503.5,998.5,1659656468275000.0,6.814009105024414,8.95
539.0,340.8779297,961.5994263,996.7074585,932.1630859,726.2888794,976.8317261,503.6558228,998.8157349,1659656468291666.8,7.424967763162473,8.96666675
540.0,341.036377,961.7469482,996.2049561,926.9284058,726.2888794,976.8317261,503.5,998.5,1659656468308333.5,8.027787084726603,8.9833335
541.0,341.092926,961.7832031,995.7012329,920.8617554,726.8100586,972.1469727,503.6897583,998.1550903,1659656468325000.0,8.730366508905677,9.0
542.0,341.1478271,961.7130737,995.2150269,915.2150269,726.5392456,969.6895142,503.9078064,998.0,1659656468341666.8,9.384635856370044,9.01666675
543.0,341.0752258,961.6327515,994.5,908.1286011,726.4693604,967.0306396,504.3050232,998.0848999,1659656468358333.2,10.20894474423348,9.03333325
544.0,341.1754456,961.6724854,993.5964966,901.5964966,726.256958,964.673584,503.6825256,997.6825562,1659656468375000.0,10.953356486037004,9.05
545.0,341.0565186,961.7275391,992.3618164,895.2678223,726.5630493,962.0675659,503.6825256,997.3174438,1659656468391666.8,11.6944088009472,9.06666675
546.0,341.092926,961.5368652,991.5,887.8422852,726.4230957,959.5,503.5,997.1577148,1659656468408333.2,12.543669022636324,9.08333325
547.0,341.4308167,961.7893066,990.1842651,881.3441772,725.7537842,956.375,503.6825256,997.3174438,1659656468425000.0,13.30703916268118,9.1
548.0,341.4114075,961.7582397,988.6942139,874.3709106,725.2510376,953.2756958,503.5,997.1577148,1659656468441666.5,14.118979546766427,9.1166665
549.0,341.3847351,961.7445679,987.4098511,867.4098511,725.2510376,953.2756958,503.6897583,996.8449097,1659656468458333.5,14.933900450878491,9.1333335
550.0,341.5644531,961.5496216,985.6610718,860.6610718,725.2510376,953.2756958,504.1584778,996.5,1659656468475000.2,15.747819609253488,9.15000025
551.0,341.5940857,961.4918823,984.322937,853.4375,724.0073242,944.234436,503.6897583,996.1550903,1659656468491666.8,16.57116048685786,9.16666675
552.0,341.3539734,961.4666748,982.4310303,846.3361816,724.0073242,944.234436,504.2072754,996.0588379,1659656468508333.5,17.428562077124706,9.1833335
553.0,341.4566345,961.6742554,980.8826904,838.3626709,722.9729614,938.1846924,503.6610718,995.6610718,1659656468525000.0,18.33294857864792,9.2
554.0,341.4796448,961.7269897,978.776062,831.0703125,722.9523926,934.9523926,504.0,995.7948608,1659656468541666.8,19.20900455388736,9.21666675
555.0,341.2346191,961.7067261,976.5,823.5,722.9523926,934.9523926,503.6610718,995.6610718,1659656468558333.5,20.096671848313616,9.2333335
556.0,341.4426575,961.7314453,973.9811401,815.833313,721.880127,928.880127,503.5,995.5,1659656468575000.0,21.00939425761152,9.25
557.0,341.1390076,961.7049561,971.5,808.6513062,720.3781128,925.7512207,503.3389282,995.3389282,1659656468591666.8,21.86766748212954,9.26666675
558.0,341.1390076,961.7049561,969.0341797,801.6381836,720.0844116,922.6033936,503.6558228,994.8157349,1659656468608333.2,22.73080269257977,9.28333325
559.0,341.4179688,961.4375,966.8269653,794.6895752,718.8509521,919.3568726,503.6558228,994.8157349,1659656468625000.0,23.555691427356944,9.3
560.0,341.5115356,961.4538574,964.0,787.5,717.7999878,916.5250244,503.5,994.5,1659656468641666.8,24.428380666185355,9.31666675
561.0,341.5115356,961.4538574,961.6610718,781.3389282,717.6734619,914.0101929,503.5,993.8422852,1659656468658333.2,25.182481877624287,9.33333325
562.0,341.3467102,961.637207,959.4333496,775.1138916,717.6734619,914.0101929,503.5,993.8422852,1659656468675000.0,25.928550088530304,9.35
563.0,341.3103027,961.5772095,956.666687,769.1129761,715.9431763,908.8977051,503.5,993.8422852,1659656468691666.5,26.67697604783528,9.3666665
564.0,341.1521301,961.6500854,954.3486938,763.5,715.5,906.4024658,503.3174744,993.6825562,1659656468708333.5,27.35543392717676,9.3833335
565.0,341.3439026,961.5198364,951.6610718,757.3389282,714.6539917,903.7384033,503.3174744,993.6825562,1659656468725000.2,28.11395045891277,9.40000025
566.0,341.341217,961.5669556,949.0695801,751.5710449,714.6539917,903.7384033,503.5,993.5,1659656468741666.8,28.839669631393203,9.41666675
567.0,341.2736511,961.3377075,946.263916,746.0999756,712.5,898.7401733,503.5,993.5,1659656468758333.5,29.534067799062708,9.4333335
568.0,341.4081421,961.5157471,943.5666504,740.6583252,712.5,898.7401733,503.1209717,993.0698853,1659656468775000.0,30.20478392837825,9.45
569.0,341.4744263,961.3291626,941.2150269,735.7849731,711.0,893.8725586,503.1209717,993.0698853,1659656468791666.8,30.81349628783928,9.46666675
570.0,341.4744263,961.3291626,938.4098511,730.5901489,710.1086426,892.4082642,503.2938232,992.7654419,1659656468808333.5,31.494448348339965,9.4833335
571.0,341.0983582,961.5901489,935.4216309,725.3219604,709.6151123,890.6082764,503.2938232,992.7654419,1659656468825000.0,32.1770817649307,9.5
572.0,341.0894165,961.6381836,932.3709106,720.1854858,708.7061157,889.1254272,503.1209717,992.4758301,1659656468841666.8,32.84556314932116,9.51666675
573.0,341.0894165,961.6381836,929.3389282,715.6610718,707.9266357,887.2079468,503.5,992.5,1659656468858333.2,33.48253382754464,9.53333325
574.0,341.3204651,961.3490601,925.9277954,710.777771,707.2175293,884.835083,503.5,992.5,1659656468875000.0,34.1543439976667,9.55
575.0,341.443573,961.4370728,923.2150269,705.7849731,706.510437,883.284729,503.3441772,992.1842651,1659656468891666.8,34.78919238097475,9.56666675
576.0,341.3504639,961.4282227,919.5,701.5,705.8464355,881.4248657,503.5,992.0,1659656468908333.2,35.43945676818166,9.58333325
577.0,341.3641357,961.3306274,917.046936,696.7950439,704.4606934,879.2546997,503.6610718,991.6610718,1659656468925000.0,36.05152137060132,9.6
578.0,341.4095154,961.2462769,914.1425171,691.737915,703.5,876.8101807,503.5,991.5,1659656468941666.5,36.69865652439593,9.6166665
579.0,341.4958191,961.3499756,911.4098511,687.7486572,703.5,876.8101807,503.5,991.1577148,1659656468958333.5,37.251698383207255,9.6333335
580.0,341.6409302,961.3658447,908.6513062,683.5,701.6088867,872.7288818,503.6558228,990.8157349,1659656468975000.2,37.84063556503653,9.65000025
581.0,341.3628235,961.4291992,906.4886475,679.0985107,699.9642944,871.0595093,503.5,991.5,1659656468991666.8,38.35310449114344,9.66666675
582.0,341.7014771,961.3306274,903.2345581,675.649353,698.6033936,869.0844116,503.3389282,991.3389282,1659656469008333.5,38.876844960692885,9.6833335
583.0,341.5725708,961.5363159,900.0,671.5,698.3643188,867.3410645,503.5,991.0,1659656469025000.0,39.48938949159882,9.7
584.0,341.6487732,961.5620117,896.9677124,667.7285156,697.2033081,865.960022,503.6558228,990.8157349,1659656469041666.8,40.05044063956921,9.71666675
585.0,341.5747986,961.1679688,894.0,664.0333252,696.253479,863.958313,503.6558228,990.8157349,1659656469058333.5,40.58382976612237,9.7333335
586.0,341.5115356,961.0807495,891.2731934,660.9273071,695.7761841,861.4143066,503.6610718,990.2828979,1659656469075000.0,41.06509817676555,9.75
587.0,341.4395142,961.1801147,888.5,657.5,694.5751343,860.4215698,503.6610718,990.2828979,1659656469091666.8,41.56145890614718,9.76666675
588.0,341.4032288,961.2325439,885.1577148,653.5,694.5751343,860.4215698,503.6610718,990.2828979,1659656469108333.2,42.14827418184601,9.78333325
589.0,341.4395142,961.1801147,881.8551636,649.7977905,691.9014893,856.5113525,503.6610718,990.2828979,1659656469125000.0,42.70686095452728,9.8
