Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),Seconds
1989.0,351.5,719.5,322.3002625,833.9889526,567.666687,1053.5,1660786937133333.5,33.1333335
1990.0,351.5,719.5,322.3002625,833.9889526,567.5,1053.333374,1660786937150000.0,33.15
1991.0,351.5,719.5,322.3002625,833.9889526,567.2468872,1053.398193,1660786937166666.8,33.16666675
1992.0,351.5,719.5,322.3002625,833.9889526,566.2877197,1053.518555,1660786937183333.5,33.1833335
1993.0,351.5,719.5,322.3002625,833.9889526,565.9371338,1053.3396,1660786937200000.0,33.2
1994.0,347.2318726,726.0463867,322.3002625,833.9889526,565.8549194,1053.351807,1660786937216666.8,33.21666675
1995.0,347.2514038,725.9067993,322.3002625,833.9889526,565.8549194,1053.351807,1660786937233333.2,33.23333325
1996.0,347.2514038,725.9067993,322.3002625,833.9889526,565.9371338,1053.3396,1660786937250000.0,33.25
1997.0,347.2514038,725.9067993,322.3002625,833.9889526,565.9371338,1053.3396,1660786937266666.8,33.26666675
1998.0,347.2514038,725.9067993,322.3002625,833.9889526,565.9371338,1053.3396,1660786937283333.2,33.28333325
1999.0,347.2514038,725.9067993,322.3002625,833.9889526,566.6132202,1053.682373,1660786937300000.0,33.3
2000.0,347.2514038,725.9067993,322.3002625,833.9889526,566.9312744,1053.584229,1660786937316666.5,33.3166665
2001.0,347.2514038,725.9067993,322.3002625,833.9889526,567.4191284,1053.580811,1660786937333333.2,33.33333325
2002.0,346.800415,727.7600708,322.3002625,833.9889526,567.2468872,1053.398193,1660786937350000.0,33.35
2003.0,346.3802795,727.8121948,322.3002625,833.9889526,567.2468872,1053.398193,1660786937366666.5,33.3666665
2004.0,345.2962952,727.7710571,322.3002625,833.9889526,567.3389282,1053.661011,1660786937383333.5,33.3833335
2005.0,345.2962952,727.7710571,322.3002625,833.9889526,567.2633057,1053.717041,1660786937400000.0,33.4
2006.0,346.2703552,727.7113037,322.3002625,833.9889526,566.9846191,1053.900024,1660786937416666.8,33.41666675
2007.0,346.2703552,727.7113037,322.3002625,833.9889526,566.8870239,1053.633667,1660786937433333.5,33.4333335
2008.0,346.2703552,727.7113037,322.3002625,833.9889526,566.9187622,1053.568604,1660786937450000.0,33.45
2009.0,346.2703552,727.7113037,322.3002625,833.9889526,567.3174438,1053.317505,1660786937466666.8,33.46666675
2010.0,346.2703552,727.7113037,322.3002625,833.9889526,567.8798828,1052.753784,1660786937483333.2,33.48333325
2011.0,346.2703552,727.7113037,322.3002625,833.9889526,568.1550903,1051.310181,1660786937500000.0,33.5
2012.0,346.2703552,727.7113037,322.3002625,833.9889526,568.0865479,1050.605713,1660786937516666.8,33.51666675
2013.0,346.2703552,727.7113037,322.3002625,833.9889526,568.2901001,1049.916626,1660786937533333.2,33.53333325
2014.0,346.2703552,727.7113037,322.3002625,833.9889526,566.3599854,1049.900024,1660786937550000.0,33.55
2015.0,346.2703552,727.7113037,322.3002625,833.9889526,564.5072632,1051.023193,1660786937566666.5,33.5666665
2016.0,346.2703552,727.7113037,322.3002625,833.9889526,563.5999756,1051.341675,1660786937583333.2,33.58333325
2017.0,346.2703552,727.7113037,322.3002625,833.9889526,563.0703125,1051.776001,1660786937600000.0,33.6
2018.0,346.2703552,727.7113037,322.3002625,833.9889526,561.9901123,1052.153076,1660786937616666.5,33.6166665
2019.0,346.2703552,727.7113037,322.3002625,833.9889526,561.9901123,1052.153076,1660786937633333.5,33.6333335
2020.0,346.2703552,727.7113037,322.3002625,833.9889526,563.7948608,1052.400024,1660786937650000.0,33.65
2021.0,346.2703552,727.7113037,322.3002625,833.9889526,565.644104,1052.694214,1660786937666666.8,33.66666675
2022.0,346.2703552,727.7113037,272.7109375,881.5360107,567.3175659,1053.194214,1660786937683333.5,33.6833335
2023.0,346.2703552,727.7113037,272.7109375,881.5360107,568.5386353,1052.963745,1660786937700000.0,33.7
2024.0,346.2703552,727.7113037,272.7109375,881.5360107,569.5090942,1053.427246,1660786937716666.8,33.71666675
2025.0,346.2703552,727.7113037,272.7109375,881.5360107,569.4550781,1053.597046,1660786937733333.2,33.73333325
2026.0,346.2703552,727.7113037,272.7109375,881.5360107,569.404541,1053.638184,1660786937750000.0,33.75
2027.0,346.2703552,727.7113037,272.7109375,881.5360107,569.5,1053.842285,1660786937766666.8,33.76666675
2028.0,346.2703552,727.7113037,272.7109375,881.5360107,569.7744141,1053.521851,1660786937783333.2,33.78333325
2029.0,346.2703552,727.7113037,272.7109375,881.5360107,570.1582642,1053.225586,1660786937800000.0,33.8
2030.0,346.2703552,727.7113037,272.7109375,881.5360107,570.6132202,1053.320801,1660786937816666.5,33.8166665
2031.0,346.2703552,727.7113037,272.7109375,881.5360107,571.3102417,1053.155151,1660786937833333.2,33.83333325
2032.0,346.2703552,727.7113037,272.7109375,881.5360107,571.6723633,1053.267822,1660786937850000.0,33.85
2033.0,346.2703552,727.7113037,272.7109375,881.5360107,571.6897583,1053.155151,1660786937866666.5,33.8666665
2034.0,346.2703552,727.7113037,272.7109375,881.5360107,572.8412476,1052.518555,1660786937883333.5,33.8833335
2035.0,346.2703552,727.7113037,272.7109375,881.5360107,573.6723633,1053.267822,1660786937900000.0,33.9
2036.0,346.2703552,727.7113037,272.7109375,881.5360107,574.0796509,1053.120972,1660786937916666.8,33.91666675
2037.0,346.2703552,727.7113037,272.7109375,881.5360107,575.0,1053.0,1660786937933333.5,33.9333335
2038.0,346.2703552,727.7113037,272.7109375,881.5360107,575.8549194,1053.351807,1660786937950000.0,33.95
2039.0,346.2703552,727.7113037,272.7109375,881.5360107,577.1550903,1053.310181,1660786937966666.8,33.96666675
2040.0,346.2703552,727.7113037,272.7109375,881.5360107,577.3102417,1053.155151,1660786937983333.2,33.98333325
2041.0,346.2703552,727.7113037,272.7109375,881.5360107,577.7744141,1053.138062,1660786938000000.0,34.0
2042.0,346.2703552,727.7113037,272.7109375,881.5360107,577.9371338,1053.3396,1660786938016666.8,34.01666675
2043.0,332.6581116,750.222229,272.7109375,881.5360107,578.0761108,1053.884033,1660786938033333.2,34.03333325
2044.0,332.6581116,750.222229,272.7109375,881.5360107,577.6958008,1053.608398,1660786938050000.0,34.05
2045.0,332.6581116,750.222229,272.7109375,881.5360107,578.0217285,1053.829712,1660786938066666.5,34.0666665
2046.0,332.6581116,750.222229,272.7109375,881.5360107,578.8977051,1054.102295,1660786938083333.2,34.08333325
2047.0,332.6581116,750.222229,272.7109375,881.5360107,579.5,1054.5,1660786938100000.0,34.1
2048.0,337.0,747.0,272.7109375,881.5360107,579.8422852,1054.5,1660786938116666.5,34.1166665
2049.0,337.0,747.0,272.7109375,881.5360107,580.1078491,1054.529419,1660786938133333.5,34.1333335
2050.0,337.0,747.0,272.7109375,881.5360107,580.2142944,1054.0,1660786938150000.0,34.15
2051.0,337.0,747.0,272.7109375,881.5360107,580.0999756,1053.803711,1660786938166666.8,34.16666675
2052.0,337.0,747.0,272.7109375,881.5360107,580.0999756,1053.803711,1660786938183333.5,34.1833335
2053.0,337.0,747.0,272.7109375,881.5360107,580.1022949,1053.897705,1660786938200000.0,34.2
2054.0,337.0,747.0,272.7109375,881.5360107,579.6723633,1054.267822,1660786938216666.8,34.21666675
2055.0,337.0,747.0,272.7109375,881.5360107,579.4272461,1054.472778,1660786938233333.2,34.23333325
2056.0,337.0,747.0,272.7109375,881.5360107,578.2542725,1054.415771,1660786938250000.0,34.25
2057.0,337.0,747.0,272.7109375,881.5360107,577.7744141,1055.138062,1660786938266666.8,34.26666675
2058.0,337.0,747.0,272.7109375,881.5360107,577.387207,1055.138062,1660786938283333.2,34.28333325
2059.0,337.0,747.0,272.7109375,881.5360107,577.5,1055.333374,1660786938300000.0,34.3
2060.0,337.0,747.0,272.7109375,881.5360107,577.4158325,1055.422729,1660786938316666.5,34.3166665
2061.0,337.0,747.0,272.7109375,881.5360107,577.7036743,1055.770996,1660786938333333.2,34.33333325
2062.0,337.0,747.0,272.7109375,881.5360107,577.9275513,1055.92395,1660786938350000.0,34.35
2063.0,337.0,747.0,272.7109375,881.5360107,578.4456177,1056.185913,1660786938366666.5,34.3666665
2064.0,337.0,747.0,272.7109375,881.5360107,578.2596436,1056.329834,1660786938383333.5,34.3833335
2065.0,337.0,747.0,272.7109375,881.5360107,578.2542725,1056.415771,1660786938400000.0,34.4
2066.0,337.0,747.0,272.7109375,881.5360107,578.2542725,1056.415771,1660786938416666.8,34.41666675
2067.0,337.0,747.0,272.7109375,881.5360107,578.0,1057.0,1660786938433333.5,34.4333335
2068.0,337.0,747.0,272.7109375,881.5360107,577.6897583,1056.844849,1660786938450000.0,34.45
2069.0,337.0,747.0,272.7109375,881.5360107,577.7449341,1057.255127,1660786938466666.8,34.46666675
2070.0,329.3065796,754.8953857,272.7109375,881.5360107,577.387207,1057.138062,1660786938483333.2,34.48333325
2071.0,329.3065796,754.8953857,272.7109375,881.5360107,577.2175293,1057.122803,1660786938500000.0,34.5
2072.0,326.8319397,760.9971924,272.7109375,881.5360107,576.9777832,1056.922241,1660786938516666.8,34.51666675
2073.0,326.8319397,760.9971924,272.7109375,881.5360107,577.269104,1056.353394,1660786938533333.2,34.53333325
2074.0,326.8319397,760.9971924,272.7109375,881.5360107,577.6958008,1055.608398,1660786938550000.0,34.55
2075.0,326.8319397,760.9971924,272.7109375,881.5360107,578.4259033,1055.400024,1660786938566666.5,34.5666665
2076.0,326.8319397,760.9971924,272.7109375,881.5360107,578.7403564,1053.859619,1660786938583333.2,34.58333325
2077.0,326.8319397,760.9971924,319.0163269,914.0392456,577.9371338,1053.3396,1660786938600000.0,34.6
2078.0,326.8319397,760.9971924,319.0163269,914.0392456,573.857605,1053.427246,1660786938616666.5,34.6166665
2079.0,326.8319397,760.9971924,319.0163269,914.0392456,573.055542,1054.544434,1660786938633333.5,34.6333335
2080.0,326.8319397,760.9971924,319.0163269,914.0392456,571.6723633,1055.267822,1660786938650000.0,34.65
2081.0,326.8319397,760.9971924,307.7916565,922.2147217,570.7403564,1055.859619,1660786938666666.8,34.66666675
2082.0,326.8319397,760.9971924,307.9423218,922.6506348,570.338562,1056.59375,1660786938683333.5,34.6833335
2083.0,326.8319397,760.9971924,310.3105469,921.2022705,571.3389282,1056.661011,1660786938700000.0,34.7
2084.0,326.8319397,760.9971924,310.3105469,921.2022705,573.3389282,1056.661011,1660786938716666.8,34.71666675
2085.0,326.8319397,760.9971924,310.3105469,921.2022705,574.7623291,1056.428955,1660786938733333.2,34.73333325
2086.0,326.8319397,760.9971924,310.3105469,921.2022705,575.8422852,1056.5,1660786938750000.0,34.75
2087.0,326.8319397,760.9971924,310.3105469,921.2022705,577.5755005,1056.981079,1660786938766666.8,34.76666675
2088.0,326.8319397,760.9971924,310.3105469,921.2022705,578.2596436,1057.140381,1660786938783333.2,34.78333325
2089.0,326.8319397,760.9971924,272.8641968,947.3086548,579.3102417,1057.155151,1660786938800000.0,34.8
2090.0,326.8319397,760.9971924,272.9545593,946.7197266,579.3174438,1057.317505,1660786938816666.5,34.8166665
2091.0,326.8319397,760.9971924,272.9545593,946.7197266,579.3041992,1057.236206,1660786938833333.2,34.83333325
2092.0,312.7740784,803.4370117,274.2088318,945.8955688,579.1577148,1057.5,1660786938850000.0,34.85
2093.0,312.7740784,803.4370117,274.2088318,945.8955688,579.1577148,1057.5,1660786938866666.5,34.8666665
2094.0,312.7740784,803.4370117,274.2088318,945.8955688,579.1577148,1057.5,1660786938883333.5,34.8833335
2095.0,312.7740784,803.4370117,274.2088318,945.8955688,579.1577148,1057.5,1660786938900000.0,34.9
2096.0,312.7740784,803.4370117,274.2088318,945.8955688,578.9815063,1057.916626,1660786938916666.8,34.91666675
2097.0,312.7740784,803.4370117,274.2088318,945.8955688,579.0,1058.0,1660786938933333.5,34.9333335
2098.0,312.7740784,803.4370117,274.2088318,945.8955688,578.6604614,1058.137085,1660786938950000.0,34.95
2099.0,312.7740784,803.4370117,274.2088318,945.8955688,578.2079468,1058.749268,1660786938966666.8,34.96666675
2100.0,334.0,759.1904907,272.9756165,943.3780518,577.6897583,1058.844849,1660786938983333.2,34.98333325
2101.0,334.0,759.1904907,272.9756165,943.3780518,577.9177246,1059.506226,1660786939000000.0,35.0
2102.0,334.0,759.1904907,272.9756165,943.3780518,577.5,1059.333374,1660786939016666.8,35.01666675
2103.0,334.0,759.1904907,272.9756165,943.3780518,577.3102417,1059.155151,1660786939033333.2,35.03333325
2104.0,329.8888855,748.555542,272.9756165,943.3780518,577.0,1059.0,1660786939050000.0,35.05
2105.0,329.7440186,749.1420288,322.0,925.0,577.0,1059.0,1660786939066666.5,35.0666665
2106.0,329.7440186,749.1420288,322.0,925.0,576.3405762,1059.07251,1660786939083333.2,35.08333325
2107.0,329.7440186,749.1420288,322.0,925.0,576.1582642,1059.225586,1660786939100000.0,35.1
2108.0,329.7440186,749.1420288,322.0,925.0,575.5841675,1059.254272,1660786939116666.5,35.1166665
2109.0,329.7440186,749.1420288,322.0,925.0,575.3102417,1059.155151,1660786939133333.5,35.1333335
2110.0,329.7440186,749.1420288,322.0,925.0,574.5814209,1059.37207,1660786939150000.0,35.15
2111.0,329.7440186,749.1420288,322.0,925.0,573.8493652,1059.5,1660786939166666.8,35.16666675
2112.0,329.7440186,749.1420288,322.0,925.0,573.8549194,1059.351807,1660786939183333.5,35.1833335
2113.0,329.7440186,749.1420288,322.0,925.0,573.8521729,1059.575439,1660786939200000.0,35.2
2114.0,329.7440186,749.1420288,322.0,925.0,574.161499,1059.467407,1660786939216666.8,35.21666675
2115.0,329.7440186,749.1420288,322.0,925.0,574.4886475,1059.590942,1660786939233333.2,35.23333325
2116.0,329.7440186,749.1420288,322.0,925.0,574.5,1059.5,1660786939250000.0,35.25
2117.0,329.7440186,749.1420288,322.0,925.0,573.7014771,1059.527588,1660786939266666.8,35.26666675
2118.0,329.7440186,749.1420288,322.0,925.0,573.5,1059.842285,1660786939283333.2,35.28333325
2119.0,317.710144,758.8405762,320.5,909.5,573.5727539,1059.821167,1660786939300000.0,35.3
2120.0,317.710144,758.8405762,320.5,909.5,573.3174438,1059.682495,1660786939316666.5,35.3166665
2121.0,317.710144,758.8405762,320.5,909.5,572.8449097,1059.689819,1660786939333333.2,35.33333325
2122.0,317.710144,758.8405762,320.5,909.5,572.7557983,1060.059448,1660786939350000.0,35.35
2123.0,319.8500061,754.6333618,318.8074036,909.9703979,572.7557983,1060.059448,1660786939366666.5,35.3666665
2124.0,319.8500061,754.6333618,318.8074036,909.9703979,572.7557983,1060.059448,1660786939383333.5,35.3833335
2125.0,319.8500061,754.6333618,318.8074036,909.9703979,572.7557983,1060.059448,1660786939400000.0,35.4
2126.0,319.8500061,754.6333618,318.8074036,909.9703979,572.2596436,1060.329834,1660786939416666.8,35.41666675
2127.0,319.8500061,754.6333618,318.8074036,909.9703979,572.2596436,1060.329834,1660786939433333.5,35.4333335
2128.0,319.8500061,754.6333618,318.8074036,909.9703979,572.2596436,1060.329834,1660786939450000.0,35.45
2129.0,319.8500061,754.6333618,318.8074036,909.9703979,572.2596436,1060.329834,1660786939466666.8,35.46666675
2130.0,342.5952454,736.3174438,317.6969604,911.6969604,572.2596436,1060.329834,1660786939483333.2,35.48333325
2131.0,342.5952454,736.3174438,317.6969604,911.6969604,572.2596436,1060.329834,1660786939500000.0,35.5
2132.0,342.5952454,736.3174438,317.6969604,911.6969604,572.6175537,1060.329834,1660786939516666.8,35.51666675
2133.0,342.5952454,736.3174438,317.6969604,911.6969604,571.9212036,1060.490967,1660786939533333.2,35.53333325
2134.0,342.5952454,736.3174438,317.6969604,911.6969604,571.4196167,1059.901733,1660786939550000.0,35.55
2135.0,342.5952454,736.3174438,317.6969604,911.6969604,571.6958008,1059.608398,1660786939566666.5,35.5666665
2136.0,342.5952454,736.3174438,314.703186,913.8630371,571.5,1059.333374,1660786939583333.2,35.58333325
2137.0,342.5952454,736.3174438,314.703186,913.8630371,571.8422852,1058.5,1660786939600000.0,35.6
2138.0,342.5952454,736.3174438,314.703186,913.8630371,571.857605,1057.427246,1660786939616666.5,35.6166665
2139.0,342.5952454,736.3174438,316.2072754,909.2633057,571.6897583,1057.155151,1660786939633333.5,35.6333335
2140.0,342.5952454,736.3174438,316.2072754,909.2633057,567.6897583,1058.155151,1660786939650000.0,35.65
2141.0,342.5952454,736.3174438,302.0,890.0,567.0,1059.0,1660786939666666.8,35.66666675
2142.0,342.5952454,736.3174438,302.0,890.0,566.5090942,1059.427246,1660786939683333.5,35.6833335
2143.0,342.5952454,736.3174438,302.0,890.0,565.7948608,1060.400024,1660786939700000.0,35.7
2144.0,342.5952454,736.3174438,302.0,890.0,566.3757935,1060.578491,1660786939716666.8,35.71666675
2145.0,342.5952454,736.3174438,316.8863525,917.0454712,567.404541,1060.638184,1660786939733333.2,35.73333325
2146.0,342.5952454,736.3174438,316.8863525,917.0454712,568.696167,1060.454224,1660786939750000.0,35.75
2147.0,342.5952454,736.3174438,316.8863525,917.0454712,569.807312,1059.929688,1660786939766666.8,35.76666675
2148.0,342.5952454,736.3174438,316.8863525,917.0454712,570.27948,1060.069214,1660786939783333.2,35.78333325
2149.0,342.5952454,736.3174438,316.8863525,917.0454712,570.3532104,1059.985107,1660786939800000.0,35.8
2150.0,342.5952454,736.3174438,316.8863525,917.0454712,569.9832153,1060.717041,1660786939816666.5,35.8166665
2151.0,342.5952454,736.3174438,316.8863525,917.0454712,569.5755005,1060.981079,1660786939833333.2,35.83333325
2152.0,342.5952454,736.3174438,316.8863525,917.0454712,569.0,1061.0,1660786939850000.0,35.85
2153.0,342.5952454,736.3174438,316.8863525,917.0454712,569.3102417,1061.155151,1660786939866666.5,35.8666665
2154.0,342.5952454,736.3174438,316.2089539,915.3681641,569.3102417,1061.155151,1660786939883333.5,35.8833335
2155.0,342.5952454,736.3174438,316.2089539,915.3681641,569.5755005,1060.981079,1660786939900000.0,35.9
2156.0,342.5952454,736.3174438,316.2089539,915.3681641,570.4121094,1061.0,1660786939916666.8,35.91666675
2157.0,342.5952454,736.3174438,268.0,939.8095093,571.6610718,1060.661011,1660786939933333.5,35.9333335
2158.0,342.5952454,736.3174438,268.0,939.8095093,572.9804077,1060.578491,1660786939950000.0,35.95
2159.0,342.5952454,736.3174438,268.0,939.8095093,573.6558228,1060.184326,1660786939966666.8,35.96666675
2160.0,324.2373657,763.3598633,268.0,939.8095093,573.7245483,1060.170776,1660786939983333.2,35.98333325
2161.0,324.2373657,763.3598633,268.0,939.8095093,573.404541,1059.638184,1660786940000000.0,36.0
2162.0,324.2373657,763.3598633,268.0,939.8095093,572.8163452,1059.962524,1660786940016666.8,36.01666675
2163.0,324.2373657,763.3598633,268.0,939.8095093,572.444458,1060.103882,1660786940033333.2,36.03333325
2164.0,324.2373657,763.3598633,268.0,939.8095093,571.6610718,1060.039185,1660786940050000.0,36.05
2165.0,324.2373657,763.3598633,268.0,939.8095093,571.6723633,1060.267822,1660786940066666.5,36.0666665
2166.0,324.2373657,763.3598633,268.0,939.8095093,571.666687,1060.112915,1660786940083333.2,36.08333325
2167.0,324.2373657,763.3598633,268.0,939.8095093,571.6018677,1059.753052,1660786940100000.0,36.1
2168.0,324.2373657,763.3598633,268.0,939.8095093,571.6958008,1059.608398,1660786940116666.5,36.1166665
2169.0,324.2373657,763.3598633,268.0,939.8095093,571.6958008,1059.608398,1660786940133333.5,36.1333335
2170.0,324.2373657,763.3598633,268.0,939.8095093,571.6958008,1059.608398,1660786940150000.0,36.15
2171.0,328.3820496,751.9649048,317.3703613,917.9074097,572.7426147,1059.603394,1660786940166666.8,36.16666675
2172.0,322.6585388,753.2845459,317.9249878,917.7583618,573.5,1059.333374,1660786940183333.5,36.1833335
2173.0,323.1808472,753.8226929,317.9249878,917.7583618,573.3102417,1059.155151,1660786940200000.0,36.2
2174.0,323.1808472,753.8226929,317.9249878,917.7583618,573.3102417,1059.155151,1660786940216666.8,36.21666675
2175.0,323.1808472,753.8226929,317.9249878,917.7583618,573.4158325,1059.422729,1660786940233333.2,36.23333325
2176.0,322.7816162,755.1571045,329.044281,908.5291138,573.5,1059.333374,1660786940250000.0,36.25
2177.0,322.7816162,755.1571045,329.044281,908.5291138,573.3102417,1059.155151,1660786940266666.8,36.26666675
2178.0,322.7816162,755.1571045,329.044281,908.5291138,573.3102417,1059.155151,1660786940283333.2,36.28333325
2179.0,322.7816162,755.1571045,329.044281,908.5291138,573.3102417,1059.155151,1660786940300000.0,36.3
2180.0,322.7816162,755.1571045,329.044281,908.5291138,573.3102417,1059.155151,1660786940316666.5,36.3166665
2181.0,322.2631531,756.7403564,281.8541565,929.53125,573.3102417,1059.155151,1660786940333333.2,36.33333325
2182.0,322.2631531,756.7403564,281.8541565,929.53125,573.3102417,1059.155151,1660786940350000.0,36.35
2183.0,322.2631531,756.7403564,281.8541565,929.53125,573.387207,1059.138062,1660786940366666.5,36.3666665
2184.0,324.3738098,757.2512817,282.0,929.5,573.5755005,1058.981079,1660786940383333.5,36.3833335
2185.0,327.0,755.8095093,282.5,928.0,573.5755005,1058.981079,1660786940400000.0,36.4
2186.0,327.0,755.8095093,282.5,928.0,573.7994385,1059.103271,1660786940416666.8,36.41666675
2187.0,327.0,755.8095093,282.5,928.0,573.916687,1058.981445,1660786940433333.5,36.4333335
2188.0,322.3459778,758.9788818,282.5,927.5,574.0,1058.981079,1660786940450000.0,36.45
2189.0,321.375824,762.555542,282.5,927.5,573.8422852,1058.5,1660786940466666.8,36.46666675
2190.0,321.375824,762.555542,282.5,927.5,573.7366943,1058.098022,1660786940483333.2,36.48333325
2191.0,321.375824,762.555542,282.5,927.5,573.5090942,1057.427246,1660786940500000.0,36.5
2192.0,321.375824,762.555542,282.5,927.5,573.3102417,1057.155151,1660786940516666.8,36.51666675
2193.0,321.375824,762.555542,282.5,927.5,574.0679321,1056.304199,1660786940533333.2,36.53333325
2194.0,321.375824,762.555542,282.5,927.5,573.5,1055.842285,1660786940550000.0,36.55
2195.0,321.375824,762.555542,282.5,927.5,571.6558228,1056.184326,1660786940566666.5,36.5666665
2196.0,321.375824,762.555542,282.5,927.5,571.3389282,1055.661011,1660786940583333.2,36.58333325
2197.0,321.375824,762.555542,282.5,927.5,569.6610718,1056.039185,1660786940600000.0,36.6
2198.0,321.375824,762.555542,274.2041321,889.343689,569.1051025,1056.717773,1660786940616666.5,36.6166665
2199.0,321.375824,762.555542,274.2041321,889.343689,569.1051025,1056.717773,1660786940633333.5,36.6333335
2200.0,321.375824,762.555542,315.9284058,908.968689,569.1051025,1056.717773,1660786940650000.0,36.65
2201.0,321.375824,762.555542,315.9284058,908.968689,569.6610718,1056.661011,1660786940666666.8,36.66666675
2202.0,321.375824,762.555542,315.9284058,908.968689,571.3852539,1057.049194,1660786940683333.5,36.6833335
2203.0,321.375824,762.555542,320.4261475,908.5611572,571.3852539,1057.049194,1660786940700000.0,36.7
2204.0,321.375824,762.555542,320.4261475,908.5611572,573.3852539,1057.049194,1660786940716666.8,36.71666675
2205.0,321.375824,762.555542,320.4261475,908.5611572,573.4098511,1057.59021,1660786940733333.2,36.73333325
2206.0,321.375824,762.555542,320.4261475,908.5611572,573.5,1056.5,1660786940750000.0,36.75
2207.0,321.375824,762.555542,320.4261475,908.5611572,573.6610718,1056.661011,1660786940766666.8,36.76666675
2208.0,321.375824,762.555542,320.4261475,908.5611572,573.6610718,1056.661011,1660786940783333.2,36.78333325
2209.0,321.375824,762.555542,320.4261475,908.5611572,573.5755005,1056.981079,1660786940800000.0,36.8
2210.0,321.375824,762.555542,320.4261475,908.5611572,573.5755005,1056.981079,1660786940816666.5,36.8166665
2211.0,321.375824,762.555542,275.1418457,931.6099243,573.8736572,1056.838745,1660786940833333.2,36.83333325
2212.0,321.375824,762.555542,275.1418457,931.6099243,574.0031738,1056.386841,1660786940850000.0,36.85
2213.0,321.375824,762.555542,274.6274414,931.2156982,573.8450317,1055.982422,1660786940866666.5,36.8666665
2214.0,321.375824,762.555542,274.6274414,931.2156982,573.7920532,1056.065552,1660786940883333.5,36.8833335
2215.0,320.4031067,780.2402954,274.6274414,931.2156982,573.666687,1056.112915,1660786940900000.0,36.9
2216.0,320.4031067,780.2402954,274.6274414,931.2156982,573.9301147,1055.879028,1660786940916666.8,36.91666675
2217.0,320.4031067,780.2402954,274.6274414,931.2156982,573.8527832,1055.983276,1660786940933333.5,36.9333335
2218.0,320.4031067,780.2402954,274.6274414,931.2156982,573.9834595,1055.796143,1660786940950000.0,36.95
2219.0,322.7185059,779.5333252,274.6274414,931.2156982,573.8450317,1055.982422,1660786940966666.8,36.96666675
2220.0,323.0296326,777.8074341,274.6274414,931.2156982,573.8450317,1055.982422,1660786940983333.2,36.98333325
2221.0,323.0296326,777.8074341,274.6274414,931.2156982,573.8422852,1056.5,1660786941000000.0,37.0
2222.0,323.0296326,777.8074341,274.6274414,931.2156982,573.8422852,1056.5,1660786941016666.8,37.01666675
2223.0,323.0296326,777.8074341,274.6274414,931.2156982,573.7321777,1056.638184,1660786941033333.2,37.03333325
2224.0,323.0296326,777.8074341,274.6274414,931.2156982,573.8422852,1056.5,1660786941050000.0,37.05
2225.0,323.0296326,777.8074341,274.6274414,931.2156982,574.1078491,1056.529419,1660786941066666.5,37.0666665
2226.0,323.0296326,777.8074341,274.6274414,931.2156982,574.2542725,1056.415771,1660786941083333.2,37.08333325
2227.0,326.5210876,758.9598999,278.0,927.333313,574.2542725,1056.415771,1660786941100000.0,37.1
2228.0,326.5210876,758.9598999,278.0,927.333313,574.2596436,1056.329834,1660786941116666.5,37.1166665
2229.0,331.2386169,752.961731,264.7484131,928.383667,574.2596436,1056.329834,1660786941133333.5,37.1333335
2230.0,331.2386169,752.961731,264.7484131,928.383667,574.4660645,1056.244873,1660786941150000.0,37.15
2231.0,335.8516235,747.0709839,261.6756592,926.1921997,574.2640991,1055.884644,1660786941166666.8,37.16666675
2232.0,337.3999939,745.1547852,259.3030396,923.6969604,574.7632446,1056.074707,1660786941183333.5,37.1833335
2233.0,337.2415466,743.2439575,259.3030396,923.6969604,574.3079224,1055.457642,1660786941200000.0,37.2
2234.0,337.2415466,743.2439575,259.3030396,923.6969604,573.7366943,1056.098022,1660786941216666.8,37.21666675
2235.0,337.2415466,743.2439575,259.3030396,923.6969604,573.7920532,1056.065552,1660786941233333.2,37.23333325
2236.0,337.2415466,743.2439575,259.3030396,923.6969604,573.263916,1055.819458,1660786941250000.0,37.25
2237.0,337.2415466,743.2439575,259.3030396,923.6969604,572.6483154,1056.397583,1660786941266666.8,37.26666675
2238.0,337.2415466,743.2439575,259.3030396,923.6969604,571.6558228,1056.184326,1660786941283333.2,37.28333325
2239.0,337.2415466,743.2439575,259.3030396,923.6969604,571.5,1056.348755,1660786941300000.0,37.3
2240.0,334.3050232,744.7232666,259.3030396,923.6969604,571.6610718,1056.661011,1660786941316666.5,37.3166665
2241.0,334.3050232,744.7232666,259.3030396,923.6969604,571.5,1057.0,1660786941333333.2,37.33333325
2242.0,334.3050232,744.7232666,259.3030396,923.6969604,571.5,1057.0,1660786941350000.0,37.35
2243.0,334.3050232,744.7232666,259.3030396,923.6969604,571.5,1057.0,1660786941366666.5,37.3666665
2244.0,334.3827209,744.7283936,259.3030396,923.6969604,571.5,1057.0,1660786941383333.5,37.3833335
2245.0,334.3827209,744.7283936,259.3030396,923.6969604,571.5,1057.0,1660786941400000.0,37.4
2246.0,334.3827209,744.7283936,259.3030396,923.6969604,571.3102417,1057.155151,1660786941416666.8,37.41666675
2247.0,333.8845215,745.1102295,259.3030396,923.6969604,571.3942261,1057.086548,1660786941433333.5,37.4333335
2248.0,333.8845215,745.1102295,259.3030396,923.6969604,571.2072754,1057.263306,1660786941450000.0,37.45
