Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Orange X,Shoulder Orange Y,Back Orange X,Back Orange Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Leg Pink X meters,Shoulder Orange X meters,Back Orange X meters,Neck Green X meters,Arm Pink Y meters,Leg Pink Y meters,Shoulder Orange Y meters,Back Orange Y meters,Neck Green Y meters
1072.0,371.5,1237.0,468.5,1691.259766,418.2893066,1072.163574,519.0,1245.0,540.0,1017.809509,1660879926850000.0,0.0825354098006035,17.85,0.4468210748136338,0.5634876811579742,0.5030968440324672,0.6242264813681722,0.6494842002674623,1.4877999180200943,2.034160178824158,1.2895431507690631,1.4974219061722047,1.2241688795879324
1073.0,371.5,1237.0,468.5,1691.259766,418.2893066,1072.163574,519.0,1245.0,540.0,1017.809509,1660879926866666.5,0.0825354098006035,17.8666665,0.4468210748136338,0.5634876811579742,0.5030968440324672,0.6242264813681722,0.6494842002674623,1.4877999180200943,2.034160178824158,1.2895431507690631,1.4974219061722047,1.2241688795879324
1074.0,372.5,1237.0,469.0,1692.0,418.2893066,1072.163574,519.0,1245.0,540.0,1017.809509,1660879926883333.5,0.0825354098006035,17.8833335,0.4480238233326476,0.5640890554174812,0.5030968440324672,0.6242264813681722,0.6494842002674623,1.4877999180200943,2.035050494171382,1.2895431507690631,1.4974219061722047,1.2241688795879324
1075.0,372.3986816,1236.869263,469.0,1692.0,418.2893066,1072.163574,519.0,1245.0,540.0,1017.809509,1660879926900000.0,0.0825354098006035,17.9,0.44790196277709876,0.5640890554174812,0.5030968440324672,0.6242264813681722,0.6494842002674623,1.487642674286964,2.035050494171382,1.2895431507690631,1.4974219061722047,1.2241688795879324
1076.0,372.2893066,1236.836426,469.0,1692.0,418.1547546,1072.089233,519.0,1245.0,540.0,1017.809509,1660879926916666.8,0.0825354098006035,17.91666675,0.4477704121578316,0.5640890554174812,0.502935011813737,0.6242264813681722,0.6494842002674623,1.4876031796338451,2.035050494171382,1.2894537372414112,1.4974219061722047,1.2241688795879324
1077.0,372.2893066,1236.836426,469.0,1692.0,418.1547546,1072.089233,519.0,1245.0,540.0,1017.809509,1660879926933333.5,0.0825354098006035,17.9333335,0.4477704121578316,0.5640890554174812,0.502935011813737,0.6242264813681722,0.6494842002674623,1.4876031796338451,2.035050494171382,1.2894537372414112,1.4974219061722047,1.2241688795879324
1078.0,372.2893066,1236.836426,469.0,1692.0,418.1547546,1072.089233,519.0,1245.0,540.0,1017.809509,1660879926950000.0,0.0825354098006035,17.95,0.4477704121578316,0.5640890554174812,0.502935011813737,0.6242264813681722,0.6494842002674623,1.4876031796338451,2.035050494171382,1.2894537372414112,1.4974219061722047,1.2241688795879324
1079.0,372.2893066,1236.836426,469.0,1692.0,418.1547546,1072.089233,519.0,1245.0,540.0,1017.809509,1660879926966666.8,0.0825354098006035,17.96666675,0.4477704121578316,0.5640890554174812,0.502935011813737,0.6242264813681722,0.6494842002674623,1.4876031796338451,2.035050494171382,1.2894537372414112,1.4974219061722047,1.2241688795879324
1080.0,372.2893066,1236.836426,469.0,1692.0,418.1547546,1072.089233,519.0,1245.0,540.0,1017.809509,1660879926983333.2,0.0825354098006035,17.98333325,0.4477704121578316,0.5640890554174812,0.502935011813737,0.6242264813681722,0.6494842002674623,1.4876031796338451,2.035050494171382,1.2894537372414112,1.4974219061722047,1.2241688795879324
1081.0,372.6396484,1236.639648,468.4153137,1691.174805,418.3986816,1072.130737,519.0922241,1245.0,540.0,1017.809509,1660879927000000.0,0.0827237750278014,18.0,0.4481917852389303,0.5633858248360685,0.5032283946517344,0.6243374037678645,0.6494842002674623,1.4873665051857707,2.0340579921072344,1.2895036561159443,1.4974219061722047,1.2241688795879324
1082.0,372.2893066,1236.836426,468.4153137,1691.174805,418.2789001,1072.136108,519.0922241,1245.0,540.0,1017.809509,1660879927016666.8,0.0827237750278014,18.01666675,0.4477704121578316,0.5633858248360685,0.5030843276300042,0.6243374037678645,0.6494842002674623,1.4876031796338451,2.0340579921072344,1.2895101160782398,1.4974219061722047,1.2241688795879324
1083.0,372.2893066,1236.836426,468.4153137,1691.174805,418.1547546,1072.089233,519.0922241,1245.0,540.0,1017.809509,1660879927033333.2,0.0827237750278014,18.03333325,0.4477704121578316,0.5633858248360685,0.502935011813737,0.6243374037678645,0.6494842002674623,1.4876031796338451,2.0340579921072344,1.2894537372414112,1.4974219061722047,1.2241688795879324
1084.0,372.5166626,1236.599976,468.4153137,1691.174805,418.3986816,1072.130737,519.0922241,1245.0,540.0,1017.809509,1660879927050000.0,0.0827237750278014,18.05,0.44804386425012055,0.5633858248360685,0.5032283946517344,0.6243374037678645,0.6494842002674623,1.4873187897465243,2.0340579921072344,1.2895036561159443,1.4974219061722047,1.2241688795879324
1085.0,372.5,1236.246948,468.4153137,1691.174805,418.2530823,1072.055542,519.0922241,1245.0,540.0,1017.809509,1660879927066666.5,0.0827237750278014,18.0666665,0.4480238233326476,0.5633858248360685,0.50305327530929,0.6243374037678645,0.6494842002674623,1.4868941858423539,2.0340579921072344,1.2894132154410571,1.4974219061722047,1.2241688795879324
1086.0,372.381958,1236.479126,468.4153137,1691.174805,418.5,1072.0,519.0922241,1245.0,540.0,1017.809509,1660879927083333.2,0.0827237750278014,18.08333325,0.4478818484919662,0.5633858248360685,0.5033502552072833,0.6243374037678645,0.6494842002674623,1.4871734375880015,2.0340579921072344,1.289346412382814,1.4974219061722047,1.2241688795879324
1087.0,372.381958,1236.479126,468.4153137,1691.174805,418.5,1072.0,519.0922241,1245.0,540.0,1017.809509,1660879927100000.0,0.0827237750278014,18.1,0.4478818484919662,0.5633858248360685,0.5033502552072833,0.6243374037678645,0.6494842002674623,1.4871734375880015,2.0340579921072344,1.289346412382814,1.4974219061722047,1.2241688795879324
1088.0,372.2907715,1236.709229,468.5,1691.5,418.5,1072.0,519.0922241,1245.0,540.0,1017.809509,1660879927116666.5,0.0827237750278014,18.1166665,0.44777217406413716,0.5634876811579742,0.5033502552072833,0.6243374037678645,0.6494842002674623,1.4874501936304723,2.034449119911875,1.289346412382814,1.4974219061722047,1.2241688795879324
1089.0,372.2907715,1236.709229,468.4153137,1691.174805,418.5,1072.0,519.0922241,1245.0,540.0,1017.809509,1660879927133333.5,0.0827237750278014,18.1333335,0.44777217406413716,0.5633858248360685,0.5033502552072833,0.6243374037678645,0.6494842002674623,1.4874501936304723,2.0340579921072344,1.289346412382814,1.4974219061722047,1.2241688795879324
1090.0,372.2789001,1236.136108,468.4153137,1691.174805,418.5,1072.0,519.0922241,1245.0,540.0,1017.809509,1660879927150000.0,0.0827237750278014,18.15,0.4477578957553685,0.5633858248360685,0.5033502552072833,0.6243374037678645,0.6494842002674623,1.4867608731965063,2.0340579921072344,1.289346412382814,1.4974219061722047,1.2241688795879324
1091.0,372.3986816,1236.130737,468.5,1691.5,418.5,1072.0,519.0922241,1245.0,540.0,1017.809509,1660879927166666.8,0.0827237750278014,18.16666675,0.44790196277709876,0.5634876811579742,0.5033502552072833,0.6243374037678645,0.6494842002674623,1.4867544132342108,2.034449119911875,1.289346412382814,1.4974219061722047,1.2241688795879324
1092.0,372.5319214,1236.248169,468.5,1691.5,418.5,1072.0,519.0922241,1245.0,540.0,1017.809509,1660879927183333.5,0.0827237750278014,18.1833335,0.4480622167492225,0.5634876811579742,0.5033502552072833,0.6243374037678645,0.6494842002674623,1.4868956543982956,2.034449119911875,1.289346412382814,1.4974219061722047,1.2241688795879324
1093.0,372.5319214,1236.248169,468.5,1691.5,418.5,1072.0,519.0922241,1245.0,540.0,1017.809509,1660879927200000.0,0.0827237750278014,18.2,0.4480622167492225,0.5634876811579742,0.5033502552072833,0.6243374037678645,0.6494842002674623,1.4868956543982956,2.034449119911875,1.289346412382814,1.4974219061722047,1.2241688795879324
1094.0,372.5101929,1236.136108,468.5,1691.5,418.5,1072.0,519.0985107,1244.765137,540.0,1017.809509,1660879927216666.8,0.0827773222708028,18.21666675,0.4480360828280271,0.5634876811579742,0.5033502552072833,0.6243449649667042,0.6494842002674623,1.4867608731965063,2.034449119911875,1.289346412382814,1.4971394250467838,1.2241688795879324
1095.0,372.5101929,1236.136108,468.6666565,1691.333374,418.2530823,1072.055542,519.0985107,1244.765137,540.0,1017.809509,1660879927233333.2,0.0827773222708028,18.23333325,0.4480360828280271,0.5636881270165333,0.50305327530929,0.6243449649667042,0.6494842002674623,1.4867608731965063,2.034248710737146,1.2894132154410571,1.4971394250467838,1.2241688795879324
1096.0,372.6231995,1236.0,468.6763306,1691.227051,418.5,1072.0,519.269104,1244.646606,540.0,1017.809509,1660879927250000.0,0.0831473801624512,18.25,0.44817200134881585,0.5636997625259811,0.5033502552072833,0.6245501458056328,0.6494842002674623,1.4865971695010805,2.034120830906359,1.289346412382814,1.4969968620620764,1.2241688795879324
1097.0,372.6231995,1236.0,468.6763306,1691.227051,418.7160645,1071.716064,519.1687012,1244.637817,540.0,1017.809509,1660879927266666.8,0.0829432054542753,18.26666675,0.44817200134881585,0.5636997625259811,0.5036101264646697,0.6244293864866279,0.6494842002674623,1.4865971695010805,2.034120830906359,1.2890049087793194,1.4969862911053429,1.2241688795879324
1098.0,372.6231995,1236.0,468.6666565,1691.333374,418.7160645,1071.716064,519.1687012,1244.637817,540.0,1017.809509,1660879927283333.2,0.0829432054542753,18.28333325,0.44817200134881585,0.5636881270165333,0.5036101264646697,0.6244293864866279,0.6494842002674623,1.4865971695010805,2.034248710737146,1.2890049087793194,1.4969862911053429,1.2241688795879324
1099.0,372.6349182,1235.769897,468.6666565,1691.333374,418.6000061,1071.483276,519.1687012,1244.637817,540.0,1017.809509,1660879927300000.0,0.0829432054542753,18.3,0.44818609599788567,0.5636881270165333,0.5034705373959506,0.6244293864866279,0.6494842002674623,1.4863204134586097,2.034248710737146,1.2887249233570752,1.4969862911053429,1.2241688795879324
1100.0,372.6349182,1235.769897,468.6666565,1691.333374,418.6000061,1071.483276,519.1687012,1244.637817,540.0,1017.809509,1660879927316666.5,0.0829432054542753,18.3166665,0.44818609599788567,0.5636881270165333,0.5034705373959506,0.6244293864866279,0.6494842002674623,1.4863204134586097,2.034248710737146,1.2887249233570752,1.4969862911053429,1.2241688795879324
1101.0,372.6349182,1235.769897,468.6666565,1691.333374,418.6000061,1071.483276,519.1687012,1244.637817,540.0,1017.809509,1660879927333333.2,0.0829432054542753,18.33333325,0.44818609599788567,0.5636881270165333,0.5034705373959506,0.6244293864866279,0.6494842002674623,1.4863204134586097,2.034248710737146,1.2887249233570752,1.4969862911053429,1.2241688795879324
1102.0,372.6349182,1235.769897,468.6666565,1691.333374,418.7160645,1071.716064,519.1687012,1244.637817,540.0,1017.809509,1660879927350000.0,0.0829432054542753,18.35,0.44818609599788567,0.5636881270165333,0.5036101264646697,0.6244293864866279,0.6494842002674623,1.4863204134586097,2.034248710737146,1.2890049087793194,1.4969862911053429,1.2241688795879324
1103.0,372.6349182,1235.769897,468.6666565,1691.333374,418.7261963,1071.607178,519.269104,1244.646606,540.0,1017.809509,1660879927366666.5,0.0831473801624512,18.3666665,0.44818609599788567,0.5636881270165333,0.5036223124721148,0.6245501458056328,0.6494842002674623,1.4863204134586097,2.034248710737146,1.288873946304078,1.4969968620620764,1.2241688795879324
1104.0,372.6349182,1235.769897,468.6666565,1691.333374,418.7160645,1071.716064,519.269104,1244.646606,540.0,1017.809509,1660879927383333.5,0.0831473801624512,18.3833335,0.44818609599788567,0.5636881270165333,0.5036101264646697,0.6245501458056328,0.6494842002674623,1.4863204134586097,2.034248710737146,1.2890049087793194,1.4969968620620764,1.2241688795879324
1105.0,372.6349182,1235.769897,468.6666565,1691.333374,418.7160645,1071.716064,519.3720703,1244.581421,540.0,1017.809509,1660879927400000.0,0.0833699585762856,18.4,0.44818609599788567,0.5636881270165333,0.5036101264646697,0.6246739883704662,0.6494842002674623,1.4863204134586097,2.034248710737146,1.2890049087793194,1.4969184608998647,1.2241688795879324
1106.0,372.6349182,1235.769897,468.6666565,1691.333374,418.7261963,1071.607178,519.5,1244.5,540.0,1017.809509,1660879927416666.8,0.0836469148688665,18.41666675,0.44818609599788567,0.5636881270165333,0.5036223124721148,0.6248278556276791,0.6494842002674623,1.4863204134586097,2.034248710737146,1.288873946304078,1.496820531912698,1.2241688795879324
1107.0,372.6349182,1235.769897,468.6666565,1691.333374,418.8300781,1071.830078,519.5,1244.5,540.0,1017.809509,1660879927433333.5,0.0836469148688665,18.4333335,0.44818609599788567,0.5636881270165333,0.5037472561532171,0.6248278556276791,0.6494842002674623,1.4863204134586097,2.034248710737146,1.2891420389489663,1.496820531912698,1.2241688795879324
1108.0,372.6349182,1235.769897,468.6666565,1691.333374,418.9642944,1071.607178,519.5,1244.5,540.0,1017.809509,1660879927450000.0,0.0836469148688665,18.45,0.44818609599788567,0.5636881270165333,0.5039086846092697,0.6248278556276791,0.6494842002674623,1.4863204134586097,2.034248710737146,1.288873946304078,1.496820531912698,1.2241688795879324
1109.0,372.6349182,1235.769897,468.6666565,1691.333374,419.0370483,1071.283936,519.730896,1244.646606,540.0,1017.809509,1660879927466666.8,0.0840935263916596,18.46666675,0.44818609599788567,0.5636881270165333,0.5039961892547472,0.6251055654497253,0.6494842002674623,1.4863204134586097,2.034248710737146,1.288485167467295,1.4969968620620764,1.2241688795879324
1110.0,372.6349182,1235.769897,468.6666565,1691.333374,419.0370483,1071.283936,519.730896,1244.646606,540.0,1017.809509,1660879927483333.2,0.0840935263916596,18.48333325,0.44818609599788567,0.5636881270165333,0.5039961892547472,0.6251055654497253,0.6494842002674623,1.4863204134586097,2.034248710737146,1.288485167467295,1.4969968620620764,1.2241688795879324
1111.0,372.6349182,1235.769897,468.6666565,1691.333374,419.1025696,1071.102539,519.730896,1244.646606,540.0,1017.809509,1660879927500000.0,0.0840935263916596,18.5,0.44818609599788567,0.5636881270165333,0.504074994901286,0.6251055654497253,0.6494842002674623,1.4863204134586097,2.034248710737146,1.2882669924941914,1.4969968620620764,1.2241688795879324
1112.0,372.6396484,1235.360352,468.8153076,1691.396362,419.2789001,1071.136108,519.730896,1244.646606,540.0,1017.809509,1660879927516666.8,0.0840935263916596,18.51666675,0.4481917852389303,0.563866916906908,0.504287076149018,0.6251055654497253,0.6494842002674623,1.4858278338163902,2.0343244694608615,1.288307367559226,1.4969968620620764,1.2241688795879324
1113.0,372.53125,1235.625,468.8153076,1691.396362,419.2789001,1071.136108,519.730896,1244.646606,540.0,1017.809509,1660879927533333.2,0.0840935263916596,18.53333325,0.44806140922386684,0.563866916906908,0.504287076149018,0.6251055654497253,0.6494842002674623,1.4861461388064503,2.0343244694608615,1.288307367559226,1.4969968620620764,1.2241688795879324
1114.0,372.829071,1234.906006,468.8153076,1691.396362,419.2789001,1071.136108,519.730896,1244.646606,540.0,1017.809509,1660879927550000.0,0.0840935263916596,18.55,0.448419612990548,0.563866916906908,0.504287076149018,0.6251055654497253,0.6494842002674623,1.4852813698377703,2.0343244694608615,1.288307367559226,1.4969968620620764,1.2241688795879324
1115.0,372.829071,1234.906006,468.8153076,1691.396362,419.7435913,1071.057739,519.730896,1244.646606,540.0,1017.809509,1660879927566666.5,0.0840935263916596,18.5666665,0.448419612990548,0.563866916906908,0.5048459828016167,0.6251055654497253,0.6494842002674623,1.4852813698377703,2.0343244694608615,1.2882131093605398,1.4969968620620764,1.2241688795879324
1116.0,372.829071,1234.906006,468.8153076,1691.396362,419.7435913,1071.057739,519.8312988,1244.637817,540.0,1017.809509,1660879927583333.2,0.0843008771197409,18.58333325,0.448419612990548,0.563866916906908,0.5048459828016167,0.6252263247687301,0.6494842002674623,1.4852813698377703,2.0343244694608615,1.2882131093605398,1.4969862911053429,1.2241688795879324
1117.0,372.829071,1234.906006,468.8153076,1691.396362,419.5,1071.0,519.8312988,1244.637817,540.0,1017.809509,1660879927600000.0,0.0843008771197409,18.6,0.448419612990548,0.563866916906908,0.5045530037262971,0.6252263247687301,0.6494842002674623,1.4852813698377703,2.0343244694608615,1.2881436638638002,1.4969862911053429,1.2241688795879324
1118.0,372.829071,1234.906006,468.8153076,1691.396362,419.5,1071.0,519.8312988,1244.637817,540.0,1017.809509,1660879927616666.5,0.0843008771197409,18.6166665,0.448419612990548,0.563866916906908,0.5045530037262971,0.6252263247687301,0.6494842002674623,1.4852813698377703,2.0343244694608615,1.2881436638638002,1.4969862911053429,1.2241688795879324
1119.0,372.829071,1234.906006,468.6763306,1691.227051,419.894165,1070.724854,520.0,1244.5,540.0,1017.809509,1660879927633333.5,0.0846726669420313,18.6333335,0.448419612990548,0.5636997625259811,0.5050270850962942,0.625429229887186,0.6494842002674623,1.4852813698377703,2.034120830906359,1.2878127324197877,1.496820531912698,1.2241688795879324
1120.0,372.9285583,1234.754028,468.6763306,1691.227051,420.1149292,1070.586182,520.1898193,1244.5,540.0,1017.809509,1660879927650000.0,0.0850620796287777,18.65,0.44853927119328374,0.5636997625259811,0.5052926089108954,0.6256575347691411,0.6494842002674623,1.485098578523348,2.034120830906359,1.287645944877159,1.496820531912698,1.2241688795879324
1121.0,372.9285583,1234.754028,468.6763306,1691.227051,420.1149292,1070.586182,520.0,1244.5,540.0,1017.809509,1660879927666666.8,0.0846726669420313,18.66666675,0.44853927119328374,0.5636997625259811,0.5052926089108954,0.625429229887186,0.6494842002674623,1.485098578523348,2.034120830906359,1.287645944877159,1.496820531912698,1.2241688795879324
1122.0,372.9285583,1234.754028,468.6763306,1691.227051,419.6029358,1070.544067,520.0,1244.5,540.0,1017.809509,1660879927683333.5,0.0846726669420313,18.6833335,0.44853927119328374,0.5636997625259811,0.5046768096073007,0.625429229887186,0.6494842002674623,1.485098578523348,2.034120830906359,1.2875952911232809,1.496820531912698,1.2241688795879324
1123.0,372.9285583,1234.754028,468.6763306,1691.227051,419.6029358,1070.544067,520.0,1244.5,540.0,1017.809509,1660879927700000.0,0.0846726669420313,18.7,0.44853927119328374,0.5636997625259811,0.5046768096073007,0.625429229887186,0.6494842002674623,1.485098578523348,2.034120830906359,1.2875952911232809,1.496820531912698,1.2241688795879324
1124.0,372.9285583,1234.754028,468.6763306,1691.227051,419.6203613,1070.569458,520.0,1244.5,540.0,1017.809509,1660879927716666.8,0.0846726669420313,18.71666675,0.44853927119328374,0.5636997625259811,0.5046977681016187,0.625429229887186,0.6494842002674623,1.485098578523348,2.034120830906359,1.287625830110927,1.496820531912698,1.2241688795879324
1125.0,372.9285583,1234.754028,468.6763306,1691.227051,419.6095276,1070.485718,520.0,1244.5,540.0,1017.809509,1660879927733333.2,0.0846726669420313,18.73333325,0.44853927119328374,0.5636997625259811,0.5046847378849882,0.625429229887186,0.6494842002674623,1.485098578523348,2.034120830906359,1.2875251119499447,1.496820531912698,1.2241688795879324
1126.0,372.9285583,1234.754028,468.6763306,1691.227051,419.7897339,1070.312866,520.0,1244.5,540.0,1017.809509,1660879927750000.0,0.0846726669420313,18.75,0.44853927119328374,0.5636997625259811,0.5049014807454302,0.625429229887186,0.6494842002674623,1.485098578523348,2.034120830906359,1.2873172144629361,1.496820531912698,1.2241688795879324
1127.0,372.9285583,1234.754028,468.6763306,1691.227051,419.7897339,1070.312866,520.0844116,1244.396606,540.0,1017.809509,1660879927766666.8,0.0848655894550503,18.76666675,0.44853927119328374,0.5636997625259811,0.5049014807454302,0.6255307558140735,0.6494842002674623,1.485098578523348,2.034120830906359,1.2873172144629361,1.496696174932323,1.2241688795879324
1128.0,373.5,1234.0,468.6763306,1691.227051,419.7897339,1070.312866,520.0232544,1244.12793,540.0,1017.809509,1660879927783333.2,0.0847910463432115,18.78333325,0.4492265718516614,0.5636997625259811,0.5049014807454302,0.6254571990823465,0.6494842002674623,1.4841916724630528,2.034120830906359,1.2873172144629361,1.4963730252712286,1.2241688795879324
1129.0,373.5,1234.0,468.6763306,1691.227051,419.7897339,1070.312866,520.0844116,1244.396606,540.0,1017.809509,1660879927800000.0,0.0848655894550503,18.8,0.4492265718516614,0.5636997625259811,0.5049014807454302,0.6255307558140735,0.6494842002674623,1.4841916724630528,2.034120830906359,1.2873172144629361,1.496696174932323,1.2241688795879324
1130.0,373.5,1234.0,468.6763306,1691.227051,419.6095276,1070.485718,519.916687,1244.269897,540.0,1017.809509,1660879927816666.5,0.0845450134087919,18.8166665,0.4492265718516614,0.5636997625259811,0.5046847378849882,0.6253290252998214,0.6494842002674623,1.4841916724630528,2.034120830906359,1.2875251119499447,1.4965437758702271,1.2241688795879324
1131.0,373.5,1234.0,468.6763306,1691.227051,419.6095276,1070.485718,520.0844116,1244.396606,540.0,1017.809509,1660879927833333.2,0.0848655894550503,18.83333325,0.4492265718516614,0.5636997625259811,0.5046847378849882,0.6255307558140735,0.6494842002674623,1.4841916724630528,2.034120830906359,1.2875251119499447,1.496696174932323,1.2241688795879324
1132.0,373.5,1234.0,468.6763306,1691.227051,419.6095276,1070.485718,520.0844116,1244.396606,540.0,1017.809509,1660879927850000.0,0.0848655894550503,18.85,0.4492265718516614,0.5636997625259811,0.5046847378849882,0.6255307558140735,0.6494842002674623,1.4841916724630528,2.034120830906359,1.2875251119499447,1.496696174932323,1.2241688795879324
1133.0,373.5,1234.0,468.6871643,1691.030762,420.0,1070.4021,520.0777588,1244.022217,540.0,1017.809509,1660879927866666.5,0.0849234142265104,18.8666665,0.4492265718516614,0.5637127927426115,0.505154377985804,0.6255227541687262,0.6494842002674623,1.4841916724630528,2.03388474460231,1.287424540524282,1.4962458791170379,1.2241688795879324
1134.0,373.5,1234.0,468.6871643,1691.030762,420.0,1070.4021,520.0777588,1244.022217,540.0,1017.809509,1660879927883333.5,0.0849234142265104,18.8833335,0.4492265718516614,0.5637127927426115,0.505154377985804,0.6255227541687262,0.6494842002674623,1.4841916724630528,2.03388474460231,1.287424540524282,1.4962458791170379,1.2241688795879324
1135.0,373.5,1234.0,468.6871643,1691.030762,420.0,1070.4021,520.0777588,1244.022217,540.0,1017.809509,1660879927900000.0,0.0849234142265104,18.9,0.4492265718516614,0.5637127927426115,0.505154377985804,0.6255227541687262,0.6494842002674623,1.4841916724630528,2.03388474460231,1.287424540524282,1.4962458791170379,1.2241688795879324
1136.0,373.5,1234.0,468.6871643,1691.030762,420.0,1070.4021,520.0232544,1244.12793,540.0,1017.809509,1660879927916666.8,0.0847910463432115,18.91666675,0.4492265718516614,0.5637127927426115,0.505154377985804,0.6254571990823465,0.6494842002674623,1.4841916724630528,2.03388474460231,1.287424540524282,1.4963730252712286,1.2241688795879324
1137.0,373.5,1234.0,469.300415,1690.938232,420.0,1070.4021,520.3621216,1244.168701,540.0,1017.809509,1660879927933333.5,0.0854805107984995,18.9333335,0.4492265718516614,0.5644503791138207,0.505154377985804,0.6258647711052889,0.6494842002674623,1.4841916724630528,2.0337734542818455,1.287424540524282,1.496422062531097,1.2241688795879324
1138.0,373.1904907,1234.0,469.0,1691.247559,420.2787781,1070.278809,520.2827148,1244.198364,540.0,1017.809509,1660879927950000.0,0.0853113607936156,18.95,0.44885430999946546,0.5640890554174812,0.5054896779327125,0.6257692646941893,0.6494842002674623,1.4841916724630528,2.0341454968729864,1.2872762524566241,1.4964577396604168,1.2241688795879324
1139.0,373.1904907,1234.0,469.8312683,1691.362183,420.0,1070.4021,520.2827148,1244.198364,540.0,1017.809509,1660879927966666.8,0.0853113607936156,18.96666675,0.44885430999946546,0.5650888621342093,0.505154377985804,0.6257692646941893,0.6494842002674623,1.4841916724630528,2.03428336071923,1.287424540524282,1.4964577396604168,1.2241688795879324
1140.0,373.1904907,1234.0,469.8312683,1691.362183,420.0,1070.4021,520.2827148,1244.198364,540.0,1017.809509,1660879927983333.2,0.0853113607936156,18.98333325,0.44885430999946546,0.5650888621342093,0.505154377985804,0.6257692646941893,0.6494842002674623,1.4841916724630528,2.03428336071923,1.287424540524282,1.4964577396604168,1.2241688795879324
1141.0,373.1904907,1234.0,469.8312683,1691.362183,420.0,1070.5,520.2348633,1243.901489,540.0,1017.809509,1660879928000000.0,0.0852704683096529,19.0,0.44885430999946546,0.5650888621342093,0.505154377985804,0.6257117113734317,0.6494842002674623,1.4841916724630528,2.03428336071923,1.2875422896042934,1.4961006736938345,1.2241688795879324
1142.0,373.1904907,1234.0,469.8312683,1691.362183,420.0,1070.5,520.2348633,1243.901489,540.0,1017.809509,1660879928016666.8,0.0852704683096529,19.01666675,0.44885430999946546,0.5650888621342093,0.505154377985804,0.6257117113734317,0.6494842002674623,1.4841916724630528,2.03428336071923,1.2875422896042934,1.4961006736938345,1.2241688795879324
1143.0,373.1904907,1234.0,469.8312683,1691.362183,420.0791016,1070.689209,520.2348633,1243.901489,540.0,1017.809509,1660879928033333.2,0.0852704683096529,19.03333325,0.44885430999946546,0.5650888621342093,0.5052495173180557,0.6257117113734317,0.6494842002674623,1.4841916724630528,2.03428336071923,1.2877698604488272,1.4961006736938345,1.2241688795879324
1144.0,373.1904907,1234.0,469.8312683,1691.362183,420.1092834,1070.584717,520.3621216,1243.831299,540.0,1017.809509,1660879928050000.0,0.0855466809428786,19.05,0.44885430999946546,0.5650888621342093,0.5052858184333068,0.6258647711052889,0.6494842002674623,1.4841916724630528,2.03428336071923,1.2876441828505787,1.4960162527752847,1.2241688795879324
1145.0,373.1904907,1234.0,469.8312683,1691.362183,420.2116394,1070.566162,520.5,1244.0,540.0,1017.809509,1660879928066666.5,0.0857976924620635,19.0666665,0.44885430999946546,0.5650888621342093,0.505408926960719,0.6260306041466929,0.6494842002674623,1.4841916724630528,2.03428336071923,1.2876218658518084,1.496219157653191,1.2241688795879324
1146.0,373.1904907,1234.0,469.8312683,1691.362183,420.2116394,1070.566162,520.2698364,1243.916626,540.0,1017.809509,1660879928083333.2,0.0853396504200027,19.08333325,0.44885430999946546,0.5650888621342093,0.505408926960719,0.625753775217662,0.6494842002674623,1.4841916724630528,2.03428336071923,1.2876218658518084,1.4961188796981666,1.2241688795879324
1147.0,373.1904907,1234.0,469.8312683,1691.362183,420.2116394,1070.566162,520.2698364,1243.916626,540.0,1017.809509,1660879928100000.0,0.0853396504200027,19.1,0.44885430999946546,0.5650888621342093,0.505408926960719,0.625753775217662,0.6494842002674623,1.4841916724630528,2.03428336071923,1.2876218658518084,1.4961188796981666,1.2241688795879324
1148.0,373.1904907,1234.0,469.8312683,1691.362183,420.2787781,1070.278809,520.3533936,1243.730957,540.0,1017.809509,1660879928116666.5,0.0855483357850646,19.1166665,0.44885430999946546,0.5650888621342093,0.5054896779327125,0.6258542735162149,0.6494842002674623,1.4841916724630528,2.03428336071923,1.2872762524566241,1.49589556658339,1.2241688795879324
1149.0,373.1904907,1234.0,469.8312683,1691.362183,420.2787781,1070.278809,520.3533936,1243.730957,540.0,1017.809509,1660879928133333.5,0.0855483357850646,19.1333335,0.44885430999946546,0.5650888621342093,0.5054896779327125,0.6258542735162149,0.6494842002674623,1.4841916724630528,2.03428336071923,1.2872762524566241,1.49589556658339,1.2241688795879324
1150.0,373.1904907,1234.0,469.8312683,1691.362183,420.0,1070.5,520.2827148,1243.852295,540.0,1017.809509,1660879928150000.0,0.0853787306541569,19.15,0.44885430999946546,0.5650888621342093,0.505154377985804,0.6257692646941893,0.6494842002674623,1.4841916724630528,2.03428336071923,1.2875422896042934,1.49604150568319,1.2241688795879324
1151.0,373.1904907,1234.0,469.8312683,1691.362183,420.0,1070.5,520.2827148,1243.852295,543.0,1018.0,1660879928166666.8,-0.6731971022039427,19.16666675,0.44885430999946546,0.5650888621342093,0.505154377985804,0.6257692646941893,0.6530924458245038,1.4841916724630528,2.03428336071923,1.2875422896042934,1.49604150568319,1.224397992356068
