Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow X,Elbow Y,Timestamp (microseconds),angles,Seconds,Shoulder Pink X meters,Hand Pink X meters,Elbow X meters,Shoulder Pink Y meters,Hand Pink Y meters,Elbow Y meters
2085.0,291.4813538,1031.417969,643.3763428,1046.668823,452.3514099,1203.96228,1658965748733333.2,93.525978566161,34.73333325,0.2787844524671186,0.6153509276647087,0.4326470235150274,-0.9864894958245266,-1.0010760240076064,-1.1515177922878979
2086.0,291.5543213,1031.584839,651.3679199,1053.903442,453.2075806,1204.136353,1658965748750000.0,95.96512074164416,34.75,0.27885424150943705,0.622994392391104,0.43346589949699377,-0.9866490969824625,-1.0079955036601784,-1.1516842826838072
2087.0,292.3369751,1031.525513,659.085083,1061.900757,454.358551,1204.358521,1658965748766666.8,98.31883496960266,34.76666675,0.2796028029808992,0.6303753965664489,0.4345667337307679,-0.9865923552176413,-1.0156444563441702,-1.1518967730658787
2088.0,293.3802795,1031.706421,666.4949341,1069.520142,454.358551,1204.358521,1658965748783333.2,100.55511668872228,34.78333325,0.28060066113586746,0.6374624752246391,0.4345667337307679,-0.9867653828815706,-1.022931941624682,-1.1518967730658787
2089.0,293.5663147,1031.830444,672.807373,1077.303223,456.5618591,1204.936401,1658965748800000.0,102.72687908119562,34.8,0.2807785926594297,0.6434999448587212,0.4366740659297817,-0.9868840034509399,-1.0303759923222817,-1.1524494806654948
2090.0,294.3790588,1031.58728,679.9629517,1084.993774,457.9952087,1204.685791,1658965748816666.5,105.05194811381716,34.8166665,0.2815559337001532,0.6503438271995917,0.4380449789512168,-0.9866514316527237,-1.0377315436182888,-1.1522097872143635
2091.0,295.440155,1031.751221,686.442688,1094.088501,458.7496033,1205.16748,1658965748833333.2,107.275573138829,34.83333325,0.2825708086459273,0.6565413067741045,0.43876651219086776,-0.986808231397634,-1.0464301051351006,-1.1526704938852148
2092.0,296.3790588,1031.58728,692.3443604,1103.081055,458.7496033,1205.16748,1658965748850000.0,109.48245905735163,34.85,0.28346881388156203,0.6621859028596683,0.43876651219086776,-0.9866514316527237,-1.055030944298525,-1.1526704938852148
2093.0,297.2177429,1031.765381,698.3015137,1111.571167,460.641449,1206.358521,1658965748866666.5,111.363520347787,34.8666665,0.2842709649782384,0.6678835631022604,0.4405759492637745,-0.9868217745893183,-1.0631512277898958,-1.1538096532472877
2094.0,297.6742554,1031.488647,703.1948853,1121.340576,461.956665,1206.454956,1658965748883333.5,113.76217946299978,34.8833335,0.28470759183514605,0.6725637798792148,0.4418338745741104,-0.9865570950972573,-1.0724950822199844,-1.1539018875474347
2095.0,298.9358215,1031.523682,707.59552,1130.071167,462.7496033,1207.16748,1658965748900000.0,115.52605494789351,34.9,0.28591420423025965,0.6767727233308397,0.44259227255368544,-0.9865906039758352,-1.0808453694679274,-1.1545833740666238
2096.0,299.5441284,1031.481567,711.90625,1139.541626,462.7496033,1207.16748,1658965748916666.8,117.7055793054592,34.91666675,0.2864960133368718,0.6808956783230421,0.44259227255368544,-0.9865503235014152,-1.0899032961328998,-1.1545833740666238
2097.0,300.3802795,1031.619751,715.6107788,1148.171509,463.8095093,1207.702759,1658965748933333.5,119.56383403908546,34.9333335,0.2872957417707984,0.6844388381845312,0.4436060091444636,-0.986682488218909,-1.0981572622121885,-1.1550953363619358
2098.0,301.2273865,1031.457153,718.7163696,1156.283569,464.8754883,1208.17627,1658965748950000.0,121.24698556941522,34.95,0.2881059488667148,0.687409149730974,0.44462555419591254,-0.9865269729730408,-1.105915961614388,-1.1555482212657253
2099.0,301.6463013,1031.189575,722.1245117,1164.522949,465.6700745,1207.841064,1658965748966666.8,123.28978281210313,34.96666675,0.2885066157760242,0.6906688334702314,0.44538552829311306,-0.9862710506464503,-1.1137964349689362,-1.1552276168086806
2100.0,302.5497131,1031.302979,724.5740967,1171.476807,466.641449,1208.358521,1658965748983333.2,124.68622657252271,34.98333325,0.28937067503995967,0.6930117147698197,0.44631458980800104,-0.9863795147784965,-1.120447383545202,-1.1557225334286965
2101.0,303.4653931,1031.194824,726.7446289,1178.092896,466.641449,1208.358521,1658965749000000.0,126.00942850994142,35.0,0.2902464681022158,0.6950876987840645,0.44631458980800104,-0.9862760710004862,-1.1267752763084706,-1.1557225334286965
2102.0,303.1517334,1031.451538,730.3151855,1184.300293,469.0583801,1207.391724,1658965749016666.8,128.26777919610365,35.01666675,0.28994647139029756,0.6985027222624338,0.4486262396085114,-0.9865216025619314,-1.1327122796581888,-1.1547978500183236
2103.0,303.4716187,1031.893677,732.1945801,1189.640991,470.2125854,1207.379272,1658965749033333.2,129.6628158984166,35.03333325,0.29025242251564454,0.7003002506041273,0.44973016783033487,-0.9869444820271954,-1.1378203373377336,-1.154785940426314
2104.0,303.4525452,1032.626465,734.2782593,1195.5,471.3734131,1206.828735,1658965749050000.0,131.4807793570176,35.05,0.2902341798555745,0.7022931649271741,0.4508404299810151,-0.9876453498483825,-1.1434241284371316,-1.154259384768098
2105.0,303.9516602,1033.122681,736.3060913,1199.971191,471.3734131,1206.828735,1658965749066666.5,132.4618904065049,35.0666665,0.2907115534514464,0.7042326647491874,0.4508404299810151,-0.9881199507244315,-1.1477005547627286,-1.154259384768098
2106.0,304.2293701,1033.397705,738.2782593,1205.5,473.4587097,1205.706421,1658965749083333.2,134.43876283756444,35.08333325,0.29097716633339193,0.7061189252899918,0.45283489125026466,-0.9883829947039374,-1.152988529344176,-1.1531859586641393
2107.0,304.6436768,1033.427612,738.8200684,1209.092041,474.2373657,1206.237427,1658965749100000.0,135.07999522577938,35.1,0.29137342587111936,0.7066371332347402,0.45357962906553223,-0.98841159895773,-1.15642410136403,-1.1536938340909437
2108.0,305.3612061,1033.090942,740.3857422,1211.644775,474.6082458,1206.108276,1658965749116666.5,135.56224504204047,35.1166665,0.2920596996598945,0.7081346064260258,0.45393435366201673,-0.9880895942723926,-1.158865638502534,-1.153570308896789
2109.0,305.5,1033.141724,740.4353638,1211.703979,474.7496033,1205.83252,1658965749133333.5,135.68939906491295,35.1333335,0.2921924477101997,0.7081820665136307,0.4540695536421384,-0.9881381642130788,-1.158922263581664,-1.1533065648031369
2110.0,305.4358215,1032.676147,740.5,1209.781128,474.7496033,1205.83252,1658965749150000.0,135.2084127591701,35.15,0.2921310648198384,0.7082438871666215,0.4540695536421384,-0.9876928677049688,-1.157083171796813,-1.1533065648031369
2111.0,305.7496948,1032.72644,740.4439697,1207.807495,474.7496033,1205.83252,1658965749166666.8,134.73821951230323,35.16666675,0.2924312658273601,0.7081902975414073,0.4540695536421384,-0.9877409699464506,-1.1551955100712759,-1.1533065648031369
2112.0,305.8611145,1033.199463,739.616272,1206.658203,474.5,1206.5,1658965749183333.5,134.25312661590434,35.1833335,0.29253783209533435,0.7073986542781434,0.4538308230392463,-0.9881933881074758,-1.1540962811265498,-1.1539449694348802
2113.0,305.7967224,1033.150269,738.9638062,1204.564087,474.3917542,1206.891724,1658965749200000.0,133.63466368112697,35.2,0.29247624490936974,0.7067746098292099,0.4537272924164759,-0.9881463369936538,-1.1520933846295645,-1.1543196299729714
2114.0,305.3679504,1033.302246,738.6142578,1201.644775,473.8847351,1206.971924,1658965749216666.8,132.98445688248222,35.21666675,0.29206615017879817,0.7064402877258084,0.45324235902248305,-0.9882916938893188,-1.1493012375954899,-1.154396336468246
2115.0,305.2779846,1033.433716,737.78302,1199.369995,473.8847351,1206.971924,1658965749233333.2,132.52421043084993,35.23333325,0.2919801032808859,0.7056452585689794,0.45324235902248305,-0.9884174370680437,-1.1471255468059574,-1.154396336468246
2116.0,304.9007874,1033.547363,736.7103271,1196.713257,472.2234192,1208.5,1658965749250000.0,131.17130020609366,35.25,0.2916193367567045,0.7046192920744054,0.4516534098923984,-0.9885261336150319,-1.1445845360722595,-1.155857849616289
2117.0,304.5,1033.457764,735.2471924,1192.644287,471.9866028,1208.686768,1658965749266666.8,130.21867442442556,35.26666675,0.29123600761949525,0.7032198913892247,0.4514269091933021,-0.988440437539345,-1.140692810036386,-1.1560364820191498
2118.0,304.4094543,1033.385254,733.4740601,1187.562988,470.641449,1208.641479,1658965749283333.2,128.90108441561406,35.28333325,0.29114940608197437,0.7015239965713816,0.4501403501708187,-0.988371086068368,-1.1358328519599294,-1.1559931658038818
2119.0,304.8256531,1033.278564,731.2514648,1181.450928,470.5,1208.776611,1658965749300000.0,127.36815818032107,35.3,0.29154747529999747,0.6993982173210505,0.45000506267642865,-0.9882690434750907,-1.1299870327391388,-1.156122411466219
2120.0,304.9425659,1032.489868,729.2125244,1175.180542,470.151062,1208.848877,1658965749316666.5,125.72542408262,35.3166665,0.2916592953890339,0.6974480929799336,0.44967132438405844,-0.9875147030013124,-1.1239897841845472,-1.1561915295658136
2121.0,304.8180847,1031.588745,726.7761841,1167.272095,469.0,1208.5,1658965749333333.2,123.77600888275356,35.33333325,0.29154023657881495,0.6951178794424148,0.448570402540372,-0.9866528328374568,-1.116425828418536,-1.155857849616289
2122.0,304.8533936,1031.368896,724.2003174,1159.536743,468.6082458,1208.108276,1658965749350000.0,122.05619781115092,35.35,0.29157400742633366,0.6926542172622243,0.4481957131177902,-0.9864425604399554,-1.1090274276500254,-1.155483189078198
2123.0,304.6809082,1031.353516,720.4237671,1150.274658,467.8706665,1208.220459,1658965749366666.5,119.77449661190562,35.3666665,0.2914090354747124,0.6890421731507425,0.4474902627051965,-0.9864278503913603,-1.1001687982325135,-1.1555904853968935
2124.0,303.9712219,1031.178711,716.7362061,1140.477051,467.8706665,1208.220459,1658965749383333.5,117.56503600724552,35.3833335,0.29073026304556876,0.6855152419734244,0.4474902627051965,-0.9862606598813048,-1.090797974104747,-1.1555904853968935
2125.0,303.8557129,1031.218872,711.9464111,1131.946411,466.5500793,1207.129272,1658965749400000.0,115.73117028002952,35.4,0.2906197856071316,0.6809340900091688,0.44622720016384537,-0.9862990714717875,-1.0826389280093802,-1.154546830403638
2126.0,303.4494324,1030.865479,707.7661743,1122.046265,466.5,1206.776611,1658965749416666.8,113.47639850996954,35.41666675,0.2902312026488601,0.6769359439450109,0.44617930231361097,-0.9859610722388134,-1.0731700314711534,-1.1542095312848102
2127.0,303.0132446,1030.665527,702.8295898,1111.983154,465.7377625,1206.642944,1658965749433333.5,110.9947068921696,35.4333335,0.289814015149864,0.6722143966180609,0.44545026780997266,-0.9857698301297968,-1.0635452686735447,-1.154081686807206
2128.0,302.7870178,1030.477051,697.0357056,1101.748047,464.5,1206.227417,1658965749450000.0,108.42344965250275,35.45,0.2895976427687522,0.666672893488282,0.44426642213220213,-0.9855895641272612,-1.0537560020060954,-1.1536842601256359
2129.0,302.0066223,1030.275879,691.3236694,1092.773315,464.2503967,1205.83252,1658965749466666.8,106.27451880758254,35.46666675,0.2888512412259469,0.661209673067047,0.44402769152931004,-0.985397155161334,-1.0451722085179673,-1.1533065648031369
2130.0,301.8447571,1029.811646,683.9464111,1082.829346,462.9192505,1205.592773,1658965749483333.2,103.45136379705144,35.48333325,0.28869642685937696,0.6541537674694451,0.4427545299370412,-0.984953144108706,-1.0356613979056455,-1.1530772611607107
2131.0,301.3188782,1029.55835,676.8060303,1074.414307,462.358551,1204.641479,1658965749500000.0,101.33854594423048,35.5,0.2881934551965614,0.647324421009429,0.4422182544564032,-0.9847108816594909,-1.0276129172412043,-1.152167405441064
2132.0,301.2590027,1029.391357,668.6811523,1064.724609,461.1674805,1204.250366,1658965749516666.8,98.5272386512637,35.51666675,0.2881361878679105,0.6395534619581468,0.4410790668793479,-0.9845511628594239,-1.018345301607186,-1.1517933292878686
2133.0,301.0874023,1029.344971,660.1245117,1056.522949,459.9622192,1204.64856,1658965749533333.2,95.68304805358628,35.53333325,0.2879720623657696,0.6313695478465576,0.43992630665225335,-0.9845067974293764,-1.010500905172859,-1.1521741779933465
2134.0,300.4207458,1029.163208,650.7913818,1047.866699,458.772583,1204.5,1658965749550000.0,92.88136019836216,35.55,0.2873344453624409,0.6224429682384455,0.4387884908972201,-0.9843329520091697,-1.0022217206376989,-1.1520320892534714
2135.0,299.9068604,1028.748657,641.9006958,1041.25293,457.9952087,1204.685791,1658965749566666.5,90.31447974663186,35.5666665,0.28684294476385325,0.613939559714181,0.4380449789512168,-0.9839364588131283,-0.9958960468154411,-1.1522097872143635
2136.0,299.2645569,1028.59668,631.8498535,1033.307861,456.5,1204.498291,1658965749583333.2,87.48065682446585,35.58333325,0.2862286199460535,0.6043265311931132,0.4366149014065668,-0.9837911019174633,-0.9882970643004281,-1.1520304546973565
2137.0,298.7752075,1028.738647,622.9380493,1027.0177,455.1169128,1204.769409,1658965749600000.0,84.96384819391535,35.6,0.2857605865615313,0.5958029243757251,0.4352920613595467,-0.9839268848478201,-0.9822809021430429,-1.152289762821868
2138.0,297.5141907,1028.929077,612.5072632,1019.702881,453.8847351,1204.971924,1658965749616666.5,82.18244943522019,35.6166665,0.28455449953895945,0.5858265023721229,0.43411355720839473,-0.9841090197342931,-0.9752847159951964,-1.152483456286837
2139.0,297.2247925,1028.818359,602.5371704,1014.199585,452.9601746,1205.095825,1658965749633333.5,79.54006607756901,35.6333335,0.2842777074983018,0.5762907059101594,0.433229270479913,-0.9840031246003306,-0.970021143069783,-1.1526019601705155
2140.0,296.2984924,1028.725952,592.4199829,1008.640015,451.3794556,1205.339233,1658965749650000.0,76.92769534886999,35.65,0.28339175694663826,0.5666142221799858,0.43171740745617476,-0.9839147428408688,-0.9647037474347054,-1.1528347653401134
2141.0,295.7260742,1029.105469,582.2797852,1003.705566,450.5,1205.5,1658965749666666.8,74.41083176946805,35.66666675,0.28284427323150946,0.556915730572037,0.43087626086234027,-0.9842777281147727,-0.9599842425855691,-1.152988529344176
2142.0,295.1969604,1029.205078,572.0,999.2051392,450.5,1205.5,1658965749683333.5,71.87421456397402,35.6833335,0.2823382075806445,0.547083731882927,0.43087626086234027,-0.9843729981557675,-0.9556798539687685,-1.152988529344176
2143.0,294.4580383,1029.25061,561.1397095,995.1298828,448.1565857,1206.156616,1658965749700000.0,69.14906532801893,35.7,0.281631472860297,0.5366965146520307,0.42863492547669024,-0.9844165467859776,-0.9517821153679088,-1.153616543210774
2144.0,293.6764832,1029.204712,550.9649048,991.644104,447.2622375,1206.357056,1658965749716666.8,66.70404874654791,35.71666675,0.28088396222956247,0.526964923521863,0.42777953500316096,-0.9843726480986943,-0.9484481767762613,-1.1538082520625548
2145.0,293.4822693,1029.186768,541.2597656,989.2643433,446.1433105,1206.373535,1658965749733333.2,64.40604535392376,35.73333325,0.2806982082694304,0.517682539305116,0.4267093483617893,-0.9843554857377068,-0.9461720782364984,-1.1538240132388093
2146.0,293.2542114,1029.25415,531.8042603,986.5529175,445.0377808,1206.35144,1658965749750000.0,62.14051997084521,35.75,0.28048008455086854,0.5086389149583279,0.4256519754352449,-0.9844199325838986,-0.9435787618984082,-1.1538028806950051
2147.0,292.4580383,1029.482544,522.5071411,984.3047485,444.227417,1206.5,1658965749766666.8,60.01621986471266,35.76666675,0.27971859267888816,0.4997467774273901,0.4248769110088693,-0.9846383777619749,-0.9414285229361292,-1.1539449694348802
2148.0,291.8951111,1029.423096,512.8864746,982.4130249,443.4026489,1207.095825,1658965749783333.2,57.63972759428152,35.78333325,0.27918018653666016,0.4905451862874932,0.4240880697324952,-0.9845815193114628,-0.9396192026445576,-1.1545148403519243
2149.0,291.3707581,1029.5,503.8250732,980.9030762,442.5,1206.772583,1658965749800000.0,55.638412726261,35.8,0.27867867430577903,0.48187849871056804,0.42322474013670497,-0.9846550733801983,-0.9381750271729706,-1.1542056787441246
2150.0,291.2696838,1029.5,494.8800964,980.1199341,442.0765381,1206.787476,1658965749816666.5,53.49915339919906,35.8166665,0.2785820027931191,0.47332316428862714,0.4228197241986591,-0.9846550733801983,-0.9374259986718122,-1.1542199230063956
2151.0,291.3144226,1029.609985,486.6688232,979.3763428,441.7377625,1206.642944,1658965749833333.2,51.53753679744285,35.83333325,0.27862479277504915,0.46546957340442036,0.4224957056330666,-0.9847602674435745,-0.9367147981413931,-1.154081686807206
2152.0,291.1619263,1029.542603,478.3333435,978.7163696,441.3832397,1206.961304,1658965749850000.0,49.45047547406787,35.85,0.2784789392000451,0.45749718644408754,0.42215662581407787,-0.9846958205973827,-0.9360835733141226,-1.1543861790744825
2153.0,291.0654602,1029.664185,469.1990967,979.0559082,440.5,1207.0,1658965749866666.5,47.29565423525689,35.8666665,0.2783866751546112,0.44876082660617894,0.42131185995529613,-0.9848121064964906,-0.9364083216435043,-1.1544231894802324
2154.0,291.0654602,1029.664185,462.1569824,979.2073364,440.1879883,1207.157959,1658965749883333.5,45.54045474122401,35.8833335,0.2783866751546112,0.4420254661663361,0.42101343945664726,-0.9848121064964906,-0.9365531536448476,-1.15457426780052
2155.0,290.8510437,1029.84375,453.3431396,979.2745361,440.0094299,1206.877319,1658965749900000.0,43.46831784426946,35.9,0.27818159861790265,0.4335955535592496,0.42084265904435525,-0.984983849661378,-0.9366174261320108,-1.1543058524534646
2156.0,290.8492126,1029.794922,445.2183838,980.0049438,439.5908508,1206.769409,1658965749916666.8,41.4676207186164,35.91666675,0.27817984728045253,0.4258247113849464,0.4204423132119843,-0.9849371486046291,-0.93731601733885,-1.1542026430032768
2157.0,290.6896973,1029.664185,437.5257874,981.0463867,438.934021,1206.361084,1658965749933333.5,39.63771926599259,35.9333335,0.2780272804524518,0.4184672037863779,0.41981409485849486,-0.9848121064964906,-0.9383120950805894,-1.15381210460324
2158.0,290.8739014,1029.669189,429.6021423,981.8225708,438.4743042,1206.252075,1658965749950000.0,37.62740962684006,35.95,0.27820346063856394,0.4108887119482243,0.41937440328060455,-0.9848168925227044,-0.9390544686715968,-1.1537078440253925
2159.0,289.9758606,1029.711304,421.9629517,983.2870483,437.7434692,1206.263794,1658965749966666.8,35.879840389656074,35.96666675,0.27734453841435563,0.40358228379785194,0.41867540338691456,-0.9848571729971244,-0.9404551536645315,-1.1537190525468153
2160.0,290.1523132,1029.598022,415.586731,984.4541016,436.8803406,1205.898804,1658965749983333.2,34.276704140820954,35.98333325,0.27751330475510466,0.39748381069319255,0.41784987259044104,-0.9847488255507693,-0.9415713702286402,-1.153369961478109
2161.0,289.9685974,1029.416626,409.6873779,985.6082764,436.1541748,1205.809692,1658965750000000.0,32.79649991151505,36.0,0.27733759159868887,0.39184143287913115,0.41715533850682257,-0.9845753311440758,-0.9426752692790411,-1.1532847311887464
2162.0,289.8016663,1029.479126,404.4485779,986.8740845,434.6740723,1205.977783,1658965750016666.8,31.52518190389393,36.01666675,0.2771779320022635,0.38683083453194883,0.4157397091374707,-0.9846351086497449,-0.9438859388930194,-1.153445500160033
2163.0,289.1210938,1029.531738,399.8325195,988.2504272,434.1352234,1206.467041,1658965750033333.2,30.40410765388084,36.03333325,0.2765270051786325,0.38241585121715593,0.4152243324466787,-0.984685428875797,-0.9452023282298477,-1.1539134461259308
2164.0,287.9442444,1029.94873,397.5306702,989.0795898,433.0701904,1207.38916,1658965750050000.0,30.03292856269817,36.05,0.2754014192317511,0.38021427026387605,0.41420569218755554,-0.9850842567421001,-0.9459953725822006,-1.1547953977059309
2165.0,286.807373,1031.357544,395.5416565,989.90625,432.2415771,1207.882202,1658965750066666.5,29.927171705285065,36.0666665,0.27431406984681583,0.3783118978202357,0.4134131732077446,-0.9864317029320457,-0.9467860235388702,-1.155266962841132
2166.0,285.6419678,1031.985352,395.1621094,990.1238403,432.2653503,1208.747925,1658965750083333.2,30.043446579551,36.08333325,0.2731994295916204,0.37794888375748514,0.41343591084930903,-0.9870321636725106,-0.9469941356251387,-1.156094975025777
2167.0,284.3650818,1032.925171,395.8014526,989.925293,430.6856384,1209.695068,1658965750100000.0,30.596771612333548,36.1,0.2719781646299612,0.37856037722568436,0.4119250110563862,-0.9879310442421165,-0.9468042370275175,-1.157000860562607
2168.0,283.1210938,1033.531738,397.1394958,989.5,430.5,1210.5,1658965750116666.5,31.20335021858137,36.1166665,0.27078836463440603,0.37984013538525885,0.41174745904825194,-0.9885111892386147,-0.9463974697520215,-1.157770729797698
2169.0,282.3437195,1033.614746,400.5229797,988.6149292,430.358551,1210.641479,1658965750133333.5,32.24605826375946,36.1333335,0.2700448526884028,0.38307623503347177,0.41161217155386187,-0.9885905814176639,-0.9455509525557897,-1.1579060459852906
2170.0,282.0776978,1033.901978,403.6575012,988.0146484,430.046875,1211.133667,1658965750150000.0,33.11289394035816,36.15,0.26979041886952543,0.3860742170612467,0.4113140721321515,-0.9888653016177973,-0.9449768199329897,-1.1583767943206544
2171.0,282.0857239,1033.711914,407.5818787,987.5471802,429.7377625,1212.642944,1658965750166666.8,33.90765512413108,36.16666675,0.26979809535333743,0.3898276490333051,0.4110184245446136,-0.9886835167883975,-0.9445297146053802,-1.1598203273514325
2172.0,282.1513977,1033.649048,412.8293762,987.0535889,430.0765381,1212.787476,1658965750183333.5,35.17930579278197,36.1833335,0.2698609084085663,0.3948465660181763,0.41134244311020607,-0.9886233892256553,-0.9440576240976373,-1.159958563550622
2173.0,283.0464783,1033.671143,417.6873779,985.6082764,430.3917542,1212.891724,1658965750200000.0,36.2258456591123,36.2,0.27071699937881805,0.3994929536047665,0.41164392842548153,-0.9886445217694594,-0.9426752692790411,-1.160058270517198
2174.0,283.3188782,1033.55835,423.0983276,984.8466797,430.641449,1214.358521,1658965750216666.8,37.29200137520981,36.21666675,0.27097753356388193,0.4046682028266316,0.411882746542642,-0.9885366420223086,-0.9419468476622128,-1.161461173972923
2175.0,283.3188782,1033.55835,429.8616028,983.6588745,430.772583,1214.5,1658965750233333.2,38.95131157242582,36.23333325,0.27097753356388193,0.4111368703723785,0.41200816835749643,-0.9885366420223086,-0.9408107831489857,-1.1615964901605156
2176.0,283.7407532,1033.554321,436.2637024,983.5506592,431.727417,1214.5,1658965750250000.0,40.40331600525883,36.25,0.27138103172714784,0.4172600950945012,0.4129214098750641,-0.9885327885251832,-0.9407072816976381,-1.1615964901605156
2177.0,284.2338257,1033.721436,442.5,983.0,432.358551,1214.641479,1658965750266666.8,41.81508104274572,36.26666675,0.27185262603377175,0.42322474013670497,0.4135250517352707,-0.9886926240109413,-0.9401806091624428,-1.1617318063481084
2178.0,284.3900757,1033.549683,450.2041626,982.1833496,432.641449,1214.358521,1658965750283333.2,43.67535982783321,36.28333325,0.2720020697979443,0.43059331011265056,0.41379562672405085,-0.9885283525560424,-0.9393995319797931,-1.161461173972923
2179.0,284.9030762,1033.47522,457.0535583,981.1726074,433.0,1214.5,1658965750300000.0,45.17249373414896,36.3,0.2724927240426957,0.437144346757229,0.414138559275013,-0.9884571331575683,-0.9384328176183462,-1.1615964901605156
2180.0,285.1210938,1033.350586,465.2090149,981.0162354,434.3570251,1213.737793,1658965750316666.5,47.15294474824492,36.3166665,0.27270124481581487,0.44494455240746894,0.41543647248474513,-0.9883379282033035,-0.9382832571684827,-1.1608674848283
2181.0,285.3333435,1033.433105,474.1130676,980.7114868,434.6429749,1213.262207,1658965750333333.2,49.33521475613032,36.33333325,0.27290424893813486,0.4534607453794939,0.41570996633739404,-0.9884168526831484,-0.9379917833898566,-1.1604126153113223
2182.0,285.5061035,1032.83606,482.5432129,981.1049194,436.2653503,1212.747925,1658965750350000.0,51.25958212359147,36.35,0.2730694835282049,0.4615236743148773,0.4172616712121267,-0.9878458149091938,-0.9383680781014866,-1.1599207353885945
2183.0,285.7360535,1032.166138,491.7124634,981.7608032,436.5,1212.227417,1658965750366666.5,53.4115194469347,36.3666665,0.27328941692706243,0.4702935130947888,0.41748609959247845,-0.9872050746507488,-0.9389953916626503,-1.1594229006698624
2184.0,285.8200378,1031.736694,500.2026672,982.2133179,437.0270996,1211.432251,1658965750383333.5,55.48821542853205,36.3833335,0.2733697428785722,0.4784138843873598,0.4179902387817127,-0.9867943371924363,-0.9394281948633633,-1.1586623720286973
2185.0,286.4076843,1031.64563,510.546051,983.2982178,438.227417,1210.5,1658965750400000.0,57.98245647586455,36.4,0.2739317915503343,0.48830671132722236,0.4191382704646428,-0.9867072399320164,-0.9404658366221245,-1.157770729797698
2186.0,286.9862061,1031.821899,520.2351685,985.0184326,438.6201172,1209.639648,1658965750416666.8,60.424227131281135,36.41666675,0.2744851129932008,0.4975737717477681,0.41951386467955043,-0.9868758306703648,-0.9421111190214676,-1.1569478546527803
2187.0,287.2514954,1031.598022,530.4937744,987.1062622,440.4549866,1209.043335,1658965750433333.5,62.8889640563174,36.4333335,0.2747388463153557,0.5073855137052651,0.4212688073349172,-0.986661705732178,-0.944108002953467,-1.156377516992972
2188.0,287.3381042,1031.600952,540.9138184,989.444458,441.3603516,1208.620117,1658965750450000.0,65.45452818368858,36.45,0.2748216824438835,0.517351661533769,0.4221347347176378,-0.986664508101644,-0.9463443471565037,-1.1559727343306643
2189.0,287.5,1031.463013,550.9030762,991.8250732,442.2520752,1208.265381,1658965750466666.8,67.85132268645643,36.46666675,0.27497652607752016,0.5269057881700708,0.42298761491850506,-0.9865325777119723,-0.948621262974324,-1.155633450598648
2190.0,288.0699158,1031.430054,561.3601074,995.1654663,443.0567017,1207.750854,1658965750483333.2,70.41148128628079,36.48333325,0.27552161639696604,0.5369073120394977,0.42375719196114825,-0.9865010544030226,-0.9518161488538764,-1.1551413363480982
2191.0,288.3427124,1031.666626,571.3601074,999.1654663,444.6429749,1207.262207,1658965750500000.0,73.01140599839091,36.5,0.2757825300018139,0.546471712946542,0.42527436724443823,-0.9867273213481608,-0.9556419092166941,-1.1546739747670958
2192.0,288.8058472,1031.728638,581.5,1003.5,445.3466797,1206.935059,1658965750516666.8,75.5729516970714,36.51666675,0.2762254906919343,0.556169912744619,0.42594741872717934,-0.9867866321110657,-0.9597876310218835,-1.154361077304302
2193.0,289.0234985,1032.303101,591.2987671,1008.861755,446.641449,1206.358521,1658965750533333.2,78.38385308014057,36.53333325,0.2764336611210482,0.5655418464385344,0.4271857879939127,-0.9873360715548919,-0.9649158284604183,-1.1538096532472877
2194.0,289.6285095,1032.160522,601.5,1014.0,447.8706665,1206.220459,1658965750550000.0,80.90781803721279,36.55,0.2770123178967654,0.5752987145587074,0.42836146089110816,-0.9871997032831993,-0.9698302519742799,-1.1536776052154845
2195.0,290.2641907,1031.581421,611.3601074,1019.834534,448.9077148,1205.781494,1658965750566666.5,83.46609704953667,36.5666665,0.2776203088813524,0.5847293165747186,0.429353335461225,-0.9866458278702325,-0.9754106342024578,-1.1532577614910686
2196.0,291.1172485,1031.617188,619.8414917,1025.841553,450.0680542,1205.5,1658965750583333.2,85.8108492933852,36.58333325,0.2784362075609606,0.5928412525439097,0.4304631305822089,-0.9866800368629566,-0.981155987999681,-1.152988529344176
2197.0,291.3188782,1031.55835,627.6815796,1031.462646,451.3466797,1204.935059,1658965750600000.0,88.17604943386665,36.6,0.2786290542895173,0.6003398269261163,0.43168605927140585,-0.9866237618408997,-0.9865322266984589,-1.152448197122893
2198.0,292.143219,1031.417969,635.166687,1037.754272,452.5,1204.498291,1658965750616666.5,90.42389247468222,36.6166665,0.2794174868790406,0.6074988837267047,0.4327891410437491,-0.9864894958245266,-0.9925497900405771,-1.1520304546973565
2199.0,292.6595154,1031.582153,642.805542,1044.027832,453.5,1204.5,1658965750633333.5,92.64003443529036,36.6333335,0.27991129345468696,0.6148049908957824,0.43374558113445355,-0.9866465279843788,-0.9985500743360168,-1.1520320892534714
2200.0,293.3612061,1031.299438,650.425293,1050.574707,454.2089539,1204.429565,1658965750650000.0,94.79354955137556,36.65,0.28058241857144145,0.6220928262333676,0.4344236530668748,-0.9863761280241353,-1.0048117680548474,-1.1519647223956826
