Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),Seconds,vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m)
1660782352091814,-1.719325551232166,0.1112687876707099,0.959548332951858,36.68413,-1.817456249395879,0.1087367451853277,0.9292149155278642,-0.05157987560904581,0.44952408213936,-0.1436909114652787
1660782352107826,-1.603234912642099,0.118348973830777,0.9292744335088124,36.700142,-1.932411930408953,0.1028738026848156,0.79838663679176,-0.05682111000952683,0.4780464045807076,-0.1554320349972761
1660782352123838,-1.479331654840925,0.1016250858319978,0.8893568322270546,36.716154,-2.023757707443599,0.09602829512204845,0.6556524228544518,-0.06105529820915039,0.5043222340662643,-0.1675758244221798
1660782352139850,-1.342122529945831,0.1071183337148085,0.8593270771343553,36.732166,-2.09018643718405,0.08971651166928278,0.5062907653822573,-0.0642120338983086,0.5280938325636088,-0.1797390566160755
1660782352155862,-1.205523765926604,0.1105363546196684,0.8207522697795069,36.748178,-2.131797343227327,0.08524625347399624,0.3548125852404993,-0.06624039735309123,0.5491793141815486,-0.1915436871531424
1660782352171875,-1.074784466315709,0.0746471351186386,0.8296635385671776,36.764191,-2.149612784916256,0.08351904902814923,0.2046588189035351,-0.06710585937351493,0.5674546247149189,-0.2026442647713478
1660782352187887,-0.9395284962233924,0.0923476005188064,0.8351567864499883,36.780203,-2.145090363414204,0.08490622864422273,0.05822737868181524,-0.06678831392449869,0.5828431904520066,-0.2127339372893526
1660782352203899,-0.8501716639963379,0.1947661554894333,0.780590524147402,36.796215,-2.119803798611049,0.0892872649690126,-0.08283189721029707,-0.06528199278957002,0.5953049823308996,-0.2215441006356755
1660782352219911,-0.787426565957122,0.1676661326009005,0.6837872892347603,36.812227,-2.075301056737226,0.09623292753332462,-0.2172643375606478,-0.06259643847095045,0.6048229755152404,-0.2288541497166468
1660782352235931,-0.6815899900816356,0.0967421988250549,0.6244602121004039,36.828247,-2.013128407941967,0.1050377770015758,-0.3439336538144651,-0.05875850328998549,0.6113992088142697,-0.2344974054711959
