Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Orange X,Shoulder Orange Y,Back Orange X,Back Orange Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds
2189.0,349.5,1266.0,474.8070068,1696.807007,363.0,1095.5,499.3174744,1239.317505,471.0,1020.0,1660879978466666.8,14.98678518235597,36.46666675
2190.0,349.5,1266.0,474.8070068,1696.807007,365.0,1093.5,500.0,1239.5,471.0,1020.0,1660879978483333.2,14.979372227811556,36.48333325
2191.0,349.5,1266.0,474.8070068,1696.807007,367.3333435,1092.0,501.3174744,1239.317505,481.0,1018.0,1660879978500000.0,12.374669557727408,36.5
2192.0,353.5,1257.5,473.219696,1695.5,369.5,1089.5,501.6825256,1239.317505,481.0,1018.0,1660879978516666.8,12.376955086302472,36.51666675
2193.0,355.0,1255.5,472.8639526,1695.278931,371.5,1087.5,502.2437134,1239.050171,481.0,1018.0,1660879978533333.2,12.395047217746082,36.53333325
2194.0,355.5,1254.0,472.7160645,1695.283936,371.5,1087.5,502.2437134,1239.050171,481.0,1018.0,1660879978550000.0,12.395047217746082,36.55
2195.0,357.1929932,1252.192993,472.7160645,1695.283936,377.1466675,1085.146606,504.0777893,1238.977783,490.5757446,1016.0,1660879978566666.5,9.912223305801863,36.5666665
2196.0,357.5,1250.0,472.4153137,1695.109253,379.0,1083.666626,505.3174744,1239.317505,497.0,1014.0,1660879978583333.2,8.239985422300578,36.58333325
2197.0,359.0,1248.0,472.3227539,1695.137573,381.5,1081.5,506.2130432,1239.209595,499.0,1013.809509,1660879978600000.0,7.736376607289994,36.6
2198.0,359.5,1247.0,472.2893066,1694.836426,384.0,1080.5,507.3174744,1239.317505,503.0,1014.0,1660879978616666.5,6.72040710591971,36.6166665
2199.0,359.5,1247.0,472.2893066,1694.836426,386.1458435,1079.145874,508.4186096,1239.37207,505.0,1013.809509,1660879978633333.5,6.212223589606076,36.6333335
2200.0,359.5,1247.0,472.2893066,1694.836426,388.8641968,1077.691406,509.5,1239.5,505.0,1013.809509,1660879978650000.0,6.2106619540705745,36.65
2201.0,359.5,1247.0,472.2893066,1694.836426,391.1458435,1076.145874,510.4346008,1239.877686,511.3030396,1013.69696,1660879978666666.8,4.604672814005139,36.66666675
2202.0,359.5,1247.0,472.2893066,1694.836426,393.6190491,1075.238037,511.3174744,1239.682495,511.3030396,1013.69696,1660879978683333.5,4.609850602928845,36.6833335
2203.0,359.5,1247.0,472.2893066,1694.836426,396.1555481,1074.0,512.1843262,1240.184326,511.3030396,1013.69696,1660879978700000.0,4.600715880631924,36.7
2204.0,359.5,1247.0,472.2893066,1694.836426,398.3484802,1072.886353,513.0568237,1240.102295,511.3030396,1013.69696,1660879978716666.8,4.6033007241855834,36.71666675
2205.0,366.0,1236.0,470.5,1693.219727,400.8641968,1071.691406,514.3621216,1240.168701,511.3030396,1013.69696,1660879978733333.2,4.603077869368922,36.73333325
2206.0,366.0,1236.0,470.5,1693.219727,403.1372681,1070.0,514.7401733,1240.5,511.3030396,1013.69696,1660879978750000.0,4.596630673176069,36.75
2207.0,366.0,1236.0,470.5,1693.219727,405.6201477,1068.620117,515.4571533,1240.733276,511.3030396,1013.69696,1660879978766666.8,4.592349152146326,36.76666675
2208.0,366.0,1236.0,470.5,1693.219727,407.777771,1067.341919,516.5,1240.5,511.3030396,1013.69696,1660879978783333.2,4.597540275126653,36.78333325
2209.0,371.5,1230.0,469.7011414,1692.5,410.5,1066.5,517.5,1240.82019,511.3030396,1013.69696,1660879978800000.0,4.591332621155192,36.8
2210.0,371.5,1230.0,469.7011414,1692.5,412.7106934,1064.836426,518.0617065,1241.300415,511.3030396,1013.69696,1660879978816666.5,4.581722677101287,36.8166665
2211.0,373.5,1228.0,468.7261963,1692.392822,414.8639526,1064.489746,518.666687,1241.666626,511.3030396,1013.69696,1660879978833333.2,4.574381078018726,36.83333325
2212.0,373.5,1228.0,468.7261963,1692.392822,416.7886047,1064.211426,519.125,1242.217651,511.3030396,1013.69696,1660879978850000.0,4.563323837391513,36.85
2213.0,373.5,1228.0,468.7261963,1692.392822,419.4761963,1062.880981,520.1898193,1242.5,511.3030396,1013.69696,1660879978866666.5,4.557480442170585,36.8666665
2214.0,373.5,1228.0,468.7261963,1692.392822,421.0,1062.5,520.5,1242.5,511.3030396,1013.69696,1660879978883333.5,4.557380971175587,36.8833335
2215.0,373.5,1228.0,468.7261963,1692.392822,421.0,1062.5,520.5,1242.5,511.3030396,1013.69696,1660879978900000.0,4.557380971175587,36.9
2216.0,379.0,1224.0,468.5,1691.5,421.0,1062.5,520.5,1242.5,511.3030396,1013.69696,1660879978916666.8,4.557380971175587,36.91666675
2217.0,379.5,1223.5,468.3227539,1691.137573,426.5,1061.5,521.6033936,1242.911377,511.3030396,1013.69696,1660879978933333.5,4.5487175074742545,36.9333335
2218.0,380.0,1223.5,468.2893066,1690.836426,426.7886047,1062.211426,522.3621216,1242.831299,511.3030396,1013.69696,1660879978950000.0,4.549848638685112,36.95
2219.0,379.5,1223.5,468.0,1690.5,428.3650818,1061.230103,522.5,1243.0,511.3030396,1013.69696,1660879978966666.8,4.546409822707416,36.96666675
2220.0,380.8627319,1223.0,468.1635132,1690.710693,428.75177,1061.46814,522.7301636,1243.083374,511.3030396,1013.69696,1660879978983333.2,4.544594955363342,36.98333325
2221.0,381.3086548,1222.864258,468.0909119,1691.294312,429.2017517,1061.201782,523.0,1243.0,511.3030396,1013.69696,1660879979000000.0,4.546042519504231,37.0
2222.0,381.5,1223.0,468.0909119,1691.294312,430.3768005,1061.0,523.9077759,1243.0,511.3030396,1013.69696,1660879979016666.8,4.545265439333529,37.01666675
2223.0,381.5,1223.0,468.0909119,1691.294312,430.6349182,1061.230103,524.1591187,1243.0,511.3030396,1013.69696,1660879979033333.2,4.545025168089613,37.03333325
2224.0,381.5,1223.0,468.0909119,1691.294312,430.5,1061.5,524.2711182,1242.608887,511.3030396,1013.69696,1660879979050000.0,4.552670312272622,37.05
2225.0,381.5,1223.0,468.0909119,1691.294312,430.6349182,1061.769897,524.5,1243.0,511.3030396,1013.69696,1660879979066666.5,4.544681907998021,37.0666665
2226.0,381.5,1223.5,468.5,1691.5,430.5,1062.0,524.5,1242.5,511.3030396,1013.69696,1660879979083333.2,4.554600187726693,37.08333325
2227.0,381.5,1223.5,468.8624268,1691.322754,429.8639526,1062.278931,524.5,1242.5,511.3030396,1013.69696,1660879979100000.0,4.554600187726693,37.1
2228.0,381.5,1223.5,468.8624268,1691.322754,429.8907166,1062.415283,525.0,1242.5,511.3030396,1013.69696,1660879979116666.5,4.554057310098664,37.1166665
2229.0,381.8533325,1224.146606,470.5,1691.5,429.5166626,1062.599976,525.0,1242.5,511.3030396,1013.69696,1660879979133333.5,4.554057310098664,37.1333335
2230.0,381.5,1225.5,470.5,1691.701172,428.8364868,1062.710693,525.0,1242.5,511.3030396,1013.69696,1660879979150000.0,4.554057310098664,37.15
2231.0,381.5,1225.5,470.1699219,1691.830078,428.5,1063.0,525.0,1242.5,511.3030396,1013.69696,1660879979166666.8,4.554057310098664,37.16666675
2232.0,381.5,1225.5,470.7333374,1691.542847,428.5,1063.758301,525.0,1242.5,548.0,1016.0,1660879979183333.5,-4.670022153185763,37.1833335
2233.0,381.5,1226.0,470.8101807,1691.5,428.5,1063.758301,525.0,1242.5,548.0,1016.0,1660879979200000.0,-4.670022153185763,37.2
2234.0,381.2444458,1226.5,471.8312683,1691.637817,426.8364868,1064.710693,525.0,1242.5,548.0,1016.0,1660879979216666.8,-4.670022153185763,37.21666675
2235.0,381.2444458,1226.5,471.8312683,1691.637817,425.7106934,1064.836426,525.0,1242.5,548.0,1016.0,1660879979233333.2,-4.670022153185763,37.23333325
2236.0,381.2444458,1226.5,471.8312683,1691.637817,424.5,1065.5,524.5,1242.5,543.8095093,1016.0,1660879979250000.0,-3.6192434026349662,37.25
2237.0,381.2444458,1226.5,471.8312683,1691.637817,423.53125,1065.625,524.5,1242.5,543.8095093,1016.0,1660879979266666.8,-3.6192434026349662,37.26666675
2238.0,381.2444458,1226.5,471.8312683,1691.637817,422.6515198,1066.348511,524.5,1242.5,543.8095093,1016.0,1660879979283333.2,-3.6192434026349662,37.28333325
2239.0,381.2444458,1226.5,471.8312683,1691.637817,421.6565552,1067.111084,524.1898193,1242.5,543.8095093,1016.0,1660879979300000.0,-3.6193945298248664,37.3
2240.0,381.2444458,1226.5,471.8312683,1691.637817,420.5,1067.758301,524.0,1242.5,543.8095093,1016.0,1660879979316666.5,-3.619480386263837,37.3166665
2241.0,381.2444458,1226.5,471.8312683,1691.637817,418.75177,1068.46814,523.8312988,1242.362183,543.8095093,1016.0,1660879979333333.2,-3.621748279310053,37.33333325
2242.0,381.2444458,1226.5,471.8312683,1691.637817,417.5,1069.0,523.269104,1242.353394,541.5,1016.0,1660879979350000.0,-3.0417657250878474,37.35
2243.0,381.2444458,1226.5,471.8312683,1691.637817,415.6201477,1070.379883,523.0,1242.5,541.5,1016.0,1660879979366666.5,-3.04000386621276,37.3666665
2244.0,377.5,1235.0,473.9692383,1692.312866,414.2113953,1070.788574,522.5,1242.5,529.5,1017.0,1660879979383333.5,0.02332901225335151,37.3833335
2245.0,375.5,1237.0,474.5,1692.5,412.3768005,1071.0,522.1898193,1242.5,527.5,1017.0,1660879979400000.0,0.483404974231756,37.4
2246.0,375.0,1237.666626,474.5,1692.5,410.5,1072.5,521.5,1242.17981,527.5,1017.0,1660879979416666.8,0.4816652797289423,37.41666675
2247.0,374.53125,1238.625,474.5,1692.5,408.7106934,1072.836426,520.5,1242.259766,527.5,1017.0,1660879979433333.5,0.47802507671717315,37.4333335
2248.0,373.5,1240.0,474.7011414,1692.5,406.6515198,1074.348511,520.2711182,1242.391113,527.5,1017.0,1660879979450000.0,0.4769668242033197,37.45
2249.0,372.6913452,1240.864258,475.0,1692.5,404.6013184,1074.869263,519.49823,1241.761353,527.5,1017.0,1660879979466666.8,0.4754992952208131,37.46666675
2250.0,371.5,1242.0,475.105835,1692.894165,402.1699219,1076.169922,518.5,1242.5,523.5,1016.0,1660879979483333.2,1.4914914937869859,37.48333325
2251.0,370.8641968,1243.691406,475.8156738,1693.184326,400.3768005,1077.0,518.0,1242.5,523.5,1016.0,1660879979500000.0,1.4901491883975504,37.5
2252.0,370.8641968,1243.691406,475.8156738,1693.184326,398.0,1078.376831,517.269104,1242.353394,509.5,1016.0,1660879979516666.8,5.031690059912291,37.51666675
2253.0,370.8641968,1243.691406,475.8156738,1693.184326,396.0,1079.0,516.0,1242.5,515.1904907,1016.0,1660879979533333.2,3.5859332405116597,37.53333325
2254.0,367.1358032,1247.308594,476.7849426,1692.698975,393.8639526,1080.721069,515.269104,1242.353394,505.6969604,1015.69696,1660879979550000.0,5.984314863608081,37.55
2255.0,367.1358032,1247.308594,476.7849426,1692.698975,391.0,1082.0,514.5,1242.5,504.0,1016.0,1660879979566666.5,6.410017578140253,37.5666665
2256.0,364.3086548,1250.135742,477.3063049,1694.099121,388.6013184,1082.869263,513.269104,1242.353394,504.0,1016.0,1660879979583333.2,6.4105652992977715,37.58333325
2257.0,364.3086548,1250.135742,477.3063049,1694.099121,386.7212219,1084.721191,512.7401733,1242.5,504.0,1016.0,1660879979600000.0,6.404801858165208,37.6
2258.0,364.3086548,1250.135742,477.3063049,1694.099121,384.3484802,1085.886353,511.2690735,1242.353394,504.0,1016.0,1660879979616666.5,6.403965106142058,37.6166665
2259.0,361.0,1255.5,478.5263062,1694.394775,384.3484802,1085.886353,511.2690735,1242.353394,504.0,1016.0,1660879979633333.5,6.403965106142058,37.6333335
2260.0,359.5,1257.5,478.5263062,1694.394775,378.5,1089.5,509.5,1242.5,504.0,1016.0,1660879979650000.0,6.393214744194646,37.65
2261.0,359.5,1257.5,478.5263062,1694.394775,376.323822,1091.238037,508.5,1242.5,491.0,1017.809509,1660879979666666.8,9.704431201827648,37.66666675
2262.0,357.0,1262.0,478.5,1694.5,373.0,1093.666626,507.7309265,1242.646606,491.0,1017.809509,1660879979683333.5,9.694383604270305,37.6833335
2263.0,357.0,1262.0,478.5,1694.5,370.53125,1095.625,506.5,1242.5,491.0,1017.809509,1660879979700000.0,9.694058229886428,37.7
2264.0,354.0,1266.666626,478.7160645,1695.036987,367.5,1097.5,505.5,1242.5,481.0,1020.0,1660879979716666.8,12.279612215343812,37.71666675
2265.0,353.0,1269.0,478.8809509,1695.523804,365.5,1099.5,504.5,1242.5,481.0,1020.0,1660879979733333.2,12.272962236987464,37.73333325
2266.0,351.5,1271.5,478.8364868,1696.289307,361.5,1102.0,502.9777832,1242.922241,473.5,1022.0,1660879979750000.0,14.208764430364823,37.75
2267.0,349.5,1273.5,479.2597961,1696.5,359.5,1103.5,502.0,1242.5,473.5,1022.0,1660879979766666.8,14.227293868912376,37.76666675
2268.0,348.2416687,1276.5,479.7011414,1696.5,355.5,1107.0,501.1687317,1242.362183,473.5,1022.0,1660879979783333.2,14.228763359800737,37.78333325
2269.0,347.5,1279.5,480.1898193,1696.5,355.5,1107.0,501.1687317,1242.362183,473.5,1022.0,1660879979800000.0,14.228763359800737,37.8
2270.0,345.375,1282.46875,480.5,1696.5,349.5,1112.0,499.2690735,1242.353394,473.5,1022.0,1660879979816666.5,14.211457893510643,37.8166665
2271.0,345.375,1282.46875,480.5,1696.5,347.0,1115.5,497.7309265,1242.353394,473.5,1022.0,1660879979833333.2,14.195545465001636,37.83333325
2272.0,345.375,1282.46875,480.5,1696.5,343.5,1118.0,497.2939148,1242.025146,473.5,1022.0,1660879979850000.0,14.211316644077986,37.85
2273.0,341.5,1291.5,480.5857239,1697.776245,343.5,1118.0,497.2939148,1242.025146,473.5,1022.0,1660879979866666.5,14.211316644077986,37.8666665
2274.0,341.2444458,1294.5,480.8624268,1698.322754,343.5,1118.0,497.2939148,1242.025146,473.5,1022.0,1660879979883333.5,14.211316644077986,37.8833335
2275.0,339.5,1297.5,481.2238159,1698.585693,343.5,1118.0,497.2939148,1242.025146,473.5,1022.0,1660879979900000.0,14.211316644077986,37.9
2276.0,339.1466675,1300.853394,481.3333435,1698.666626,333.5,1130.0,493.3174744,1241.317505,473.5,1022.0,1660879979916666.8,14.207210685273958,37.91666675
2277.0,338.1466675,1303.146606,481.8156738,1699.184326,331.5,1133.5,491.6897583,1241.155151,473.5,1022.0,1660879979933333.5,14.194952029798575,37.9333335
2278.0,337.5,1306.5,482.0,1699.5,329.5,1136.0,491.0921936,1241.0,473.5,1022.0,1660879979950000.0,14.19603289994086,37.95
2279.0,337.3086548,1308.864258,481.8156738,1699.815674,327.5,1139.5,490.2238159,1240.585693,473.5,1022.0,1660879979966666.8,14.209021167377934,37.96666675
2280.0,337.5,1311.5,481.7729492,1700.32373,325.5,1141.5,490.0,1240.5,414.0,1043.0,1660879979983333.2,30.93972378898276,37.98333325
2281.0,337.3030396,1313.697021,482.0,1700.78833,325.5,1141.5,490.0,1240.5,414.0,1043.0,1660879980000000.0,30.93972378898276,38.0
2282.0,337.3030396,1315.697021,482.2787781,1700.721191,325.5,1141.5,490.0,1240.5,415.1904907,1042.0,1660879980016666.8,30.54262029317918,38.01666675
2283.0,337.5,1317.0,482.1111145,1700.888916,325.5,1141.5,490.0,1240.5,415.1904907,1042.0,1660879980033333.2,30.54262029317918,38.03333325
2284.0,337.3030396,1317.697021,482.1635132,1700.710693,325.5,1141.5,490.0,1240.5,415.1904907,1042.0,1660879980050000.0,30.54262029317918,38.05
2285.0,337.3086548,1318.864258,481.5,1701.0,325.5,1141.5,490.0,1240.5,408.1477661,1045.49292,1660879980066666.5,32.662225348526604,38.0666665
2286.0,337.3086548,1318.864258,481.7092285,1701.248169,325.5,1141.5,490.0,1240.5,411.0,1044.0,1660879980083333.2,31.794377604688652,38.08333325
2287.0,337.375,1318.46875,481.5,1701.5,325.5,1141.5,490.0,1240.5,411.0,1044.0,1660879980100000.0,31.794377604688652,38.1
2288.0,337.5,1317.5,481.7160645,1701.5,325.5,1141.5,490.0,1240.5,411.0,1044.0,1660879980116666.5,31.794377604688652,38.1166665
2289.0,338.0,1316.5,481.0,1701.376831,325.5,1141.5,490.0,1240.5,411.0,1044.0,1660879980133333.5,31.794377604688652,38.1333335
2290.0,338.0,1316.5,481.0,1701.376831,325.5,1141.5,490.0,1240.5,411.0,1044.0,1660879980150000.0,31.794377604688652,38.15
2291.0,337.0,1314.0,480.5,1700.5,325.5,1141.5,490.0,1240.5,411.0,1044.0,1660879980166666.8,31.794377604688652,38.16666675
2292.0,337.1904907,1312.0,480.5,1700.5,325.5,1141.5,490.0,1240.5,411.0,1044.0,1660879980183333.5,31.794377604688652,38.1833335
2293.0,337.1904907,1312.0,480.5,1700.5,325.5,1141.5,490.0,1240.5,411.0,1044.0,1660879980200000.0,31.794377604688652,38.2
2294.0,337.1904907,1312.0,480.5,1700.5,325.5,1141.5,490.0,1240.5,411.0,1044.0,1660879980216666.8,31.794377604688652,38.21666675
2295.0,337.1904907,1312.0,480.5,1700.5,325.5,1141.5,490.0,1240.5,411.0,1044.0,1660879980233333.2,31.794377604688652,38.23333325
2296.0,337.5,1304.0,478.6666565,1700.333374,327.5,1135.0,489.8312683,1238.362183,411.0,1044.0,1660879980250000.0,32.10361343881178,38.25
2297.0,337.5,1304.0,478.6666565,1700.333374,329.5,1133.0,490.0,1238.5,411.0,1044.0,1660879980266666.8,32.08435615182948,38.26666675
2298.0,338.5,1299.5,478.5,1700.0,329.5,1133.0,490.0,1238.5,411.0,1044.0,1660879980283333.2,32.08435615182948,38.28333325
2299.0,338.5,1297.0,478.2711182,1699.608887,329.5,1133.0,490.0,1238.5,411.0,1044.0,1660879980300000.0,32.08435615182948,38.3
2300.0,339.1358032,1294.308594,477.9156189,1699.396606,329.5,1133.0,490.0,1238.5,411.0,1044.0,1660879980316666.5,32.08435615182948,38.3166665
2301.0,339.5,1292.5,477.8016968,1698.936768,329.5,1133.0,490.0,1238.5,411.0,1044.0,1660879980333333.2,32.08435615182948,38.33333325
2302.0,340.8636475,1289.54541,476.1699219,1699.169922,329.5,1133.0,490.0,1238.5,411.0,1044.0,1660879980350000.0,32.08435615182948,38.35
2303.0,341.1372681,1287.0,476.1358032,1698.5,341.0,1117.666626,493.5,1238.5,411.0,1044.0,1660879980366666.5,32.095117537258375,38.3666665
2304.0,342.2416687,1284.5,476.5,1698.5,343.5,1115.5,494.1022644,1238.897705,411.0,1044.0,1660879980383333.5,32.03755171092117,38.3833335
2305.0,343.0940247,1282.170898,476.1898193,1698.5,345.5,1113.0,495.1380615,1239.225586,411.0,1044.0,1660879980400000.0,31.989550755500904,38.4
2306.0,343.5,1279.5,475.4583435,1699.159668,347.5,1109.5,495.6825256,1239.317505,455.0,1024.0,1660879980416666.8,19.235152124341614,38.41666675
2307.0,343.5,1279.5,475.4583435,1699.159668,349.5,1107.5,496.2348633,1239.465942,455.0,1024.0,1660879980433333.5,19.226845331594486,38.4333335
2308.0,345.375,1274.46875,474.0,1699.19043,349.5,1107.5,496.2348633,1239.465942,456.0,1022.0,1660879980450000.0,18.874994633511978,38.45
2309.0,346.7654419,1271.5802,474.0,1699.0,354.2113953,1102.788574,497.6825256,1239.317505,456.0,1022.0,1660879980466666.8,18.89542600653344,38.46666675
2310.0,347.5,1269.5,473.6969604,1698.697021,357.5,1099.5,498.5877991,1239.412231,456.0,1022.0,1660879980483333.2,18.891675306206455,38.48333325
2311.0,347.625,1266.53125,473.5,1699.0,359.5,1097.5,499.3174744,1239.317505,456.0,1022.0,1660879980500000.0,18.902575543366122,38.5
2312.0,349.5,1264.0,474.1846924,1697.603638,361.6913452,1095.864258,499.8448792,1239.310181,456.0,1022.0,1660879980516666.8,18.905075636458974,38.51666675
2313.0,349.5,1264.0,474.1846924,1697.603638,365.0,1093.666626,501.0,1239.5,456.0,1022.0,1660879980533333.2,18.892551614336785,38.53333325
2314.0,351.5,1260.0,472.6258545,1697.272095,367.0,1091.666626,501.3174744,1239.317505,475.6274414,1018.215698,1660879980550000.0,13.7570164483785,38.55
2315.0,351.5,1260.0,472.6258545,1697.272095,369.5,1089.5,502.0188599,1239.575439,475.6274414,1018.215698,1660879980566666.5,13.74488001258853,38.5666665
2316.0,351.5,1260.0,472.6258545,1697.272095,372.5,1086.5,503.4191284,1239.580811,475.6274414,1018.215698,1660879980583333.2,13.750920700617339,38.58333325
2317.0,351.5,1260.0,472.6258545,1697.272095,375.0,1085.19043,503.7744141,1239.861938,491.3030396,1015.69696,1660879980600000.0,9.682320385271765,38.6
2318.0,351.5,1260.0,472.6258545,1697.272095,377.6666565,1083.0,504.8977356,1239.943237,491.3030396,1015.69696,1660879980616666.5,9.683529588539765,38.6166665
2319.0,351.5,1260.0,472.6258545,1697.272095,380.0,1081.5,505.5,1240.038452,491.3030396,1015.69696,1660879980633333.5,9.681774753459132,38.6333335
2320.0,351.5,1260.0,472.6258545,1697.272095,382.6913452,1079.864258,506.5,1240.0,491.3030396,1015.69696,1660879980650000.0,9.68695520011455,38.65
2321.0,351.5,1260.0,472.6258545,1697.272095,385.3086548,1078.135742,507.5,1240.5,491.3030396,1015.69696,1660879980666666.8,9.668765001987328,38.66666675
2322.0,351.5,1260.0,472.6258545,1697.272095,387.0,1077.666626,508.0,1240.5,491.3030396,1015.69696,1660879980683333.5,9.67019690967607,38.6833335
2323.0,351.5,1260.0,472.6258545,1697.272095,390.6274414,1075.784302,508.9222107,1240.977783,491.3030396,1015.69696,1660879980700000.0,9.65225857412233,38.7
2324.0,351.5,1260.0,472.6258545,1697.272095,392.3603516,1074.639648,509.8448792,1241.310181,491.3030396,1015.69696,1660879980716666.8,9.640223870203352,38.71666675
2325.0,351.5,1260.0,472.6258545,1697.272095,395.1458435,1073.854126,510.3621521,1241.831299,491.3030396,1015.69696,1660879980733333.2,9.61920984180533,38.73333325
2326.0,351.5,1260.0,472.6258545,1697.272095,397.2416687,1072.5,511.1962891,1241.900024,491.3030396,1015.69696,1660879980750000.0,9.617735873797715,38.75
2327.0,367.0,1236.0,470.1635132,1694.710693,399.8444519,1071.0,512.0,1242.5,491.3030396,1015.69696,1660879980766666.8,9.593627306906576,38.76666675
2328.0,367.0,1236.0,470.1635132,1694.710693,402.3986816,1070.169922,512.5,1242.5,491.3030396,1015.69696,1660879980783333.2,9.594207516083241,38.78333325
2329.0,367.0,1236.0,470.1635132,1694.710693,404.3768005,1069.0,513.0,1242.5,491.3030396,1015.69696,1660879980800000.0,9.594696200570207,38.8
2330.0,369.5,1231.5,468.9074097,1694.036987,406.7886047,1068.211426,514.2711182,1242.608887,491.3030396,1015.69696,1660879980816666.5,9.590959633158185,38.8166665
2331.0,369.5,1231.5,468.9074097,1694.036987,408.7640991,1067.312866,514.3236694,1243.227051,491.3030396,1015.69696,1660879980833333.2,9.565136884358685,38.83333325
2332.0,369.5,1231.5,468.9074097,1694.036987,410.5,1066.5,515.5,1243.5,491.3030396,1015.69696,1660879980850000.0,9.55399503692228,38.85
2333.0,369.5,1231.5,468.9074097,1694.036987,412.3986816,1066.130737,515.7056274,1244.090942,491.3030396,1015.69696,1660879980866666.5,9.529469499289615,38.8666665
2334.0,369.5,1231.5,468.9074097,1694.036987,414.5,1066.0,516.5,1244.5,491.3030396,1015.69696,1660879980883333.5,9.512393608419986,38.8833335
2335.0,369.5,1231.5,468.9074097,1694.036987,416.5,1065.0,516.5,1244.5,491.3030396,1015.69696,1660879980900000.0,9.512393608419986,38.9
2336.0,369.5,1231.5,468.9074097,1694.036987,418.3484802,1064.651489,517.2270508,1244.67627,491.3030396,1015.69696,1660879980916666.8,9.50477264344709,38.91666675
2337.0,369.5,1231.5,468.9074097,1694.036987,419.0791016,1064.689209,517.6035767,1244.815308,491.3030396,1015.69696,1660879980933333.5,9.498795351196852,38.9333335
2338.0,369.5,1231.5,468.9074097,1694.036987,420.7212219,1064.721191,518.0,1244.78833,491.3030396,1015.69696,1660879980950000.0,9.499576308643212,38.95
2339.0,369.5,1231.5,468.9074097,1694.036987,421.5166626,1064.599976,518.5,1244.5,491.3030396,1015.69696,1660879980966666.8,9.510944099207348,38.96666675
2340.0,369.5,1231.5,468.9074097,1694.036987,422.7212219,1064.721191,519.5,1244.82019,491.3030396,1015.69696,1660879980983333.2,9.496524335488136,38.98333325
2341.0,377.5,1226.5,468.3621521,1692.168701,422.7212219,1064.721191,519.5,1244.82019,491.3030396,1015.69696,1660879981000000.0,9.496524335488136,39.0
2342.0,377.5,1226.5,468.3621521,1692.168701,423.7160645,1064.963013,520.5,1244.5,491.3030396,1015.69696,1660879981016666.8,9.508072897945109,39.01666675
2343.0,377.625,1226.46875,469.0,1693.0,423.7160645,1064.963013,520.5,1244.5,491.3030396,1015.69696,1660879981033333.2,9.508072897945109,39.03333325
2344.0,377.8888855,1226.343384,468.5,1692.0,424.3768005,1065.0,521.0,1244.5,491.3030396,1015.69696,1660879981050000.0,9.507133422491082,39.05
2345.0,378.5238037,1226.119019,468.5,1692.0,424.3768005,1065.0,521.0,1244.5,491.3030396,1015.69696,1660879981066666.5,9.507133422491082,39.0666665
2346.0,378.6231995,1226.0,468.5,1692.189819,424.3768005,1065.0,521.5908813,1244.511353,491.3030396,1015.69696,1660879981083333.2,9.505442520544364,39.08333325
2347.0,378.6515198,1226.113647,468.6029358,1692.127441,424.3768005,1065.0,521.8776245,1244.43457,491.3030396,1015.69696,1660879981100000.0,9.507959457400217,39.1
2348.0,379.0,1226.5,469.5,1692.0,424.3768005,1065.0,521.8776245,1244.43457,491.3030396,1015.69696,1660879981116666.5,9.507959457400217,39.1166665
2349.0,379.219696,1226.5,470.0,1692.0,424.0,1065.5,522.2402954,1244.0,491.3030396,1015.69696,1660879981133333.5,9.5250016083337,39.1333335
2350.0,379.0,1227.0,470.1898193,1692.5,423.5,1065.5,522.2348633,1243.901489,491.3030396,1015.69696,1660879981150000.0,9.529080095985089,39.15
2351.0,379.0,1227.5,470.5,1692.0,423.0,1066.0,522.2348633,1243.901489,491.3030396,1015.69696,1660879981166666.8,9.529080095985089,39.16666675
2352.0,379.0,1227.5,470.5,1692.0,422.3986816,1066.130737,522.1591187,1244.0,491.3030396,1015.69696,1660879981183333.5,9.525197350616144,39.1833335
2353.0,379.0,1227.5,470.5,1692.0,421.7960205,1066.407959,522.0777588,1244.022217,491.3030396,1015.69696,1660879981200000.0,9.524474681508423,39.2
2354.0,378.0,1228.0,470.5,1692.5,420.8364868,1066.710693,521.7462158,1243.712158,491.3030396,1015.69696,1660879981216666.8,9.538050362065741,39.21666675
2355.0,377.5,1228.5,470.620697,1692.379272,420.5,1066.5,521.8156738,1243.815674,491.3030396,1015.69696,1660879981233333.2,9.533612054822928,39.23333325
2356.0,377.5,1228.5,470.620697,1692.379272,419.5925903,1066.740723,521.5,1243.5,491.3030396,1015.69696,1660879981250000.0,9.547383400982193,39.25
2357.0,377.5,1228.5,470.620697,1692.379272,419.5925903,1066.740723,521.5,1243.5,491.3030396,1015.69696,1660879981266666.8,9.547383400982193,39.26666675
2358.0,375.5,1230.0,470.7261963,1692.392822,419.5925903,1066.740723,521.5,1243.5,491.3030396,1015.69696,1660879981283333.2,9.547383400982193,39.28333325
2359.0,375.0,1230.5,470.7261963,1692.392822,419.5925903,1066.740723,521.5,1243.5,491.3030396,1015.69696,1660879981300000.0,9.547383400982193,39.3
2360.0,375.0,1231.155518,470.7011414,1692.5,419.5925903,1066.740723,521.5,1243.5,491.3030396,1015.69696,1660879981316666.5,9.547383400982193,39.3166665
2361.0,374.5,1232.0,470.7011414,1692.5,419.5925903,1066.740723,521.5,1243.5,491.3030396,1015.69696,1660879981333333.2,9.547383400982193,39.33333325
