Frame #,Index Pink X,Index Pink Y,Thumb Pink X,Thumb Pink Y,Hand Green X,Hand Green Y,Timestamp (microseconds),Seconds
1648,323.6881104,768.0214233,304.4767761,909.0141602,560.2165527,1054.754272,1.66079E+15,27.45
1649,323.6881104,768.0214233,304.4767761,909.0141602,560.8463745,1055.118896,1.66079E+15,27.46666675
1650,323.6881104,768.0214233,308.7280579,906.8567505,560.9827881,1054.847656,1.66079E+15,27.48333325
1651,323.6881104,768.0214233,308.7280579,906.8567505,562.8062744,1055.595459,1.66079E+15,27.5
1652,323.6881104,768.0214233,311.026825,906.1340942,562.9615479,1055.5,1.66079E+15,27.51666675
1653,323.6881104,768.0214233,311.026825,906.1340942,562.9615479,1055.5,1.66079E+15,27.53333325
1654,323.6881104,768.0214233,310.2763062,907.0802002,562.666687,1055.666626,1.66079E+15,27.55
1655,323.6881104,768.0214233,310.2763062,907.0802002,563.0062256,1056.320923,1.66079E+15,27.5666665
1656,323.6881104,768.0214233,310.2763062,907.0802002,562.5394287,1056.142456,1.66079E+15,27.58333325
1657,323.6881104,768.0214233,310.2763062,907.0802002,561.3102417,1055.844849,1.66079E+15,27.6
1658,323.6881104,768.0214233,310.2763062,907.0802002,560.3273315,1056.474487,1.66079E+15,27.6166665
1659,323.6881104,768.0214233,310.2763062,907.0802002,559.2928467,1056.034302,1.66079E+15,27.6333335
1660,323.6881104,768.0214233,310.2763062,907.0802002,558.7557983,1056.059448,1.66079E+15,27.65
1661,323.6881104,768.0214233,310.2763062,907.0802002,558.7557983,1056.059448,1.66079E+15,27.66666675
1662,323.6881104,768.0214233,310.2763062,907.0802002,558.7557983,1056.059448,1.66079E+15,27.6833335
1663,323.6881104,768.0214233,310.2763062,907.0802002,558.8449097,1055.689819,1.66079E+15,27.7
1664,323.6881104,768.0214233,310.2763062,907.0802002,559.142395,1055.572754,1.66079E+15,27.71666675
1665,323.6881104,768.0214233,310.2763062,907.0802002,559.5,1056,1.66079E+15,27.73333325
1666,357.719635,718.1037598,305.8056946,915.2210083,559.5,1056,1.66079E+15,27.75
1667,357.1314697,718.706543,305.7364807,915.1448364,559.5,1056,1.66079E+15,27.76666675
1668,354.2046204,721.7755737,305.7111206,915.0683594,559.5,1056,1.66079E+15,27.78333325
1669,354.2046204,721.7755737,305.7111206,915.0683594,559.5,1056,1.66079E+15,27.8
1670,354.2046204,721.7755737,305.7111206,915.0683594,559.5,1055.842285,1.66079E+15,27.8166665
1671,354.2046204,721.7755737,305.7111206,915.0683594,559.5,1055.333374,1.66079E+15,27.83333325
1672,354.2046204,721.7755737,305.7111206,915.0683594,560.4318237,1054.534058,1.66079E+15,27.85
1673,354.2046204,721.7755737,305.7111206,915.0683594,561.5610352,1052.936646,1.66079E+15,27.8666665
1674,354.2046204,721.7755737,305.7111206,915.0683594,562.755249,1051.588623,1.66079E+15,27.8833335
1675,354.2046204,721.7755737,305.7111206,915.0683594,562.6621704,1051.040527,1.66079E+15,27.9
1676,354.2046204,721.7755737,305.7111206,915.0683594,561.6801758,1051.319824,1.66079E+15,27.91666675
1677,354.2046204,721.7755737,305.7111206,915.0683594,559.6135254,1052.10144,1.66079E+15,27.9333335
1678,354.2046204,721.7755737,305.7111206,915.0683594,558.3970337,1052.842896,1.66079E+15,27.95
1679,354.2046204,721.7755737,305.7111206,915.0683594,557.7318115,1052.561401,1.66079E+15,27.96666675
1680,354.2046204,721.7755737,305.7111206,915.0683594,556.4578247,1052.542114,1.66079E+15,27.98333325
1681,354.2046204,721.7755737,305.7111206,915.0683594,556.4578247,1052.542114,1.66079E+15,28
1682,354.2046204,721.7755737,305.7111206,915.0683594,556.4578247,1052.542114,1.66079E+15,28.01666675
1683,354.2046204,721.7755737,305.7111206,915.0683594,557.2305908,1052.568481,1.66079E+15,28.03333325
1684,354.2046204,721.7755737,305.7111206,915.0683594,557.5751343,1052.809814,1.66079E+15,28.05
1685,354.2046204,721.7755737,305.7111206,915.0683594,557.859436,1052.784546,1.66079E+15,28.0666665
1686,354.2046204,721.7755737,305.7111206,915.0683594,558.1497803,1052.955688,1.66079E+15,28.08333325
1687,354.2046204,721.7755737,305.7111206,915.0683594,558.1444702,1053.013306,1.66079E+15,28.1
1688,354.2046204,721.7755737,305.7111206,915.0683594,558.2269287,1054.030151,1.66079E+15,28.1166665
1689,354.2046204,721.7755737,305.7111206,915.0683594,558.5609741,1054.361816,1.66079E+15,28.1333335
1690,354.2046204,721.7755737,305.7111206,915.0683594,559.350647,1054.234619,1.66079E+15,28.15
1691,354.2046204,721.7755737,305.7111206,915.0683594,559.8832397,1054.588867,1.66079E+15,28.16666675
1692,354.2046204,721.7755737,305.5177917,911.0452881,561.5,1054.5,1.66079E+15,28.1833335
1693,354.2046204,721.7755737,305.5177917,911.0452881,561.6513062,1054.5,1.66079E+15,28.2
1694,354.2046204,721.7755737,305.5177917,911.0452881,562.3640747,1055.061523,1.66079E+15,28.21666675
1695,354.2046204,721.7755737,305.5177917,911.0452881,562.486084,1055.388916,1.66079E+15,28.23333325
1696,354.2046204,721.7755737,305.5177917,911.0452881,562.96875,1055.4375,1.66079E+15,28.25
1697,354.2046204,721.7755737,305.5177917,911.0452881,563.3105469,1055.595459,1.66079E+15,28.26666675
1698,354.2046204,721.7755737,305.5177917,911.0452881,562.5272827,1055.775757,1.66079E+15,28.28333325
1699,354.2046204,721.7755737,305.5177917,911.0452881,561.8790283,1055.930054,1.66079E+15,28.3
1700,354.2046204,721.7755737,305.5177917,911.0452881,562.5,1055.842285,1.66079E+15,28.3166665
1701,354.2046204,721.7755737,305.5177917,911.0452881,562.666687,1055.666626,1.66079E+15,28.33333325
1702,354.2046204,721.7755737,305.5177917,911.0452881,563.2327271,1055.320801,1.66079E+15,28.35
1703,354.2046204,721.7755737,305.5177917,911.0452881,565.017395,1054.701416,1.66079E+15,28.3666665
1704,354.2046204,721.7755737,305.5177917,911.0452881,565.6897583,1053.844849,1.66079E+15,28.3833335
1705,354.2046204,721.7755737,305.5177917,911.0452881,567.5,1052,1.66079E+15,28.4
1706,354.2046204,721.7755737,305.5177917,911.0452881,569.730896,1050.353394,1.66079E+15,28.41666675
1707,354.2046204,721.7755737,305.5177917,911.0452881,568.9298096,1050.898193,1.66079E+15,28.4333335
1708,354.2046204,721.7755737,305.5177917,911.0452881,567.2678223,1050.638184,1.66079E+15,28.45
1709,354.2046204,721.7755737,305.5177917,911.0452881,566.8449097,1051.689819,1.66079E+15,28.46666675
1710,354.2046204,721.7755737,305.5177917,911.0452881,564.8588867,1052.672729,1.66079E+15,28.48333325
1711,354.2046204,721.7755737,305.5177917,911.0452881,563.4758301,1052.784912,1.66079E+15,28.5
1712,354.2046204,721.7755737,305.5177917,911.0452881,563.4758301,1052.784912,1.66079E+15,28.51666675
1713,354.2046204,721.7755737,305.5177917,911.0452881,564.1550903,1053.310181,1.66079E+15,28.53333325
1714,354.2046204,721.7755737,305.5177917,911.0452881,564.1550903,1053.310181,1.66079E+15,28.55
1715,354.2046204,721.7755737,305.5177917,911.0452881,565.0499878,1053.390015,1.66079E+15,28.5666665
1716,354.2046204,721.7755737,305.5177917,911.0452881,565,1053.5,1.66079E+15,28.58333325
1717,354.2046204,721.7755737,305.5177917,911.0452881,565.4244995,1054.018921,1.66079E+15,28.6
1718,354.2046204,721.7755737,305.5177917,911.0452881,564.9320679,1054.695801,1.66079E+15,28.6166665
1719,354.2046204,721.7755737,305.5177917,911.0452881,565.0333252,1055.736084,1.66079E+15,28.6333335
1720,354.2046204,721.7755737,305.5177917,911.0452881,565.2550659,1055.744873,1.66079E+15,28.65
1721,354.2046204,721.7755737,305.5177917,911.0452881,565.2678223,1055.672363,1.66079E+15,28.66666675
1722,354.2046204,721.7755737,305.5177917,911.0452881,565.2678223,1055.672363,1.66079E+15,28.6833335
1723,354.2046204,721.7755737,305.5177917,911.0452881,565.2185669,1055.83606,1.66079E+15,28.7
1724,354.2046204,721.7755737,305.5177917,911.0452881,564.8449097,1055.689819,1.66079E+15,28.71666675
1725,354.2046204,721.7755737,305.5177917,911.0452881,564.8449097,1055.689819,1.66079E+15,28.73333325
1726,354.2046204,721.7755737,305.5177917,911.0452881,563.583313,1056.938232,1.66079E+15,28.75
1727,354.2046204,721.7755737,305.5177917,911.0452881,563.399353,1056.778931,1.66079E+15,28.76666675
1728,354.2046204,721.7755737,305.5177917,911.0452881,563.1577148,1056.5,1.66079E+15,28.78333325
1729,357.8369446,724.8224487,319.7468872,905.2174683,563.6881714,1056.802856,1.66079E+15,28.8
1730,357.8369446,724.8224487,319.7468872,905.2174683,563.8666382,1056.973389,1.66079E+15,28.8166665
1731,357.8369446,724.8224487,319.7468872,905.2174683,564.4039307,1056.850952,1.66079E+15,28.83333325
1732,357.8369446,724.8224487,319.7468872,905.2174683,565.6740723,1055.977783,1.66079E+15,28.85
1733,357.8369446,724.8224487,319.7468872,905.2174683,566.4345703,1055.122314,1.66079E+15,28.8666665
1734,357.8369446,724.8224487,319.7468872,905.2174683,566.9495239,1053.138062,1.66079E+15,28.8833335
1735,357.8369446,724.8224487,321.5,898,565.857605,1051.427246,1.66079E+15,28.9
1736,357.8369446,724.8224487,315.3504333,901.0769043,563.649353,1052.765381,1.66079E+15,28.91666675
1737,357.8369446,724.8224487,315.3504333,901.0769043,561.6723633,1053.267822,1.66079E+15,28.9333335
1738,357.8369446,724.8224487,315.3504333,901.0769043,560.5,1054.5,1.66079E+15,28.95
1739,357.8369446,724.8224487,308.909729,904.881958,559.4289551,1055.237671,1.66079E+15,28.96666675
1740,357.8369446,724.8224487,309.1340942,905.0267944,559.2830811,1054.896851,1.66079E+15,28.98333325
1741,357.8369446,724.8224487,309.1340942,905.0267944,559.649353,1054.765381,1.66079E+15,29
1742,357.8369446,724.8224487,311.2237549,903.6712036,560.1621094,1054.865479,1.66079E+15,29.01666675
1743,357.8369446,724.8224487,311.2237549,903.6712036,561.6610718,1054.661011,1.66079E+15,29.03333325
1744,357.8369446,724.8224487,311.2237549,903.6712036,562,1055.318359,1.66079E+15,29.05
1745,357.8369446,724.8224487,313.8449707,903.449585,562.5814209,1055.37207,1.66079E+15,29.0666665
1746,357.8369446,724.8224487,313.8449707,903.449585,561.7948608,1056,1.66079E+15,29.08333325
1747,357.8369446,724.8224487,313.8449707,903.449585,561.5,1056.5,1.66079E+15,29.1
1748,357.8369446,724.8224487,313.8449707,903.449585,560.9385986,1056.505859,1.66079E+15,29.1166665
1749,357.8369446,724.8224487,313.8449707,903.449585,559.8422852,1057.5,1.66079E+15,29.1333335
1750,357.8369446,724.8224487,313.8449707,903.449585,559.1577148,1057.5,1.66079E+15,29.15
1751,357.8369446,724.8224487,313.8449707,903.449585,558.5,1057.5,1.66079E+15,29.16666675
1752,325.5,748.5,307,906,558.0217285,1057.829712,1.66079E+15,29.1833335
1753,325.5,748.5,307,906,557.6558228,1058.184326,1.66079E+15,29.2
1754,325.5,748.5,307,906,557.5,1058.5,1.66079E+15,29.21666675
1755,325.5,748.5,307,906,557,1058.5,1.66079E+15,29.23333325
1756,325.5,748.5,307,906,557.5078125,1058.929688,1.66079E+15,29.25
1757,325.5,748.5,307,906,557.583313,1058.938232,1.66079E+15,29.26666675
1758,325.5,748.5,307,906,557.8134766,1058.785889,1.66079E+15,29.28333325
1759,325.5,748.5,307,906,558.7233276,1058.5,1.66079E+15,29.3
1760,365.5,712,312.8482361,910.1490479,559.5645142,1058.47583,1.66079E+15,29.3166665
1761,365.5,712,312.8482361,910.1490479,560.1279297,1058.023315,1.66079E+15,29.33333325
1762,365.5,712,312.8482361,910.1490479,561.8353271,1058.164673,1.66079E+15,29.35
1763,365.5,712,312.8482361,910.1490479,562.4069214,1057.333374,1.66079E+15,29.3666665
1764,365.5,712,312.8482361,910.1490479,563.5869751,1055.318848,1.66079E+15,29.3833335
1765,365.5,712,312.8482361,910.1490479,563.0999756,1055.377808,1.66079E+15,29.4
1766,365.5,712,312.8482361,910.1490479,563.0999756,1055.377808,1.66079E+15,29.41666675
1767,365.5,712,312.8482361,910.1490479,559.3859863,1056.092163,1.66079E+15,29.4333335
1768,365.5,712,315.5,900,557.8156738,1057.184326,1.66079E+15,29.45
1769,365.5,712,315.5,900,557.5,1057.5,1.66079E+15,29.46666675
1770,365.5,712,315.5,900,557.5,1057.5,1.66079E+15,29.48333325
1771,365.5,712,315.5,900,560.3301392,1056.672974,1.66079E+15,29.5
1772,365.5,712,315.5,900,561.982605,1056.701416,1.66079E+15,29.51666675
1773,365.5,712,315.5,900,563.5943604,1057.320801,1.66079E+15,29.53333325
1774,365.5,712,315.5,900,563.9382935,1057.416626,1.66079E+15,29.55
1775,365.5,712,315.5,900,564.5814209,1057.37207,1.66079E+15,29.5666665
1776,365.5,712,315.5,900,564.3982544,1058.755127,1.66079E+15,29.58333325
1777,365.5,712,315.5,900,562.1582642,1059.225586,1.66079E+15,29.6
1778,365.5,712,315.5,900,561.6897583,1059.155151,1.66079E+15,29.6166665
1779,365.5,712,315.5,900,559.5727539,1059.821167,1.66079E+15,29.6333335
1780,365.5,712,315.5,900,558.3551636,1059.598389,1.66079E+15,29.65
1781,365.5,712,315.5,900,557.6390991,1059.882202,1.66079E+15,29.66666675
1782,365.5,712,315.5,900,557.6390991,1059.882202,1.66079E+15,29.6833335
1783,365.5,712,315.5,900,557.8897705,1059.983887,1.66079E+15,29.7
1784,349.2686157,732.8640747,315.5726013,905.8446045,557.8042603,1060.552856,1.66079E+15,29.71666675
1785,349.2686157,732.8640747,315.5726013,905.8446045,557.6610718,1060.338989,1.66079E+15,29.73333325
1786,349.2686157,732.8640747,315.5726013,905.8446045,558.4526978,1060.047241,1.66079E+15,29.75
1787,349.2686157,732.8640747,315.5726013,905.8446045,558.6781616,1060.721313,1.66079E+15,29.76666675
1788,349.2686157,732.8640747,315.5726013,905.8446045,559.4749756,1060.56665,1.66079E+15,29.78333325
1789,349.2686157,732.8640747,315.5726013,905.8446045,559.404541,1060.638184,1.66079E+15,29.8
1790,349.2686157,732.8640747,315.5726013,905.8446045,559.1610107,1060.132813,1.66079E+15,29.8166665
1791,348.8300781,741.1699219,312.5253296,906.3759766,559.1363525,1059,1.66079E+15,29.83333325
1792,348.8300781,741.1699219,312.5253296,906.3759766,559.0692139,1057.984619,1.66079E+15,29.85
1793,348.8300781,741.1699219,312.5253296,906.3759766,559.5645142,1056.47583,1.66079E+15,29.8666665
1794,348.8300781,741.1699219,312.5253296,906.3759766,559.5,1054.5,1.66079E+15,29.8833335
1795,348.8300781,741.1699219,312.5253296,906.3759766,554.9940796,1055.421875,1.66079E+15,29.9
1796,348.8300781,741.1699219,312.5253296,906.3759766,551.6610718,1055.661011,1.66079E+15,29.91666675
1797,348.8300781,741.1699219,312.5253296,906.3759766,549.6610718,1056.338989,1.66079E+15,29.9333335
1798,348.8300781,741.1699219,312.5253296,906.3759766,547.3276367,1057.267822,1.66079E+15,29.95
1799,348.8300781,741.1699219,312.5253296,906.3759766,546.6381836,1057.404541,1.66079E+15,29.96666675
1800,348.8300781,741.1699219,291.710144,912.8405762,547.5,1057.5,1.66079E+15,29.98333325
1801,348.8300781,741.1699219,291.710144,912.8405762,548.7287598,1056.405273,1.66079E+15,30
1802,348.8300781,741.1699219,291.710144,912.8405762,550.2848511,1056,1.66079E+15,30.01666675
1803,348.8300781,741.1699219,291.710144,912.8405762,551.7661743,1055.555542,1.66079E+15,30.03333325
1804,348.8300781,741.1699219,291.710144,912.8405762,552.4411621,1055.039185,1.66079E+15,30.05
1805,348.8300781,741.1699219,291.710144,912.8405762,552.7033081,1055.869995,1.66079E+15,30.0666665
1806,348.8300781,741.1699219,291.710144,912.8405762,552.793335,1056.373291,1.66079E+15,30.08333325
1807,348.8300781,741.1699219,291.710144,912.8405762,552.6096191,1056.735718,1.66079E+15,30.1
1808,348.8300781,741.1699219,291.710144,912.8405762,551.857605,1057.427246,1.66079E+15,30.1166665
1809,348.8300781,741.1699219,291.710144,912.8405762,551.7920532,1058.065552,1.66079E+15,30.1333335
1810,348.8300781,741.1699219,291.710144,912.8405762,552.0848999,1058.305054,1.66079E+15,30.15
1811,348.8300781,741.1699219,300.8201904,913.5,551.857605,1058.857544,1.66079E+15,30.16666675
1812,305.1420898,783.1912842,301.2629089,913.8356934,552.2189331,1059.124146,1.66079E+15,30.1833335
1813,305.1420898,783.1912842,301.2629089,913.8356934,552.1621094,1058.865479,1.66079E+15,30.2
1814,315.6704407,758.1022949,302.098053,914.8823242,552.5,1059,1.66079E+15,30.21666675
1815,315.6704407,758.1022949,302.098053,914.8823242,553.8450317,1059.982422,1.66079E+15,30.23333325
1816,315.6704407,758.1022949,302.098053,914.8823242,554.2098999,1060,1.66079E+15,30.25
1817,315.6704407,758.1022949,302.098053,914.8823242,555.4196167,1059.901733,1.66079E+15,30.26666675
1818,315.6704407,758.1022949,302.098053,914.8823242,555.857605,1059.427246,1.66079E+15,30.28333325
1819,315.6704407,758.1022949,302.098053,914.8823242,555.5827026,1059.19751,1.66079E+15,30.3
1820,315.6704407,758.1022949,302.098053,914.8823242,557.5645142,1058.47583,1.66079E+15,30.3166665
1821,315.6704407,758.1022949,302.098053,914.8823242,558.5814209,1057.37207,1.66079E+15,30.33333325
1822,315.6704407,758.1022949,302.098053,914.8823242,559.8604736,1056.918579,1.66079E+15,30.35
1823,315.6704407,758.1022949,302.098053,914.8823242,561.4436646,1055.028198,1.66079E+15,30.3666665
1824,315.6704407,758.1022949,302.098053,914.8823242,563.3884888,1053.11499,1.66079E+15,30.3833335
1825,315.6704407,758.1022949,302.098053,914.8823242,564.2145996,1050.814575,1.66079E+15,30.4
1826,315.6704407,758.1022949,316.5978699,892.3227539,562.333313,1050.833374,1.66079E+15,30.41666675
1827,315.6704407,758.1022949,316.5978699,892.3227539,559.6865234,1050.240601,1.66079E+15,30.4333335
1828,315.6704407,758.1022949,316.5978699,892.3227539,557.7012329,1050.138306,1.66079E+15,30.45
1829,315.6704407,758.1022949,316.5978699,892.3227539,555.8286743,1050.409668,1.66079E+15,30.46666675
1830,315.6704407,758.1022949,316.5978699,892.3227539,553.8286743,1050.409668,1.66079E+15,30.48333325
1831,315.6704407,758.1022949,305.5804138,897.1918945,553.5625,1050.046265,1.66079E+15,30.5
1832,315.6704407,758.1022949,304,896,553.5625,1050.046265,1.66079E+15,30.51666675
1833,315.6704407,758.1022949,304,896,553.555542,1049.541138,1.66079E+15,30.53333325
1834,315.6704407,758.1022949,304,896,555.4436646,1049.028198,1.66079E+15,30.55
1835,315.6704407,758.1022949,304,896,556.5912476,1049.099731,1.66079E+15,30.5666665
1836,315.6704407,758.1022949,304,896,557.5,1049.5,1.66079E+15,30.58333325
1837,315.6704407,758.1022949,304,896,558.4470825,1049.428589,1.66079E+15,30.6
1838,315.6704407,758.1022949,304,896,558.8660889,1049.193726,1.66079E+15,30.6166665
1839,315.6704407,758.1022949,304,896,559.736084,1049.180542,1.66079E+15,30.6333335
1840,315.6704407,758.1022949,304,896,560.3616333,1049.06604,1.66079E+15,30.65
1841,315.6704407,758.1022949,304,896,561.4120483,1048.805786,1.66079E+15,30.66666675
1842,315.6704407,758.1022949,304,896,561.3389282,1049.338989,1.66079E+15,30.6833335
1843,337.1418457,739.0283813,311.7069702,903.5274658,561.5901489,1049.40979,1.66079E+15,30.7
1844,342.5,731.7886353,311.670166,904.003479,560.5,1049.5,1.66079E+15,30.71666675
1845,346.0120544,727.9076538,310.5393372,906.0805054,560.1333618,1049.650024,1.66079E+15,30.73333325
1846,346.0120544,727.9076538,310.5393372,906.0805054,559.5645142,1050.47583,1.66079E+15,30.75
1847,345.2811279,723.8634644,308.2808228,908.1636353,559.3447266,1050.72937,1.66079E+15,30.76666675
1848,345.2811279,723.8634644,308.2808228,908.1636353,558.1582642,1051.225586,1.66079E+15,30.78333325
1849,345.2811279,723.8634644,308.2808228,908.1636353,557.6723633,1051.267822,1.66079E+15,30.8
1850,345.2811279,723.8634644,308.2808228,908.1636353,557.2928467,1052.034302,1.66079E+15,30.8166665
1851,345.2811279,723.8634644,308.2808228,908.1636353,557.5625,1052.322876,1.66079E+15,30.83333325
1852,345.2811279,723.8634644,308.2808228,908.1636353,557.9371338,1051.3396,1.66079E+15,30.85
1853,345.2811279,723.8634644,320.2568359,893.0218506,559.8790283,1050.643066,1.66079E+15,30.8666665
1854,345.2811279,723.8634644,320.2568359,893.0218506,558.609375,1051.367188,1.66079E+15,30.8833335
1855,345.2811279,723.8634644,320.2568359,893.0218506,557.083313,1051.271606,1.66079E+15,30.9
1856,345.2811279,723.8634644,320.2568359,893.0218506,556.2828979,1051.585449,1.66079E+15,30.91666675
1857,345.2811279,723.8634644,320.2568359,893.0218506,554.2111816,1051.890625,1.66079E+15,30.9333335
1858,345.2811279,723.8634644,320.2568359,893.0218506,552.7393188,1051.922363,1.66079E+15,30.95
1859,345.2811279,723.8634644,320.2568359,893.0218506,551.7948608,1052,1.66079E+15,30.96666675
1860,345.2811279,723.8634644,320.2568359,893.0218506,551.7012329,1052.138306,1.66079E+15,30.98333325
1861,345.2811279,723.8634644,320.2568359,893.0218506,551.6610718,1052.338989,1.66079E+15,31
1862,345.2811279,723.8634644,320.2568359,893.0218506,553.5645142,1052.47583,1.66079E+15,31.01666675
1863,345.2811279,723.8634644,320.2568359,893.0218506,553.5645142,1052.47583,1.66079E+15,31.03333325
1864,345.2811279,723.8634644,320.2568359,893.0218506,555.5999756,1053.341675,1.66079E+15,31.05
1865,345.2811279,723.8634644,320.2568359,893.0218506,556.1339111,1054.193726,1.66079E+15,31.0666665
1866,345.2811279,723.8634644,320.2568359,893.0218506,557.333313,1054.649292,1.66079E+15,31.08333325
1867,345.2811279,723.8634644,320.2568359,893.0218506,557.5755005,1054.981079,1.66079E+15,31.1
1868,345.2811279,723.8634644,320.2568359,893.0218506,558.0693359,1055.221069,1.66079E+15,31.1166665
1869,345.2811279,723.8634644,320.2568359,893.0218506,559.3041992,1055.236206,1.66079E+15,31.1333335
1870,314.5,769.5,313.2392578,910.3951416,559.5,1055.842285,1.66079E+15,31.15
1871,314.5,769.5,313.2392578,910.3951416,559.5,1056.5,1.66079E+15,31.16666675
1872,314.5,769.5,313.2392578,910.3951416,559.7744141,1057.138062,1.66079E+15,31.1833335
1873,314.5,769.5,313.2392578,910.3951416,560.2596436,1057.501709,1.66079E+15,31.2
1874,314.5,769.5,313.2392578,910.3951416,560.2596436,1057.501709,1.66079E+15,31.21666675
1875,314.5,769.5,313.2392578,910.3951416,560.6378784,1057.168701,1.66079E+15,31.23333325
1876,314.5,769.5,313.2392578,910.3951416,560.6378784,1057.168701,1.66079E+15,31.25
1877,314.5,769.5,313.2392578,910.3951416,560.6845703,1056.641602,1.66079E+15,31.26666675
1878,314.5,769.5,313.2392578,910.3951416,561,1056,1.66079E+15,31.28333325
1879,314.5,769.5,313.2392578,910.3951416,561.6958008,1055.608398,1.66079E+15,31.3
1880,314.5,769.5,313.2392578,910.3951416,562.5113525,1055.409058,1.66079E+15,31.3166665
1881,314.5,769.5,313.2392578,910.3951416,563,1054,1.66079E+15,31.33333325
1882,314.5,769.5,313.2392578,910.3951416,564.5,1053.5,1.66079E+15,31.35
1883,314.5,769.5,313.2392578,910.3951416,566.5,1051.5,1.66079E+15,31.3666665
1884,314.5,769.5,313.2392578,910.3951416,567.5755005,1050.981079,1.66079E+15,31.3833335
1885,314.5,769.5,313.2392578,910.3951416,565.3102417,1051.155151,1.66079E+15,31.4
1886,314.5,769.5,313.2392578,910.3951416,565.3102417,1051.155151,1.66079E+15,31.41666675
1887,314.5,769.5,313.2392578,910.3951416,564.6087036,1050.837646,1.66079E+15,31.4333335
1888,314.5,769.5,313.2392578,910.3951416,563.142395,1051.427246,1.66079E+15,31.45
1889,314.5,769.5,313.2392578,910.3951416,562.9811401,1051.575439,1.66079E+15,31.46666675
1890,314.5,769.5,313.2392578,910.3951416,563.355896,1052.155396,1.66079E+15,31.48333325
1891,314.5,769.5,313.2392578,910.3951416,563.6865234,1052.240601,1.66079E+15,31.5
1892,314.5,769.5,313.2392578,910.3951416,565.1828003,1052.349487,1.66079E+15,31.51666675
1893,314.5,769.5,313.2392578,910.3951416,566.1095581,1052.24707,1.66079E+15,31.53333325
1894,314.5,769.5,325.3089294,894.1422729,566.9500122,1052.281006,1.66079E+15,31.55
1895,314.5,769.5,325.3089294,894.1422729,566.6933594,1052.605347,1.66079E+15,31.5666665
1896,314.5,769.5,325.3089294,894.1422729,566.619751,1052.898804,1.66079E+15,31.58333325
1897,314.5,769.5,325.3089294,894.1422729,566.6290894,1052.82959,1.66079E+15,31.6
1898,314.5,769.5,325.3089294,894.1422729,566.3439331,1053.5,1.66079E+15,31.6166665
1899,314.5,769.5,325.3089294,894.1422729,565.7486572,1053.59021,1.66079E+15,31.6333335
1900,314.5,769.5,325.3089294,894.1422729,565.2633057,1054.207275,1.66079E+15,31.65
1901,329.5576782,755.5769043,318.1358032,907.6913452,564.3260498,1054.199463,1.66079E+15,31.66666675
1902,329.5576782,755.5769043,318.1358032,907.6913452,563.2678223,1054.638184,1.66079E+15,31.6833335
1903,329.5576782,755.5769043,318.1358032,907.6913452,562.8613281,1055.04126,1.66079E+15,31.7
1904,329.5576782,755.5769043,318.1358032,907.6913452,562.5,1055.5,1.66079E+15,31.71666675
1905,329.5576782,755.5769043,318.1358032,907.6913452,562.1587524,1055.37561,1.66079E+15,31.73333325
1906,329.5576782,755.5769043,318.1358032,907.6913452,562.1587524,1055.37561,1.66079E+15,31.75
1907,329.5576782,755.5769043,318.1358032,907.6913452,562.1613159,1055.309082,1.66079E+15,31.76666675
1908,329.5576782,755.5769043,318.1358032,907.6913452,562.1613159,1055.309082,1.66079E+15,31.78333325
1909,329.5576782,755.5769043,318.1358032,907.6913452,562.1613159,1055.309082,1.66079E+15,31.8
1910,329.5576782,755.5769043,318.1358032,907.6913452,561.5,1054.5,1.66079E+15,31.8166665
1911,329.5576782,755.5769043,318.1358032,907.6913452,561.1471558,1053.945923,1.66079E+15,31.83333325
1912,329.5576782,755.5769043,318.1358032,907.6913452,560.9835815,1052.92627,1.66079E+15,31.85
1913,329.5576782,755.5769043,318.1358032,907.6913452,561.9095459,1051.439331,1.66079E+15,31.8666665
1914,329.5576782,755.5769043,318.1358032,907.6913452,561.1339111,1050.806274,1.66079E+15,31.8833335
1915,329.5576782,755.5769043,318.1358032,907.6913452,559.3166504,1051.050049,1.66079E+15,31.9
1916,329.5576782,755.5769043,318.1358032,907.6913452,559.2678223,1050.672363,1.66079E+15,31.91666675
1917,329.5576782,755.5769043,297.6833191,908.5666504,559.5,1050.5,1.66079E+15,31.9333335
1918,329.5576782,755.5769043,297.6833191,908.5666504,559.6610718,1049.661011,1.66079E+15,31.95
1919,329.5576782,755.5769043,297.6833191,908.5666504,560.8287354,1049.143677,1.66079E+15,31.96666675
1920,329.5576782,755.5769043,307,904,561.6610718,1048.338989,1.66079E+15,31.98333325
1921,329.5576782,755.5769043,303.6581116,904.222229,561.6610718,1048.338989,1.66079E+15,32
1922,329.5576782,755.5769043,303.6581116,904.222229,562.8139648,1047.918579,1.66079E+15,32.01666675
1923,329.5576782,755.5769043,303.6581116,904.222229,562.5,1048.5,1.66079E+15,32.03333325
1924,329.5576782,755.5769043,303.6581116,904.222229,562.3621216,1049.168701,1.66079E+15,32.05
1925,329.5576782,755.5769043,303.6581116,904.222229,561.2754517,1050.796143,1.66079E+15,32.0666665
1926,329.5576782,755.5769043,303.6581116,904.222229,559.6958008,1051.608398,1.66079E+15,32.08333325
1927,329.5576782,755.5769043,303.6581116,904.222229,559.0701904,1052.835083,1.66079E+15,32.1
1928,329.5576782,755.5769043,303.6581116,904.222229,559.1380615,1053.387207,1.66079E+15,32.1166665
