Frame #,Body Pink X,Body Pink Y,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds
168.0,482.0973206,1491.647217,489.8955688,1642.827759,314.3732605,983.5968018,361.3790283,1255.120972,1660000937660003.2,2.2974032695505,2.78333325
169.0,482.0973206,1491.647217,489.8955688,1642.827759,314.5274658,983.2271118,361.3790283,1255.120972,1660000937676669.8,2.2965898836687786,2.79999975
170.0,482.0973206,1491.647217,489.8955688,1642.827759,314.4438171,983.1591797,361.150116,1255.150146,1660000937693336.5,2.2962224899662624,2.8166665
171.0,482.0973206,1491.647217,489.8955688,1642.827759,314.3830566,983.1031494,361.209259,1254.970825,1660000937710003.2,2.295935541830701,2.83333325
172.0,482.0973206,1491.647217,489.8955688,1642.827759,314.2644958,982.7735596,360.8004761,1254.485962,1660000937726669.8,2.294713312407916,2.84999975
173.0,483.4642944,1310.580322,498.1452332,1635.394531,314.5833435,982.2407227,360.7407532,1254.451416,1660000937743336.5,3.1281548914605426,2.8666665
174.0,483.4642944,1310.580322,498.1452332,1635.394531,314.706665,982.1409302,360.5799866,1254.359985,1660000937760003.2,3.1279260779522264,2.88333325
175.0,483.4642944,1310.580322,498.1452332,1635.394531,314.706665,982.1409302,359.9301147,1254.29834,1660000937776670.0,3.1279260779522264,2.9
176.0,483.4642944,1310.580322,498.1452332,1635.394531,314.818512,982.0333252,359.9301147,1254.29834,1660000937793336.8,3.1276439639277647,2.91666675
177.0,483.4642944,1310.580322,498.1452332,1635.394531,314.706665,982.1409302,359.9301147,1254.29834,1660000937810003.2,3.1279260779522264,2.93333325
178.0,483.4642944,1310.580322,498.1452332,1635.394531,314.7875366,982.1968994,359.6954346,1254.666626,1660000937826670.0,3.1283040978125043,2.95
179.0,483.4642944,1310.580322,498.1452332,1635.394531,314.8996277,982.0852051,359.6610718,1254.719849,1660000937843336.5,3.128004407853658,2.9666665
180.0,483.4642944,1310.580322,498.1452332,1635.394531,315.2495117,982.1325684,359.4307556,1254.93335,1660000937860003.2,3.128791082452142,2.98333325
181.0,483.4642944,1310.580322,498.1452332,1635.394531,315.4715881,982.2120972,359.4307556,1254.93335,1660000937876670.0,3.129505331829192,3.0
182.0,483.4642944,1310.580322,498.1452332,1635.394531,315.074707,983.0632324,359.3790283,1255.120972,1660000937893336.5,3.1325570860463023,3.0166665
183.0,483.4642944,1310.580322,498.1452332,1635.394531,315.3155823,982.9309692,359.5388489,1255.416016,1660000937910003.2,3.1323809716535376,3.03333325
184.0,483.4642944,1310.580322,498.1452332,1635.394531,315.3155823,982.9309692,359.5388489,1255.416016,1660000937926669.8,3.1323809716535376,3.04999975
