Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Shoulder Pink X,Shoulder Pink Y,Back Pink X,Back Pink Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds
892.0,382.46875,886.625,421.7126465,1221.712646,410.5166626,728.888916,500.9558105,857.2836304,510.5,690.5,1660610160165000.0,-5.149660635273247,14.85
893.0,382.0990906,885.6936646,421.6581116,1222.222168,411.3963928,728.5134888,502.358551,857.6414185,512.5,690.5,1660610160181666.5,-5.820409666470149,14.8666665
894.0,384.0,885.5,421.7886047,1222.211426,412.7883606,728.4338379,502.7388306,857.6477661,514.2988281,690.5,1660610160198333.5,-6.433848997176617,14.8833335
895.0,384.5,885.5,422.2789001,1222.136108,414.1130066,727.8870239,503.831543,857.4946289,516.2988281,690.5,1660610160215000.2,-7.121556017584685,14.90000025
896.0,385.0,885.0,422.5,1222.0,416.0,727.5,504.3584595,857.7403564,516.5,690.5,1660610160231666.8,-7.1792542531014085,14.91666675
897.0,386.1635132,884.7106934,422.3768005,1222.0,416.030304,728.4343262,504.8419189,857.6065063,518.2738037,690.3928833,1660610160248333.5,-7.7863016323687075,14.9333335
898.0,386.7106934,884.8364868,422.6231995,1222.0,417.2364197,726.9185791,505.5106506,857.7960815,518.7261963,690.3928833,1660610160265000.0,-7.931031162859774,14.95
899.0,372.8405762,1162.289795,423.0,1221.862793,418.3236694,726.7729492,506.1666565,857.666687,520.1307373,690.6013184,1660610160281666.8,-8.420595432125477,14.96666675
900.0,372.375,1161.383301,423.0,1222.0,418.4205017,726.8974609,506.5157776,858.171936,520.5,690.5,1660610160298333.5,-8.517523622739017,14.9833335
901.0,372.375,1161.383301,423.0,1222.0,419.2364197,726.9185791,506.6605225,857.8609619,520.5,690.5,1660610160315000.0,-8.533120964616744,15.0
902.0,372.375,1161.383301,423.0,1222.0,419.4500122,726.7999878,507.3406067,857.8051147,521.8300781,690.8300781,1660610160331666.8,-8.997309419347626,15.01666675
903.0,389.0,885.0,423.5,1222.5,419.6666565,726.5930786,507.6990356,857.9752197,521.7698364,690.6349487,1660610160348333.2,-8.961524340866005,15.03333325
904.0,389.0,885.0,423.5,1222.5,420.2359009,726.6564331,508.0467834,858.0039063,521.8863525,690.6514893,1660610160365000.0,-8.999544995344936,15.05
905.0,389.1904907,885.0,423.5,1222.5,420.8641968,726.5,508.0467834,858.0039063,522.0,690.6231689,1660610160381666.8,-9.037384895416825,15.06666675
906.0,389.3030396,885.3030396,423.5,1222.5,421.1136475,726.0454712,508.0467834,858.0039063,521.8300781,690.8300781,1660610160398333.2,-8.985416039010182,15.08333325
907.0,389.3030396,885.3030396,423.5,1222.5,420.719696,726.0454712,507.8642578,858.0578613,521.6396484,690.3603516,1660610160415000.0,-8.904967256003152,15.1
908.0,389.3030396,885.3030396,423.5,1222.5,419.7179565,726.8717651,507.8642578,858.0578613,520.9642944,690.208313,1660610160431666.5,-8.671667630649523,15.1166665
909.0,389.0,885.1904907,423.6581116,1222.222168,419.7979736,727.1414185,507.0055237,858.333313,520.5,690.5,1660610160448333.5,-8.508887847689929,15.1333335
910.0,389.0,885.5,423.7698364,1222.365112,419.3603516,726.6396484,506.7246399,857.8468018,520.0,690.6231689,1660610160465000.2,-8.367025206899548,15.15000025
911.0,388.8641968,886.6913452,423.2301636,1222.365112,418.5,727.2444458,506.6478271,857.8719482,518.7211914,690.2788086,1660610160481666.8,-7.921853543215018,15.16666675
912.0,388.7583313,886.5,423.7011414,1222.5,417.1929932,728.1929932,506.5108643,858.3478394,518.0,690.6231689,1660610160498333.5,-7.663036878476556,15.1833335
913.0,387.1547546,887.0892944,423.8624268,1222.677246,416.7619019,727.6762085,506.2076111,857.9085693,516.5,690.5,1660610160515000.0,-7.16948038334723,15.2
914.0,386.8070068,887.8070068,423.8300781,1223.169922,415.5,728.0,504.6832275,858.2836304,515.7698364,690.6349487,1660610160531666.8,-6.910644139726041,15.21666675
915.0,386.5,888.5,423.9642944,1223.392822,413.3549805,729.3549805,504.5,857.7333374,514.1635132,690.2893066,1660610160548333.5,-6.378117874951243,15.2333335
916.0,386.1458435,889.145813,424.1307068,1223.601318,412.1699219,730.1699219,504.0552368,857.7333374,512.7106934,690.1635132,1660610160565000.0,-5.880823134447948,15.25
917.0,384.5,890.0,423.0,1223.5,410.6994629,730.519104,502.823761,858.1245117,510.9545593,689.8863525,1660610160581666.8,-5.266277095405648,15.26666675
918.0,384.0,890.5,422.5,1223.5,408.5135193,731.3964233,502.3732605,857.5968018,509.0993042,689.8156128,1660610160598333.2,-4.649482705333576,15.28333325
919.0,382.615387,891.4807739,422.2564087,1223.390991,406.603363,731.9155884,501.0188599,857.788269,506.8505859,690.2011719,1660610160615000.0,-3.883305236945076,15.3
920.0,381.7698364,892.3650513,422.0,1223.5,405.1025696,732.5794678,500.7634888,857.4543457,504.8505859,690.2011719,1660610160631666.8,-3.206822755372528,15.31666675
921.0,380.6013184,892.8692627,421.1190491,1223.523804,403.1687317,733.3621216,499.086792,857.0197144,502.7212219,690.2788086,1660610160648333.2,-2.4868597801235652,15.33333325
922.0,379.6349182,893.7698364,420.5101929,1222.863892,401.6871643,734.2359009,498.4247437,856.9050293,502.7212219,690.2788086,1660610160665000.0,-2.4894159851210698,15.35
923.0,378.5,894.5,420.6231995,1223.0,399.8523254,734.7172852,496.9603271,856.9603271,498.5,689.5,1660610160681666.5,-1.0374810780076238,15.3666665
924.0,377.2873535,895.7126465,420.3603516,1223.360352,397.4857178,736.4143066,496.4842224,856.828064,496.5,689.5,1660610160698333.5,-0.3533720050469944,15.3833335
925.0,376.5,896.5,420.0,1223.0,394.7830811,737.1851807,494.9603271,856.9603271,493.4642944,689.6309814,1660610160715000.2,0.6863316826335477,15.40000025
926.0,374.777771,897.6581421,419.8541565,1222.854126,393.0,738.3768311,494.3023682,856.6265869,490.5,689.5,1660610160731666.8,1.7034977199029318,15.41666675
927.0,374.0,898.5,419.6515198,1222.886353,390.430542,739.3796387,492.641449,856.6414185,488.0454407,689.8863525,1660610160748333.5,2.5485804851618803,15.4333335
928.0,372.6000061,900.4833374,419.1228027,1222.526367,388.5166626,740.888916,492.171936,856.5158081,484.2893066,690.1635132,1660610160765000.0,3.8446319701312976,15.45
929.0,371.0,902.0,419.1360474,1222.721069,386.1635132,742.2893066,490.641449,856.6414185,482.1635132,690.2893066,1660610160781666.8,4.573054271992331,15.46666675
930.0,370.6349182,903.2301636,418.6515198,1222.886353,383.713623,743.4835815,489.2666626,856.5,478.5,690.5,1660610160798333.5,5.839451858243356,15.4833335
931.0,368.6231995,905.0,418.6333313,1222.633301,380.5794983,745.1025391,488.358551,856.6414185,475.2116394,690.7883301,1660610160815000.0,6.9699844667959825,15.5
932.0,368.1360474,906.7210693,418.6515198,1222.886353,378.1846924,746.9729614,486.772583,856.5,472.6013184,690.8692627,1660610160831666.8,7.873373486782672,15.51666675
933.0,366.5,908.5,418.6825256,1223.0,375.9208984,748.31073,485.6236572,856.6688232,468.5,691.5,1660610160848333.2,9.291868095884151,15.53333325
934.0,365.3418884,910.222229,418.6825256,1223.0,372.7883606,750.4338379,484.4431763,856.4829712,464.9009094,692.3603516,1660610160865000.0,10.570774845967483,15.55
935.0,364.4898071,912.1360474,418.5,1223.241699,370.6099243,751.1418457,482.641449,856.6414185,461.2301636,692.6349487,1660610160881666.8,11.82982667584018,15.56666675
936.0,362.5,913.5,418.5,1223.5,366.9066772,753.3911133,481.6236572,856.6688232,457.6581116,692.777771,1660610160898333.2,13.057330937048258,15.58333325
937.0,362.5,913.5,418.5,1223.5,365.058197,755.1534424,480.641449,856.6414185,454.0,693.5,1660610160915000.0,14.3479697627269,15.6
938.0,362.5,913.5,418.5,1223.5,361.2316284,757.8079224,479.3006592,856.5098267,449.8863525,694.6060791,1660610160931666.5,15.830701291144095,15.6166665
939.0,362.5,913.5,418.5,1223.5,359.0,758.8850708,478.5,856.5,446.1555481,695.0,1660610160948333.5,17.13128235710145,15.6333335
940.0,358.1929932,922.1929932,419.46875,1223.375,356.1333313,761.7897339,476.641449,856.6414185,441.8809509,696.4761963,1660610160965000.2,18.676594464914874,15.65000025
941.0,358.1929932,922.1929932,419.46875,1223.375,353.1092834,764.5847168,475.7290039,856.7452393,438.0,697.666687,1660610160981666.8,20.07883129328976,15.66666675
942.0,358.1929932,922.1929932,419.46875,1223.375,350.7212219,766.7211914,474.3599854,857.0999756,434.0,697.666687,1660610160998333.5,21.38954934505617,15.6833335
943.0,358.1929932,922.1929932,419.46875,1223.375,347.441864,768.7597046,472.8323364,857.0414429,430.5,699.5,1660610161015000.0,22.74072778406604,15.7
944.0,358.1929932,922.1929932,419.46875,1223.375,344.9367065,771.1983032,471.5,857.3574219,426.1929932,700.8070068,1660610161031666.8,24.273325398540578,15.71666675
945.0,358.1929932,922.1929932,419.46875,1223.375,342.5661316,774.2116699,469.9085388,857.7154541,426.1929932,700.8070068,1660610161048333.5,24.214413894518483,15.7333335
946.0,358.1929932,922.1929932,419.46875,1223.375,340.3236694,775.7729492,468.7463379,858.0733643,419.6936951,702.9008789,1660610161065000.0,26.556830148505238,15.75
947.0,358.1929932,922.1929932,419.46875,1223.375,337.0,778.8850708,466.7345276,858.3193359,415.676178,704.2380981,1660610161081666.8,28.000389549012265,15.76666675
948.0,358.1929932,922.1929932,419.46875,1223.375,334.5,781.0,466.1027222,858.4650879,412.6231995,705.0,1660610161098333.2,29.079068744783793,15.78333325
949.0,348.5,941.5,418.0,1224.0,332.6625366,783.6378784,464.5,858.5,409.1458435,706.145813,1660610161115000.0,30.35896554228346,15.8
950.0,348.0,943.5,418.0,1224.0,330.3621521,785.1687012,463.1390686,858.6605225,405.6913452,706.8641968,1660610161131666.8,31.55689290563657,15.81666675
951.0,348.0,943.5,418.0,1224.0,328.2666626,787.0999756,462.0794678,859.5739746,402.6231995,708.0,1660610161148333.2,32.533179025405204,15.83333325
952.0,348.0,943.5,418.0,1224.0,326.2757263,789.2510376,460.3188477,859.8032837,400.0,709.5,1660610161165000.0,33.53648472883969,15.85
953.0,348.0,943.5,418.0,1224.0,324.5653992,791.6033936,459.444458,860.375,397.5208435,710.618042,1660610161181666.5,34.37817672065944,15.8666665
954.0,348.0,943.5,418.0,1224.0,322.6622314,793.4666748,458.5646973,860.3059082,394.5,711.5,1660610161198333.5,35.49358925230113,15.8833335
955.0,348.0,943.5,418.0,1224.0,321.8364868,794.7106934,457.4794617,860.4315186,392.3603516,712.6396484,1660610161215000.2,36.3180700069288,15.90000025
956.0,344.6428528,953.7380981,377.6666565,1208.54541,321.8364868,794.7106934,457.4794617,860.4315186,389.8627319,714.0,1660610161231666.8,37.32489606277244,15.91666675
957.0,344.6428528,953.7380981,377.6666565,1208.54541,318.5,797.5,455.5763855,860.7592773,388.0,714.6231689,1660610161248333.5,37.938455223530305,15.9333335
958.0,344.6428528,953.7380981,377.6666565,1208.54541,317.2476196,799.0,454.8754883,860.8237305,386.170929,715.9060059,1660610161265000.0,38.704497704861,15.95
959.0,344.6428528,953.7380981,377.6666565,1208.54541,316.3824463,800.670166,454.1601868,861.6255493,384.2789001,716.1360474,1660610161281666.8,39.16051948396419,15.96666675
960.0,344.6428528,953.7380981,377.6666565,1208.54541,315.3333435,801.5,453.1411743,861.9117432,382.5,717.0,1660610161298333.5,39.791281895906764,15.9833335
961.0,341.6936951,958.9008789,418.0,1224.0,314.3621521,803.1687012,452.8710327,861.9880981,381.5,718.0,1660610161315000.0,40.248261754176816,16.0
962.0,341.6936951,958.9008789,418.0,1224.0,314.3534241,803.730896,452.6512451,862.0847778,381.5,718.0,1660610161331666.8,40.22405860200777,16.01666675
963.0,341.6936951,958.9008789,418.0,1224.0,313.8844299,804.182251,452.4353027,862.3059082,379.8541565,718.145813,1660610161348333.2,40.717678471862165,16.03333325
964.0,341.6936951,958.9008789,418.0,1224.0,313.7523804,804.0,452.1235352,862.105896,379.0,718.0,1660610161365000.0,41.0111306276083,16.05
965.0,341.6936951,958.9008789,418.0,1224.0,313.8624268,804.3227539,451.9127808,861.9360352,379.0,718.5,1660610161381666.8,41.131381294907406,16.06666675
966.0,341.6936951,958.9008789,418.0,1224.0,313.7759705,803.6338501,452.1354065,861.3145752,379.0,718.5,1660610161398333.2,41.28225017946339,16.08333325
967.0,341.6936951,958.9008789,418.0,1224.0,314.0,803.3905029,451.9824524,861.0350952,379.0,718.5,1660610161415000.0,41.3493283377838,16.1
968.0,341.6936951,958.9008789,418.0,1224.0,313.8844299,801.817749,452.1821899,860.8178101,379.0,718.5,1660610161431666.5,41.402954527470634,16.1166665
969.0,341.6936951,958.9008789,418.0,1224.0,314.3534241,801.269104,452.4829407,860.4431763,382.0,717.333313,1660610161448333.5,40.34567712602945,16.1333335
970.0,341.6936951,958.9008789,418.0,1224.0,315.0,799.6094971,452.4829407,860.4431763,382.0,717.333313,1660610161465000.2,40.34567712602945,16.15000025
971.0,341.6936951,958.9008789,418.0,1224.0,315.9222107,798.9777832,453.0,859.9589233,384.3086548,715.1358032,1660610161481666.8,39.375462706594014,16.16666675
972.0,341.6936951,958.9008789,418.0,1224.0,316.2827148,797.1477051,452.9471436,859.9085083,386.0,713.8444214,1660610161498333.5,38.644561943077754,16.1833335
973.0,341.6936951,958.9008789,418.0,1224.0,318.1798096,795.5,454.3114014,858.9298096,387.6989136,713.2150269,1660610161515000.0,38.23052665315706,16.2
974.0,341.5,951.5,415.0,1225.0,318.3377686,793.7510986,454.4423218,858.944458,389.6936951,712.0991211,1660610161531666.8,37.414532832653364,16.21666675
975.0,341.5,951.5,415.0,1225.0,320.1798096,791.5,455.0858765,858.7157593,392.0,711.5,1660610161548333.5,36.62841065602507,16.2333335
976.0,342.0940247,948.1709595,414.0,1225.0,322.1846924,789.9729614,455.7590027,858.5,393.8541565,710.145813,1660610161565000.0,35.88198028722295,16.25
977.0,342.5,946.5,414.5,1225.0,322.6465759,787.730896,456.5,858.5,396.0,709.5,1660610161581666.8,35.09297559504013,16.26666675
978.0,342.6000061,944.5166626,414.5,1225.0,324.402771,785.6481323,456.8536072,857.5,398.0,708.0,1660610161598333.2,34.44207870917802,16.28333325
979.0,343.5,942.5,414.0,1225.0,326.0,783.3905029,458.3869324,857.7506104,401.7698364,706.6349487,1660610161615000.0,32.97702846224154,16.3
980.0,344.0,941.0,414.0,1225.0,327.6450195,781.6450195,459.1808167,857.3921509,404.1358032,705.6913452,1660610161631666.8,32.14845024702827,16.31666675
981.0,344.5,939.5,414.5,1225.0,329.1375732,779.6772461,460.2654724,856.6806641,407.0940247,704.8290405,1660610161648333.2,31.197618043007505,16.33333325
982.0,344.5,937.7802734,414.5,1225.0,331.1333313,777.7897339,461.3551331,856.6056519,410.0,703.5,1660610161665000.0,30.089086034182362,16.35
983.0,345.5,936.0,414.5,1225.0,333.1375732,775.6772461,462.5,856.5,412.7126465,702.7126465,1660610161681666.5,29.114671670577348,16.3666665
984.0,346.3768005,934.0,414.5,1225.0,335.1333313,773.7897339,463.8476257,856.5924072,416.0,701.666687,1660610161698333.5,27.88685869940614,16.3833335
985.0,346.3768005,934.0,414.5,1225.0,337.1220703,771.9953003,464.5,856.5,418.0,700.8444214,1660610161715000.2,27.146180122062123,16.40000025
986.0,346.3768005,934.0,414.5,1225.0,339.4142761,769.833313,465.728241,856.295105,421.0,699.5,1660610161731666.8,26.03896162064835,16.41666675
987.0,346.3768005,934.0,414.5,1225.0,341.6099243,767.8581543,466.9428711,856.1847534,424.5,699.0,1660610161748333.5,24.82907167346834,16.4333335
988.0,346.3768005,934.0,414.5,1225.0,344.0892944,766.1547852,468.3406067,856.3023682,428.0,697.666687,1660610161765000.0,23.512046079573295,16.45
989.0,346.3768005,934.0,414.5,1225.0,346.2988586,764.5,469.92453,856.1551514,430.5,697.5,1660610161781666.8,22.67557602130403,16.46666675
990.0,346.3768005,934.0,414.5,1225.0,348.5,762.5,471.0975647,856.09552,433.5,696.5,1660610161798333.5,21.584957807926187,16.4833335
991.0,346.3768005,934.0,414.5,1225.0,350.430542,761.3796387,472.2756042,856.2253418,436.1360474,696.2789307,1660610161815000.0,20.65751935603959,16.5
992.0,353.5,919.5,415.676178,1225.238037,352.9367065,759.1983032,472.7280273,856.1921997,440.0,695.5,1660610161831666.8,19.286212986603513,16.51666675
993.0,355.1466675,918.1466675,416.1358032,1225.308594,355.6045227,757.2316284,473.891571,856.1606445,442.8692932,694.6013184,1660610161848333.2,18.25191017936298,16.53333325
994.0,355.1466675,918.1466675,416.1358032,1225.308594,358.1092834,756.2185669,475.211731,855.9811401,446.1307068,694.3986816,1660610161865000.0,17.14533147033632,16.55
995.0,355.1466675,918.1466675,416.1358032,1225.308594,360.3333435,754.666687,476.5595093,855.9880981,449.8641968,693.3086548,1660610161881666.8,15.803597005056146,16.56666675
996.0,358.5,914.0,416.5,1225.0,362.592041,753.2039795,478.1921692,856.0,452.9074097,693.0370483,1660610161898333.2,14.747903737757264,16.58333325
997.0,359.8627319,912.0,416.5,1224.5,365.0,752.5,478.8935852,855.9337158,455.7210999,693.1360474,1660610161915000.0,13.79260697333864,16.6
998.0,360.5,911.5,417.0,1224.5,367.1375732,750.6772461,480.3406067,856.3023682,458.7761841,692.5856934,1660610161931666.5,12.689814305339203,16.6166665
999.0,362.3768005,910.0,417.0,1224.5,370.1130066,749.8870239,481.6602173,856.2914429,461.7698364,692.6349487,1660610161948333.5,11.665805321500713,16.6333335
1000.0,363.0,908.5,417.0,1224.5,372.5,748.5,482.9980469,856.6705933,464.2787781,692.2788086,1660610161965000.2,10.765748030447373,16.65000025
1001.0,363.5,907.5,418.3725586,1224.215698,372.5,748.5,482.9980469,856.6705933,467.5,690.7531128,1660610161981666.8,9.605876321575392,16.66666675
1002.0,365.3333435,906.333313,418.1929932,1224.192993,372.5,748.5,482.9980469,856.6705933,470.1699219,690.8300781,1660610161998333.5,8.692612719737625,16.6833335
1003.0,366.5,905.5,418.5,1224.0,372.5,748.5,482.9980469,856.6705933,473.2679749,690.7385864,1660610162015000.0,7.625386232265929,16.7
1004.0,368.3227539,904.8624268,419.0,1224.333374,372.5,748.5,482.9980469,856.6705933,475.3999939,690.5166626,1660610162031666.8,6.887721764430424,16.71666675
1005.0,368.5,903.5,420.0,1224.5,372.5,748.5,482.9980469,856.6705933,478.379303,690.6206665,1660610162048333.5,5.862760902870105,16.7333335
1006.0,370.5,903.0,419.8198242,1223.77478,372.5,748.5,482.9980469,856.6705933,480.5,690.5,1660610162065000.0,5.1307312116602155,16.75
1007.0,371.3262329,901.7163086,420.5,1223.5,372.5,748.5,482.9980469,856.6705933,483.1136475,690.6514893,1660610162081666.8,4.229571565025407,16.76666675
1008.0,372.5,901.5,420.6396484,1223.639648,372.5,748.5,482.9980469,856.6705933,485.6099243,690.8581543,1660610162098333.2,3.3670186911926154,16.78333325
1009.0,374.2469177,900.5,420.53125,1223.375,372.5,748.5,482.9980469,856.6705933,488.5,690.5,1660610162115000.0,2.373081229043038,16.8
1010.0,374.2469177,900.5,420.53125,1223.375,372.5,748.5,482.9980469,856.6705933,490.5,690.5,1660610162131666.8,1.6845417409967018,16.81666675
1011.0,374.2469177,900.5,420.53125,1223.375,372.5,748.5,482.9980469,856.6705933,493.1136475,690.6060791,1660610162148333.2,0.7836774306792206,16.83333325
1012.0,374.2469177,900.5,420.53125,1223.375,372.5,748.5,482.9980469,856.6705933,494.8364868,690.2893066,1660610162165000.0,0.19958966660949817,16.85
1013.0,374.2469177,900.5,420.53125,1223.375,372.5,748.5,482.9980469,856.6705933,497.6581116,690.777771,1660610162181666.5,-0.7806820570554729,16.8666665
1014.0,374.2469177,900.5,420.53125,1223.375,372.5,748.5,482.9980469,856.6705933,498.7883606,690.7883301,1660610162198333.5,-1.1681275264971336,16.8833335
1015.0,374.2469177,900.5,420.53125,1223.375,372.5,748.5,482.9980469,856.6705933,501.0925903,690.9629517,1660610162215000.2,-1.9622890062255316,16.90000025
1016.0,382.0,895.0,423.5,1223.5,372.5,748.5,482.9980469,856.6705933,502.620697,690.6206665,1660610162231666.8,-2.4701016092533825,16.91666675
1017.0,382.4833374,894.5999756,423.6396484,1223.639648,372.5,748.5,482.9980469,856.6705933,504.5,690.5,1660610162248333.5,-3.103459357327512,16.9333335
1018.0,383.219696,894.5,424.0476074,1223.595215,372.5,748.5,482.9980469,856.6705933,506.5,690.5,1660610162265000.0,-3.7806361842382943,16.95
1019.0,384.5,893.7802734,424.1190491,1223.476196,372.5,748.5,482.9980469,856.6705933,507.6581116,690.777771,1660610162281666.8,-4.185668967478511,16.96666675
1020.0,384.6349182,893.2301636,424.3603516,1223.360352,372.5,748.5,482.9980469,856.6705933,509.2679749,690.7385864,1660610162298333.5,-4.72678708383082,16.9833335
1021.0,385.2301636,892.6349487,424.7886047,1223.788574,372.5,748.5,482.9980469,856.6705933,510.5,690.5,1660610162315000.0,-5.128045957259351,17.0
1022.0,385.7698364,892.3650513,425.1458435,1224.145874,504.5797729,858.5797729,638.4642944,1563.369019,511.6099243,690.8581543,1660610162331666.8,-1.022265790420009,17.01666675
1023.0,386.5,892.0,424.9059753,1224.170898,504.5797729,858.5797729,638.4642944,1563.369019,512.5,690.5,1660610162348333.2,-1.0828381667268643,17.03333325
1024.0,386.5,891.2197266,425.0,1224.0,504.5797729,858.5797729,638.4642944,1563.369019,513.4898071,690.8639526,1660610162365000.0,-1.143141391825983,17.05
1025.0,386.6013184,890.8692627,425.0,1224.0,504.5797729,858.5797729,638.4642944,1563.369019,514.5,690.5,1660610162381666.8,-1.2114828903348063,17.06666675
1026.0,387.0,890.6231689,425.0,1224.0,504.5797729,858.5797729,638.4642944,1563.369019,514.5,690.5,1660610162398333.2,-1.2114828903348063,17.08333325
1027.0,387.6089783,890.7435913,425.0,1224.0,504.5797729,858.5797729,638.4642944,1563.369019,515.4898071,690.8639526,1660610162415000.0,-1.2718784518772068,17.1
1028.0,388.0,890.5,425.1372681,1224.0,504.5797729,858.5797729,638.4642944,1563.369019,516.109314,690.5847168,1660610162431666.5,-1.314292880925079,17.1166665
1029.0,388.2738037,890.6071167,425.2873535,1223.712646,504.5797729,858.5797729,638.4642944,1563.369019,515.7988281,690.5689697,1660610162448333.5,-1.2944466818951852,17.1333335
1030.0,388.1307068,890.6013184,425.2873535,1223.712646,504.5797729,858.5797729,638.4642944,1563.369019,515.7988281,690.5689697,1660610162465000.2,-1.2944466818951852,17.15000025
1031.0,388.379303,890.6206665,425.5,1223.5,504.5797729,858.5797729,638.4642944,1563.369019,516.0718994,690.3398438,1660610162481666.8,-1.3140942520672338,17.16666675
1032.0,388.5,891.0,425.5,1223.5,504.5797729,858.5797729,638.4642944,1563.369019,515.3910522,690.7435913,1660610162498333.5,-1.266612824087378,17.1833335
1033.0,388.0,891.0,425.5,1223.5,504.5797729,858.5797729,638.4642944,1563.369019,514.888916,690.4833374,1660610162515000.0,-1.2366602584531512,17.2
1034.0,388.0,891.0,425.5,1223.5,504.5797729,858.5797729,638.4642944,1563.369019,514.1635132,690.7106934,1660610162531666.8,-1.1879027063570475,17.21666675
1035.0,387.5,891.5,425.5,1223.5,504.5797729,858.5797729,638.4642944,1563.369019,513.0,690.6231689,1660610162548333.5,-1.1138528450638354,17.2333335
1036.0,386.7212219,892.2788086,425.1372681,1224.0,504.5797729,858.5797729,638.4642944,1563.369019,512.5,690.5,1660610162565000.0,-1.0828381667268643,17.25
1037.0,386.5,892.5,425.0,1223.5,504.5797729,858.5797729,638.4642944,1563.369019,511.3629761,690.5111084,1660610162581666.8,-1.0096351989040284,17.26666675
1038.0,386.5,893.2197266,425.0,1223.5,504.5797729,858.5797729,638.4642944,1563.369019,510.5,690.5,1660610162598333.2,-0.9542767551312744,17.28333325
1039.0,386.3650818,893.7698364,424.7886047,1223.788574,504.5797729,858.5797729,638.4642944,1563.369019,509.2301636,690.6349487,1660610162615000.0,-0.8714110005516081,17.3
1040.0,385.5,894.5,424.53125,1223.375,504.5797729,858.5797729,638.4642944,1563.369019,507.5,690.5,1660610162631666.8,-0.7615934984537602,17.31666675
1041.0,384.5,895.5,424.777771,1223.658081,504.5797729,858.5797729,638.4642944,1563.369019,506.0,690.6231689,1660610162648333.2,-0.664124972543866,17.33333325
1042.0,384.3768005,896.0,424.5,1223.758301,504.5797729,858.5797729,638.4642944,1563.369019,504.5,690.5,1660610162665000.0,-0.5691044910782875,17.35
1043.0,384.0,897.0,424.8444519,1224.0,504.5797729,858.5797729,638.4642944,1563.369019,502.3768005,690.0,1660610162681666.5,-0.43798597764809044,17.3666665
1044.0,382.6515198,897.8863525,424.222229,1223.658081,504.5797729,858.5797729,638.4642944,1563.369019,500.7212219,690.2788086,1660610162698333.5,-0.32916440176624195,17.3833335
1045.0,382.2893066,898.8364868,424.0,1223.862793,401.4230652,739.4423218,500.8754883,856.8237305,498.2787781,690.2788086,1660610162715000.2,-0.9588761185011794,17.40000025
1046.0,382.0,899.8627319,424.0,1223.862793,401.4230652,739.4423218,500.8754883,856.8237305,496.1635132,690.2893066,1660610162731666.8,-0.23142788161846214,17.41666675
1047.0,380.3986816,900.8692627,424.0,1223.862793,396.7407532,741.3518677,498.641449,856.6414185,493.1149292,691.0,1660610162748333.5,0.8226494727097219,17.4333335
1048.0,379.1149292,902.0,424.4545593,1223.863647,395.2113953,742.7886353,498.1245117,856.4769897,490.6666565,690.666687,1660610162765000.0,1.6634348943510184,17.45
1049.0,378.5,903.2197266,424.1929932,1223.807007,395.2113953,742.7886353,498.1245117,856.4769897,488.3333435,690.666687,1660610162781666.8,2.4675230367950713,17.46666675
1050.0,378.0,904.5,423.6969604,1223.697021,395.2113953,742.7886353,498.1245117,856.4769897,485.5,691.0,1660610162798333.5,3.450845470382172,17.4833335
1051.0,376.5,906.0,424.0,1223.80957,395.2113953,742.7886353,498.1245117,856.4769897,482.3928528,690.7261963,1660610162815000.0,4.509895416854277,17.5
1052.0,375.3484802,907.1136475,424.0,1223.80957,395.2113953,742.7886353,498.1245117,856.4769897,479.2679749,690.7385864,1660610162831666.8,5.578903558956484,17.51666675
1053.0,374.5,909.0,423.7843018,1223.627441,395.2113953,742.7886353,498.1245117,856.4769897,476.0,691.5,1660610162848333.2,6.726280329637531,17.53333325
1054.0,373.1136475,910.3485107,423.5,1223.5,395.2113953,742.7886353,498.1245117,856.4769897,472.0454407,691.8863525,1660610162865000.0,8.091664641694035,17.55
1055.0,371.7747803,912.1801758,423.0,1223.5,395.2113953,742.7886353,498.1245117,856.4769897,469.1468811,692.68927,1660610162881666.8,9.121161259164625,17.56666675
1056.0,370.5,914.0,423.5,1223.5,395.2113953,742.7886353,498.1245117,856.4769897,465.0,692.5,1660610162898333.2,10.508570958846041,17.58333325
1057.0,370.5,914.0,423.5,1223.5,395.2113953,742.7886353,498.1245117,856.4769897,462.4761963,693.1190186,1660610162915000.0,11.398324963868275,17.6
1058.0,370.5,914.0,423.5,1223.5,395.2113953,742.7886353,498.1245117,856.4769897,458.5,693.5,1660610162931666.5,12.75326068419463,17.6166665
1059.0,370.5,914.0,423.5,1223.5,395.2113953,742.7886353,498.1245117,856.4769897,454.1635132,694.7106934,1660610162948333.5,14.291428396780733,17.6333335
1060.0,370.5,914.0,423.5,1223.5,395.2113953,742.7886353,498.1245117,856.4769897,450.9523926,695.5952148,1660610162965000.2,15.429763580538623,17.65000025
1061.0,370.5,914.0,423.5,1223.5,362.1798096,763.5,481.891571,856.4758911,446.9714355,696.6762085,1660610162981666.8,16.9788398459067,17.66666675
1062.0,370.5,914.0,423.5,1223.5,359.0966187,766.0966187,480.5,856.5,443.1925964,697.5259399,1660610162998333.5,18.332694806867863,17.6833335
1063.0,370.5,914.0,423.5,1223.5,357.1851807,768.4629517,478.7550659,856.666687,439.0,698.5,1660610163015000.0,19.822799675897752,17.7
