Frame #,Hand Pink X,Hand Pink Y,Head Pink X,Head Pink Y,Elbow Orange X,Elbow Orange Y,Shoulder Green X,Shoulder Green Y,Timestamp (microseconds),angles,Seconds,Hand Pink X meters,Head Pink X meters,Elbow Orange X meters,Shoulder Green X meters,Hand Pink Y meters,Head Pink Y meters,Elbow Orange Y meters,Shoulder Green Y meters,angular velocity
991.0,946.9281006,963.7385864,266.7925415,1013.946411,686.0565186,996.1582031,451.5,998.5,1658961925500000.0,-1.0220517972838328,16.5,1.0073544073312477,0.2838173693998936,0.7298358315189301,0.4803115617984843,-1.025237620374856,-1.07864935602963,-1.059726029522332,-1.062217263467966,0.0
992.0,946.9281006,963.7385864,266.7925415,1013.946411,686.0565186,996.1582031,451.5,998.5,1658961925516666.8,-1.0220517972838328,16.51666675,1.0073544073312477,0.2838173693998936,0.7298358315189301,0.4803115617984843,-1.025237620374856,-1.07864935602963,-1.059726029522332,-1.062217263467966,0.0
993.0,946.9281006,963.7385864,266.7925415,1013.946411,686.0565186,996.1582031,451.5,998.5,1658961925533333.2,-1.0220517972838328,16.53333325,1.0073544073312477,0.2838173693998936,0.7298358315189301,0.4803115617984843,-1.025237620374856,-1.07864935602963,-1.059726029522332,-1.062217263467966,0.0
994.0,946.9281006,963.7385864,266.7925415,1013.946411,686.0565186,996.1582031,451.5,998.5,1658961925550000.0,-1.0220517972838328,16.55,1.0073544073312477,0.2838173693998936,0.7298358315189301,0.4803115617984843,-1.025237620374856,-1.07864935602963,-1.059726029522332,-1.062217263467966,0.0
995.0,946.9281006,963.7385864,266.7925415,1013.946411,686.0565186,996.1582031,451.5,998.5,1658961925566666.5,-1.0220517972838328,16.5666665,1.0073544073312477,0.2838173693998936,0.7298358315189301,0.4803115617984843,-1.025237620374856,-1.07864935602963,-1.059726029522332,-1.062217263467966,0.0
996.0,946.9281006,963.7385864,266.7925415,1013.946411,685.8870239,995.4915161,451.5,998.5,1658961925583333.2,-1.0220517972838328,16.58333325,1.0073544073312477,0.2838173693998936,0.7296555208565302,0.4803115617984843,-1.025237620374856,-1.07864935602963,-1.0590167992361728,-1.062217263467966,0.0
997.0,942.9633789,960.6465454,266.6463013,1014.058533,685.8870239,995.4915161,451.5,998.5,1658961925600000.0,-0.6312624475107506,16.6,1.0031366849130343,0.2836617971765055,0.7296555208565302,0.4803115617984843,-1.021948267015266,-1.0787686328689037,-1.0590167992361728,-1.062217263467966,23.447243750162812
998.0,943.5252686,960.2457886,266.6463013,1014.058533,685.8870239,995.4915161,451.5,998.5,1658961925616666.5,-0.5898822358387374,16.6166665,1.003734430470876,0.2836617971765055,0.7296555208565302,0.4803115617984843,-1.0215219367284236,-1.0787686328689037,-1.0590167992361728,-1.062217263467966,2.482837528696152
999.0,943.5252686,960.2457886,266.6463013,1014.058533,686.293335,995.2755737,451.5,998.5,1658961925633333.5,-0.5898822358387374,16.6333335,1.003734430470876,0.2836617971765055,0.7300877598798238,0.4803115617984843,-1.0215219367284236,-1.0787686328689037,-1.0587870769074852,-1.062217263467966,0.0
1000.0,943.5252686,960.2457886,266.6463013,1014.058533,686.293335,995.2755737,451.5,998.5,1658961925650000.0,-0.5898822358387374,16.65,1.003734430470876,0.2836617971765055,0.7300877598798238,0.4803115617984843,-1.0215219367284236,-1.0787686328689037,-1.0587870769074852,-1.062217263467966,0.0
1001.0,943.5252686,960.2457886,266.6463013,1014.058533,686.293335,995.2755737,451.5,998.5,1658961925666666.8,-0.5898822358387374,16.66666675,1.003734430470876,0.2836617971765055,0.7300877598798238,0.4803115617984843,-1.0215219367284236,-1.0787686328689037,-1.0587870769074852,-1.062217263467966,0.0
1002.0,943.5252686,960.2457886,266.6463013,1014.058533,686.293335,995.2755737,451.5,998.5,1658961925683333.5,-0.5898822358387374,16.6833335,1.003734430470876,0.2836617971765055,0.7300877598798238,0.4803115617984843,-1.0215219367284236,-1.0787686328689037,-1.0587870769074852,-1.062217263467966,0.0
1003.0,943.5252686,960.2457886,266.6463013,1014.058533,686.293335,995.2755737,451.5,998.5,1658961925700000.0,-0.5898822358387374,16.7,1.003734430470876,0.2836617971765055,0.7300877598798238,0.4803115617984843,-1.0215219367284236,-1.0787686328689037,-1.0587870769074852,-1.062217263467966,0.0
1004.0,943.5252686,960.2457886,266.6463013,1014.058533,686.293335,995.2755737,451.5,998.5,1658961925716666.8,-0.5898822358387374,16.71666675,1.003734430470876,0.2836617971765055,0.7300877598798238,0.4803115617984843,-1.0215219367284236,-1.0787686328689037,-1.0587870769074852,-1.062217263467966,0.0
1005.0,943.5252686,960.2457886,266.6463013,1014.058533,686.1975098,994.0,451.5,998.5,1658961925733333.2,-0.5898822358387374,16.73333325,1.003734430470876,0.2836617971765055,0.7299858197879707,0.4803115617984843,-1.0215219367284236,-1.0787686328689037,-1.0574301050447252,-1.062217263467966,0.0
1006.0,943.5252686,960.2457886,266.6463013,1014.058533,686.1975098,994.0,451.5,998.5,1658961925750000.0,-0.5898822358387374,16.75,1.003734430470876,0.2836617971765055,0.7299858197879707,0.4803115617984843,-1.0215219367284236,-1.0787686328689037,-1.0574301050447252,-1.062217263467966,0.0
1007.0,943.5252686,960.2457886,266.6463013,1014.058533,686.1807861,994.1129761,451.5,998.5,1658961925766666.8,-0.5898822358387374,16.76666675,1.003734430470876,0.2836617971765055,0.7299680288987879,0.4803115617984843,-1.0215219367284236,-1.0787686328689037,-1.0575502904866674,-1.062217263467966,0.0
1008.0,943.5252686,960.2457886,266.6463013,1014.058533,686.0714111,994.0,451.5,998.5,1658961925783333.2,-0.5898822358387374,16.78333325,1.003734430470876,0.2836617971765055,0.7298516743537785,0.4803115617984843,-1.0215219367284236,-1.0787686328689037,-1.0574301050447252,-1.062217263467966,0.0
1009.0,942.7150879,958.5620117,266.1799316,1013.5,686.0714111,994.0,451.5,998.5,1658961925800000.0,-0.3874183850291833,16.8,1.0028725497236866,0.2831656670347945,0.7298516743537785,0.4803115617984843,-1.0197307130018252,-1.0781744582121016,-1.0574301050447252,-1.062217263467966,12.147770309719954
1010.0,943.1154175,958.256897,266.2337036,1013.540222,686.1571655,994.4857178,451.5,998.5,1658961925816666.5,-0.3558619394417056,16.8166665,1.003298425549623,0.2832228703865133,0.729942900997843,0.4803115617984843,-1.0194061280226785,-1.0782172468979014,-1.0579468179464115,-1.062217263467966,1.8934056693054162
1011.0,943.2602539,958.6078491,266.5112305,1013.561768,686.3010864,994.3709717,451.5,998.5,1658961925833333.2,-0.397854454852696,16.83333325,1.0034525043923452,0.283518107105849,0.7300960059197797,0.4803115617984843,-1.0197794754230494,-1.078240167812432,-1.0578247495554896,-1.062217263467966,-2.519538326967965
1012.0,943.0,958.5,266.0975647,1013.53656,686.0565186,994.1582031,451.5,998.5,1658961925850000.0,-0.3829196213996555,16.85,1.003175642914664,0.2830780440572099,0.7298358315189301,0.4803115617984843,-1.0196647441502709,-1.078213351214758,-1.057598403556447,-1.062217263467966,0.8960855267546659
1013.0,943.5,959.2523193,266.5914001,1013.532288,686.2265015,994.8846436,451.5,998.5,1658961925866666.5,-0.4746738379332637,16.8666665,1.0037075494061352,0.2836033925671664,0.7300166615348284,0.4803115617984843,-1.020465071188929,-1.078208806605695,-1.058371200391682,-1.062217263467966,-5.505308045097114
1014.0,943.6797485,959.8762817,266.1716614,1013.602783,686.2265015,994.8846436,451.5,998.5,1658961925883333.5,-0.5485176491973993,16.8833335,1.0038987681940994,0.283156869088663,0.7300166615348284,0.4803115617984843,-1.0211288504909168,-1.0782838001019277,-1.058371200391682,-1.062217263467966,-4.430540065047313
1015.0,943.0183716,959.9510498,265.9925842,1013.768494,686.2265015,994.8846436,451.5,998.5,1658961925900000.0,-0.5511668871908154,16.9,1.0031951868612614,0.282966364438354,0.7300166615348284,0.4803115617984843,-1.0212083897664066,-1.0784600856151438,-1.058371200391682,-1.062217263467966,-0.15895586916366256
1016.0,943.0080566,960.2302856,266.0374451,1013.940063,686.2265015,994.8846436,451.2690735,998.3533936,1658961925916666.8,-0.5830461451376211,16.91666675,1.0031842136303424,0.2830140880462005,0.7300166615348284,0.4800658991896789,-1.021505444435749,-1.0786426029448142,-1.058371200391682,-1.0620613016762634,-1.9127459130785007
1017.0,943.2360229,960.4035034,266.0992432,1013.743469,685.8485107,995.1514893,451.2690735,998.3533936,1658961925933333.5,-0.6051456973037548,16.9333335,1.0034267271399555,0.2830798296673017,0.7296145500143555,0.4800658991896789,-1.0216897157802658,-1.0784334636952455,-1.0586550743117844,-1.0620613016762634,-1.3259665001356125
1018.0,943.1819458,960.6361084,266.0801392,1013.670288,685.8485107,995.1514893,451.2690735,998.3533936,1658961925950000.0,-0.6315961534438111,16.95,1.0033691992188958,0.2830595065840756,0.7296145500143555,0.4800658991896789,-1.021937163999163,-1.078355612797341,-1.0586550743117844,-1.0620613016762634,-1.5870432388358204
1019.0,943.5731812,961.055542,266.0397644,1013.74054,685.8485107,995.1514893,451.2690735,998.3533936,1658961925966666.8,-0.6836001841516663,16.96666675,1.0037854005168023,0.2830165553476519,0.7296145500143555,0.4800658991896789,-1.0223833629083252,-1.0784303477870187,-1.0586550743117844,-1.0620613016762634,-3.120226241339657
1020.0,943.293396,961.112854,266.6333313,1013.133362,421.7285156,1075.398682,451.5,998.5,1658961925983333.2,-0.6882170007435995,16.98333325,1.0034877613886073,0.2836479995221167,0.4486402701722978,0.4803115617984843,-1.0224443321580037,-1.0777844239476615,-1.1440230797507234,-1.062217263467966,-0.2770117656336533
1021.0,943.293396,961.112854,266.6333313,1013.133362,685.2046509,995.0818481,451.5,998.5,1658961926000000.0,-0.6882170007435995,17.0,1.0034877613886073,0.2836479995221167,0.7289296035999209,0.4803115617984843,-1.0224443321580037,-1.0777844239476615,-1.0585809890990767,-1.062217263467966,0.0
1022.0,943.3969727,961.2931519,266.3638611,1013.457764,685.4022827,995.0,451.7309265,998.3533936,1658961926016666.8,-0.710256598134992,17.01666675,1.0035979476267975,0.2833613336248406,0.7291398468746031,0.4805572244072898,-1.022636135404821,-1.0781295270069542,-1.0584939180276676,-1.0620613016762634,-1.3223692316374833
1023.0,943.3969727,961.2931519,266.3638611,1013.457764,685.4022827,995.0,451.5,998.5,1658961926033333.2,-0.7100098159436645,17.03333325,1.0035979476267975,0.2833613336248406,0.7291398468746031,0.4803115617984843,-1.022636135404821,-1.0781295270069542,-1.0584939180276676,-1.062217263467966,0.014807079550443261
1024.0,943.3969727,961.2931519,266.3638611,1013.457764,686.0250244,994.7791748,451.5,998.5,1658961926050000.0,-0.7100098159436645,17.05,1.0035979476267975,0.2833613336248406,0.7298023275800827,0.4803115617984843,-1.022636135404821,-1.0781295270069542,-1.0582590013129467,-1.062217263467966,0.0
1025.0,943.2371216,961.1741333,266.2702637,1013.448181,685.8153076,994.8828735,451.5,998.5,1658961926066666.5,-0.6948205094732478,17.0666665,1.00342789595128,0.283261763495551,0.7295792281255016,0.4803115617984843,-1.0225095218729294,-1.0781193324871383,-1.058369317336321,-1.062217263467966,0.9113675019000509
1026.0,943.2854614,961.1738281,266.2702637,1013.448181,685.9359131,994.7734985,451.5,998.5,1658961926083333.2,-0.6952101995589766,17.08333325,1.003479320458113,0.283261763495551,0.7297075298222159,0.4803115617984843,-1.022509197197207,-1.0781193324871383,-1.0582529627913118,-1.062217263467966,-0.023381288237285767
1027.0,943.2854614,961.1738281,266.2702637,1013.448181,685.9359131,994.7734985,451.5,998.5,1658961926100000.0,-0.6952101995589766,17.1,1.003479320458113,0.283261763495551,0.7297075298222159,0.4803115617984843,-1.022509197197207,-1.0781193324871383,-1.0582529627913118,-1.062217263467966,0.0
1028.0,943.2854614,961.1738281,266.2702637,1013.448181,686.0250244,994.7791748,451.5,998.5,1658961926116666.5,-0.6952101995589766,17.1166665,1.003479320458113,0.283261763495551,0.7298023275800827,0.4803115617984843,-1.022509197197207,-1.0781193324871383,-1.0582590013129467,-1.062217263467966,0.0
1029.0,943.2854614,961.1738281,266.2702637,1013.448181,686.0338745,994.1977539,451.5,998.5,1658961926133333.5,-0.6952101995589766,17.1333335,1.003479320458113,0.283261763495551,0.729811742431363,0.4803115617984843,-1.022509197197207,-1.0781193324871383,-1.0576404782109727,-1.062217263467966,0.0
1030.0,943.2854614,961.1738281,266.2702637,1013.448181,686.0701904,994.111084,451.5,998.5,1658961926150000.0,-0.6952101995589766,17.15,1.003479320458113,0.283261763495551,0.7298503757572703,0.4803115617984843,-1.022509197197207,-1.0781193324871383,-1.0575482776461225,-1.062217263467966,0.0
1031.0,943.2854614,961.1738281,266.2702637,1013.448181,686.0701904,994.111084,451.7309265,998.3533936,1658961926166666.8,-0.6954528387527207,17.16666675,1.003479320458113,0.283261763495551,0.7298503757572703,0.4805572244072898,-1.022509197197207,-1.0781193324871383,-1.0575482776461225,-1.0620613016762634,-0.01455827883325099
1032.0,943.1340332,958.5515747,266.7096252,1013.341919,686.0701904,994.111084,451.7309265,998.3533936,1658961926183333.5,-0.3902450758510175,17.1833335,1.0033182291729692,0.283729161963456,0.7298503757572703,0.4805572244072898,-1.019719609985722,-1.078006289591945,-1.0575482776461225,-1.0620613016762634,18.312374212232402
1033.0,943.1340332,958.5515747,266.7096252,1013.341919,686.0701904,994.111084,451.7309265,998.3533936,1658961926200000.0,-0.3902450758510175,17.2,1.0033182291729692,0.283729161963456,0.7298503757572703,0.4805572244072898,-1.019719609985722,-1.078006289591945,-1.0575482776461225,-1.0620613016762634,0.0
1034.0,942.5,957.6101074,267.0108337,1013.649353,686.0701904,994.111084,451.7309265,998.3533936,1658961926216666.8,-0.2751105549213513,17.21666675,1.0026437364231928,0.2840495914763286,0.7298503757572703,0.4805572244072898,-1.0187180648489664,-1.0783333418725431,-1.0575482776461225,-1.0620613016762634,6.908036715595401
1035.0,942.5458984,957.1564331,266.7589722,1013.925659,685.8076782,993.0,451.7309265,998.3533936,1658961926233333.2,-0.2229586699553348,17.23333325,1.002692563737009,0.2837816579427253,0.7295711118707295,0.4805572244072898,-1.0182354402385991,-1.078627279782608,-1.056366292061783,-1.0620613016762634,3.1291443894049813
1036.0,942.5458984,957.1564331,266.7589722,1013.925659,685.5172119,992.8850708,451.7309265,998.3533936,1658961926250000.0,-0.2229586699553348,17.25,1.002692563737009,0.2837816579427253,0.7292621100496823,0.4805572244072898,-1.0182354402385991,-1.078627279782608,-1.0562440288867037,-1.0620613016762634,0.0
1037.0,942.5458984,957.1564331,266.7589722,1013.925659,685.8153687,992.9692383,451.8422546,997.5,1658961926266666.8,-0.2224633033513331,17.26666675,1.002692563737009,0.2837816579427253,0.7295792931244749,0.4806756566854361,-1.0182354402385991,-1.078627279782608,-1.0563335673659455,-1.0611534504850235,0.02972184763086632
1038.0,942.6764526,956.1251831,267.1601868,1013.584412,685.611084,992.8555298,451.8422546,997.5,1658961926283333.2,-0.1041570376591375,17.28333325,1.0028314489899466,0.2842084752431513,0.7293619724083984,0.4806756566854361,-1.01713838309994,-1.0782642567936178,-1.0562126027873746,-1.0611534504850235,7.098446926001221
1039.0,942.5504761,955.9797974,266.7589722,1013.925659,685.611084,992.8555298,451.8422546,997.5,1658961926300000.0,-0.0860706899600448,17.3,1.002697433553701,0.2837816579427253,0.7293619724083984,0.4806756566854361,-1.0169837199047458,-1.078627279782608,-1.0562126027873746,-1.0611534504850235,1.085175436068226
1040.0,942.6563721,955.9896851,267.1601868,1013.584412,685.611084,992.8555298,451.8422546,997.5,1658961926316666.5,-0.0882552843533798,17.3166665,1.0028100870933427,0.2842084752431513,0.7293619724083984,0.4806756566854361,-1.016994238568377,-1.0782642567936178,-1.0562126027873746,-1.0611534504850235,-0.13107697436984794
1041.0,942.5504761,955.9797974,267.0839844,1013.287537,685.611084,992.8555298,451.8422546,997.5,1658961926333333.2,-0.0860706899600448,17.33333325,1.002697433553701,0.2841274101407,0.7293619724083984,0.4806756566854361,-1.0169837199047458,-1.077948437314307,-1.0562126027873746,-1.0611534504850235,0.13107500822506807
1042.0,942.6563721,955.9896851,266.9383545,1013.602722,685.611084,992.8555298,451.8422546,997.5,1658961926350000.0,-0.0882552843533798,17.35,1.0028100870933427,0.2839724871623754,0.7293619724083984,0.4806756566854361,-1.016994238568377,-1.0782837352093355,-1.0562126027873746,-1.0611534504850235,-0.13107500822504012
1043.0,942.5,955.9591675,266.8948669,1013.69574,685.611084,992.8555298,451.6825256,997.3174438,1658961926366666.5,-0.0830222641330876,17.3666665,1.0026437364231928,0.2839262244888983,0.7293619724083984,0.4805057349014837,-1.0169617735492888,-1.0783826889653827,-1.0562126027873746,-1.060959244829347,0.3139843530610729
1044.0,942.5,956.0,266.965271,1013.673584,685.7555542,993.1555786,451.8422546,997.5,1658961926383333.5,-0.0879178665796313,17.3833335,1.0026437364231928,0.2840011212845307,0.7295156616828067,0.4806756566854361,-1.017005211692915,-1.0783591191249329,-1.056531798596331,-1.0611534504850235,-0.29373027218721
1045.0,942.5,956.0,266.965271,1013.673584,685.713623,992.9718018,451.6825256,997.3174438,1658961926400000.0,-0.0877552894370736,17.4,1.0026437364231928,0.2840011212845307,0.7294710547278562,0.4805057349014837,-1.017005211692915,-1.0783591191249329,-1.0563362944505272,-1.060959244829347,0.009754726100723246
1046.0,942.5,956.5,266.9934692,1013.827881,685.713623,992.9718018,451.8422546,997.5,1658961926416666.8,-0.1458947928682687,17.41666675,1.0026437364231928,0.2840311188957863,0.7294710547278562,0.4806756566854361,-1.017537118184386,-1.0785232622767618,-1.0563362944505272,-1.0611534504850235,-3.4883527641073844
1047.0,942.3770752,956.6229248,267.0137939,1014.06897,685.713623,992.9718018,451.8422546,997.5,1658961926433333.5,-0.158961978807948,17.4333335,1.002512967425027,0.2840527405755207,0.7294710547278562,0.4806756566854361,-1.0176678871825515,-1.0787797358850064,-1.0563362944505272,-1.0611534504850235,-0.7840272362446306
1048.0,942.6480713,956.6835938,266.7323303,1013.843445,685.713623,992.9718018,451.6825256,997.3174438,1658961926450000.0,-0.1684233926916476,17.45,1.002801256594534,0.283753315943615,0.7294710547278562,0.4805057349014837,-1.0177324276524138,-1.0785398194620284,-1.0563362944505272,-1.060959244829347,-0.5676905099270941
1049.0,942.6142578,957.3551636,266.7589722,1013.925659,685.713623,992.9718018,451.5,996.5,1658961926466666.8,-0.245313345713771,17.46666675,1.0027652853542353,0.2837816579427253,0.7294710547278562,0.4803115617984843,-1.0184468523246055,-1.078627279782608,-1.0563362944505272,-1.0600896375020812,-4.613374114456168
1050.0,942.6142578,957.6448364,266.7589722,1013.925659,685.713623,992.9718018,451.6825256,997.3174438,1658961926483333.2,-0.2795384223005571,17.48333325,1.0027652853542353,0.2837816579427253,0.7294710547278562,0.4805057349014837,-1.018755010010051,-1.078627279782608,-1.0563362944505272,-1.060959244829347,-2.0535251304585347
1051.0,942.6264038,958.1433105,266.7589722,1013.925659,685.713623,992.9718018,451.6825256,997.3174438,1658961926500000.0,-0.3374540980677674,17.5,1.002778206426726,0.2837816579427253,0.7294710547278562,0.4805057349014837,-1.0192852932292915,-1.078627279782608,-1.0563362944505272,-1.060959244829347,-3.474923171417002
1052.0,942.6314697,958.3685303,266.849884,1013.739502,685.713623,992.9718018,451.6825256,997.3174438,1658961926516666.8,-0.3636197194387588,17.51666675,1.0027835955969162,0.2838783710958679,0.7294710547278562,0.4805057349014837,-1.0195248849765473,-1.0784292435491425,-1.0563362944505272,-1.060959244829347,-1.569929432612432
1053.0,942.6314697,958.6314697,266.849884,1013.739502,685.713623,992.9718018,451.5,996.5,1658961926533333.2,-0.3934574708365503,17.53333325,1.0027835955969162,0.2838783710958679,0.7294710547278562,0.4803115617984843,-1.0198046033239945,-1.0784292435491425,-1.0563362944505272,-1.0600896375020812,-1.790282986697413
1054.0,942.6480713,958.6835938,266.8426819,1014.109314,685.713623,992.9718018,451.5,996.5,1658961926550000.0,-0.3996506637820888,17.55,1.002801256594534,0.2838707094083835,0.7294710547278562,0.4803115617984843,-1.0198600536182985,-1.0788226543559902,-1.0563362944505272,-1.0600896375020812,-0.37158971878366237
1055.0,942.6480713,958.6835938,266.8426819,1014.109314,685.713623,992.9718018,451.5,996.5,1658961926566666.5,-0.3996506637820888,17.5666665,1.002801256594534,0.2838707094083835,0.7294710547278562,0.4803115617984843,-1.0198600536182985,-1.0788226543559902,-1.0563362944505272,-1.0600896375020812,0.0
1056.0,942.6480713,958.6835938,266.8426819,1014.109314,685.5172119,994.8850708,451.5,996.5,1658961926583333.2,-0.3996506637820888,17.58333325,1.002801256594534,0.2838707094083835,0.7292621100496823,0.4803115617984843,-1.0198600536182985,-1.0788226543559902,-1.0583716548525886,-1.0600896375020812,0.0
1057.0,942.5,959.5,266.8426819,1014.109314,685.3279419,994.8602295,451.5,996.5,1658961926600000.0,-0.4930463778934911,17.6,1.0026437364231928,0.2838707094083835,0.7290607621664008,0.4803115617984843,-1.0207285571332132,-1.0788226543559902,-1.0583452283551351,-1.0600896375020812,-5.603714828109192
1058.0,942.5,960.227417,266.8615417,1013.925659,685.3279419,994.8602295,451.5,996.5,1658961926616666.5,-0.5774601450558593,17.6166665,1.0026437364231928,0.2838907727084792,0.7290607621664008,0.4803115617984843,-1.021502392781826,-1.078627279782608,-1.0583452283551351,-1.0600896375020812,-5.064876678509037
1059.0,942.6314697,960.3685303,266.7919922,1013.832092,685.3279419,994.8602295,451.5,996.5,1658961926633333.5,-0.5949604668634462,17.6333335,1.0027835955969162,0.283816785047422,0.7290607621664008,0.4803115617984843,-1.021652510942432,-1.0785277419932329,-1.0583452283551351,-1.0600896375020812,-1.0499983084891553
1060.0,942.6445923,960.7550659,266.8426819,1014.109314,685.3279419,994.8602295,451.2690735,996.6466064,1658961926650000.0,-0.6396926898828429,17.65,1.0027975555891662,0.2838707094083835,0.7290607621664008,0.4800658991896789,-1.0220637125320815,-1.0788226543559902,-1.0583452283551351,-1.0602455992937836,-2.683960220766096
1061.0,942.7520752,960.8006592,266.6246643,1014.123352,685.3279419,994.8602295,451.0,997.0922241,1658961926666666.8,-0.645774822584818,17.66666675,1.0029118972936306,0.2836387794549935,0.7290607621664008,0.4797796553070131,-1.0221122152765567,-1.0788375881626446,-1.0583452283551351,-1.0607196531884726,-0.36492613748776653
1062.0,942.6445923,960.7550659,266.0339661,1013.571106,685.3279419,994.8602295,451.0,996.5,1658961926683333.5,-0.6392505297471173,17.6833335,1.0027975555891662,0.2830103870408328,0.7290607621664008,0.4797796553070131,-1.0220637125320815,-1.0782501016980668,-1.0583452283551351,-1.0600896375020812,0.39145561298400605
1063.0,942.5,961.6101074,266.6917419,1014.0,685.3279419,994.8602295,451.0,996.5,1658961926700000.0,-0.7371944689283467,17.7,1.0026437364231928,0.2837101374767382,0.7290607621664008,0.4797796553070131,-1.022973316780736,-1.0787063647035728,-1.0583452283551351,-1.0600896375020812,-5.876695117825132
1064.0,942.6429443,961.2622681,266.702301,1014.081421,685.3279419,994.8602295,451.0,996.5,1658961926716666.8,-0.6980392433655314,17.71666675,1.0027958024253705,0.2837213703844063,0.7290607621664008,0.4797796553070131,-1.0226032808174184,-1.0787929814204569,-1.0583452283551351,-1.0600896375020812,2.3493017872596482
1065.0,942.6142578,961.6448364,266.0924683,1013.617188,685.3279419,994.8602295,451.0,996.5,1658961926733333.2,-0.7421622790560879,17.73333325,1.0027652853542353,0.2830726224407235,0.7290607621664008,0.4797796553070131,-1.0230102619418209,-1.0782991243279467,-1.0583452283551351,-1.0600896375020812,-2.647408615519631
1066.0,942.6142578,961.6448364,265.968689,1013.682312,685.3279419,994.8602295,451.0,996.5,1658961926750000.0,-0.7421622790560879,17.75,1.0027652853542353,0.282940944414364,0.7290607621664008,0.4797796553070131,-1.0230102619418209,-1.078368404084648,-1.0583452283551351,-1.0600896375020812,0.0
1067.0,942.6142578,961.6448364,265.968689,1013.682312,685.3279419,994.8602295,451.0,996.5,1658961926766666.8,-0.7421622790560879,17.76666675,1.0027652853542353,0.282940944414364,0.7290607621664008,0.4797796553070131,-1.0230102619418209,-1.078368404084648,-1.0583452283551351,-1.0600896375020812,0.0
1068.0,942.6307983,961.5949097,266.0,1013.643921,685.3279419,994.8602295,450.5,996.8200073,1658961926783333.2,-0.7359013621255536,17.78333325,1.0027828813528796,0.2829742534626729,0.7290607621664008,0.479247748815542,-1.022957149270165,-1.0783275632404197,-1.0583452283551351,-1.0604300654224577,0.37565877241979534
1069.0,942.6429443,961.2622681,266.7388916,1013.958313,685.3279419,994.8602295,450.5,996.8200073,1658961926800000.0,-0.6974748311818432,17.8,1.0027958024253705,0.28376029593974,0.7290607621664008,0.479247748815542,-1.0226032808174184,-1.078662017531753,-1.0583452283551351,-1.0604300654224577,2.3055803287206493
1070.0,942.6429443,961.2622681,266.1091614,1013.623779,685.3279419,994.8602295,450.5,996.8200073,1658961926816666.5,-0.6974748311818432,17.8166665,1.0027958024253705,0.2830903807772291,0.7290607621664008,0.479247748815542,-1.0226032808174184,-1.0783061359193171,-1.0583452283551351,-1.0604300654224577,0.0
1071.0,942.6629639,960.7020264,266.0571899,1013.583801,685.3279419,994.8602295,450.5,996.8200073,1658961926833333.2,-0.6327650996814942,17.83333325,1.0028170995357637,0.2830350928207861,0.7290607621664008,0.479247748815542,-1.0220072884233726,-1.078263606803885,-1.0583452283551351,-1.0604300654224577,3.882564477198822
1072.0,942.7746582,960.590332,266.1409607,1013.756165,685.3279419,994.8602295,450.5,996.8200073,1658961926850000.0,-0.6207837420446934,17.85,1.0029359213822242,0.2831242092854176,0.7290607621664008,0.479247748815542,-1.0218884664705308,-1.078446969864877,-1.0583452283551351,-1.0604300654224577,0.7188778638186225
1073.0,942.6314697,960.3685303,266.1393738,1013.821106,685.3279419,994.8602295,450.5,996.8200073,1658961926866666.5,-0.5938805253092744,17.8666665,1.0027835955969162,0.2831225211205949,0.7290607621664008,0.479247748815542,-1.021652510942432,-1.0785160549438024,-1.0583452283551351,-1.0604300654224577,1.6142091462166572
1074.0,942.4816284,959.8822632,266.2817383,1013.521851,684.6290283,994.6989136,450.5,996.8200073,1658961926883333.5,-0.5362780777911677,17.8833335,1.0026241924765953,0.283273970324005,0.7283172488047658,0.479247748815542,-1.0211352136882743,-1.078197703589592,-1.0581736184063602,-1.0604300654224577,3.456077729532184
1075.0,942.4816284,959.8822632,266.2817383,1013.521851,684.6290283,994.6989136,450.8977356,996.8977051,1658961926900000.0,-0.5367716003896154,17.9,1.0026241924765953,0.283273970324005,0.7283172488047658,0.4796708651106003,-1.0211352136882743,-1.078197703589592,-1.0581736184063602,-1.0605127213508436,-0.029611652023383426
1076.0,942.6429443,959.2622681,266.0535583,1013.482117,414.4464417,1074.773804,450.8977356,996.8977051,1658961926916666.8,-0.4663538974912131,17.91666675,1.0027958024253705,0.2830312294775573,0.440893505414732,0.4796708651106003,-1.0204756548515337,-1.0781554340445276,-1.1433583264215683,-1.0605127213508436,4.2250410486982855
1077.0,942.4746704,959.2550049,266.0535583,1013.482117,414.4464417,1074.773804,450.8977356,996.8977051,1658961926933333.5,-0.464019930298843,17.9333335,1.00261679046586,0.2830312294775573,0.440893505414732,0.4796708651106003,-1.020467928165076,-1.0781554340445276,-1.1433583264215683,-1.0605127213508436,0.14003733135555968
1078.0,942.4746704,959.2550049,265.6451721,1013.29895,414.4464417,1074.773804,450.8977356,996.8977051,1658961926950000.0,-0.464019930298843,17.95,1.00261679046586,0.2825967829359428,0.440893505414732,0.4796708651106003,-1.020467928165076,-1.077960578611881,-1.1433583264215683,-1.0605127213508436,0.0
1079.0,942.2391968,959.0648193,266.5324402,1013.736023,414.4464417,1074.773804,450.8977356,996.8977051,1658961926966666.8,-0.4398818698794265,17.96666675,1.0023662905930395,0.2835406702600734,0.440893505414732,0.4796708651106003,-1.0202656062546271,-1.0784255425437748,-1.1433583264215683,-1.0605127213508436,1.4482763837828607
