Frame #,Hand Pink X,Hand Pink Y,Shoulder Green X,Shoulder Green Y,Elbow Orange X,Elbow Orange Y,Timestamp (microseconds),angles,Seconds
1049.0,367.5187378,1857.943726,206.9513397,1073.338257,257.9726868,1381.545044,1660173605466666.8,1.2847282182996704,17.46666675
1050.0,368.3394775,1857.860962,206.5357208,1074.105103,258.1176453,1381.541992,1660173605483333.2,1.228064624126481,17.48333325
1051.0,368.3394775,1857.860962,206.6209564,1073.904785,258.1176453,1381.541992,1660173605500000.0,1.2275637130666113,17.5
1052.0,368.3394775,1857.860962,206.9761963,1073.688477,258.2825928,1381.392334,1660173605516666.8,1.2266500472424358,17.51666675
1053.0,367.8345642,1857.639893,207.0,1073.388916,258.3097229,1381.400024,1660173605533333.2,1.2582566559678297,17.53333325
1054.0,368.0,1857.5,207.2203674,1073.720337,258.2888794,1381.244385,1660173605550000.0,1.2449742183722372,17.55
1055.0,367.7771301,1856.838257,207.1716003,1073.56604,258.1111145,1381.197144,1660173605566666.5,1.250861562862179,17.5666665
1056.0,368.6478271,1857.871948,207.4181061,1073.252441,258.4798889,1381.218384,1660173605583333.2,1.2037491866400891,17.58333325
1057.0,368.6478271,1857.871948,207.4125061,1073.050049,258.3375244,1381.263306,1660173605600000.0,1.203379516217351,17.6
1058.0,368.6478271,1857.871948,207.3649902,1073.277466,258.2888794,1381.244385,1660173605616666.5,1.203871916630123,17.6166665
1059.0,368.5,1858.0,207.3649902,1073.277466,258.1702576,1381.37915,1660173605633333.5,1.2160723151231554,17.6333335
1060.0,368.4418945,1858.116211,206.9666595,1073.400024,258.2888794,1381.244385,1660173605650000.0,1.222621045927298,17.65
1061.0,368.4266052,1857.721924,206.9666595,1073.400024,258.1355896,1381.491577,1660173605666666.8,1.2180064400771518,17.66666675
1062.0,368.4320374,1858.225342,207.0274658,1073.406616,258.3375244,1381.263306,1660173605683333.5,1.2248085726128402,17.6833335
1063.0,368.3734131,1858.302368,207.0274658,1073.406616,258.3375244,1381.263306,1660173605700000.0,1.2300239071729888,17.7
1064.0,368.3734131,1858.302368,206.8945313,1073.461426,258.2712708,1381.591675,1660173605716666.8,1.230321797494313,17.71666675
1065.0,368.1376038,1858.465088,206.8945313,1073.461426,258.2712708,1381.591675,1660173605733333.2,1.2491796440402374,17.73333325
1066.0,367.1409607,1858.293335,206.766861,1073.483643,258.1730347,1381.590088,1660173605750000.0,1.3167626270637711,17.75
1067.0,366.7996521,1858.152466,206.766861,1073.483643,257.933075,1381.34668,1660173605766666.8,1.3386697003119594,17.76666675
1068.0,366.6666565,1858.283569,206.9878082,1073.329224,257.9644775,1381.561523,1660173605783333.2,1.3492424288798093,17.78333325
1069.0,366.6666565,1858.283569,206.7132263,1073.688965,257.6513367,1381.659668,1660173605800000.0,1.350361172623086,17.8
1070.0,366.6666565,1858.283569,207.1305237,1073.367432,257.5,1381.5,1660173605816666.5,1.3491216523769576,17.8166665
1071.0,366.4941711,1858.821655,206.9878082,1073.329224,257.5,1381.5,1660173605833333.2,1.3689923758272409,17.83333325
1072.0,366.1821899,1858.817749,206.9047546,1073.518066,257.6398315,1381.768311,1660173605850000.0,1.3913094204959022,17.85
1073.0,366.4547119,1858.855469,206.7758331,1073.54187,257.6398315,1381.768311,1660173605866666.5,1.3729842789364188,17.8666665
1074.0,366.09552,1859.002075,206.7525635,1073.775024,257.5123901,1381.84021,1660173605883333.5,1.4007637682876457,17.8833335
1075.0,365.619751,1859.138306,206.763443,1073.776367,257.4233398,1381.758057,1660173605900000.0,1.43602931609502,17.9
1076.0,365.2057495,1859.193359,206.8666687,1073.644409,257.4430847,1381.78186,1660173605916666.8,1.4653904198483374,17.91666675
1077.0,365.2057495,1859.193359,206.8666687,1073.644409,257.3223572,1381.967041,1660173605933333.5,1.4653904198483374,17.9333335
1078.0,364.8725586,1859.5,206.8666687,1073.644409,257.1765442,1382.062134,1660173605950000.0,1.4930676362480413,17.95
1079.0,364.7280273,1859.617554,206.8800049,1073.859985,257.1765442,1382.062134,1660173605966666.8,1.5053175119418547,17.96666675
1080.0,363.5,1859.5,206.8800049,1073.859985,257.1223755,1382.393799,1660173605983333.2,1.589771619474443,17.98333325
1081.0,364.1463928,1859.5,206.8800049,1073.859985,256.7743835,1382.296997,1660173606000000.0,1.544439976466603,18.0
1082.0,364.1463928,1859.5,206.8800049,1073.859985,256.7460938,1382.292847,1660173606016666.8,1.544439976466603,18.01666675
1083.0,364.1463928,1859.5,206.8800049,1073.859985,256.6179199,1381.978027,1660173606033333.2,1.544439976466603,18.03333325
1084.0,363.0,1859.5,206.8800049,1073.859985,256.3611145,1382.173218,1660173606050000.0,1.624846523607667,18.05
1085.0,363.1546326,1859.973877,206.8800049,1073.859985,256.5915527,1382.201904,1660173606066666.5,1.620607004151582,18.0666665
1086.0,363.382782,1859.812866,206.8800049,1073.859985,256.5915527,1382.201904,1660173606083333.2,1.602363747487339,18.08333325
1087.0,363.0188599,1859.788208,206.8800049,1073.859985,256.1231995,1382.043457,1660173606100000.0,1.6275404773390123,18.1
1088.0,363.1546326,1859.973877,206.8800049,1073.859985,256.113678,1382.055298,1660173606116666.5,1.620607004151582,18.1166665
1089.0,363.1546326,1859.973877,206.8800049,1073.859985,256.0681763,1382.125732,1660173606133333.5,1.620607004151582,18.1333335
1090.0,363.1546326,1859.973877,206.8800049,1073.859985,256.15448,1382.256958,1660173606150000.0,1.620607004151582,18.15
1091.0,363.1509705,1860.092163,206.8800049,1073.859985,256.0325317,1382.1073,1660173606166666.8,1.6225121924068364,18.16666675
1092.0,363.1509705,1860.092163,206.8800049,1073.859985,256.15448,1382.256958,1660173606183333.5,1.6225121924068364,18.1833335
1093.0,362.6855774,1859.635986,206.8800049,1073.859985,256.15448,1382.256958,1660173606200000.0,1.6487996074530364,18.2
1094.0,362.6855774,1859.635986,206.8800049,1073.859985,256.15448,1382.256958,1660173606216666.8,1.6487996074530364,18.21666675
1095.0,362.6855774,1859.635986,206.8800049,1073.859985,256.15448,1382.256958,1660173606233333.2,1.6487996074530364,18.23333325
1096.0,362.5,1859.5,206.8800049,1073.859985,256.0599976,1382.246704,1660173606250000.0,1.6599299634757083,18.25
1097.0,362.5,1859.5,206.8800049,1073.859985,255.9824524,1382.495972,1660173606266666.8,1.6599299634757083,18.26666675
1098.0,362.8178101,1860.182251,206.4102631,1073.852051,256.0599976,1382.246704,1660173606283333.2,1.647768594750199,18.28333325
1099.0,362.859314,1859.987061,208.6666718,1071.54541,256.0599976,1382.246704,1660173606300000.0,1.633404260492207,18.3
1100.0,363.0184021,1860.235229,206.4767456,1073.781006,255.9182739,1382.112183,1660173606316666.5,1.6341823930819892,18.3166665
1101.0,362.859314,1859.987061,206.4767456,1073.781006,255.9182739,1382.112183,1660173606333333.2,1.6418718189199275,18.33333325
1102.0,363.1509705,1860.092163,206.5,1074.0,255.7887726,1382.031372,1660173606350000.0,1.6233881728228814,18.35
1103.0,363.1509705,1860.092163,206.5630951,1073.928467,255.7447205,1382.1073,1660173606366666.5,1.6231267945652603,18.3666665
1104.0,363.1509705,1860.092163,206.5,1074.0,255.7447205,1382.1073,1660173606383333.5,1.6233881728228814,18.3833335
1105.0,363.1509705,1860.092163,206.4369049,1074.071533,255.7447205,1382.1073,1660173606400000.0,1.623649578863618,18.4
1106.0,363.1546326,1859.973877,206.4369049,1074.071533,255.76651,1382.159424,1660173606416666.8,1.62173920913041,18.41666675
1107.0,363.1546326,1859.973877,206.2273712,1074.10376,255.76651,1382.159424,1660173606433333.5,1.622111690778954,18.4333335
1108.0,362.8241882,1859.742065,206.0808105,1073.981812,255.76651,1382.159424,1660173606450000.0,1.641948455381043,18.45
1109.0,362.8241882,1859.742065,206.0808105,1073.981812,255.76651,1382.159424,1660173606466666.8,1.641948455381043,18.46666675
1110.0,362.9718323,1859.748779,206.0808105,1073.981812,255.76651,1382.159424,1660173606483333.2,1.6316889758335806,18.48333325
1111.0,363.8763428,1860.046631,205.8213501,1074.235352,255.8736115,1382.184814,1660173606500000.0,1.5734351177785797,18.5
1112.0,363.4637756,1859.543457,206.0224762,1074.232178,255.5892792,1382.27832,1660173606516666.8,1.5949849228053776,18.51666675
1113.0,363.436615,1859.403809,206.0224762,1074.232178,255.5840759,1382.271362,1660173606533333.2,1.594926246913325,18.53333325
1114.0,363.4637756,1859.543457,205.8720703,1074.268433,255.6205902,1382.228882,1660173606550000.0,1.5952783164296969,18.55
1115.0,363.4637756,1859.543457,205.8582001,1074.394165,255.6205902,1382.228882,1660173606566666.5,1.5955943652251836,18.5666665
1116.0,363.015625,1859.4375,205.9886322,1074.42041,255.6449585,1382.272827,1660173606583333.2,1.6254321377880674,18.58333325
1117.0,362.9333191,1859.430786,205.8582001,1074.394165,255.6339569,1382.317749,1660173606600000.0,1.6312277830849602,18.6
1118.0,362.9333191,1859.430786,205.7744446,1074.439087,255.3918762,1382.221191,1660173606616666.5,1.6314490490893925,18.6166665
1119.0,362.9333191,1859.430786,205.6566925,1074.343262,255.3918762,1382.221191,1660173606633333.5,1.631378194950842,18.6333335
1120.0,362.6855774,1859.635986,205.5357208,1074.367065,255.152771,1382.356445,1660173606650000.0,1.651863641074772,18.65
1121.0,362.5,1859.5,205.6379242,1074.103394,254.8648224,1382.150513,1660173606666666.8,1.6621954275084478,18.66666675
1122.0,362.546051,1859.324585,205.574707,1074.063232,254.8648224,1382.150513,1660173606683333.5,1.656492395088379,18.6833335
1123.0,362.546051,1859.324585,205.574707,1074.063232,254.6481476,1382.129639,1660173606700000.0,1.656492395088379,18.7
1124.0,362.5058289,1859.441895,205.5833282,1074.351196,254.7523804,1382.014282,1660173606716666.8,1.661649159076512,18.71666675
1125.0,362.6897278,1859.788208,205.6046448,1074.217041,254.7523804,1382.014282,1660173606733333.2,1.653249465044805,18.73333325
1126.0,362.3167725,1860.283569,205.5390472,1074.175293,254.6179199,1381.978027,1660173606750000.0,1.686323190872144,18.75
1127.0,362.7792664,1859.837891,205.5325928,1074.042847,254.6179199,1381.978027,1660173606766666.8,1.6473438458481775,18.76666675
1128.0,361.7948608,1860.400024,205.5170441,1074.308716,254.4242401,1381.942383,1660173606783333.2,1.724903186546675,18.78333325
1129.0,361.3102417,1860.155151,205.5773773,1074.085327,254.7336426,1382.114136,1660173606800000.0,1.7548284722098602,18.8
1130.0,361.6897583,1860.155151,205.4543762,1074.266235,254.4077454,1381.836304,1660173606816666.5,1.7288387721470495,18.8166665
1131.0,361.7948608,1860.400024,205.4543762,1074.266235,254.6179199,1381.978027,1660173606833333.2,1.7248829974035813,18.83333325
1132.0,360.9617615,1860.114746,205.4543762,1074.266235,254.4295197,1382.208984,1660173606850000.0,1.7793440919767052,18.85
1133.0,361.261261,1860.351318,205.3996277,1074.252319,254.0900879,1382.366333,1660173606866666.5,1.7616607774521729,18.8666665
1134.0,361.261261,1860.351318,205.2363281,1074.167603,254.3785553,1382.190918,1660173606883333.5,1.761666453719764,18.8833335
1135.0,361.261261,1860.351318,205.2363281,1074.167603,253.5714264,1381.885376,1660173606900000.0,1.761666453719764,18.9
1136.0,360.6107483,1860.37854,205.2363281,1074.167603,253.6712189,1381.892456,1660173606916666.8,1.8076628187171084,18.91666675
1137.0,359.5,1859.842285,205.2363281,1074.167603,253.6712189,1381.892456,1660173606933333.5,1.878199303151281,18.9333335
1138.0,360.2657471,1860.265747,205.2363281,1074.167603,253.2881012,1382.658325,1660173606950000.0,1.8303016617091403,18.95
1139.0,359.6080933,1860.276733,205.2363281,1074.167603,253.1150055,1382.555054,1660173606966666.8,1.876599817516773,18.96666675
1140.0,359.5,1860.5,205.2363281,1074.167603,253.3925171,1382.792847,1660173606983333.2,1.8872599778821697,18.98333325
1141.0,359.7242737,1860.938232,205.2363281,1074.167603,253.5363007,1382.796997,1660173607000000.0,1.877561944880365,19.0
1142.0,359.2391968,1860.890625,205.2363281,1074.167603,253.32547,1382.836426,1660173607016666.8,1.910926088973475,19.01666675
1143.0,359.1712952,1860.891235,205.0114136,1074.668945,253.2201538,1382.826416,1660173607033333.2,1.9173843236301824,19.03333325
1144.0,359.2944031,1860.720215,205.0114136,1074.668945,252.953125,1383.133667,1660173607050000.0,1.906389791790972,19.05
1145.0,359.2944031,1860.720215,204.9538422,1073.951294,253.3973236,1382.586304,1660173607066666.5,1.9044949652682708,19.0666665
1146.0,359.2944031,1860.720215,204.9538422,1073.951294,252.7504272,1383.177734,1660173607083333.2,1.9044949652682708,19.08333325
1147.0,359.4931641,1860.568481,204.9538422,1073.951294,252.7850037,1382.954956,1660173607100000.0,1.8884671993938,19.1
1148.0,358.9151001,1860.694946,204.9538422,1073.951294,252.6096649,1382.882568,1660173607116666.5,1.930749376755188,19.1166665
1149.0,358.2214355,1860.359009,204.9538422,1073.951294,252.4530792,1382.640747,1660173607133333.5,1.974817614798952,19.1333335
1150.0,358.0172119,1861.234375,203.5454559,1077.0,252.4007111,1382.654297,1660173607150000.0,2.0117488096677314,19.15
1151.0,358.1039124,1860.947021,203.2414856,1076.554199,252.0996399,1382.728271,1660173607166666.8,2.0007806843251794,19.16666675
1152.0,358.4097595,1861.815308,203.2414856,1076.554199,252.4007111,1382.654297,1660173607183333.5,1.9913410209356075,19.1833335
1153.0,357.9369812,1861.907104,203.2414856,1076.554199,252.0845337,1383.242432,1660173607200000.0,2.025814320108724,19.2
1154.0,357.9440613,1862.026855,205.1515198,1074.81604,252.0845337,1383.242432,1660173607216666.8,2.019254312074841,19.21666675
1155.0,357.0662537,1862.421631,204.7449646,1074.689087,252.1227264,1383.597046,1660173607233333.2,2.086368579603609,19.23333325
1156.0,357.4931641,1862.568481,204.7449646,1074.689087,252.5776672,1383.472534,1660173607250000.0,2.058435187426712,19.25
1157.0,357.6610718,1863.338989,207.0,1077.0,252.5776672,1383.472534,1660173607266666.8,2.0606369934080653,19.26666675
1158.0,356.6265869,1862.697632,207.0,1077.0,252.3827209,1383.969971,1660173607283333.2,2.124773934173023,19.28333325
1159.0,356.5679626,1862.774658,207.0,1077.0,252.3827209,1383.969971,1660173607300000.0,2.129931239820502,19.3
1160.0,356.4770203,1862.875488,207.0,1077.0,252.3761139,1383.912598,1660173607316666.5,2.137680278216123,19.3166665
1161.0,356.5902405,1862.800415,207.0,1077.0,252.3955078,1384.084595,1660173607333333.2,2.1287086474759347,19.33333325
1162.0,356.1706238,1863.281738,204.0,1074.0,252.3827209,1383.969971,1660173607350000.0,2.159699529524782,19.35
1163.0,355.6854248,1863.270874,204.0,1074.0,252.4992065,1384.030029,1660173607366666.5,2.1935166671459685,19.3666665
1164.0,355.4404907,1863.281738,204.0,1074.0,252.2483368,1384.550049,1660173607383333.5,2.210810845347221,19.3833335
1165.0,355.2020874,1863.283325,207.159729,1074.791626,252.2483368,1384.550049,1660173607400000.0,2.2255749140733645,19.4
1166.0,355.0914612,1863.530518,207.159729,1074.791626,252.2483368,1384.550049,1660173607416666.8,2.236594440692854,19.41666675
1167.0,355.2309265,1863.469849,207.159729,1074.791626,252.4292755,1384.445557,1660173607433333.5,2.226008695989151,19.4333335
1168.0,355.1696167,1863.404297,207.159729,1074.791626,252.2367096,1384.697266,1660173607450000.0,2.229447749285272,19.45
1169.0,355.2309265,1863.469849,207.159729,1074.791626,252.368515,1384.36853,1660173607466666.8,2.226008695989151,19.46666675
1170.0,355.2309265,1863.469849,207.159729,1074.791626,252.368515,1384.36853,1660173607483333.2,2.226008695989151,19.48333325
1171.0,355.2309265,1863.469849,207.159729,1074.791626,252.5,1384.5,1660173607500000.0,2.226008695989151,19.5
1172.0,355.2309265,1863.469849,207.159729,1074.791626,252.5658875,1384.731812,1660173607516666.8,2.226008695989151,19.51666675
1173.0,355.4597778,1863.425293,207.159729,1074.791626,252.8384705,1384.803223,1660173607533333.2,2.209362159255109,19.53333325
1174.0,355.8430481,1863.60144,207.159729,1074.791626,252.6331787,1384.814331,1660173607550000.0,2.1847996392972977,19.55
1175.0,355.8430481,1863.60144,207.159729,1074.791626,252.8859253,1384.783691,1660173607566666.5,2.1847996392972977,19.5666665
1176.0,356.1856079,1863.51709,207.159729,1074.791626,252.8224182,1384.853027,1660173607583333.2,2.1596554212017014,19.58333325
1177.0,356.3256226,1863.235107,207.159729,1074.791626,252.8224182,1384.853027,1660173607600000.0,2.146093632284689,19.6
1178.0,356.1706238,1863.281738,207.159729,1074.791626,253.1564636,1384.620361,1660173607616666.5,2.157586787995856,19.6166665
1179.0,356.5,1863.0,207.159729,1074.791626,253.3125916,1384.412231,1660173607633333.5,2.1307351687536,19.6333335
1180.0,356.415741,1863.501831,207.159729,1074.791626,253.3125916,1384.412231,1660173607650000.0,2.1433123451581872,19.65
1181.0,356.5959167,1862.983276,207.159729,1074.791626,253.4401703,1384.205078,1660173607666666.8,2.12378215206066,19.66666675
1182.0,356.6974487,1863.110474,207.3051605,1074.521118,253.9255981,1384.293213,1660173607683333.5,2.117316309789479,19.6833335
1183.0,356.8062744,1862.87439,207.161972,1074.436646,253.8045044,1384.005615,1660173607700000.0,2.1064951554321305,19.7
1184.0,356.9693909,1862.833374,207.161972,1074.436646,254.0614014,1384.039429,1660173607716666.8,2.0945074441246936,19.71666675
1185.0,357.0257874,1862.821289,207.2769928,1074.237061,253.8045044,1384.005615,1660173607733333.2,2.089625537687504,19.73333325
1186.0,357.3298645,1862.861084,207.161972,1074.436646,254.2202148,1383.93811,1660173607750000.0,2.069595614987777,19.75
1187.0,357.3333435,1862.917603,207.3403778,1074.330933,254.1205292,1383.904785,1660173607766666.8,2.069530434066356,19.76666675
1188.0,357.5254211,1863.212769,207.3403778,1074.330933,254.2202148,1383.93811,1660173607783333.2,2.060002563027352,19.78333325
1189.0,357.5254211,1863.212769,207.3403778,1074.330933,254.2202148,1383.93811,1660173607800000.0,2.060002563027352,19.8
1190.0,357.7916565,1863.759033,207.0870514,1074.603027,254.2202148,1383.93811,1660173607816666.5,2.049839766348532,19.8166665
1191.0,358.0,1864.0,206.8183746,1074.771362,254.2202148,1383.93811,1660173607833333.2,2.0393942457219416,19.83333325
1192.0,357.3311768,1863.623657,206.5975647,1074.733765,254.2202148,1383.93811,1660173607850000.0,2.081430174740736,19.85
1193.0,357.3311768,1863.623657,206.5059509,1074.817505,253.8356018,1383.728516,1660173607866666.5,2.081820959485289,19.8666665
1194.0,356.9368286,1863.233154,206.5,1074.754883,253.4553528,1383.970215,1660173607883333.5,2.104054386262818,19.8833335
1195.0,358.2041626,1863.518799,206.5059509,1074.817505,253.5088501,1383.94397,1660173607900000.0,2.0192470364808823,19.9
1196.0,357.7047119,1863.327881,206.3411255,1074.489258,253.0746002,1384.117432,1660173607916666.8,2.0509492686773734,19.91666675
1197.0,357.6410217,1863.331543,206.3920288,1074.57019,253.0746002,1384.117432,1660173607933333.5,2.055624152280276,19.9333335
1198.0,357.5738525,1863.98291,206.1825409,1074.494019,253.0746002,1384.117432,1660173607950000.0,2.06916800187764,19.95
1199.0,357.4414063,1864.06958,206.1825409,1074.494019,253.0945587,1384.065674,1660173607966666.8,2.079601728779548,19.96666675
1200.0,357.1382751,1863.903687,206.1825409,1074.494019,253.5708008,1384.078125,1660173607983333.2,2.098600550792029,19.98333325
1201.0,356.8536072,1863.5,206.1825409,1074.494019,253.2946625,1383.91333,1660173608000000.0,2.1131359240435823,20.0
1202.0,356.6855774,1863.635986,206.1825409,1074.494019,253.0059509,1384.238037,1660173608016666.8,2.126726229482873,20.01666675
1203.0,356.2904053,1863.626221,206.1825409,1074.494019,252.9660797,1384.271362,1660173608033333.2,2.1542831856803533,20.03333325
1204.0,356.5631409,1863.948242,206.1825409,1074.494019,252.7975616,1384.208496,1660173608050000.0,2.139471334144744,20.05
1205.0,356.1293945,1864.072388,205.8803406,1074.846191,252.3705444,1384.497681,1660173608066666.5,2.1730589157367963,20.0666665
1206.0,356.078186,1864.28186,205.8416595,1075.029175,252.5399017,1384.403809,1660173608083333.2,2.1800712210345137,20.08333325
1207.0,355.5630798,1864.453857,205.6532593,1075.210693,252.6724701,1383.888428,1660173608100000.0,2.219312745901853,20.1
1208.0,354.800415,1864.59021,205.4829559,1075.185547,252.2266693,1384.285889,1660173608116666.5,2.2747413459726022,20.1166665
1209.0,354.800415,1864.59021,205.4829559,1075.185547,252.2489624,1383.778687,1660173608133333.5,2.2747413459726022,20.1333335
1210.0,354.800415,1864.59021,205.3578796,1074.993896,251.6746368,1384.015991,1660173608150000.0,2.2743065359095045,20.15
1211.0,354.800415,1864.59021,205.3107758,1073.872192,251.144989,1384.022461,1660173608166666.8,2.270736208807809,20.16666675
1212.0,354.2454834,1864.5,205.3747406,1075.049683,250.9716949,1384.102173,1660173608183333.5,2.3121534373671606,20.1833335
1213.0,354.3599854,1864.579956,205.3709259,1074.082764,251.0133972,1384.052124,1660173608200000.0,2.3020172691098546,20.2
1214.0,353.7948608,1864.400024,205.4172363,1074.204102,251.1392822,1384.051636,1660173608216666.8,2.339547530189684,20.21666675
1215.0,353.6359253,1864.685547,205.4172363,1074.204102,251.016449,1383.893921,1660173608233333.2,2.354429568258373,20.23333325
1216.0,353.2000122,1864.640503,205.4172363,1074.204102,251.016449,1383.893921,1660173608250000.0,2.384365609443183,20.25
1217.0,353.2000122,1864.640503,205.4172363,1074.204102,250.7546082,1383.734741,1660173608266666.8,2.384365609443183,20.26666675
1218.0,352.9304504,1864.93042,205.4172363,1074.204102,250.5646515,1384.149414,1660173608283333.2,2.407034891489172,20.28333325
1219.0,352.9304504,1864.93042,205.4172363,1074.204102,250.6051483,1384.280396,1660173608300000.0,2.407034891489172,20.3
1220.0,352.9304504,1864.93042,205.4172363,1074.204102,250.4689789,1383.789307,1660173608316666.5,2.407034891489172,20.3166665
1221.0,352.9304504,1864.93042,205.4172363,1074.204102,250.4141846,1383.797119,1660173608333333.2,2.407034891489172,20.33333325
1222.0,352.7919922,1865.040161,205.4172363,1074.204102,250.1198273,1384.086792,1660173608350000.0,2.418162519899335,20.35
1223.0,352.7919922,1865.040161,204.4451294,1074.645996,249.901123,1384.326294,1660173608366666.5,2.421108741962361,20.3666665
1224.0,352.3015747,1865.167847,204.4451294,1074.645996,249.7348175,1384.339233,1660173608383333.5,2.457126009959251,20.3833335
1225.0,352.3144226,1865.364014,204.4932404,1074.617065,249.5850983,1384.376953,1660173608400000.0,2.4586233663175183,20.4
1226.0,351.7849426,1865.215088,204.4825592,1074.947632,249.4364471,1384.072021,1660173608416666.8,2.4949335107656045,20.41666675
1227.0,351.7849426,1865.215088,204.5476227,1075.023804,249.5793304,1384.173218,1660173608433333.5,2.4951072869102573,20.4333335
1228.0,351.7849426,1865.215088,204.5476227,1075.023804,249.4364471,1384.072021,1660173608450000.0,2.4951072869102573,20.45
1229.0,351.7849426,1865.215088,204.5476227,1075.023804,249.5793304,1384.173218,1660173608466666.8,2.4951072869102573,20.46666675
1230.0,351.7849426,1865.215088,204.5243835,1075.156494,249.5932465,1384.223145,1660173608483333.2,2.4956084895622697,20.48333325
1231.0,351.7240295,1865.251343,204.5059509,1074.817505,249.5400238,1384.23877,1660173608500000.0,2.499181925046013,20.5
1232.0,351.5,1865.5,204.4825592,1074.947632,249.4905396,1384.704468,1660173608516666.8,2.518613002226957,20.51666675
1233.0,351.5,1865.5,204.5892792,1074.946411,249.6104126,1384.478149,1660173608533333.2,2.518452114167895,20.53333325
1234.0,351.5,1865.5,204.7698975,1075.189209,249.5526276,1384.695923,1660173608550000.0,2.519050027938095,20.55
1235.0,351.5,1865.5,205.0905151,1075.421631,249.6062012,1384.710938,1660173608566666.5,2.519404984719989,20.5666665
1236.0,351.5,1865.5,204.9437561,1075.481201,249.6244507,1384.88208,1660173608583333.2,2.519833028621812,20.58333325
1237.0,351.3389282,1865.661011,204.9691315,1075.530884,249.647583,1384.929565,1660173608600000.0,2.5333582497125064,20.6
1238.0,350.4794617,1865.817383,204.9691315,1075.530884,249.7939453,1385.030273,1660173608616666.5,2.5956451910423395,20.6166665
1239.0,350.4794617,1865.817383,205.213028,1075.240601,249.7874603,1385.149902,1660173608633333.5,2.59422730645671,20.6333335
1240.0,350.4805298,1866.058472,205.3562469,1076.0354,249.9365082,1385.356445,1660173608650000.0,2.59995412991045,20.65
1241.0,350.2989807,1866.323242,205.5364838,1076.173584,250.2496185,1385.266724,1660173608666666.8,2.616336690039547,20.66666675
1242.0,351.757782,1866.757813,205.553421,1076.076904,250.5136414,1385.554565,1660173608683333.5,2.519286236600703,20.6833335
1243.0,352.6400146,1867.099976,205.553421,1076.076904,250.9817352,1385.765625,1660173608700000.0,2.4619384714817643,20.7
1244.0,352.3441772,1866.672119,206.0492401,1076.778442,251.9410858,1386.244995,1660173608716666.8,2.478772057961904,20.71666675
1245.0,355.2305908,1866.568481,205.9865875,1076.798828,253.8414764,1386.383667,1660173608733333.2,2.2752819621955136,20.73333325
1246.0,357.8285217,1866.038574,205.9832458,1076.884521,256.247467,1385.828247,1660173608750000.0,2.086552779810578,20.75
1247.0,362.0596008,1865.128052,205.9832458,1076.884521,258.6931458,1385.800659,1660173608766666.8,1.7780273345208513,20.76666675
1248.0,367.6360168,1863.271973,205.5920105,1077.072876,261.6097412,1385.304077,1660173608783333.2,1.363028368413932,20.78333325
1249.0,375.5,1861.157715,205.2443237,1077.223389,264.2653503,1384.252075,1660173608800000.0,0.7833826513230279,20.8
1250.0,383.8287048,1858.108765,205.0265961,1077.234009,267.6237488,1383.034668,1660173608816666.5,0.1553828538071043,20.8166665
1251.0,395.7608032,1854.109375,204.2771912,1077.015747,271.5321045,1381.394531,1660173608833333.2,0.7399328350299758,20.83333325
1252.0,407.9078064,1850.0,204.2771912,1077.015747,275.6185913,1379.519409,1660173608850000.0,1.655823048975745,20.85
1253.0,422.3435974,1844.76416,204.2771912,1077.015747,280.904541,1377.622681,1660173608866666.5,2.753778682587621,20.8666665
1254.0,438.5,1837.5,202.0558624,1075.621948,286.2243042,1374.342651,1660173608883333.5,4.003195397822236,20.8833335
1255.0,456.8641968,1829.308594,200.5923767,1075.297241,292.5560608,1370.622437,1660173608900000.0,5.434492816203177,20.9
1256.0,456.8641968,1829.308594,198.0,1077.0,299.0974426,1366.126465,1660173608916666.8,5.436548968384562,20.91666675
1257.0,456.8641968,1829.308594,198.0,1077.0,299.0974426,1366.126465,1660173608933333.5,5.436548968384562,20.9333335
1258.0,456.8641968,1829.308594,199.0476227,1071.650757,315.86203,1354.978271,1660173608950000.0,5.406873978031934,20.95
1259.0,456.8641968,1829.308594,198.5142212,1070.634155,324.4549866,1347.545044,1660173608966666.8,5.39889087567949,20.96666675
1260.0,456.8641968,1829.308594,198.5142212,1070.634155,324.4549866,1347.545044,1660173608983333.2,5.39889087567949,20.98333325
1261.0,456.8641968,1829.308594,198.5142212,1070.634155,324.4549866,1347.545044,1660173609000000.0,5.39889087567949,21.0
1262.0,456.8641968,1829.308594,198.5142212,1070.634155,352.6277161,1319.574707,1660173609016666.8,5.39889087567949,21.01666675
1263.0,456.8641968,1829.308594,198.5142212,1070.634155,362.4100037,1307.560059,1660173609033333.2,5.39889087567949,21.03333325
1264.0,456.8641968,1829.308594,192.2083282,1062.166626,372.3691101,1294.362549,1660173609050000.0,5.327301342063135,21.05
1265.0,456.8641968,1829.308594,195.0,1054.0,382.278717,1280.035767,1660173609066666.5,5.287652383812989,21.0666665
1266.0,456.8641968,1829.308594,192.7276764,1053.148193,392.1697388,1263.421997,1660173609083333.2,5.275613523013035,21.08333325
1267.0,456.8641968,1829.308594,192.7276764,1053.148193,402.3113098,1245.584473,1660173609100000.0,5.275613523013035,21.1
1268.0,456.8641968,1829.308594,192.7276764,1053.148193,411.5362244,1227.188354,1660173609116666.5,5.275613523013035,21.1166665
1269.0,456.8641968,1829.308594,190.8953705,1041.287109,420.0655212,1206.974976,1660173609133333.5,5.201427671337257,21.1333335
