Frame #,Shoulder Pink X,Shoulder Pink Y,Hand Pink X,Hand Pink Y,Elbow X,Elbow Y,Timestamp (microseconds),angles,Seconds
2562.0,286.151001,1032.769531,536.1834717,987.9302368,441.6102905,1210.545654,1658965365683333.5,64.18573938945065,42.6833335
2563.0,285.766449,1033.293701,524.8535767,985.5,440.358551,1210.641479,1658965365700000.0,61.649289300110034,42.7
2564.0,285.2065735,1033.440186,513.8345337,983.6398926,438.8243103,1211.264404,1658965365716666.8,59.06174105972963,42.71666675
2565.0,284.6837769,1033.713501,502.3089905,982.3892822,437.8856812,1211.520142,1658965365733333.2,56.452934263324906,42.73333325
2566.0,283.8529968,1033.646973,491.5319214,981.2576904,437.167511,1212.320068,1658965365750000.0,53.87176051575827,42.75
2567.0,283.3919678,1034.119385,480.8477478,980.7016602,436.4068604,1212.517944,1658965365766666.8,51.47249817881224,42.76666675
2568.0,283.1505737,1034.390747,470.7160645,980.4468994,435.1916199,1213.046753,1658965365783333.2,49.08222504640424,42.78333325
2569.0,282.5432129,1034.608032,460.8212585,980.6376953,434.5240479,1213.174683,1658965365800000.0,46.853689333613154,42.8
2570.0,281.9849854,1034.703125,451.1022034,981.2944336,433.2980042,1213.579102,1658965365816666.5,44.6112708388229,42.8166665
2571.0,281.5857849,1034.934448,441.3829346,981.9067383,432.5437012,1214.08252,1658965365833333.2,42.29921000487213,42.83333325
2572.0,281.0701294,1035.035645,432.6688232,983.3763428,431.9136353,1214.29187,1658965365850000.0,40.267877393339816,42.85
2573.0,280.8601074,1035.569458,424.5595093,984.7539673,430.7838135,1214.749146,1658965365866666.5,38.36978324067724,42.8666665
2574.0,280.8601074,1035.569458,424.5595093,984.7539673,430.4202271,1214.698608,1658965365883333.5,38.39947300942002,42.8833335
2575.0,279.5270386,1035.912109,409.0925903,987.555542,429.5144348,1214.775635,1658965365900000.0,34.84600599359633,42.9
2576.0,278.7558899,1036.660522,402.5978394,989.053772,428.6315002,1214.63147,1658965365916666.8,33.518598599700724,42.91666675
2577.0,277.9118652,1037.175171,397.1847229,990.256897,428.1137695,1214.942261,1658965365933333.5,32.35789937843116,42.9333335
2578.0,277.2505798,1037.458008,392.9537048,991.5625,426.8414307,1215.57605,1658965365950000.0,31.42270483722096,42.95
2579.0,275.9533691,1037.352661,390.8299866,991.682312,426.8935852,1216.285156,1658965365966666.8,31.027726468567224,42.96666675
2580.0,274.3291321,1039.011597,388.7858887,991.9196777,426.3385925,1216.352661,1658965365983333.2,31.10293930947873,42.98333325
2581.0,273.0239868,1039.469238,388.3715515,992.0424805,425.0395508,1216.977417,1658965366000000.0,31.317605800348204,43.0
2582.0,271.5448608,1040.246826,388.8299866,991.682312,424.9248962,1216.924927,1658965366016666.8,31.85812793433255,43.01666675
2583.0,271.0,1040.864624,390.5,991.5,425.0570068,1217.19519,1658965366033333.2,32.438000736655475,43.03333325
2584.0,270.135437,1041.097412,392.3394775,990.3946533,424.9273071,1217.416626,1658965366050000.0,33.11141124024446,43.05
2585.0,269.4894104,1041.149414,395.8345642,989.3601074,424.7940674,1217.502563,1658965366066666.5,34.13441165129506,43.0666665
2586.0,269.5066223,1041.172241,398.593811,989.1920776,424.7597351,1217.604004,1658965366083333.2,34.81144580223717,43.08333325
2587.0,269.6382446,1040.74646,402.6906433,987.6775513,424.6478271,1218.128052,1658965366100000.0,35.70676547553021,43.1
2588.0,269.5310669,1040.5,406.8057251,987.3730469,424.9015503,1217.948242,1658965366116666.5,36.71736021658811,43.1166665
2589.0,269.6107483,1040.405029,412.1382751,985.5827026,424.9015503,1217.948242,1658965366133333.5,38.03108759568441,43.1333335
2590.0,269.8327942,1040.115356,416.5,985.2409668,426.1029663,1218.369995,1658965366150000.0,38.88124097545431,43.15
2591.0,270.5541992,1039.733521,421.7916565,984.90625,426.5923767,1218.106689,1658965366166666.8,39.99961047611329,43.16666675
2592.0,270.8582458,1039.570313,427.3251953,983.7154541,426.9410706,1217.634644,1658965366183333.5,41.33036935943763,43.1833335
2593.0,271.602417,1039.299438,432.6897278,982.9706421,427.2481995,1217.606934,1658965366200000.0,42.44644829464999,43.2
2594.0,272.7453308,1038.896729,438.8955688,982.6844482,428.5704956,1217.008301,1658965366216666.8,43.70483961846496,43.21666675
2595.0,273.2277832,1038.716797,444.7593689,981.6865234,428.7516479,1216.828491,1658965366233333.2,45.02137201722414,43.23333325
2596.0,273.5,1037.730347,451.0281677,981.5563354,429.5263062,1216.447388,1658965366250000.0,46.35237407621549,43.25
2597.0,273.9111938,1037.728027,457.4675293,981.2640991,430.3526306,1216.031616,1658965366266666.8,47.85161541177135,43.26666675
2598.0,274.697937,1037.617065,464.1911011,981.0999756,430.7111206,1215.579468,1658965366283333.2,49.36587968781322,43.28333325
2599.0,274.8162842,1037.553345,470.7463379,980.9266357,431.4532166,1215.384277,1658965366300000.0,50.88809922665639,43.3
2600.0,275.4822693,1037.186768,478.6811523,980.9151001,431.9423218,1214.759644,1658965366316666.5,52.68623060497556,43.3166665
2601.0,275.7879944,1036.955933,485.2564087,981.303772,432.5437012,1214.08252,1658965366333333.2,54.26801384195576,43.33333325
2602.0,276.144165,1036.862793,492.7858887,981.7055664,433.0518799,1213.845947,1658965366350000.0,55.98940139767524,43.35
2603.0,276.7159729,1036.387939,500.6946106,982.5419312,434.1288147,1213.09021,1658965366366666.5,57.80073888025016,43.3666665
2604.0,277.2752075,1036.055786,508.5,983.5,434.5776672,1212.796143,1658965366383333.5,59.53842370669524,43.3833335
2605.0,277.0680237,1035.567993,516.8344116,984.3355103,435.2964783,1212.447388,1658965366400000.0,61.48368564557561,43.4
2606.0,277.3188782,1035.55835,525.4055176,986.7855835,436.1074219,1211.657227,1658965366416666.8,63.69938580447791,43.41666675
2607.0,277.3458557,1035.369751,534.2543335,988.906189,436.5944214,1211.062378,1658965366433333.5,65.91960117707073,43.4333335
2608.0,277.8338928,1035.06665,543.1380005,991.015625,437.3044739,1210.442261,1658965366450000.0,68.02939595366918,43.45
2609.0,278.4197083,1034.831665,552.2901611,994.4196777,438.2106018,1209.754517,1658965366466666.8,70.32513487085868,43.46666675
2610.0,278.8502808,1034.415283,561.2035522,997.7293091,438.9408875,1209.500854,1658965366483333.2,72.43768514555613,43.48333325
2611.0,279.5,1033.730347,570.4536133,1001.355896,439.875,1208.893555,1658965366500000.0,74.65372616614543,43.5
2612.0,280.1400146,1033.594482,579.8510742,1005.820313,440.6649475,1208.591431,1658965366516666.8,76.99667866616802,43.51666675
2613.0,281.1867676,1033.4823,588.7169189,1010.383545,441.5177307,1208.356323,1658965366533333.2,79.14774839656371,43.53333325
2614.0,281.4580383,1033.482544,598.3143921,1015.364075,442.969696,1207.550537,1658965366550000.0,81.80584909108654,43.55
2615.0,282.7435913,1033.425903,608.0,1020.568481,443.9646606,1207.383789,1658965366566666.5,84.10892875692568,43.5666665
2616.0,284.0644836,1033.087402,617.1888428,1026.325684,445.1461487,1207.185547,1658965366583333.2,86.34485408559823,43.58333325
2617.0,285.0552063,1032.529175,627.333313,1033.205078,446.4382935,1206.561646,1658965366600000.0,89.05931881752706,43.6
2618.0,285.6758118,1032.381226,636.3182373,1040.363525,447.8292236,1206.564819,1658965366616666.5,91.54707909035274,43.6166665
2619.0,286.5786438,1032.144165,644.6781006,1047.706665,449.2200317,1206.33667,1658965366633333.5,93.97379422085648,43.6333335
2620.0,287.1159058,1032.337769,653.9117432,1055.727417,450.7912292,1206.447388,1658965366650000.0,96.65443318111755,43.65
2621.0,287.1159058,1032.337769,653.9117432,1055.727417,452.0681152,1206.45166,1658965366666666.8,96.70214180581726,43.66666675
2622.0,288.6849976,1032.907227,670.4491577,1073.156494,452.8430481,1206.292725,1658965366683333.5,101.97487500006312,43.6833335
2623.0,289.2505493,1033.006592,678.359375,1082.539795,454.358551,1206.641479,1658965366700000.0,104.5705708898278,43.7
2624.0,289.7386169,1033.225464,686.098877,1092.302979,455.4166565,1207.159546,1658965366716666.8,107.1387103678939,43.71666675
2625.0,290.8015747,1033.418335,692.2400513,1102.279785,457.1376343,1207.459351,1658965366733333.2,109.60056881163372,43.73333325
2626.0,291.5905457,1033.52478,698.7747192,1113.180542,458.0530701,1208.0979,1658965366750000.0,112.11814923615276,43.75
2627.0,292.090271,1033.486084,704.9848633,1123.705444,458.9519043,1207.907104,1658965366766666.8,114.83824947394196,43.76666675
2628.0,293.2261047,1033.482544,710.4678955,1134.578003,460.1625061,1208.792725,1658965366783333.2,117.08350195171244,43.78333325
2629.0,293.6124268,1033.612427,714.9066772,1145.317017,461.3228149,1209.242065,1658965366800000.0,119.52998917727837,43.8
2630.0,294.7951355,1033.593628,718.9725952,1155.811279,462.7274475,1209.847168,1658965366816666.5,121.70722689038868,43.8166665
2631.0,295.440155,1033.440186,723.0685425,1165.542114,463.6457214,1209.518555,1658965366833333.2,124.06891828576464,43.83333325
2632.0,296.9940796,1033.446777,726.5560303,1175.140747,464.843811,1209.678101,1658965366850000.0,126.08688061442552,43.85
2633.0,297.5905457,1033.52478,729.9840698,1183.694214,466.7996521,1209.429321,1658965366866666.5,128.3037332078084,43.8666665
2634.0,299.1695557,1033.001099,732.2782593,1191.5,468.3735962,1209.218994,1658965366883333.5,129.995590759999,43.8833335
2635.0,300.4489746,1032.732422,734.2985229,1198.1073,469.3228149,1209.242065,1658965366900000.0,131.32724249356568,43.9
2636.0,301.3381042,1031.600952,735.3903809,1203.609619,470.151062,1208.848877,1658965366916666.8,132.47212272562342,43.91666675
2637.0,302.5425415,1031.47522,736.4495239,1207.903198,470.9684143,1208.321045,1658965366933333.5,133.51285690961376,43.9333335
2638.0,303.4827576,1030.913818,737.5186768,1211.417969,471.9432983,1208.38147,1658965366950000.0,134.16356915303962,43.95
2639.0,304.1768799,1030.24939,737.9893188,1212.031982,472.20401,1208.437134,1658965366966666.8,134.09388264311076,43.96666675
2640.0,304.5571289,1029.680786,738.3302612,1210.711182,472.2062683,1208.370117,1658965366983333.2,133.6782192682018,43.98333325
2641.0,304.7835693,1029.785889,737.6843262,1208.477539,472.4484558,1208.596191,1658965367000000.0,133.13191343949788,44.0
2642.0,305.111908,1029.681152,737.6082153,1205.4552,472.2772522,1208.541626,1658965367016666.8,132.39777418396918,44.01666675
2643.0,305.1666565,1029.729736,736.6722412,1201.559326,471.5,1209.0,1658965367033333.2,131.24897276965214,44.03333325
2644.0,304.9274902,1029.704102,736.3277588,1197.559326,470.9642334,1208.904053,1658965367050000.0,130.36848227119967,44.05
2645.0,304.8174744,1030.067749,734.7207642,1193.342163,470.6867676,1209.013428,1658965367066666.5,129.43151476996917,44.0666665
2646.0,304.558075,1030.210693,733.8989258,1187.829224,470.272583,1209.907959,1658965367083333.2,127.8944957152043,44.08333325
2647.0,304.598114,1030.11499,731.8163452,1182.061279,470.272583,1209.907959,1658965367100000.0,126.58233730671068,44.1
2648.0,304.6505737,1029.739136,730.109375,1175.515625,468.8703613,1209.165161,1658965367116666.5,125.12661912063224,44.1166665
2649.0,304.5233459,1029.691162,726.6291504,1167.431885,468.151062,1208.848877,1658965367133333.5,123.3026189865453,44.1333335
2650.0,304.4823914,1029.291138,724.7584229,1159.882202,467.9858398,1209.01416,1658965367150000.0,121.46214763824612,44.15
2651.0,304.2296448,1028.379028,721.3379517,1151.381226,466.7956848,1208.446289,1658965367166666.8,119.43991641845167,44.16666675
2652.0,304.0069885,1028.283203,717.1213379,1141.799683,466.0315857,1208.321045,1658965367183333.5,117.14703675922748,44.1833335
2653.0,303.4361877,1027.851318,711.5,1130.853638,464.9684143,1208.321045,1658965367200000.0,114.3863884307572,44.2
2654.0,303.1074524,1027.705688,707.3996582,1121.673706,463.9085693,1207.620972,1658965367216666.8,112.34710918941852,44.21666675
2655.0,302.631897,1027.532349,701.5,1110.891724,462.9280701,1207.552612,1658965367233333.2,109.62691062181617,44.23333325
2656.0,301.3188782,1027.55835,695.0279541,1099.590332,461.2895508,1207.131348,1658965367250000.0,106.98915330409037,44.25
2657.0,301.1867676,1027.4823,687.4615479,1089.345337,460.4578857,1206.810547,1658965367266666.8,104.25027654051156,44.26666675
2658.0,300.8362427,1027.640991,679.8482056,1079.034668,459.6207581,1206.479614,1658965367283333.2,101.542910146794,44.28333325
2659.0,299.6837463,1027.522583,671.3678589,1068.371948,458.4578857,1206.810547,1658965367300000.0,98.4947332255406,44.3
2660.0,299.3357544,1027.689697,663.0580444,1058.898926,457.3173828,1206.369995,1658965367316666.5,95.8495176574117,44.3166665
2661.0,298.7497253,1027.878296,652.9603271,1050.039673,456.3019104,1206.766113,1658965367333333.2,92.81839093849146,44.33333325
2662.0,297.7462463,1028.216797,643.8131714,1041.60083,454.8333435,1206.59375,1658965367350000.0,90.24536936300755,44.35
2663.0,296.9933777,1028.724121,634.5299072,1033.861084,453.2895508,1207.131348,1658965367366666.5,87.50834318684086,44.3666665
2664.0,295.7197571,1029.217285,624.3188477,1026.915161,451.7582092,1207.221069,1658965367383333.5,84.9804502270259,44.3833335
2665.0,294.9888611,1029.395752,613.9559937,1020.322876,450.1405945,1207.614502,1658965367400000.0,82.216522968893,44.4
2666.0,293.6995544,1029.532837,603.8709717,1014.389221,448.625,1208.052124,1658965367416666.8,79.6693235098028,44.41666675
2667.0,293.2863464,1029.906006,593.7761841,1008.88562,447.6477661,1208.427856,1658965367433333.5,77.06479020380618,44.4333335
2668.0,292.0197449,1030.231323,583.5,1004.0,446.0016479,1208.678223,1658965367450000.0,74.68326459394068,44.45
2669.0,291.4440918,1030.722534,572.9938354,999.9629517,444.6451111,1209.082886,1658965367466666.8,72.20042650096192,44.46666675
2670.0,290.4130554,1031.250244,562.9812622,996.0187378,443.6156616,1209.32605,1658965367483333.2,69.93728505069934,44.48333325
2671.0,289.8628845,1031.46814,553.5791626,992.8956909,442.4195557,1209.605347,1658965367500000.0,67.73196183636482,44.5
2672.0,289.5,1031.269653,543.9226074,989.8372803,441.3136292,1210.057495,1658965367516666.8,65.31809682198154,44.51666675
2673.0,288.8377686,1031.443359,533.3792114,987.4130249,440.3023682,1210.626587,1658965367533333.2,62.84346036648609,44.53333325
2674.0,288.3162537,1031.29126,524.5,985.5,438.8883362,1210.692993,1658965367550000.0,60.82208671103185,44.55
2675.0,287.9208984,1031.81958,514.6688232,983.3763428,438.1104736,1211.050537,1658965367566666.5,58.54776151093496,44.5666665
2676.0,287.4051514,1032.063232,505.28125,981.833313,437.0636597,1211.403687,1658965367583333.2,56.39428033469959,44.58333325
2677.0,287.4100952,1032.120972,496.4076233,981.1524048,436.0894775,1212.400024,1658965367600000.0,54.13219245174557,44.6
2678.0,287.073761,1032.425781,487.0435486,980.3087158,435.350708,1212.453125,1658965367616666.5,52.02963497286517,44.6166665
2679.0,286.7331238,1032.493896,477.7292786,979.6464844,434.5,1212.5,1658965367633333.5,49.89977643241551,44.6333335
2680.0,286.3125,1032.7948,469.214447,979.6730347,433.8538513,1212.628906,1658965367650000.0,47.99758742748823,44.65
2681.0,286.4096375,1032.406616,460.5,979.5,433.6791382,1213.235229,1658965367666666.8,45.705878629195006,44.66666675
2682.0,286.2098389,1032.191772,452.6184082,980.5855103,432.5,1213.273071,1658965367683333.5,43.87527033821472,44.6833335
2683.0,286.1932983,1032.286255,444.0196228,981.3943481,432.2321777,1213.938599,1658965367700000.0,41.699226029739,44.7
2684.0,285.8821716,1032.151855,436.181427,982.6687622,431.2797241,1214.068726,1658965367716666.8,39.8471956270124,44.71666675
2685.0,285.6645813,1032.518799,428.0,983.269104,430.8522339,1214.280029,1658965367733333.2,37.90986005303968,44.73333325
2686.0,285.684967,1032.518311,420.7948608,985.1715698,430.6009521,1214.38623,1658965367750000.0,36.098844229514384,44.75
2687.0,284.9795837,1033.425171,414.5961609,985.6410522,430.3747864,1214.542358,1658965367766666.8,34.813129994975576,44.76666675
2688.0,284.3499451,1033.333374,408.7037048,987.427002,429.6815186,1214.749146,1658965367783333.2,33.42564778220019,44.78333325
2689.0,283.0338745,1034.567139,404.006958,988.546875,428.9481812,1214.901611,1658965367800000.0,32.68956043301097,44.8
2690.0,281.2065735,1035.440186,399.723877,989.4516602,428.6835938,1214.648071,1658965367816666.5,32.12438896353522,44.8166665
2691.0,279.5982666,1036.147705,396.2938843,990.2958374,428.6315002,1214.63147,1658965367833333.2,31.659155627617388,44.83333325
2692.0,277.9779968,1037.271484,394.1508484,990.923645,428.3023682,1214.626587,1658965367850000.0,31.60425171280714,44.85
2693.0,276.74646,1037.513672,393.2052612,990.4764404,427.9464417,1214.781738,1658965367866666.5,31.658155361001523,44.8666665
2694.0,275.8371582,1037.592407,392.3396912,990.5541382,427.1621704,1214.918945,1658965367883333.5,31.65423423275552,44.8833335
2695.0,275.5,1037.730347,392.0914612,990.1646118,427.2807922,1215.257202,1658965367900000.0,31.64428783682009,44.9
2696.0,275.0516052,1037.783813,392.5176392,989.9490356,427.2670288,1215.313599,1658965367916666.8,31.844531583358137,44.91666675
2697.0,275.1103821,1037.702393,394.5,989.5,427.2670288,1215.313599,1658965367933333.5,32.329764141866114,44.9333335
2698.0,275.3310852,1037.658813,396.0365906,989.3150635,427.6226807,1215.37561,1658965367950000.0,32.64029932977756,44.95
2699.0,275.5742493,1037.390503,399.0281677,987.7488403,427.60849,1216.125244,1658965367966666.8,33.25171283492693,44.96666675
2700.0,275.9583435,1037.484009,402.5739441,987.1721802,428.4450684,1215.978027,1658965367983333.2,34.05608557387606,44.98333325
2701.0,276.5386963,1037.308594,406.5548706,986.1118164,428.6478271,1216.128052,1658965368000000.0,34.89907015221009,45.0
2702.0,276.5386963,1037.308594,406.5548706,986.1118164,429.1810608,1216.214844,1658965368016666.8,34.854847383180044,45.01666675
2703.0,277.3875732,1037.387573,416.3225098,984.4072266,430.4510803,1216.036255,1658965368033333.2,37.09895207639055,45.03333325
2704.0,277.2869263,1036.953613,421.8605042,983.5,430.5,1216.0,1658965368050000.0,38.426091376195366,45.05
2705.0,277.9429016,1036.760498,427.2622375,982.3570557,431.1264954,1216.206787,1658965368066666.5,39.53889372191966,45.0666665
2706.0,278.7939148,1036.139893,433.6082764,981.7758789,432.1070862,1216.151978,1658965368083333.2,40.78743790585852,45.08333325
2707.0,279.3631897,1035.661865,440.7246399,980.8468018,432.4450684,1215.978027,1658965368100000.0,42.34674644199196,45.1
2708.0,279.3188782,1035.55835,448.0462952,979.7661743,432.6880493,1215.547241,1658965368116666.5,44.1612869782937,45.1166665
2709.0,279.9795837,1035.425171,456.0670776,979.7398071,433.8024597,1215.163574,1658965368133333.5,45.95995522938714,45.1333335
2710.0,280.1326599,1035.313232,463.7052917,979.5183105,434.3023682,1214.626587,1658965368150000.0,47.81669297331067,45.15
2711.0,280.5193176,1034.550659,472.199585,979.7600708,434.8923035,1214.34021,1658965368166666.8,49.68698594521623,45.16666675
2712.0,280.4662476,1034.343506,480.5853577,979.9146118,435.1763,1213.491821,1658965368183333.5,51.81492156691608,45.1833335
2713.0,280.4907532,1034.198608,490.4599915,980.6377563,436.0861816,1213.061768,1658965368200000.0,54.18754700760232,45.2
2714.0,280.7513428,1033.879517,499.3389282,981.6610718,436.4489746,1212.331665,1658965368216666.8,56.3548040408152,45.21666675
2715.0,280.3323059,1033.947266,509.1865845,983.3794556,436.8015747,1211.281006,1658965368233333.2,59.04400291793331,45.23333325
2716.0,280.2855835,1033.938965,519.0861816,985.444458,437.5794373,1210.457886,1658965368250000.0,61.615777325130296,45.25
2717.0,280.2867126,1033.999023,528.6688232,987.3763428,438.5047302,1209.3302,1658965368266666.8,64.17135900052672,45.26666675
2718.0,280.3150635,1033.681763,538.8178101,990.1821899,439.5231628,1208.628052,1658965368283333.2,66.74763230974887,45.28333325
2719.0,280.7489319,1033.53894,548.7592773,993.576416,440.3620911,1207.915405,1658965368300000.0,69.29600107483523,45.3
2720.0,281.5101929,1033.380981,558.2601929,996.6817017,441.4845276,1207.551514,1658965368316666.5,71.54408720121545,45.3166665
2721.0,282.1069031,1032.689697,568.2980347,1001.411743,442.1326599,1207.397949,1658965368333333.2,73.97566672666838,45.33333325
2722.0,283.0339355,1032.236572,578.743103,1006.256897,443.4477539,1206.658325,1658965368350000.0,76.62855216355028,45.35
2723.0,283.6241455,1031.869019,588.0521851,1010.590332,444.4597778,1206.425293,1658965368366666.5,78.90742907100359,45.3666665
2724.0,284.9798584,1031.459717,598.0111084,1016.026672,445.2321777,1206.285278,1658965368383333.5,81.2743523489919,45.3833335
2725.0,285.5951538,1031.430298,606.8237305,1020.97699,446.605896,1206.283569,1658965368400000.0,83.48691420947777,45.4
2726.0,286.2293701,1031.397705,616.5241089,1027.355469,447.823761,1206.124512,1658965368416666.8,86.10408603885394,45.41666675
2727.0,287.4528809,1031.267822,625.4313965,1033.812622,448.5736694,1206.031616,1658965368433333.5,88.43536545381951,45.4333335
2728.0,288.2698364,1031.257324,634.0,1040.5,449.953125,1205.866333,1658965368450000.0,90.8591331363896,45.45
2729.0,289.0761108,1030.92395,642.8948364,1047.21228,450.8611145,1205.296875,1658965368466666.8,93.39383382721525,45.46666675
2730.0,290.0783081,1030.932861,650.6209717,1054.299072,452.1802368,1205.098877,1658965368483333.2,95.71325374589009,45.48333325
2731.0,290.7741699,1030.649292,657.477478,1061.720703,453.2895508,1205.131348,1658965368500000.0,97.88415285846432,45.5
2732.0,291.5206299,1030.238525,664.3256226,1068.817017,454.1674805,1204.99353,1658965368516666.8,100.00264742498896,45.51666675
2733.0,292.2379456,1030.216553,670.666687,1076.283569,455.2895508,1205.131348,1658965368533333.2,102.09998566011902,45.53333325
2734.0,293.063324,1030.018921,676.5,1083.5,456.113678,1205.255005,1658965368550000.0,104.01801783940124,45.55
2735.0,293.6419678,1029.985352,682.7020264,1091.983276,457.0789795,1205.447021,1658965368566666.5,106.27050778166668,45.5666665
2736.0,294.3072815,1029.899048,688.359375,1099.121094,457.4587097,1205.706421,1658965368583333.2,108.08332981878551,45.58333325
2737.0,295.2696838,1029.5,692.6414185,1106.641479,458.0825195,1206.449829,1658965368600000.0,109.5669020304694,45.6
2738.0,295.2696838,1029.5,692.6414185,1106.641479,458.9642334,1206.904053,1658965368616666.5,109.47594415059764,45.6166665
2739.0,296.1783142,1029.482544,702.0892944,1121.087769,459.3767395,1207.260376,1658965368633333.5,113.00476244585212,45.6333335
2740.0,296.8911438,1029.540771,706.2504272,1127.83252,460.3526306,1208.031616,1658965368650000.0,114.4197396834486,45.65
2741.0,297.0169983,1029.880981,709.2110596,1134.524048,460.574707,1208.425293,1658965368666666.8,115.93829414382778,45.66666675
2742.0,297.2684021,1030.035767,712.4503784,1141.562988,461.4821167,1208.709961,1658965368683333.5,117.60637188511816,45.6833335
2743.0,297.473053,1030.357544,715.6879272,1148.13623,462.3917542,1208.891724,1658965368700000.0,119.2416945873863,45.7
2744.0,297.6536255,1030.307251,718.7232056,1154.879761,462.7147827,1209.217529,1658965368716666.8,120.71118953518776,45.71666675
2745.0,297.9836731,1030.405273,721.3600464,1161.601929,463.0884094,1209.307495,1658965368733333.2,122.23800598758848,45.73333325
2746.0,298.1381531,1030.539429,723.9818115,1167.774292,463.8053894,1209.747559,1658965368750000.0,123.58719292498049,45.75
2747.0,298.731842,1030.596191,726.2903442,1173.435425,464.6629333,1210.264404,1658965368766666.8,124.71095720035976,45.76666675
2748.0,299.1666565,1030.32666,727.6412354,1179.298584,464.6629333,1210.264404,1658965368783333.2,125.89036366790324,45.78333325
2749.0,299.4795837,1030.387695,729.0443726,1183.868286,466.5903015,1210.225342,1658965368800000.0,127.16446558715188,45.8
2750.0,299.5809937,1030.75708,730.5999756,1189.124634,466.6122437,1209.879272,1658965368816666.5,128.50417384468156,45.8166665
2751.0,300.1677551,1030.450684,731.8080444,1193.582397,467.281311,1209.715454,1658965368833333.2,129.50079068105492,45.83333325
2752.0,300.4958801,1030.358032,732.607666,1196.636475,467.7108765,1209.687134,1658965368850000.0,130.1774244673683,45.85
2753.0,300.8543701,1030.261719,732.9728394,1199.609375,468.358551,1209.726074,1658965368866666.5,130.83630988314894,45.8666665
2754.0,301.2328491,1030.146606,734.2390137,1202.298706,468.9739685,1209.348022,1658965368883333.5,131.58582382337443,45.8833335
2755.0,301.1061707,1030.223755,734.6331787,1204.814331,469.1239929,1209.373535,1658965368900000.0,132.1796747616732,45.9
2756.0,301.1899719,1030.092041,735.5232544,1206.351929,469.2441101,1209.176758,1658965368916666.8,132.57219818266665,45.91666675
2757.0,301.2487793,1030.047119,735.9413452,1207.47998,469.5927734,1209.123657,1658965368933333.5,132.877000384837,45.9333335
2758.0,301.2419128,1030.306763,736.5161743,1209.296753,469.7628479,1209.192383,1658965368950000.0,133.31353616705564,45.95
2759.0,301.2915039,1030.27478,736.5932007,1209.468506,470.1525574,1209.117798,1658965368966666.8,133.43100859889083,45.96666675
2760.0,301.3534851,1031.062866,736.7364502,1210.44873,470.1525574,1209.117798,1658965368983333.2,133.75746424316267,45.98333325
2761.0,301.2377319,1031.237793,736.8288574,1210.821167,470.1525574,1209.117798,1658965369000000.0,133.88511210258045,46.0
2762.0,301.1047058,1031.405518,736.7010498,1209.539673,469.90625,1209.366333,1658965369016666.8,133.5241850865712,46.01666675
2763.0,300.919342,1031.385498,736.5427246,1209.19519,469.6786194,1209.321411,1658965369033333.2,133.45669886775178,46.03333325
2764.0,300.4403076,1031.577148,735.9684448,1207.186523,469.6786194,1209.321411,1658965369050000.0,133.13638958637858,46.05
2765.0,299.8234558,1031.56543,734.9932251,1203.537476,468.7054749,1210.107544,1658965369066666.5,131.9939453363048,46.0666665
2766.0,299.5454407,1031.359863,734.1373901,1199.812256,467.9934387,1210.141235,1658965369083333.2,131.07288986950755,46.08333325
2767.0,299.5518799,1031.515259,732.5560303,1195.140747,467.4364624,1210.159912,1658965369100000.0,129.9791107646184,46.1
2768.0,299.5338135,1031.366577,730.8275146,1189.413086,466.5170593,1210.443237,1658965369116666.5,128.44933775163918,46.1166665
2769.0,299.6106873,1031.374023,728.7764282,1181.935791,466.0736694,1210.542114,1658965369133333.5,126.68021646719323,46.1333335
2770.0,299.1890869,1031.430298,726.8579102,1173.964111,465.6167603,1210.248047,1658965369150000.0,125.03740840999512,46.15
2771.0,299.2338257,1031.203979,723.8803711,1165.186646,464.9212646,1210.078735,1658965369166666.8,122.9733877521888,46.16666675
2772.0,298.9422913,1031.379272,720.392334,1155.636475,464.0276489,1209.705688,1658965369183333.5,120.88235352751872,46.1833335
2773.0,298.9264832,1031.182617,716.9812622,1146.018677,463.7947388,1209.391235,1658965369200000.0,118.72079201102083,46.2
2774.0,298.2288513,1030.855713,713.177002,1135.695068,462.9114685,1208.557251,1658965369216666.8,116.59005215797158,46.21666675
2775.0,297.6121521,1030.921875,707.555542,1125.570435,462.5,1208.5,1658965369233333.2,114.18144205572072,46.23333325
2776.0,297.6022644,1030.053101,702.0172729,1115.075439,462.1245117,1208.17627,1658965369250000.0,111.51599107686025,46.25
2777.0,297.4724121,1029.889648,696.1083374,1105.5,460.8255615,1207.713257,1658965369266666.8,109.08990646751047,46.26666675
2778.0,297.4275818,1029.9552,690.1807861,1095.245483,459.9743652,1207.044434,1658965369283333.2,106.64485400802488,46.28333325
2779.0,297.0239868,1029.585571,683.5,1084.5,459.2895508,1207.131348,1658965369300000.0,103.74898450309358,46.3
2780.0,296.7346802,1029.750244,676.171936,1074.515747,458.4484558,1206.865967,1658965369316666.5,101.10266373665677,46.3166665
2781.0,295.6240845,1029.680054,668.2127075,1065.966553,457.5,1207.0,1658965369333333.2,98.59800914152515,46.33333325
2782.0,295.381958,1029.618042,659.0927734,1056.785278,456.6514282,1206.758057,1658965369350000.0,95.78312014887028,46.35
2783.0,294.9798584,1029.540283,650.7345581,1048.319336,455.5780945,1206.692383,1658965369366666.5,93.13409422425238,46.3666665
