Frame #,Arm Pink X,Arm Pink Y,Back Pink X,Back Pink Y,Shoulder Orange X,Shoulder Orange Y,Leg Orange X,Leg Orange Y,Neck Green X,Neck Green Y,Timestamp (microseconds),angles,Seconds,Arm Pink X meters,Back Pink X meters,Shoulder Orange X meters,Leg Orange X meters,Neck Green X meters,Arm Pink Y meters,Back Pink Y meters,Shoulder Orange Y meters,Leg Orange Y meters,Neck Green Y meters
853.0,339.597229,1006.875,513.0,1018.0,363.6666565,876.333313,413.6326599,1397.866211,512.1149292,870.0,1660006276200000.0,-1.3287038262546125,14.2,0.4301551328947904,0.649797949838476,0.46064297820333977,0.5239330494917264,0.6486768636955874,1.2753709761084124,1.2894625983149486,1.1100186942739951,1.770624947478126,1.1019965231178834
854.0,339.5,1007.0,512.916687,1018.269836,363.6666565,876.333313,413.6326599,1397.866211,512.0,870.0,1660006276216666.8,-1.2823712565714798,14.21666675,0.4300319765500246,0.6496924203714295,0.46064297820333977,0.5239330494917264,0.6485312871682256,1.2755293089421937,1.2898043895032383,1.1100186942739951,1.770624947478126,1.1019965231178834
855.0,339.5,1007.0,512.916687,1018.269836,363.6666565,876.333313,413.6326599,1397.866211,512.1149292,870.0,1660006276233333.2,-1.3267817504561883,14.23333325,0.4300319765500246,0.6496924203714295,0.46064297820333977,0.5239330494917264,0.6486768636955874,1.2755293089421937,1.2898043895032383,1.1100186942739951,1.770624947478126,1.1019965231178834
856.0,339.5857239,1006.776184,512.8977051,1018.102295,363.6666565,876.333313,413.6326599,1397.866211,512.0,870.0,1660006276250000.0,-1.283899755629494,14.25,0.4301405598141029,0.6496683767072892,0.46064297820333977,0.5239330494917264,0.6485312871682256,1.2752458095699888,1.2895921715728018,1.1100186942739951,1.770624947478126,1.1019965231178834
857.0,339.5857239,1006.776184,512.8977051,1018.102295,363.6666565,876.333313,413.6326599,1397.866211,511.8624268,870.3227539,1660006276266666.8,-1.229804908488101,14.26666675,0.4301405598141029,0.6496683767072892,0.46064297820333977,0.5239330494917264,0.6483570283313587,1.2752458095699888,1.2895921715728018,1.1100186942739951,1.770624947478126,1.102405343434691
858.0,339.5857239,1006.776184,512.8977051,1018.102295,363.6666565,876.333313,413.6326599,1397.866211,511.8300781,870.1699219,1660006276283333.2,-1.2176912092504513,14.28333325,0.4301405598141029,0.6496683767072892,0.46064297820333977,0.5239330494917264,0.6483160534406376,1.2752458095699888,1.2895921715728018,1.1100186942739951,1.770624947478126,1.1022117568454712
859.0,339.5,1006.5,512.8977051,1018.102295,363.6666565,876.333313,413.6326599,1397.866211,511.8300781,870.1699219,1660006276300000.0,-1.2176912092504513,14.3,0.4300319765500246,0.6496683767072892,0.46064297820333977,0.5239330494917264,0.6483160534406376,1.2748959776070685,1.2895921715728018,1.1100186942739951,1.770624947478126,1.1022117568454712
860.0,339.5,1006.5,512.8977051,1018.102295,363.6666565,876.333313,413.6326599,1397.866211,511.5,869.7583618,1660006276316666.5,-1.091359141113691,14.3166665,0.4300319765500246,0.6496683767072892,0.46064297820333977,0.5239330494917264,0.6478979558331004,1.2748959776070685,1.2895921715728018,1.1100186942739951,1.770624947478126,1.1016904490302368
861.0,339.5,1006.5,513.0,1018.0,363.6666565,876.333313,413.6326599,1397.866211,512.0,870.0,1660006276333333.2,-1.284212672789132,14.33333325,0.4300319765500246,0.649797949838476,0.46064297820333977,0.5239330494917264,0.6485312871682256,1.2748959776070685,1.2894625983149486,1.1100186942739951,1.770624947478126,1.1019965231178834
862.0,339.5,1006.5,512.8591309,1017.859131,363.5,875.5,413.7181091,1397.344727,511.5,869.5,1660006276350000.0,-1.09421950421459,14.35,0.4300319765500246,0.6496195162081142,0.4604318806360352,0.5240412848035692,0.6478979558331004,1.2748959776070685,1.2892841648112532,1.1089631678042609,1.7699644031621928,1.1013631917827582
863.0,339.5,1006.5,512.8977051,1017.897705,363.5,875.5,413.7181091,1397.344727,511.5,870.0,1660006276366666.5,-1.0919556441237657,14.3666665,0.4300319765500246,0.6496683767072892,0.4604318806360352,0.5240412848035692,0.6478979558331004,1.2748959776070685,1.2893330250570953,1.1089631678042609,1.7699644031621928,1.1019965231178834
864.0,339.5,1006.5,512.7562866,1017.756287,363.5,875.5,413.7181091,1397.344727,511.3650818,869.7698364,1660006276383333.5,-1.042275258203037,14.3833335,0.4300319765500246,0.6494892471724562,0.4604318806360352,0.5240412848035692,0.647727059985623,1.2748959776070685,1.289153896155594,1.1089631678042609,1.7699644031621928,1.1017049834777128
865.0,339.5,1006.5,512.7562866,1017.756287,363.5,875.5,413.7181091,1397.344727,511.3650818,869.7698364,1660006276400000.0,-1.042275258203037,14.4,0.4300319765500246,0.6494892471724562,0.4604318806360352,0.5240412848035692,0.647727059985623,1.2748959776070685,1.289153896155594,1.1089631678042609,1.7699644031621928,1.1017049834777128
866.0,339.5,1006.5,512.7562866,1017.756287,363.5,875.5,413.7181091,1397.344727,511.7106934,870.1635132,1660006276416666.8,-1.1749965234683817,14.41666675,0.4300319765500246,0.6494892471724562,0.4604318806360352,0.5240412848035692,0.6481648332977485,1.2748959776070685,1.289153896155594,1.1089631678042609,1.7699644031621928,1.1022036391844166
867.0,339.5,1006.5,512.7562866,1017.756287,363.5,875.5,413.7181091,1397.344727,511.5,870.5,1660006276433333.5,-1.092095637606179,14.4333335,0.4300319765500246,0.6494892471724562,0.4604318806360352,0.5240412848035692,0.6478979558331004,1.2748959776070685,1.289153896155594,1.1089631678042609,1.7699644031621928,1.1026298544530087
868.0,339.5,1006.5,512.7562866,1017.756287,363.5,875.5,413.7181091,1397.344727,511.5,870.0,1660006276450000.0,-1.093749616822724,14.45,0.4300319765500246,0.6494892471724562,0.4604318806360352,0.5240412848035692,0.6478979558331004,1.2748959776070685,1.289153896155594,1.1089631678042609,1.7699644031621928,1.1019965231178834
869.0,339.5,1006.5,512.7562866,1017.756287,363.5,875.5,413.7181091,1397.344727,511.2530823,870.055542,1660006276466666.8,-0.9977909954826628,14.46666675,0.4300319765500246,0.6494892471724562,0.4604318806360352,0.5240412848035692,0.6475851943998863,1.2748959776070685,1.289153896155594,1.1089631678042609,1.7699644031621928,1.1020668760959142
870.0,339.5,1006.5,512.7562866,1017.756287,363.5844727,875.2420044,409.0,1394.0,511.8300781,870.1699219,1660006276483333.2,-1.2213241952257792,14.48333325,0.4300319765500246,0.6494892471724562,0.4605388790517804,0.5180650321324303,0.6483160534406376,1.2748959776070685,1.289153896155594,1.108636374408652,1.7657277623291143,1.1022117568454712
871.0,339.5,1006.5,512.7562866,1017.756287,363.5844727,875.2420044,409.0,1394.0,511.8300781,870.1699219,1660006276500000.0,-1.2213241952257792,14.5,0.4300319765500246,0.6494892471724562,0.4605388790517804,0.5180650321324303,0.6483160534406376,1.2748959776070685,1.289153896155594,1.108636374408652,1.7657277623291143,1.1022117568454712
872.0,339.5,1006.5,512.7562866,1017.756287,363.5844727,875.2420044,409.0,1394.0,511.8300781,870.1699219,1660006276516666.8,-1.2213241952257792,14.51666675,0.4300319765500246,0.6494892471724562,0.4605388790517804,0.5180650321324303,0.6483160534406376,1.2748959776070685,1.289153896155594,1.108636374408652,1.7657277623291143,1.1022117568454712
873.0,339.5,1006.5,512.7562866,1017.756287,363.5844727,875.2420044,409.0,1394.0,511.8300781,870.1699219,1660006276533333.2,-1.2213241952257792,14.53333325,0.4300319765500246,0.6494892471724562,0.4605388790517804,0.5180650321324303,0.6483160534406376,1.2748959776070685,1.289153896155594,1.108636374408652,1.7657277623291143,1.1022117568454712
874.0,339.5,1006.5,512.7457275,1017.584167,363.5844727,875.2420044,409.0,1394.0,511.9523926,869.5952148,1660006276550000.0,-1.2715209953733384,14.55,0.4300319765500246,0.6494758723546549,0.4605388790517804,0.5180650321324303,0.648470984651818,1.2748959776070685,1.2889358781767903,1.108636374408652,1.7657277623291143,1.1014837968155735
875.0,339.5,1006.5,512.7457275,1017.584167,363.5844727,875.2420044,409.0,1394.0,511.9523926,869.5952148,1660006276566666.5,-1.2715209953733384,14.5666665,0.4300319765500246,0.6494758723546549,0.4605388790517804,0.5180650321324303,0.648470984651818,1.2748959776070685,1.2889358781767903,1.108636374408652,1.7657277623291143,1.1014837968155735
876.0,339.5,1006.5,512.9134521,1017.605774,363.5844727,875.2420044,409.0,1394.0,511.9523926,869.5952148,1660006276583333.2,-1.2705971826151132,14.58333325,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.648470984651818,1.2748959776070685,1.2889632469571064,1.108636374408652,1.7657277623291143,1.1014837968155735
877.0,339.5,1006.5,512.8200073,1017.5,363.5844727,875.2420044,409.0,1394.0,512.0,869.5,1660006276600000.0,-1.2905524334447696,14.6,0.4300319765500246,0.6495699598044685,0.4605388790517804,0.5180650321324303,0.6485312871682256,1.2748959776070685,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1013631917827582
878.0,339.5,1006.5,512.8200073,1017.5,363.5844727,875.2420044,409.0,1394.0,512.0,869.5,1660006276616666.5,-1.2905524334447696,14.6166665,0.4300319765500246,0.6495699598044685,0.4605388790517804,0.5180650321324303,0.6485312871682256,1.2748959776070685,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1013631917827582
879.0,339.5,1006.5,512.9134521,1017.605774,363.5844727,875.2420044,409.0,1394.0,512.0,869.5,1660006276633333.5,-1.2892528718279177,14.6333335,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6485312871682256,1.2748959776070685,1.2889632469571064,1.108636374408652,1.7657277623291143,1.1013631917827582
880.0,339.5,1006.5,512.8200073,1017.5,363.5844727,875.2420044,409.0,1394.0,512.0,869.5,1660006276650000.0,-1.2905524334447696,14.65,0.4300319765500246,0.6495699598044685,0.4605388790517804,0.5180650321324303,0.6485312871682256,1.2748959776070685,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1013631917827582
881.0,339.5,1006.5,512.8200073,1017.5,363.5844727,875.2420044,409.0,1394.0,512.0,869.5,1660006276666666.8,-1.2905524334447696,14.66666675,0.4300319765500246,0.6495699598044685,0.4605388790517804,0.5180650321324303,0.6485312871682256,1.2748959776070685,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1013631917827582
882.0,339.5,1006.5,512.8200073,1017.5,363.5844727,875.2420044,409.0,1394.0,512.0,869.5,1660006276683333.5,-1.2905524334447696,14.6833335,0.4300319765500246,0.6495699598044685,0.4605388790517804,0.5180650321324303,0.6485312871682256,1.2748959776070685,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1013631917827582
883.0,339.4142761,1006.223816,512.8200073,1017.5,363.5844727,875.2420044,409.0,1394.0,512.0,869.5,1660006276700000.0,-1.2905524334447696,14.7,0.4299233932859463,0.6495699598044685,0.4605388790517804,0.5180650321324303,0.6485312871682256,1.274546145644148,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1013631917827582
884.0,339.4142761,1006.223816,512.8200073,1017.5,363.5844727,875.2420044,409.0,1394.0,512.0,869.5,1660006276716666.8,-1.2905524334447696,14.71666675,0.4299233932859463,0.6495699598044685,0.4605388790517804,0.5180650321324303,0.6485312871682256,1.274546145644148,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1013631917827582
885.0,339.3160095,1005.939392,512.8200073,1017.5,363.5844727,875.2420044,409.0,1394.0,511.777771,869.3418579,1660006276733333.2,-1.2049541849615324,14.73333325,0.4297989226519939,0.6495699598044685,0.4605388790517804,0.5180650321324303,0.6482497979896785,1.2741858763808247,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1011628790880932
886.0,339.5,1006.0,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.1699219,869.1699219,1660006276750000.0,-1.3562942951709167,14.75,0.4300319765500246,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6487465208958136,1.2742626462719433,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1009450941752208
887.0,339.5,1006.0,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.2893066,869.1635132,1660006276766666.8,-1.4036984039429918,14.76666675,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.2742626462719433,1.2886952870025403,1.108636374408652,1.7657277623291143,1.100936976514166
888.0,339.3621521,1005.831299,512.8200073,1017.5,363.5844727,875.2420044,409.0,1394.0,511.6349182,869.2301636,1660006276783333.2,-1.1500584371126816,14.78333325,0.4298573697609222,0.6495699598044685,0.4605388790517804,0.5180650321324303,0.6480688516805778,1.2740489590128092,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1010214000878034
889.0,339.4142761,1006.223816,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,511.777771,869.3418579,1660006276800000.0,-1.205452390413391,14.8,0.4299233932859463,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6482497979896785,1.274546145644148,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1011628790880932
890.0,339.5,1006.0,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.1801758,869.2252197,1660006276816666.5,-1.3613988065801124,14.8166665,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6487595091281682,1.2742626462719433,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1010151378342279
891.0,339.3621521,1005.831299,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.1801758,869.2252197,1660006276833333.2,-1.3601368710534234,14.83333325,0.4298573697609222,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6487595091281682,1.2740489590128092,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1010151378342279
892.0,339.3621521,1005.831299,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.1801758,869.2252197,1660006276850000.0,-1.3601368710534234,14.85,0.4298573697609222,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6487595091281682,1.2740489590128092,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1010151378342279
893.0,339.3621521,1005.831299,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.2720947,869.3741455,1660006276866666.5,-1.3953720693405538,14.8666665,0.4298573697609222,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6488759393674887,1.2740489590128092,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1012037765857252
894.0,339.4142761,1006.223816,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.5,869.0,1660006276883333.5,-1.4840126544164192,14.8833335,0.4299233932859463,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6491646185033508,1.274546145644148,1.2888292669798234,1.108636374408652,1.7657277623291143,1.100729860447633
895.0,339.3621521,1005.831299,513.0865479,1017.605774,363.5844727,875.2420044,409.0,1394.0,512.5,869.0,1660006276900000.0,-1.4827135154242634,14.9,0.4298573697609222,0.6499075768325947,0.4605388790517804,0.5180650321324303,0.6491646185033508,1.2740489590128092,1.2889632469571064,1.108636374408652,1.7657277623291143,1.100729860447633
896.0,339.3621521,1005.831299,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.5,869.0,1660006276916666.8,-1.4840126544164192,14.91666675,0.4298573697609222,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6491646185033508,1.2740489590128092,1.2888292669798234,1.108636374408652,1.7657277623291143,1.100729860447633
897.0,339.3621521,1005.831299,513.3824463,1017.670166,363.5844727,875.2420044,409.0,1394.0,512.5,869.0,1660006276933333.5,-1.4812101502712491,14.9333335,0.4298573697609222,0.6502823802900615,0.4605388790517804,0.5180650321324303,0.6491646185033508,1.2740489590128092,1.289044809899769,1.108636374408652,1.7657277623291143,1.100729860447633
898.0,339.5,1006.5,513.3824463,1017.670166,363.5844727,875.2420044,409.0,1394.0,512.3928833,868.7261963,1660006276950000.0,-1.4406312733146396,14.95,0.4300319765500246,0.6502823802900615,0.4605388790517804,0.5180650321324303,0.6490289377781004,1.2748959776070685,1.289044809899769,1.108636374408652,1.7657277623291143,1.1003830435218664
899.0,339.3160095,1005.939392,513.3824463,1017.670166,363.5844727,875.2420044,409.0,1394.0,512.5,868.7531128,1660006276966666.8,-1.4817739514218584,14.96666675,0.4297989226519939,0.6502823802900615,0.4605388790517804,0.5180650321324303,0.6491646185033508,1.2741858763808247,1.289044809899769,1.108636374408652,1.7657277623291143,1.1004171376476304
900.0,339.3160095,1005.939392,513.3824463,1017.670166,363.5844727,875.2420044,409.0,1394.0,512.5,868.7531128,1660006276983333.2,-1.4817739514218584,14.98333325,0.4297989226519939,0.6502823802900615,0.4605388790517804,0.5180650321324303,0.6491646185033508,1.2741858763808247,1.289044809899769,1.108636374408652,1.7657277623291143,1.1004171376476304
901.0,339.3160095,1005.939392,513.3824463,1017.670166,363.5844727,875.2420044,409.0,1394.0,512.7210693,868.8639526,1660006277000000.0,-1.566638442779764,15.0,0.4297989226519939,0.6502823802900615,0.4605388790517804,0.5180650321324303,0.6494446387331991,1.2741858763808247,1.289044809899769,1.108636374408652,1.7657277623291143,1.1005575342846683
902.0,339.4189148,1006.027039,513.0865479,1017.605774,363.5844727,875.2420044,409.0,1394.0,512.6013184,868.8692627,1660006277016666.8,-1.521941317906331,15.01666675,0.4299292689540748,0.6499075768325947,0.4605388790517804,0.5180650321324303,0.6492929547384403,1.274296895563884,1.2889632469571064,1.108636374408652,1.7657277623291143,1.1005642603901136
903.0,339.4142761,1006.223816,513.0865479,1017.605774,363.5844727,875.2420044,409.0,1394.0,512.7106934,868.8364868,1660006277033333.2,-1.5641059312515473,15.03333325,0.4299233932859463,0.6499075768325947,0.4605388790517804,0.5180650321324303,0.649431495967999,1.274546145644148,1.2889632469571064,1.108636374408652,1.7657277623291143,1.1005227443810996
904.0,339.4142761,1006.223816,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.7106934,868.8364868,1660006277050000.0,-1.5654267084915756,15.05,0.4299233932859463,0.649797949838476,0.4605388790517804,0.5180650321324303,0.649431495967999,1.274546145644148,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1005227443810996
905.0,339.4142761,1006.223816,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.6013184,868.8692627,1660006277066666.5,-1.5232392938222463,15.0666665,0.4299233932859463,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6492929547384403,1.274546145644148,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1005642603901136
906.0,339.3621521,1005.831299,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.5,868.5,1660006277083333.2,-1.4846600131506429,15.08333325,0.4298573697609222,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6491646185033508,1.2740489590128092,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1000965291125078
907.0,339.3160095,1005.939392,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.333313,868.666687,1660006277100000.0,-1.420276832639403,15.1,0.4297989226519939,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6489534823028348,1.2741858763808247,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1003076653130237
908.0,339.3236694,1006.227051,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.5,868.5,1660006277116666.5,-1.4846600131506429,15.1166665,0.4298086251613818,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6491646185033508,1.2745502432978864,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1000965291125078
909.0,339.3160095,1005.939392,513.0865479,1017.605774,363.5844727,875.2420044,409.0,1394.0,512.7106934,868.8364868,1660006277133333.5,-1.5641059312515473,15.1333335,0.4297989226519939,0.6499075768325947,0.4605388790517804,0.5180650321324303,0.649431495967999,1.2741858763808247,1.2889632469571064,1.108636374408652,1.7657277623291143,1.1005227443810996
910.0,339.4189148,1006.027039,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.7106934,868.8364868,1660006277150000.0,-1.5654267084915756,15.15,0.4299292689540748,0.649797949838476,0.4605388790517804,0.5180650321324303,0.649431495967999,1.274296895563884,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1005227443810996
911.0,339.4142761,1006.223816,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.6013184,868.8692627,1660006277166666.8,-1.5232392938222463,15.16666675,0.4299233932859463,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6492929547384403,1.274546145644148,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1005642603901136
912.0,339.5,1006.5,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.6013184,868.8692627,1660006277183333.5,-1.5232392938222463,15.1833335,0.4300319765500246,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6492929547384403,1.2748959776070685,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1005642603901136
913.0,339.5,1006.5,513.0865479,1017.605774,363.5844727,875.2420044,409.0,1394.0,512.6013184,868.8692627,1660006277200000.0,-1.521941317906331,15.2,0.4300319765500246,0.6499075768325947,0.4605388790517804,0.5180650321324303,0.6492929547384403,1.2748959776070685,1.2889632469571064,1.108636374408652,1.7657277623291143,1.1005642603901136
914.0,339.4142761,1006.223816,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277216666.8,-1.4030237395732534,15.21666675,0.4299233932859463,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.274546145644148,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1005227443810996
915.0,339.4142761,1006.223816,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277233333.2,-1.4042294719364143,15.23333325,0.4299233932859463,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.274546145644148,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1005227443810996
916.0,339.4142761,1006.223816,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277250000.0,-1.4030237395732534,15.25,0.4299233932859463,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.274546145644148,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1005227443810996
917.0,339.3999939,1006.483337,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.5,869.0,1660006277266666.8,-1.4840126544164192,15.26666675,0.4299053025563573,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6491646185033508,1.2748748712069942,1.2888292669798234,1.108636374408652,1.7657277623291143,1.100729860447633
918.0,339.5,1006.5,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277283333.2,-1.4030237395732534,15.28333325,0.4300319765500246,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.2748959776070685,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1005227443810996
919.0,339.5,1006.5,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277300000.0,-1.4042294719364143,15.3,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.2748959776070685,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1005227443810996
920.0,339.5,1006.5,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277316666.5,-1.4042294719364143,15.3166665,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.2748959776070685,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1005227443810996
921.0,339.4142761,1006.223816,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277333333.2,-1.4042294719364143,15.33333325,0.4299233932859463,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.274546145644148,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1005227443810996
922.0,339.4142761,1006.223816,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277350000.0,-1.4042294719364143,15.35,0.4299233932859463,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.274546145644148,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1005227443810996
923.0,339.4142761,1006.223816,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.1149292,869.0,1660006277366666.5,-1.336637767682537,15.3666665,0.4299233932859463,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6486768636955874,1.274546145644148,1.2886952870025403,1.108636374408652,1.7657277623291143,1.100729860447633
924.0,339.4142761,1006.223816,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277383333.5,-1.4042294719364143,15.3833335,0.4299233932859463,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.274546145644148,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1005227443810996
925.0,339.5,1006.5,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277400000.0,-1.4042294719364143,15.4,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.2748959776070685,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1005227443810996
926.0,339.5,1006.5,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.3928833,868.7261963,1660006277416666.8,-1.4443253035875134,15.41666675,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6490289377781004,1.2748959776070685,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1003830435218664
927.0,339.5,1006.5,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277433333.5,-1.4042294719364143,15.4333335,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.2748959776070685,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1005227443810996
928.0,339.5,1006.5,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277450000.0,-1.4030237395732534,15.45,0.4300319765500246,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.2748959776070685,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1005227443810996
929.0,339.5,1006.5,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277466666.8,-1.4042294719364143,15.46666675,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.2748959776070685,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1005227443810996
930.0,339.5,1006.5,513.0,1017.5,363.5844727,875.2420044,409.0,1394.0,512.3928833,868.7261963,1660006277483333.2,-1.4431154724072293,15.48333325,0.4300319765500246,0.649797949838476,0.4605388790517804,0.5180650321324303,0.6490289377781004,1.2748959776070685,1.2888292669798234,1.108636374408652,1.7657277623291143,1.1003830435218664
931.0,339.5,1006.5,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277500000.0,-1.4042294719364143,15.5,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.2748959776070685,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1005227443810996
932.0,339.5,1006.5,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.5,868.5,1660006277516666.8,-1.4858491036134662,15.51666675,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6491646185033508,1.2748959776070685,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1000965291125078
933.0,339.5,1006.5,512.9134521,1017.394226,363.5844727,875.2420044,409.0,1394.0,512.2893066,868.8364868,1660006277533333.2,-1.4042294719364143,15.53333325,0.4300319765500246,0.6496883228443574,0.4605388790517804,0.5180650321324303,0.6488977410387027,1.2748959776070685,1.2886952870025403,1.108636374408652,1.7657277623291143,1.1005227443810996
