Frame #,Shoulder Pink X,Shoulder Pink Y,Wrist Pink X,Wrist Pink Y,Head Pink X,Head Pink Y,Green X,Green Y,angles,Timestamp (microseconds),Seconds
35.0,239.9473724,562.5614014,921.2495117,750.5288696,277.0278015,294.0814209,530.666687,756.9217529,145.2975911,1658795773566666.5,0.5666665
36.0,239.906723,562.5870361,921.2495117,750.5288696,277.0278015,294.0814209,530.9364624,757.0395508,145.295356,1658795773583333.2,0.58333325
37.0,239.906723,562.5870361,921.2495117,750.5288696,277.0278015,294.0814209,530.9364624,757.0395508,145.295356,1658795773600000.0,0.6
38.0,239.906723,562.5870361,921.0350952,750.4191284,277.0278015,294.0814209,530.9364624,757.0395508,145.2787171,1658795773616666.5,0.6166665
39.0,239.8382416,562.6482544,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.2831135,1658795773633333.5,0.6333335
40.0,239.8382416,562.6482544,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.2831135,1658795773650000.0,0.65
41.0,239.8382416,562.6482544,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.2831135,1658795773666666.8,0.66666675
42.0,239.8382416,562.6482544,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.2831135,1658795773683333.5,0.6833335
43.0,239.8382416,562.6482544,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.2831135,1658795773700000.0,0.7
44.0,239.8382416,562.6482544,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.2831135,1658795773716666.8,0.71666675
45.0,239.8382416,562.6482544,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.2831135,1658795773733333.2,0.73333325
46.0,240.0104523,562.3215942,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.2229997,1658795773750000.0,0.75
47.0,239.789978,562.2574463,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.2343384,1658795773766666.8,0.76666675
48.0,240.0104523,562.3215942,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.2229997,1658795773783333.2,0.78333325
49.0,240.0104523,562.3215942,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.2229997,1658795773800000.0,0.8
50.0,239.8685303,562.15802,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.2136768,1658795773816666.5,0.8166665
51.0,240.1234131,562.1997681,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.1961445,1658795773833333.2,0.83333325
52.0,240.1234131,562.1997681,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.1961445,1658795773850000.0,0.85
53.0,240.1234131,562.1997681,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.1961445,1658795773866666.5,0.8666665
54.0,240.1234131,562.1997681,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.1961445,1658795773883333.5,0.8833335
55.0,240.1743622,562.1859131,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.1896181,1658795773900000.0,0.9
56.0,240.1743622,562.1859131,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.1896181,1658795773916666.8,0.91666675
57.0,240.1743622,562.1859131,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.1896181,1658795773933333.5,0.9333335
58.0,240.1743622,562.1859131,920.9603271,750.3511963,277.0278015,294.0814209,530.9364624,757.0395508,145.1896181,1658795773950000.0,0.95
59.0,240.1743622,562.1859131,920.8178101,750.1821899,277.0278015,294.0814209,530.9364624,757.0395508,145.1644299,1658795773966666.8,0.96666675
60.0,240.1743622,562.1859131,920.8178101,750.1821899,277.0278015,294.0814209,530.9364624,757.0395508,145.1644299,1658795773983333.2,0.98333325
61.0,240.1743622,562.1859131,920.8178101,750.1821899,277.0278015,294.0814209,530.9364624,757.0395508,145.1644299,1658795774000000.0,1.0
62.0,240.1743622,562.1859131,920.8178101,750.1821899,277.0278015,294.0814209,530.9364624,757.0395508,145.1644299,1658795774016666.8,1.01666675
63.0,240.1743622,562.1859131,920.8178101,750.1821899,277.0278015,294.0814209,530.9650879,757.1279297,145.1419636,1658795774033333.2,1.03333325
64.0,240.1743622,562.1859131,920.8178101,750.1821899,277.0278015,294.0814209,530.8607788,756.9343872,145.1874783,1658795774050000.0,1.05
65.0,240.1743622,562.1859131,920.8178101,750.1821899,277.0278015,294.0814209,530.8607788,756.9343872,145.1874783,1658795774066666.5,1.0666665
66.0,240.1743622,562.1859131,920.8178101,750.1821899,277.0278015,294.0814209,531.0840454,757.0812378,145.1656989,1658795774083333.2,1.08333325
67.0,240.1743622,562.1859131,920.8178101,750.1821899,277.0278015,294.0814209,531.0840454,757.0812378,145.1656989,1658795774100000.0,1.1
68.0,240.1743622,562.1859131,920.8178101,750.1821899,277.0278015,294.0814209,531.0840454,757.0812378,145.1656989,1658795774116666.5,1.1166665
69.0,239.9641418,562.1181641,920.8178101,750.1821899,277.0278015,294.0814209,531.0840454,757.0812378,145.1756285,1658795774133333.5,1.1333335
70.0,240.0982513,562.3395386,920.8178101,750.1821899,277.0278015,294.0814209,531.0840454,757.0812378,145.1935161,1658795774150000.0,1.15
71.0,240.0573883,562.4383545,920.8178101,750.1821899,277.0278015,294.0814209,531.0840454,757.0812378,145.2106744,1658795774166666.8,1.16666675
72.0,239.8918915,562.2792969,920.8178101,750.1821899,277.0278015,294.0814209,531.0840454,757.0812378,145.2040988,1658795774183333.5,1.1833335
73.0,240.1206512,562.3395386,920.8178101,750.1821899,277.0278015,294.0814209,531.0840454,757.0812378,145.1914773,1658795774200000.0,1.2
74.0,240.1206512,562.3395386,920.8178101,750.1821899,277.0278015,294.0814209,531.1796875,757.1769409,145.1728518,1658795774216666.8,1.21666675
75.0,240.1206512,562.3395386,920.8178101,750.1821899,277.0278015,294.0814209,531.1796875,757.1769409,145.1728518,1658795774233333.2,1.23333325
76.0,240.1206512,562.3395386,920.8178101,750.1821899,277.0278015,294.0814209,531.1796875,757.1769409,145.1728518,1658795774250000.0,1.25
77.0,240.1206512,562.3395386,920.8178101,750.1821899,277.0278015,294.0814209,531.1796875,757.1769409,145.1728518,1658795774266666.8,1.26666675
78.0,240.1206512,562.3395386,920.8178101,750.1821899,277.0278015,294.0814209,531.1796875,757.1769409,145.1728518,1658795774283333.2,1.28333325
79.0,240.1206512,562.3395386,920.8178101,750.1821899,277.0278015,294.0814209,531.1796875,757.1769409,145.1728518,1658795774300000.0,1.3
80.0,239.9163513,562.3739014,920.8178101,750.1821899,277.0278015,294.0814209,531.1796875,757.1769409,145.1961039,1658795774316666.5,1.3166665
81.0,239.8735657,562.3997192,920.8178101,750.1821899,277.0278015,294.0814209,531.1796875,757.1769409,145.2035019,1658795774333333.2,1.33333325
82.0,239.8270264,562.4545288,920.8178101,750.1821899,277.0278015,294.0814209,531.1796875,757.1769409,145.2151808,1658795774350000.0,1.35
83.0,239.7477112,562.6496582,920.8178101,750.1821899,277.0278015,294.0814209,531.1796875,757.1769409,145.2489157,1658795774366666.5,1.3666665
84.0,239.7477112,562.6496582,920.8178101,750.1821899,277.0278015,294.0814209,531.1333618,757.1673584,145.2475438,1658795774383333.5,1.3833335
85.0,239.7477112,562.6496582,920.8178101,750.1821899,277.0278015,294.0814209,531.1333618,757.1673584,145.2475438,1658795774400000.0,1.4
86.0,239.7477112,562.6496582,920.8178101,750.1821899,277.0278015,294.0814209,531.1333618,757.1673584,145.2475438,1658795774416666.8,1.41666675
87.0,239.7477112,562.6496582,920.8178101,750.1821899,277.0278015,294.0814209,531.1333618,757.1673584,145.2475438,1658795774433333.5,1.4333335
88.0,239.8243561,562.7935791,920.9603271,750.3511963,277.0278015,294.0814209,531.0462036,757.1260376,145.2893753,1658795774450000.0,1.45
89.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.8977661,757.0610962,145.3136957,1658795774466666.8,1.46666675
90.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.8977661,757.0610962,145.3136957,1658795774483333.2,1.48333325
91.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.8977661,757.0610962,145.3136957,1658795774500000.0,1.5
92.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774516666.8,1.51666675
93.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774533333.2,1.53333325
94.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774550000.0,1.55
95.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774566666.5,1.5666665
96.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774583333.2,1.58333325
97.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774600000.0,1.6
98.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774616666.5,1.6166665
99.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774633333.5,1.6333335
100.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774650000.0,1.65
101.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774666666.8,1.66666675
102.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774683333.5,1.6833335
103.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774700000.0,1.7
104.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.9000244,757.2236328,145.2678947,1658795774716666.8,1.71666675
105.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.7224731,757.0690308,145.2959623,1658795774733333.2,1.73333325
106.0,239.7477112,562.8823242,920.9603271,750.3511963,277.0278015,294.0814209,530.7224731,757.0690308,145.2959623,1658795774750000.0,1.75
107.0,239.7416382,563.03479,920.9603271,750.3511963,277.0278015,294.0814209,530.7224731,757.0690308,145.3172903,1658795774766666.8,1.76666675
108.0,239.7516632,563.085022,920.9603271,750.3511963,277.0278015,294.0814209,530.7224731,757.0690308,145.3232263,1658795774783333.2,1.78333325
109.0,239.7416382,563.03479,920.9603271,750.3511963,277.0278015,294.0814209,530.7224731,757.0690308,145.3172903,1658795774800000.0,1.8
110.0,239.7416382,563.03479,920.9603271,750.3511963,277.0278015,294.0814209,530.8800049,756.9933472,145.3526325,1658795774816666.5,1.8166665
111.0,239.7416382,563.03479,920.9603271,750.3511963,277.0278015,294.0814209,530.8800049,756.9933472,145.3526325,1658795774833333.2,1.83333325
112.0,239.7416382,563.03479,920.9603271,750.3511963,277.0278015,294.0814209,531.0137939,757.3925781,145.2514285,1658795774850000.0,1.85
113.0,239.7416382,563.03479,920.9603271,750.3511963,277.0278015,294.0814209,530.9887695,757.296936,145.2762895,1658795774866666.5,1.8666665
114.0,239.7416382,563.03479,920.9603271,750.3511963,277.0278015,294.0814209,530.9887695,757.296936,145.2762895,1658795774883333.5,1.8833335
115.0,239.7416382,563.03479,920.9603271,750.3511963,277.0278015,294.0814209,530.9887695,757.296936,145.2762895,1658795774900000.0,1.9
116.0,239.7416382,563.03479,920.9603271,750.3511963,277.0278015,294.0814209,530.9632568,757.2542114,145.2861316,1658795774916666.8,1.91666675
117.0,239.7416382,563.03479,920.9603271,750.3511963,277.0278015,294.0814209,530.9632568,757.2542114,145.2861316,1658795774933333.5,1.9333335
118.0,239.7320251,563.1777954,920.9603271,750.3511963,277.0278015,294.0814209,531.0513916,757.3624878,145.2836007,1658795774950000.0,1.95
119.0,239.7536163,563.2226563,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.2602937,1658795774966666.8,1.96666675
120.0,239.7536163,563.2226563,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.2602937,1658795774983333.2,1.98333325
121.0,239.8166656,563.3769531,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.2755852,1658795775000000.0,2.0
122.0,239.8166656,563.3769531,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.2755852,1658795775016666.8,2.01666675
123.0,239.8838348,563.4507446,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.2795409,1658795775033333.2,2.03333325
124.0,239.762619,563.4431763,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.2895156,1658795775050000.0,2.05
125.0,239.762619,563.4431763,920.9603271,750.3511963,277.0278015,294.0814209,531.0137939,757.4917603,145.2770613,1658795775066666.5,2.0666665
126.0,239.762619,563.4431763,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.2895156,1658795775083333.2,2.08333325
127.0,239.7188263,563.461853,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.2960353,1658795775100000.0,2.1
128.0,239.7188263,563.461853,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.2960353,1658795775116666.5,2.1166665
129.0,239.61586,563.5861206,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.322312,1658795775133333.5,2.1333335
130.0,239.61586,563.5861206,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.322312,1658795775150000.0,2.15
131.0,239.5707245,563.5965576,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.3278271,1658795775166666.8,2.16666675
132.0,239.5707245,563.5965576,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.3278271,1658795775183333.5,2.1833335
133.0,239.5707245,563.5965576,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.3278271,1658795775200000.0,2.2
134.0,239.5707245,563.5965576,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.3278271,1658795775216666.8,2.21666675
135.0,239.5707245,563.5965576,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.3278271,1658795775233333.2,2.23333325
136.0,239.5707245,563.5965576,920.9603271,750.3511963,277.0278015,294.0814209,530.9972534,757.442627,145.3278271,1658795775250000.0,2.25
137.0,239.5707245,563.5965576,920.9603271,750.3511963,277.0278015,294.0814209,530.9571533,757.5131226,145.3043372,1658795775266666.8,2.26666675
138.0,239.5186615,563.5447998,920.9603271,750.3511963,277.0278015,294.0814209,530.9571533,757.5131226,145.302006,1658795775283333.2,2.28333325
139.0,239.3719482,563.6859741,920.9603271,750.3511963,277.0278015,294.0814209,530.9571533,757.5131226,145.3345399,1658795775300000.0,2.3
140.0,239.3269501,563.7036743,920.9603271,750.3511963,277.0278015,294.0814209,531.0097046,757.4666748,145.3587972,1658795775316666.5,2.3166665
141.0,239.3826141,563.7730103,920.9603271,750.3511963,277.0278015,294.0814209,531.0551147,757.4628296,145.3682871,1658795775333333.2,2.33333325
142.0,239.329483,563.8243408,920.9603271,750.3511963,277.0278015,294.0814209,530.8452759,757.2967529,145.4086949,1658795775350000.0,2.35
143.0,239.2601013,563.8914185,920.9603271,750.3511963,277.0278015,294.0814209,530.8540039,757.3594971,145.4071228,1658795775366666.5,2.3666665
144.0,239.3826141,563.7730103,920.9603271,750.3511963,277.0278015,294.0814209,530.7507324,757.5128174,145.327373,1658795775383333.5,2.3833335
145.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775400000.0,2.4
146.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775416666.8,2.41666675
147.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775433333.5,2.4333335
148.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775450000.0,2.45
149.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775466666.8,2.46666675
150.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775483333.2,2.48333325
151.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775500000.0,2.5
152.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775516666.8,2.51666675
153.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775533333.2,2.53333325
154.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775550000.0,2.55
155.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775566666.5,2.5666665
156.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775583333.2,2.58333325
157.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775600000.0,2.6
158.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775616666.5,2.6166665
159.0,239.2468262,563.9401855,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4788675,1658795775633333.5,2.6333335
160.0,239.3140259,563.7515869,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4470567,1658795775650000.0,2.65
161.0,239.3140259,563.7515869,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4470567,1658795775666666.8,2.66666675
162.0,239.2962952,563.7036743,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4421251,1658795775683333.5,2.6833335
163.0,239.2962952,563.7036743,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4421251,1658795775700000.0,2.7
164.0,239.3092499,563.6565552,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4345269,1658795775716666.8,2.71666675
165.0,239.3092499,563.6565552,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4345269,1658795775733333.2,2.73333325
166.0,239.3092499,563.6565552,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4345269,1658795775750000.0,2.75
167.0,239.3917847,563.574646,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4158885,1658795775766666.8,2.76666675
168.0,239.4558868,563.5183716,920.9603271,750.3511963,277.0278015,294.0814209,531.0535278,757.1958618,145.4024119,1658795775783333.2,2.78333325
169.0,239.4558868,563.5183716,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.4035509,1658795775800000.0,2.8
170.0,239.4558868,563.5183716,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.4035509,1658795775816666.5,2.8166665
171.0,239.4558868,563.5183716,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.4035509,1658795775833333.2,2.83333325
172.0,239.4558868,563.5183716,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.4035509,1658795775850000.0,2.85
173.0,239.4558868,563.5183716,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.4035509,1658795775866666.5,2.8666665
174.0,239.4558868,563.5183716,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.4035509,1658795775883333.5,2.8833335
175.0,239.4558868,563.5183716,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.4035509,1658795775900000.0,2.9
176.0,239.4558868,563.5183716,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.4035509,1658795775916666.8,2.91666675
177.0,239.4558868,563.5183716,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.4035509,1658795775933333.5,2.9333335
178.0,239.4558868,563.5183716,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.4035509,1658795775950000.0,2.95
179.0,239.4558868,563.5183716,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.4035509,1658795775966666.8,2.96666675
180.0,239.4740753,563.4740601,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.3958568,1658795775983333.2,2.98333325
181.0,239.5340881,563.3636475,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.3753542,1658795776000000.0,3.0
182.0,239.5340881,563.3636475,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.3753542,1658795776016666.8,3.01666675
183.0,239.5340881,563.3636475,920.9603271,750.3511963,277.0278015,294.0814209,530.7831421,757.1077881,145.3753542,1658795776033333.2,3.03333325
184.0,239.5867615,563.4182129,920.9603271,750.3511963,277.0278015,294.0814209,530.7786255,757.1526489,145.3649148,1658795776050000.0,3.05
185.0,239.6307373,563.4002686,920.9603271,750.3511963,277.0278015,294.0814209,530.7786255,757.1526489,145.3584764,1658795776066666.5,3.0666665
186.0,239.6307373,563.4002686,920.9603271,750.3511963,277.0278015,294.0814209,530.7786255,757.1526489,145.3584764,1658795776083333.2,3.08333325
187.0,239.6260834,563.4452515,920.9603271,750.3511963,277.0278015,294.0814209,530.7786255,757.1526489,145.3650344,1658795776100000.0,3.1
188.0,239.7080231,563.3646851,920.9603271,750.3511963,277.0278015,294.0814209,530.7786255,757.1526489,145.3466067,1658795776116666.5,3.1166665
189.0,239.7080231,563.3646851,920.9603271,750.3511963,277.0278015,294.0814209,530.7786255,757.1526489,145.3466067,1658795776133333.5,3.1333335
190.0,239.7080231,563.3646851,920.9603271,750.3511963,277.0278015,294.0814209,530.7786255,757.1526489,145.3466067,1658795776150000.0,3.15
191.0,239.822998,563.2442017,920.9603271,750.3511963,277.0278015,294.0814209,530.7786255,757.1526489,145.3197316,1658795776166666.8,3.16666675
192.0,239.822998,563.2442017,920.9603271,750.3511963,277.0278015,294.0814209,530.7786255,757.1526489,145.3197316,1658795776183333.5,3.1833335
