Timestamp (microseconds),Accel X (g),Accel Y (g),Accel Z (g),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m),vel x (m/s),vel y (m/s),vel z (m/s),disp x (m),disp y (m),disp z (m)
1658795804027562,0.9336690318150609,-0.2995040817883572,0.1343404287785157,-0.02941985722678329,-0.1087084907731658,0.1015580235084283,-0.02533634077885757,0.6466496336885209,0.04381531574707045,-0.02941768442727224,-0.1087092971840652,0.1015619542317062,-0.02533634165792477,0.6466496299196653,0.04381532881799761
1658795804043554,0.9243915465018695,-0.2833905546654458,0.09918364232852639,-0.02643792859369447,-0.1074775387131913,0.09888560003655179,-0.02608633001371709,0.646829562825606,0.03888410192321255,-0.02643575284247235,-0.1074783451312213,0.09888952841458812,-0.02608633087159518,0.6468295590174621,0.03888411480219378
1658795804059546,0.929640650034333,-0.2847333485923551,0.09796292057679068,-0.02340688233143955,-0.106248423253025,0.09674960805442268,-0.02679833872504694,0.6469542045154455,0.03390281233108249,-0.02340470365556525,-0.1062492296413179,0.0967535340786746,-0.02679833956066611,0.6469542006698801,0.03390282501364491
1658795804075537,0.9380636301213094,-0.3111009384298464,0.1781643396658277,-0.02038801802270048,-0.1050263288316013,0.09499208053774341,-0.02747635401542848,0.6470288241899953,0.02887806841798088,-0.02038583644912994,-0.1050271351532514,0.09499600419986447,-0.02747635482772534,0.6470288203088922,0.02887808089975056
1658795804091529,0.9262226291294731,-0.3217212176699475,0.2042877851529719,-0.01742597912194693,-0.1038379114319842,0.09347649291291431,-0.02812340521015814,0.6470567571686264,0.02381992790742849,-0.01742379467752896,-0.1038387176500534,0.09348041420475466,-0.0281234059980769,0.6470567532538855,0.02381994018413218
1658795804107521,0.9220721751735717,-0.3228198672465097,0.2075837338826583,-0.01453316867489167,-0.1027389767723203,0.09214939812673695,-0.02874233291824966,0.6470400141493983,0.01873753701435565,-0.01453098138636389,-0.1027397828498436,0.09215331704034357,-0.02874233368074317,0.6470400102029347,0.01873754908182258
1658795804123512,0.9075455863279167,-0.3223315785458154,0.1487449454489971,-0.01168319215280248,-0.1018064117158042,0.09106360375108238,-0.02933689461907879,0.6469802611855189,0.01363580085439767,-0.01168100204678726,-0.1018072176157951,0.09106752027869927,-0.02933689535510959,0.6469802572092623,0.01363581270856135
1658795804139504,0.9141374837872895,-0.3447928587777525,0.1277485313191429,-0.008816990376071181,-0.1011307230868892,0.09034097505858467,-0.02991270667549543,0.6468796831577578,0.008515165901017124,-0.008814797479071667,-0.1011315287723454,0.09034488919265288,-0.02991270738403693,0.6468796791536515,0.008515177537916949
1658795804155496,0.9268329900053409,-0.3562676432440681,0.1677882047760741,-0.005860197749284826,-0.1008004840599837,0.09010801892073732,-0.0304776206440539,0.6467413993559494,0.003375653450738023,-0.005858002087681148,-0.1008012894938921,0.09011193065389518,-0.03047762132409149,0.6467413953259495,0.003375664866521647
1658795804171478,0.9201190203707945,-0.3495536736095217,0.2145418478675518,-0.002746892798730458,-0.1008612252056307,0.09044959952376727,-0.0310412644528786,0.6465696042024863,-0.001777969823762063,-0.002744694398776042,-0.1008620303509729,0.09045350884885044,-0.03104126510341066,0.6465696001485608,-0.001777958632837723
1658795804187470,0.9104753185320824,-0.325017166399634,0.2371252002746624,0.0005541822118042211,-0.1012815011245377,0.09136536177330133,-0.03161370441324676,0.6463693359863418,-0.006936329107192891,0.0005563833239862009,-0.1012823059442954,0.09136926868334286,-0.03161370503328585,0.6463693319104697,-0.006936318144759972
1658795804203461,0.9016861219195853,-0.3183031967650876,0.1984283207446405,0.004017363717139539,-0.1019619904724049,0.09271142422130652,-0.03220352768479479,0.6461451722737588,-0.01209260874283714,0.004019567515559666,-0.1019627949295651,0.09271532870953687,-0.03220352827336882,0.6461451681779291,-0.01209259801241466
1658795804219453,0.9027847714961474,-0.3154955367360954,0.139101243610285,0.007553061928803216,-0.1027756556341799,0.09418812409678778,-0.03281598360689776,0.6458990901970678,-0.01724770560435087,0.007555268387609281,-0.1027764596917399,0.0941920261566348,-0.03281598416305105,0.645899086083279,-0.0172476951093439
1658795804235445,0.9069352254520489,-0.3334401464866104,0.130556191348135,0.01102423502418871,-0.1036102896118799,0.09542113957253409,-0.03345197314565815,0.6456290699398262,-0.02240618628846579,0.01102644411766903,-0.1036110932328527,0.09542503919762291,-0.03345197366845252,0.6456290658100851,-0.02240617603216396
1658795804251436,0.9069352254520489,-0.3557793545433738,0.2163729304951554,0.01428374614568476,-0.1043846674114831,0.09607457982230076,-0.03410822139394769,0.6453291251376876,-0.02757116454909822,0.01428595784827141,-0.1043854705589026,0.09607847700645372,-0.03410822188246335,0.6453291209940081,-0.02757115453467435
1658795804267428,0.8903334096284432,-0.362859540703441,0.2753337911039901,0.01722100425378913,-0.105024446470971,0.09593319067628366,-0.03477817572512842,0.6449902347590212,-0.0327457546273625,0.01722321854006121,-0.1050252491078971,0.09593708541352015,-0.03477817617846497,0.6449902306034241,-0.0327457448578712
1658795804283420,0.8914320592050053,-0.379339284351873,0.2899824521248187,0.01980059292960679,-0.1054465090914027,0.09496072332647601,-0.03545319042885859,0.6446022576982782,-0.0379344033633946,0.01980280977429354,-0.1054473111809264,0.09496461561101235,-0.03545319084613596,0.6446022535327898,-0.03793439384177101
1658795804299411,0.8805676356145575,-0.4055848020141908,0.2302891584649425,0.02207599042968234,-0.1056112797888336,0.09331566825202917,-0.03612426152063058,0.6441565760623795,-0.04313995200693425,0.02207820980766616,-0.1056120812940822,0.09331955807827844,-0.03612426190099004,0.644156571889031,-0.04313994273599277
1658795804315403,0.8748302433813988,-0.4220645456626229,0.1992828259708554,0.02417422201989829,-0.1055983545718691,0.0912944158855109,-0.03678448355527286,0.6436477796471888,-0.04836257837871001,0.02417644390621775,-0.1055991554560111,0.0912983032480827,-0.03678448389787799,0.6436477754680148,-0.04836256936114341
1658795804331395,0.8767833981841768,-0.431708247501335,0.2207675288014039,0.02626067546327956,-0.1056032623853331,0.08924135889040931,-0.03743142128036668,0.6430736623429942,-0.0536017558310322,0.02626289983313217,-0.1056040626115834,0.08924524378410953,-0.03743142158440434,0.6430736581600319,-0.0536017470694108
1658795804347386,0.8737315938048367,-0.4209658960860607,0.2890058747234301,0.02849517518382086,-0.1058402319834657,0.08745830742830167,-0.03806806376223677,0.6424345388593403,-0.05885672217111053,0.02849740201256589,-0.1058410315150902,0.08746218984813214,-0.03806806402691806,0.6424345346746287,-0.0588567136678817
1658795804363378,0.8723887998779274,-0.3900816357671473,0.3307545586327914,0.03098758976944775,-0.1064290196777473,0.08610652273791077,-0.0387015671558622,0.6417322664495011,-0.06412634245905016,0.03098981903260892,-0.1064298184780682,0.08611040267906894,-0.03870156738042331,0.64173226226508,-0.06412633421653792
1658795804379370,0.857129777981231,-0.3692072938124666,0.2868085755703058,0.03376208372810799,-0.1073412129933082,0.08513555077427627,-0.03934016528683969,0.6409686219308368,-0.06941062393016251,0.03376431540137596,-0.1073420110257089,0.08513942823215487,-0.03934016547054274,0.6409686177487457,-0.06941061595056763
1658795804395362,0.8643320363164717,-0.3736018921187152,0.2473792629892424,0.03674188989905441,-0.1084268825310549,0.08428754369430225,-0.03998962560316643,0.6401434970485809,-0.07471152218856583,0.03674412395828918,-0.1084276797589849,0.08429141866448883,-0.03998962574530018,0.640143492870859,-0.07471151447396632
1658795804411353,0.8556649118791482,-0.4127870603494315,0.2258945601586939,0.03976420260981785,-0.1094859451076542,0.08318199847634809,-0.04065074018020695,0.6392535972772293,-0.08003244289686175,0.0397664390310509,-0.1094867414946338,0.08318587095462478,-0.04065074028008741,0.6392535931059138,-0.08003243544921265
1658795804427345,0.8485847257190811,-0.4251163500419621,0.2561684596017395,0.04262453879184101,-0.1103239667083663,0.08144861598313934,-0.0413185676189718,0.6382918748188868,-0.08537916810861257,0.0426267775512773,-0.1103247622179914,0.08145248596548242,-0.04131856767594295,0.6382918706560126,-0.08537916092974678
