Frame #,Arm Pink X,Arm Pink Y,Leg Pink X,Leg Pink Y,Neck Green X,Neck Green Y,Shoulder Pink X,Shoulder Pink Y,Back Pink X,Back Pink Y,Timestamp (microseconds),angles,Seconds
848.0,455.6278992,960.5814209,509.7698364,1254.365112,552.5,809.5,463.4299927,857.9500122,562.0,985.0,1660608509343336.5,2.778362156021749,14.1166665
849.0,455.8312683,960.3621216,509.7698364,1254.365112,552.5,809.5,464.0217285,857.8297119,562.0,985.0,1660608509360003.5,2.778362156021749,14.1333335
850.0,455.7384033,960.3460083,509.7698364,1254.365112,553.4423218,809.4230957,464.3999939,857.4259033,562.0,985.0,1660608509376670.0,2.470312772296632,14.15
851.0,455.8312683,959.6378784,509.7698364,1254.365112,553.5,809.5,465.144043,856.8065796,563.0,985.0,1660608509393336.8,2.4459735370080935,14.16666675
852.0,455.8312683,959.6378784,509.7698364,1254.365112,554.5,809.5,465.2690735,856.3533936,563.0,985.0,1660608509410003.5,2.120359047479588,14.1833335
853.0,456.402771,958.875,509.7698364,1254.365112,554.5,809.5,465.4659119,856.7651367,563.0,985.0,1660608509426670.0,2.120359047479588,14.2
854.0,456.1898193,958.5,509.7698364,1254.365112,554.5,809.5,465.5,856.5,563.0,985.0,1660608509443336.8,2.120359047479588,14.21666675
855.0,456.3333435,958.333313,509.7698364,1254.365112,554.5,809.5,466.6349182,855.6286011,563.0,985.0,1660608509460003.5,2.120359047479588,14.2333335
856.0,456.5,958.1898193,509.7698364,1254.365112,555.5,809.5,466.4458923,855.7056274,563.0,985.0,1660608509476670.0,1.7945652122072113,14.25
857.0,456.3333435,957.666687,509.7698364,1254.365112,556.5,809.5,466.7824097,854.875,563.0,985.0,1660608509493336.8,1.4686129665450474,14.26666675
858.0,456.4864807,957.0946045,509.7698364,1254.365112,556.5,809.5,467.6897583,854.8449097,563.0,985.0,1660608509510003.2,1.4686129665450474,14.28333325
859.0,456.3333435,956.666687,509.7698364,1254.365112,556.5,809.5,467.3999939,854.5740967,563.0,985.0,1660608509526670.0,1.4686129665450474,14.3
860.0,456.5,956.5,509.7698364,1254.365112,556.9523926,809.4047852,467.5357056,854.4047852,563.0,985.0,1660608509543336.8,1.320038862266624,14.31666675
861.0,456.5,956.5,509.7698364,1254.365112,558.5,809.7583618,467.9015198,854.4886475,563.0,985.0,1660608509560003.2,0.8184818120461055,14.33333325
862.0,456.8101807,956.5,509.7698364,1254.365112,558.3650513,809.7698364,467.5355835,854.3183594,563.2873535,985.2873535,1660608509576670.0,0.8596662860262814,14.35
863.0,456.8101807,956.5,509.7698364,1254.365112,558.5,809.7802734,468.1965027,853.6175537,563.2873535,985.2873535,1660608509593336.5,0.8157403003450103,14.3666665
864.0,456.7761841,955.5856934,509.7698364,1254.365112,558.5,809.7802734,469.3470459,853.3470459,563.2873535,985.2873535,1660608509610003.5,0.8157403003450103,14.3833335
865.0,457.0,955.5,509.7698364,1254.365112,558.9523926,809.5952148,469.9767456,853.0814209,563.333313,985.0,1660608509626670.0,0.6674611422218037,14.4
866.0,457.5,955.0,509.4807739,1254.384644,560.222229,809.6581421,469.6897583,852.8449097,563.5,985.0,1660608509643336.8,0.252277124843971,14.41666675
867.0,457.9086609,955.0913086,509.4807739,1254.384644,560.5,809.5,469.7985229,852.699646,563.5,985.0,1660608509660003.5,0.1606569851087146,14.4333335
868.0,458.1010132,954.5151367,509.4807739,1254.384644,560.5,809.5,470.5,852.1898193,563.6913452,985.1358032,1660608509676670.0,0.15940376463818845,14.45
869.0,458.5,954.5,509.4807739,1254.384644,561.1418457,809.3900757,470.5,852.1898193,563.7126465,985.2873535,1660608509693336.8,-0.05051516065844893,14.46666675
870.0,458.5,954.5,509.4807739,1254.384644,562.5,809.5,470.5,852.0,564.0,985.5,1660608509710003.5,-0.49367563350592747,14.4833335
871.0,458.3333435,954.333313,509.7011414,1254.5,562.5,809.5,470.5,852.0,564.0,985.5,1660608509726670.0,-0.49367563350592747,14.5
872.0,458.5,954.5,510.0,1254.5,562.5,809.5,471.0843811,851.3966064,564.0,985.5,1660608509743336.8,-0.49367563350592747,14.51666675
873.0,458.4857178,953.9047852,510.0,1254.5,562.5,809.5,471.6897583,851.1550903,564.0,985.5,1660608509760003.2,-0.49367563350592747,14.53333325
874.0,458.6666565,953.666687,509.7261963,1254.392822,563.4423218,809.5769043,471.1934204,851.0205688,564.0,985.5,1660608509776670.0,-0.800352453744236,14.55
875.0,458.7168884,953.0913086,509.7261963,1254.392822,564.0,809.5,471.7562866,851.0501709,564.0,985.5,1660608509793336.8,-0.98198011343124,14.56666675
876.0,459.1687317,952.6378784,509.7261963,1254.392822,564.5,809.7802734,472.2787781,850.2788086,564.0,985.5,1660608509810003.2,-1.145011396230252,14.58333325
877.0,459.1687317,952.6378784,509.7261963,1254.392822,564.5,809.7802734,472.2787781,850.2788086,564.0,985.5,1660608509826670.0,-1.145011396230252,14.6
878.0,459.3721008,952.5814209,509.7261963,1254.392822,564.5,809.7802734,472.5,850.5,564.0,985.5,1660608509843336.5,-1.145011396230252,14.6166665
879.0,459.6821594,952.5,509.7261963,1254.392822,565.1534424,809.9417725,472.9729614,850.4189453,564.0,985.666687,1660608509860003.5,-1.3571132130268029,14.6333335
880.0,459.8312683,952.3621216,509.7261963,1254.392822,566.2720947,809.6258545,473.3071289,849.9775391,564.53125,985.625,1660608509876670.0,-1.7238720800097131,14.65
881.0,459.8312683,952.3621216,509.7261963,1254.392822,566.5,809.7802734,473.1822205,849.8844604,565.0,985.5,1660608509893336.8,-1.8023815179946001,14.66666675
882.0,460.3333435,952.333313,510.0,1254.5,566.5,809.7802734,474.4021301,849.7248535,565.0,985.5,1660608509910003.5,-1.8023815179946001,14.6833335
883.0,460.5,951.7011719,510.2738037,1254.607178,566.5,809.7802734,474.6338806,849.6065674,565.0,985.5,1660608509926670.0,-1.8023815179946001,14.7
884.0,460.0813904,951.8139648,510.2738037,1254.607178,566.5,810.0,474.5857239,849.5428467,565.0,985.5,1660608509943336.8,-1.802993822143633,14.71666675
885.0,460.3333435,951.333313,510.2738037,1254.607178,567.1699219,809.8300781,475.059082,848.8270264,565.0,985.5,1660608509960003.5,-2.020995043294293,14.7333335
886.0,460.5135193,951.0946045,509.6258545,1254.727905,567.6153564,809.5192261,474.6763306,848.7729492,565.0,985.666687,1660608509976670.0,-2.162672365074415,14.75
887.0,460.7883606,950.7883301,509.6258545,1254.727905,568.1149292,810.0,474.7761841,848.5856934,565.0,985.666687,1660608509993336.8,-2.3278982624135094,14.76666675
888.0,460.6666565,950.666687,509.6258545,1254.727905,568.5,810.0,475.2943726,848.4458618,565.0,985.666687,1660608510010003.2,-2.453449126727808,14.78333325
889.0,460.5,950.5,509.7698364,1254.365112,568.5,810.0,476.2114563,849.0179443,565.5,985.5,1660608510026670.0,-2.4582453904064243,14.8
890.0,460.5,950.5,509.6258545,1254.727905,568.6514893,810.3485107,476.2787781,848.2788086,565.5,985.5,1660608510043336.8,-2.5097337220153553,14.81666675
891.0,461.1748657,950.4152832,509.6258545,1254.727905,569.5,810.0,476.6338806,847.890686,565.5,985.5,1660608510060003.2,-2.784586393336053,14.83333325
892.0,461.7384033,950.3460083,510.2359009,1254.687134,570.3485107,810.1136475,476.5135193,847.9053955,566.0,985.333313,1660608510076670.0,-3.0677600493736934,14.85
893.0,462.5,950.5,510.2359009,1254.687134,570.5,810.0,476.8101807,847.5,566.0,985.666687,1660608510093336.5,-3.110352752350643,14.8666665
894.0,462.4864807,949.9053955,510.2359009,1254.687134,570.5,810.0,477.1843262,847.1843262,566.0,985.5,1660608510110003.5,-3.113329238757443,14.8833335
895.0,462.3333435,949.666687,510.2359009,1254.687134,570.8156128,810.4042358,477.6821594,847.5,566.0,985.666687,1660608510126670.0,-3.2168412315153323,14.9
896.0,462.5,949.5,510.2359009,1254.687134,571.7210693,810.1360474,478.4285583,847.5357056,566.0,985.666687,1660608510143336.8,-3.5097253740458547,14.91666675
897.0,463.0,949.5,510.2359009,1254.687134,572.3768311,810.0,478.7824097,846.875,566.0,985.666687,1660608510160003.5,-3.7219116015259615,14.9333335
898.0,463.0,948.9187012,510.2359009,1254.687134,572.2789307,810.8231201,478.7824097,846.875,566.5,986.0,1660608510176670.0,-3.69433872169521,14.95
899.0,463.5,948.6707153,510.2359009,1254.687134,572.8364868,810.7106934,478.7824097,846.875,566.5,986.0,1660608510193336.8,-3.8751552686012225,14.96666675
900.0,463.7056274,948.7359009,510.2359009,1254.687134,572.8850708,811.0,573.0,816.0,479.7896729,846.861084,1660608510210003.5,-1.775342753442817,14.9833335
901.0,464.0,948.5,510.2359009,1254.687134,573.5,810.8101807,573.0,816.0,479.7896729,846.861084,1660608510226670.0,-1.8004002954996792,15.0
902.0,464.5,948.5,510.5,1255.0,574.1149292,811.0,573.0,816.0,479.7896729,846.861084,1660608510243336.8,-2.0263503671503296,15.01666675
903.0,464.5,948.5,510.5,1254.5,574.1149292,811.0,574.5,816.0,481.07724,846.5812988,1660608510260003.2,-2.073199266928218,15.03333325
904.0,464.5,948.5,510.5,1254.5,574.7106934,811.1635132,574.5,816.0,481.07724,846.5812988,1660608510276670.0,-2.282410835634048,15.05
905.0,464.8101807,948.5,510.5,1255.0,575.0,811.0,574.5,816.0,481.07724,846.5812988,1660608510293336.8,-2.253555266944155,15.06666675
906.0,465.0,948.5,510.5,1255.0,576.0,811.0,574.0,816.0,481.9166565,846.4642944,1660608510310003.2,-2.495020503685175,15.08333325
907.0,465.0,948.0,510.5,1254.5,575.6481323,810.7407227,574.0,816.0,481.9166565,846.4642944,1660608510326670.0,-2.2855486740247675,15.1
908.0,465.0,948.0,510.7106934,1254.836426,576.5,811.0,574.0,816.0,481.9166565,846.4642944,1660608510343336.5,-2.5950532737180323,15.1166665
909.0,465.2051392,947.9743652,510.5,1254.5,576.7106934,810.8364868,574.0,816.0,481.9166565,846.4642944,1660608510360003.5,-2.5502810243348324,15.1333335
910.0,465.4130554,947.9782715,510.5,1254.5,577.0791016,810.68927,574.0,816.0,481.9166565,846.4642944,1660608510376670.0,-2.5456636099784724,15.15
911.0,465.8591003,947.8591309,510.5,1254.5,577.5,811.0,574.0,816.0,481.9166565,846.4642944,1660608510393336.8,-2.7923620242020593,15.16666675
912.0,466.0,948.0,511.5,1254.5,578.0,810.6231689,574.0,816.0,481.9166565,846.4642944,1660608510410003.5,-2.6921476908716087,15.1833335
913.0,466.2402954,948.0,511.2738037,1254.392822,578.31073,811.9208984,574.0,816.0,481.9166565,846.4642944,1660608510426670.0,-3.4332839583251897,15.2
914.0,466.2402954,948.0,511.5,1254.5,578.333313,811.666687,574.0,816.0,481.9166565,846.4642944,1660608510443336.8,-3.303777323262928,15.21666675
915.0,466.1708374,947.7999878,511.5,1254.5,578.2893066,812.1635132,574.0,816.0,481.9166565,846.4642944,1660608510460003.5,-3.557159801772553,15.2333335
916.0,466.3621521,947.8312988,511.5,1254.5,578.5875854,812.1469116,574.0,816.0,481.9166565,846.4642944,1660608510476670.0,-3.6042872818205414,15.25
917.0,466.5917664,947.9251099,511.5,1254.5,578.4464111,812.0892944,574.0,816.0,481.9166565,846.4642944,1660608510493336.8,-3.547518296209291,15.26666675
918.0,466.8977356,947.8977051,511.5,1254.5,579.1699219,812.1699219,574.0,816.0,481.9166565,846.4642944,1660608510510003.2,-3.7245753803427157,15.28333325
919.0,467.0,948.0,511.5,1254.5,579.6231689,812.0,574.0,816.0,481.9166565,846.4642944,1660608510526670.0,-3.7193111884602894,15.3
920.0,467.0,948.0,511.5,1254.5,579.8300781,811.8300781,574.0,816.0,481.9166565,846.4642944,1660608510543336.8,-3.6688785377143955,15.31666675
921.0,467.4717102,947.93396,511.5,1254.5,580.3768311,812.0,574.0,816.0,481.9166565,846.4642944,1660608510560003.2,-3.8570077429717227,15.33333325
922.0,467.7859497,947.8561401,511.5,1254.5,580.3768311,812.0,574.0,816.0,481.9166565,846.4642944,1660608510576670.0,-3.8570077429717227,15.35
923.0,468.5,948.0,512.0,1254.5,580.4888916,812.3629761,574.0,816.0,481.9166565,846.4642944,1660608510593336.5,-4.065536946749366,15.3666665
924.0,468.5,948.0,512.0,1254.5,581.0,813.0,574.0,816.0,481.9166565,846.4642944,1660608510610003.5,-4.486906623474551,15.3833335
925.0,468.5,948.0,512.0,1254.5,581.0,812.6913452,574.0,816.0,481.9166565,846.4642944,1660608510626670.0,-4.326850450988342,15.4
926.0,468.5,948.0,512.0,1254.5,581.1149292,813.0,574.0,816.0,481.9166565,846.4642944,1660608510643336.8,-4.507033200137409,15.41666675
927.0,468.7301636,948.083313,512.0,1254.5,581.1149292,813.0,574.0,816.0,481.9166565,846.4642944,1660608510660003.5,-4.507033200137409,15.4333335
928.0,468.7288818,948.3911133,512.0,1254.5,581.6150513,812.9061279,574.0,816.0,481.9166565,846.4642944,1660608510676670.0,-4.545658782298903,15.45
929.0,468.7288818,948.3911133,512.5,1254.5,581.3567505,812.8303833,574.0,816.0,481.9166565,846.4642944,1660608510693336.8,-4.461501849065842,15.46666675
930.0,468.9156189,948.3966064,512.5,1254.5,582.0,813.0,574.0,816.0,481.9166565,846.4642944,1660608510710003.5,-4.660636104531065,15.4833335
931.0,469.125,948.402771,512.5,1254.5,582.0,813.0,581.5,818.0,487.441864,846.217041,1660608510726670.0,-5.170559095500622,15.5
932.0,469.0,948.3008423,512.5,1254.5,582.0,813.0,581.5,818.0,487.441864,846.217041,1660608510743336.8,-5.170559095500622,15.51666675
933.0,469.125,948.402771,512.5,1254.5,581.5454712,812.9242554,581.5,818.0,487.4047546,846.138916,1660608510760003.2,-5.031193910464985,15.53333325
934.0,469.0,948.5,512.5,1254.5,581.7322388,813.0601196,581.5,818.0,487.4047546,846.138916,1660608510776670.0,-5.140251758081612,15.55
935.0,469.3333435,948.333313,512.5,1254.5,581.0370483,812.9074097,581.5,818.0,487.4047546,846.138916,1660608510793336.8,-4.924480821652819,15.56666675
936.0,469.0,948.5,512.5,1254.5,581.0370483,812.9074097,581.5,818.0,487.4047546,846.138916,1660608510810003.2,-4.924480821652819,15.58333325
937.0,468.7761841,948.5856934,512.5,1254.5,580.8692627,812.6013184,581.5,818.0,486.5,846.5,1660608510826670.0,-4.67384852578994,15.6
938.0,468.7761841,948.5856934,512.5,1254.5,581.0,812.6913452,581.5,818.0,486.5,846.5,1660608510843336.5,-4.747447321704296,15.6166665
939.0,468.4205017,948.6256714,512.5,1254.5,581.0,812.6913452,581.0,818.0,486.3549805,846.6450195,1660608510860003.5,-4.747783336702069,15.6333335
940.0,468.6666565,948.666687,512.7761841,1254.414307,580.3485107,812.3485107,581.0,818.0,486.3549805,846.6450195,1660608510876670.0,-4.437015121684555,15.65
941.0,468.4833374,949.4000244,512.7261963,1254.392822,580.3485107,812.3485107,581.0,818.0,486.3549805,846.6450195,1660608510893336.8,-4.437015121684555,15.66666675
942.0,468.5,949.5,512.7761841,1254.414307,580.3485107,812.1136475,581.0,818.0,486.3549805,846.6450195,1660608510910003.5,-4.310772321107716,15.6833335
943.0,468.4153137,949.890686,513.2738037,1254.392822,579.3431396,812.0735474,581.0,818.0,486.3549805,846.6450195,1660608510926670.0,-4.088801822094389,15.7
944.0,467.722229,950.4285889,513.2738037,1254.392822,578.3485107,812.3485107,581.0,818.0,486.3549805,846.6450195,1660608510943336.8,-4.036932900066189,15.71666675
945.0,467.6821594,950.5,513.5,1254.5,578.2113647,812.2113647,581.0,818.0,486.3549805,846.6450195,1660608510960003.5,-3.9338951453198505,15.7333335
946.0,467.8523254,950.2827148,513.2197266,1254.5,578.0,812.0,581.0,818.0,486.3549805,846.6450195,1660608510976670.0,-3.774766485969514,15.75
947.0,467.8312683,950.3621216,513.2197266,1254.5,577.3086548,812.1358032,581.0,818.0,486.3549805,846.6450195,1660608510993336.8,-3.705598277973438,15.76666675
948.0,467.7309265,950.6466064,513.5,1254.5,576.9008789,812.3063354,581.0,818.0,486.3549805,846.6450195,1660608511010003.2,-3.7143473169943295,15.78333325
949.0,467.8968201,950.9206543,513.5,1254.5,576.8300781,811.8300781,581.0,818.0,486.3549805,846.6450195,1660608511026670.0,-3.436316918729237,15.8
950.0,467.3178406,951.5,514.0,1254.5,576.1360474,812.2789307,581.0,818.0,486.3549805,846.6450195,1660608511043336.8,-3.5374352346480413,15.81666675
951.0,467.1017456,952.0701904,514.0,1254.5,575.7401123,812.1977539,581.0,818.0,486.3549805,846.6450195,1660608511060003.2,-3.407432185934313,15.83333325
952.0,467.277771,952.4285889,514.0,1254.5,575.1149292,812.0,581.0,818.0,486.3549805,846.6450195,1660608511076670.0,-3.1612818770339834,15.85
953.0,467.0,952.5,514.0,1254.5,574.4000244,811.5166626,581.0,818.0,486.3549805,846.6450195,1660608511093336.5,-2.7320177024789163,15.8666665
954.0,466.5,952.5,514.0,1254.5,573.9697266,811.5908813,581.0,818.0,486.3549805,846.6450195,1660608511110003.5,-2.6770557554123604,15.8833335
955.0,466.5,952.5,514.0,1254.5,573.2893066,812.1635132,581.0,818.0,486.3549805,846.6450195,1660608511126670.0,-2.8479240833222663,15.9
956.0,466.3928528,953.2738037,514.0,1254.5,572.5999756,811.5166626,581.0,818.0,486.3549805,846.6450195,1660608511143336.8,-2.32160361592786,15.91666675
957.0,466.0270386,953.5810547,514.0,1254.5,572.4000244,811.5166626,581.0,818.0,486.3549805,846.6450195,1660608511160003.5,-2.275105052913293,15.9333335
958.0,465.2831116,954.0913086,514.0,1254.5,572.0,812.109314,581.0,818.0,486.3549805,846.6450195,1660608511176670.0,-2.521727155782184,15.95
959.0,464.8101807,954.5,514.0,1254.5,570.5875854,812.1469116,581.0,818.0,486.3549805,846.6450195,1660608511193336.8,-2.2111818140077055,15.96666675
960.0,464.7761841,954.5856934,514.0,1254.5,570.5,812.0,581.0,818.0,486.3549805,846.6450195,1660608511210003.5,-2.1046809213654303,15.9833335
961.0,464.5,954.5,514.0,1254.5,570.2893066,812.1635132,581.0,818.0,486.3549805,846.6450195,1660608511226670.0,-2.149501205939015,16.0
962.0,464.5,954.5,514.0,1254.5,569.2789307,812.1360474,581.0,818.0,486.3549805,846.6450195,1660608511243336.8,-1.8883733940336367,16.01666675
963.0,463.8977356,955.1022949,514.0,1254.5,568.7160645,811.7160645,581.0,818.0,486.3549805,846.6450195,1660608511260003.2,-1.501533922006813,16.03333325
964.0,463.8977356,955.1022949,514.0,1254.5,568.333313,811.666687,581.0,818.0,486.3549805,846.6450195,1660608511276670.0,-1.3762449741265153,16.05
965.0,463.4041748,956.3375244,514.0,1254.5,567.894165,812.105835,581.0,818.0,486.3549805,846.6450195,1660608511293336.8,-1.5260795341584796,16.06666675
966.0,463.1223755,956.4345703,514.0,1254.5,566.6071167,811.7261963,581.0,818.0,486.3549805,846.6450195,1660608511310003.2,-0.968580729452932,16.08333325
967.0,463.0,956.5,514.0,1254.5,566.5,811.5,581.0,818.0,486.3549805,846.6450195,1660608511326670.0,-0.8048028120165757,16.1
968.0,462.6666565,956.666687,514.0,1254.5,566.333313,811.666687,581.0,818.0,486.3549805,846.6450195,1660608511343336.5,-0.8610615569508362,16.1166665
969.0,462.4864807,956.9053955,514.0,1254.5,565.1547852,812.2738037,581.0,818.0,486.3549805,846.6450195,1660608511360003.5,-0.9170496190724994,16.1333335
970.0,462.3549805,957.3549805,514.0,1254.5,564.31073,811.9208984,581.0,818.0,486.3549805,846.6450195,1660608511376670.0,-0.47330586987605927,16.15
971.0,462.5,958.1898193,514.0,1254.5,564.0,812.109314,581.0,818.0,486.3549805,846.6450195,1660608511393336.8,-0.5041043286528992,16.16666675
972.0,462.0946045,958.4865112,514.0,1254.5,563.1547852,812.2738037,581.0,818.0,486.3549805,846.6450195,1660608511410003.5,-0.37254123730556876,16.1833335
973.0,461.8776245,958.5654297,514.0,1254.5,562.6514893,812.3485107,581.0,818.0,486.3549805,846.6450195,1660608511426670.0,-0.27842578527499096,16.2
974.0,461.1687317,958.6378784,514.0,1254.5,562.2893066,812.1635132,581.0,818.0,486.3549805,846.6450195,1660608511443336.8,-0.06048101840269581,16.21666675
975.0,461.0,959.5,514.0,1254.5,562.0354614,812.24823,581.0,818.0,486.3549805,846.6450195,1660608511460003.5,-0.041307065697630194,16.2333335
976.0,460.5930786,959.8225098,514.0,1254.5,560.6514893,812.3485107,581.0,818.0,486.3549805,846.6450195,1660608511476670.0,0.2957254524075967,16.25
977.0,460.5,960.5,514.0,1254.5,560.2592773,812.3629761,581.0,818.0,486.3549805,846.6450195,1660608511493336.8,0.4020971566421481,16.26666675
978.0,460.1898193,960.5,514.0,1254.5,560.1129761,812.8870239,581.0,818.0,486.3549805,846.6450195,1660608511510003.2,0.10979221914964955,16.28333325
979.0,460.0,960.5,514.0,1254.5,559.333313,812.666687,581.0,818.0,486.3549805,846.6450195,1660608511526670.0,0.4833320036292007,16.3
980.0,459.5,961.0,514.0,1254.5,558.4898071,812.8639526,581.0,818.0,486.3549805,846.6450195,1660608511543336.8,0.610795947677906,16.31666675
981.0,459.5,961.5,514.0,1254.5,558.2839355,812.7160645,581.0,818.0,486.3549805,846.6450195,1660608511560003.2,0.7701851671236433,16.33333325
982.0,459.1687317,962.3621216,514.0,1254.5,557.6581421,812.777771,581.0,818.0,486.3549805,846.6450195,1660608511576670.0,0.9234583497304577,16.35
983.0,459.1223755,962.4345703,514.0,1254.5,556.7210693,812.8639526,581.0,818.0,486.3549805,846.6450195,1660608511593336.5,1.1614321832103256,16.3666665
984.0,459.0,962.7597046,514.0,1254.5,556.5,813.2416382,581.0,818.0,486.3549805,846.6450195,1660608511610003.5,0.9808946774628541,16.3833335
985.0,459.1228027,963.2175293,514.0,1254.5,556.5,813.2416382,581.0,818.0,486.3549805,846.6450195,1660608511626670.0,0.9808946774628541,16.4
986.0,458.8312683,963.6378784,514.0,1254.5,554.8581543,813.3900757,581.0,818.0,486.3549805,846.6450195,1660608511643336.8,1.4111973246137985,16.41666675
987.0,459.0,964.5,514.0,1254.5,554.8581543,813.3900757,581.0,818.0,486.3549805,846.6450195,1660608511660003.5,1.4111973246137985,16.4333335
988.0,458.6088867,964.4310913,514.0,1254.5,554.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608511676670.0,1.4546899246156373,16.45
989.0,458.3549805,964.6450195,514.0,1254.5,552.9523926,813.5952148,581.0,818.0,486.3549805,846.6450195,1660608511693336.8,1.9103750171448697,16.46666675
990.0,458.5,965.2988281,514.0,1254.5,552.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608511710003.5,2.132166077186431,16.4833335
991.0,458.2238159,965.4143066,514.0,1254.5,552.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608511726670.0,2.132166077186431,16.5
992.0,457.9166565,966.2698364,514.0,1254.5,551.46875,813.625,581.0,818.0,486.3549805,846.6450195,1660608511743336.8,2.4070346774329447,16.51666675
993.0,457.8776245,966.4345703,514.1635132,1254.289307,550.8581543,813.3900757,581.0,818.0,486.3549805,846.6450195,1660608511760003.2,2.7904917265028315,16.53333325
994.0,457.1687317,966.6378784,514.1635132,1254.289307,550.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608511776670.0,2.8431964504274507,16.55
995.0,457.0,966.7597046,514.1635132,1254.289307,550.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608511793336.8,2.8431964504274507,16.56666675
996.0,457.0,967.5,514.1635132,1254.289307,549.46875,813.625,581.0,818.0,486.3549805,846.6450195,1660608511810003.2,3.1346667828049894,16.58333325
997.0,457.0,968.5,514.5,1254.5,548.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608511826670.0,3.590100993574445,16.6
998.0,456.8101807,968.5,514.5,1254.5,548.3603516,813.3603516,581.0,818.0,486.3549805,846.6450195,1660608511843336.5,3.7439256380679145,16.6166665
999.0,456.722229,968.4285889,514.5,1254.5,547.8074341,813.7036743,581.0,818.0,486.3549805,846.6450195,1660608511860003.5,3.710247825513387,16.6333335
1000.0,456.286377,968.7840576,514.5,1254.5,546.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608511876670.0,4.375390807926093,16.65
1001.0,455.6821594,969.5,514.5,1254.5,546.3603516,813.3603516,581.0,818.0,486.3549805,846.6450195,1660608511893336.8,4.533794348934201,16.66666675
1002.0,455.8089294,970.0568848,514.5,1254.5,545.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608511910003.5,4.7832710485535035,16.6833335
1003.0,455.670166,970.3824463,514.5,1254.5,544.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608511926670.0,5.201783932245103,16.7
1004.0,455.5,970.5,514.5,1254.5,544.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608511943336.8,5.201783932245103,16.71666675
1005.0,455.0,970.7597046,514.5,1254.5,544.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608511960003.5,5.201783932245103,16.7333335
1006.0,454.8417358,971.2255859,515.0,1254.5,542.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608511976670.0,6.0722218289537615,16.75
1007.0,455.0,971.8027344,515.0,1254.5,542.222229,813.6581421,581.0,818.0,486.3549805,846.6450195,1660608511993336.8,6.076662353354223,16.76666675
1008.0,454.6378479,972.1687012,515.0,1254.5,541.3650513,813.7698364,581.0,818.0,486.3549805,846.6450195,1660608512010003.2,6.380322932419543,16.78333325
1009.0,454.5,972.5,515.0,1254.5,540.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608512026670.0,6.989886341395686,16.8
1010.0,454.5,972.5,514.8156738,1255.184326,539.3603516,813.6396484,581.0,818.0,486.3549805,846.6450195,1660608512043336.8,7.42657545387478,16.81666675
1011.0,454.3459778,973.2615967,514.8156738,1255.184326,539.1418457,813.6099243,581.0,818.0,486.3549805,846.6450195,1660608512060003.2,7.556060680113306,16.83333325
1012.0,454.1843262,974.1843262,514.7056274,1254.909058,538.5,813.5,581.0,818.0,486.3549805,846.6450195,1660608512076670.0,7.958216773601986,16.85
1013.0,453.7384033,974.6286621,514.7244263,1255.0,538.5,813.5,454.402771,871.125,567.5,985.5,1660608512093336.5,7.429164450320604,16.8666665
1014.0,453.3963928,974.8153076,514.8074951,1255.12207,536.8641968,813.6913452,453.3178406,871.5,567.5,985.5,1660608512110003.5,7.969188699704482,16.8833335
1015.0,453.0270386,974.8153076,514.9155884,1255.396606,536.0,813.8627319,452.5,872.5,567.0,985.5,1660608512126670.0,8.26236648670353,16.9
1016.0,452.8156738,975.8156738,515.0,1254.890747,535.145813,813.854187,452.6666565,872.666687,567.0,985.5,1660608512143336.8,8.537748412254054,16.91666675
1017.0,452.8291626,976.2000122,515.4143066,1255.223755,534.46875,813.625,451.9259338,872.8444214,567.0,985.5,1660608512160003.5,8.742095030299367,16.9333335
1018.0,452.1898193,976.5,515.5,1255.5,534.0,814.0,451.5,873.5,567.0,985.5,1660608512176670.0,8.916073627690498,16.95
1019.0,452.1898193,976.5,515.5,1255.5,533.1372681,814.0,451.3571472,874.1865234,567.0,985.5,1660608512193336.8,9.193748377922264,16.96666675
1020.0,452.1898193,976.5,515.5,1255.5,532.6514893,813.8863525,450.5,874.5,567.0,985.5,1660608512210003.5,9.342559713396525,16.9833335
1021.0,451.9015198,978.2348633,515.875,1255.597168,532.0,813.8444214,450.2238159,874.4143066,567.0,985.5,1660608512226670.0,9.548797257812085,17.0
1022.0,451.670166,978.3824463,516.0,1255.5,530.8300781,814.1699219,449.584198,875.0687256,567.0,985.5,1660608512243336.8,9.945166069253077,17.01666675
1023.0,451.5,978.5,516.0,1255.5,530.5,814.5,449.5,875.5,567.0,985.5,1660608512260003.2,10.073335639865395,17.03333325
1024.0,451.5,978.5,515.7897339,1255.866699,529.5238037,814.1190186,449.1403503,876.2596436,566.6762085,985.2380981,1660608512276670.0,10.378338227852485,17.05
